playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesLongSnap,gradesKickoffKicker,gradesKickReturn,gradesPuntReturn,gradesFgepKicker,gradesPunter
173565,Ques McNeal,S,0,0,,2026,296,,60.8,66.4,D12,0,0,1,0,1,0,0,0,4,0,SO MISS,SO MISS,5,60,,,,,,
173568,Zavian Hales,WR,0,0,,2026,296,,60.3,64.9,80,0,0,1,0,0,0,6,0,0,0,SO MISS,SO MISS,6,,,,,,,
173572,Luke Rogers,G,0,0,,2028,296,60,60.6,61.5,74,0,0,1,2,0,0,0,0,0,0,SO MISS,SO MISS,2,,,,,,,
173634,John Curry,LB,0,0,,2028,315,,55.5,70.8,D06,1,0,1,0,0,5,6,7,3,0,TEXAS TECH,TEXAS TECH,21,,,,,,,
173635,Miquel Dingle Jr.,LB,0,0,,2028,315,,34.6,64.9,D35,0,0,1,0,0,5,0,0,0,0,TEXAS TECH,TEXAS TECH,5,,,,,,,
173638,Justin Horne,LB,0,0,,2029,315,,61,68.4,D36,0,0,1,0,7,5,6,0,0,0,TEXAS TECH,TEXAS TECH,18,59.8,,,,,,
173644,Marcus Ramon-Edwards,S,0,0,,2028,315,,60.8,67.9,D42,0,0,1,0,0,0,0,0,3,0,TEXAS TECH,TEXAS TECH,3,,,,,,,
173646,Jordan Sanford,S,0,0,,2028,315,,60.9,66.6,D21,0,0,1,0,3,5,0,1,1,0,TEXAS TECH,TEXAS TECH,10,60,,,,,,
173650,Macho Stevenson,CB,0,0,,2028,315,,60.8,65.9,D12,0,0,1,0,5,0,0,0,3,0,TEXAS TECH,TEXAS TECH,8,60,,,,,,
173653,Kelby Valsin,WR,0,0,,2028,315,,60,65.5,06,0,0,1,0,0,0,1,0,0,0,TEXAS TECH,TEXAS TECH,1,,,,61.8,,,
173676,Kadarius Miller,DI,0,0,,2026,207,,59.5,62.9,D90,0,0,1,0,2,0,0,0,0,0,LA LAFAYET,LA LAFAYET,2,59.3,,,,,,
173697,Cayden Green,G,0,0,,2028,229,60,60.3,65.4,70,0,0,1,2,0,0,0,0,0,0,MISSOURI,MISSOURI,2,,,,,,,
173726,Zack Card,WR,0,0,,2028,265,,60.5,64.6,12,0,0,1,0,0,0,5,0,2,0,OREGON ST,OREGON ST,7,,,,58.6,,,
173728,Thomas Collins,DI,0,0,,2028,265,,59.5,64.7,D98,0,0,1,0,1,0,5,0,1,0,OREGON ST,OREGON ST,7,59.7,,,,,,
173733,Austin Ratliff,CB,0,0,,2027,265,,60.9,66.3,D29,0,0,1,0,0,2,0,0,2,0,OREGON ST,OREGON ST,4,,,,,,,
173735,Nikko Taylor,ED,0,0,,2026,265,,60.4,64.8,D25,0,0,1,0,2,0,0,0,2,0,OREGON ST,OREGON ST,4,59.6,,,,,,
173764,Ashton Nickelberry,WR,0,0,,2026,330,,60,64.4,00,0,0,1,0,0,0,0,1,0,0,UTEP,UTEP,1,,,,,,,
173777,Que Billingsley,S,0,0,,2028,200,,61.3,66.4,D25,0,0,1,0,3,5,0,0,0,0,KENNESAW,KENNESAW,8,60,,,,,,
173781,Navelle Dean,WR,0,0,,2028,200,,61.2,68.7,82,0,0,1,0,0,5,10,0,1,0,KENNESAW,KENNESAW,16,,,,,,,
173784,Deldrick Franklin,LB,0,0,,2027,200,,60.2,70.9,D47,0,0,1,0,0,0,10,0,0,0,KENNESAW,KENNESAW,10,,,,,,,
173787,Five Hamilton,CB,0,0,,2028,200,,60,63.5,D27,0,0,1,0,1,0,0,0,0,0,KENNESAW,KENNESAW,1,60,,,,,,
173798,Ethan Newman,G,0,0,,2028,200,60,60.8,62.7,72,0,0,1,4,0,0,0,0,0,0,KENNESAW,KENNESAW,4,,,,,,,
173799,Isaac Paul,S,0,0,,2028,200,,60.9,72.1,D23,0,0,1,0,7,0,0,0,0,0,KENNESAW,KENNESAW,7,60.3,,,,,,
173803,Amir Scarver,LB,0,0,,2028,200,,61.1,68.9,D41,0,0,1,0,5,0,10,0,0,0,KENNESAW,KENNESAW,15,60,,,,,,
173804,DJ Scott,HB,0,0,,2029,200,,83.7,65.6,32,0,0,1,0,0,0,10,0,0,0,KENNESAW,KENNESAW,10,,,,,,,
173806,Jacob Ulrich,P,0,0,,2028,200,60,60.7,65.8,S83,0,0,1,4,0,0,0,4,0,0,KENNESAW,KENNESAW,8,,,,,,,60.4
173807,JeRico Washington Jr.,CB,0,0,,2028,200,,60.4,65.7,D21,0,0,1,0,4,0,0,0,0,0,KENNESAW,KENNESAW,4,59.9,,,,,,
173809,Josh Williamson,WR,0,0,,2027,200,,60,66,81,0,0,1,0,0,0,0,0,1,0,KENNESAW,KENNESAW,1,,,,,,,
173842,Jackson Adams,ED,0,0,,2026,101,,61,65.1,D58,0,0,1,0,6,0,0,0,2,0,AIR FORCE,AIR FORCE,8,59.9,,,,,,
173846,Levi Brown,S,0,0,,2026,101,,61.3,65.9,D09,0,0,1,0,3,0,0,0,2,0,AIR FORCE,AIR FORCE,5,60,,,,,,
173848,Are'an Burr,LB,0,0,,2026,101,,59.8,66.5,D54,0,0,1,0,4,0,0,6,1,0,AIR FORCE,AIR FORCE,11,60.1,,,,,,
173856,Jack Curtis,ED,0,0,,2026,101,,59.7,65.5,D10,0,0,1,0,1,0,6,0,0,0,AIR FORCE,AIR FORCE,7,59.7,,,,,,
173861,Bruin Fleischmann,T,0,0,,2027,101,60,60.4,66.6,88,0,0,1,1,0,0,6,0,0,0,AIR FORCE,AIR FORCE,7,,,,,,,
173863,Kade Frew,FB,0,0,,2026,101,,59.9,64.8,08,0,0,1,0,0,0,3,0,0,0,AIR FORCE,AIR FORCE,3,,,,,,,
173865,Terrence Gist,FB,0,0,,2026,101,,59.4,65.7,12,0,0,1,0,0,0,6,0,0,0,AIR FORCE,AIR FORCE,6,,,,,,,
173866,Daniel Grobe,ED,0,0,,2026,101,,91.9,65,D95,0,0,1,0,6,0,0,0,0,0,AIR FORCE,AIR FORCE,6,90.4,,,,,,
173874,Parker Menefee,TE,0,0,,2026,101,60,60.2,63.9,87,0,0,1,1,0,0,6,0,0,0,AIR FORCE,AIR FORCE,7,,,,,,,
173875,Evan Rau,WR,0,0,,2026,101,,60.2,65.4,29,0,0,1,0,0,2,0,0,0,0,AIR FORCE,AIR FORCE,2,,,,,,,
173883,Jace Sutulovich,G,0,0,,2026,101,60,60,61.6,66,0,0,1,1,0,0,0,0,0,0,AIR FORCE,AIR FORCE,1,,,,,,,
173884,Aidan Swartz,DI,0,0,,2026,101,,60.7,65.5,D99,0,0,1,0,4,0,0,0,2,0,AIR FORCE,AIR FORCE,6,59.5,,,,,,
173967,Grant Buckey,ED,0,0,,2029,324,,60.2,66.7,D88,0,0,1,0,0,0,6,0,0,0,UCLA,UCLA,6,,,,,,,
173974,A.J. Fuimaono,DI,0,0,,2029,324,60,60.2,64.1,D55,0,0,1,1,1,0,0,0,0,0,UCLA,UCLA,2,59.8,,,,,,
173978,Ty Lee,CB,0,0,,2029,324,,65.7,67.4,D33,0,0,1,0,0,3,6,0,2,0,UCLA,UCLA,11,,,,,,,
173984,Wyatt Mosier,LB,0,0,,2029,324,,60.5,63.1,D47,0,0,1,0,0,2,0,0,0,0,UCLA,UCLA,2,,,,,,,
173986,Carter Shaw,WR,0,0,,2028,324,,61,68.6,14,0,0,1,0,0,3,0,3,2,0,UCLA,UCLA,8,,,,,,,
173987,Michael Sullivan,ED,0,0,,2026,324,,61.1,66.4,D91,0,0,1,0,0,0,3,0,2,0,UCLA,UCLA,5,,,,,,,
173989,Zeke Thomas,S,0,0,,2025,324,,60.8,63.9,D26,0,0,1,0,0,3,0,0,0,0,UCLA,UCLA,3,,,,,,,
173990,Tavake Tuikolovatu,G,0,0,,2028,324,60,60,60.9,56,0,0,1,1,0,0,0,0,0,0,UCLA,UCLA,1,,,,,,,
173995,Christian Davis,HB,0,0,,2027,117,,59.8,65.9,24,0,0,1,0,0,0,8,0,0,0,BALL ST,BALL ST,8,,,,,,,
173996,Malcolm Gillie,WR,0,0,,2026,117,,59.3,62.5,08,0,0,1,0,0,0,8,0,0,0,BALL ST,BALL ST,8,,,,84.5,,,
174000,Ben Marsh,ED,0,0,,2028,117,,57.7,68.9,D41,0,0,1,0,2,7,8,2,2,0,BALL ST,BALL ST,21,59.7,,,,,,
174003,Carter Davis,S,0,0,,2028,121,,34.6,27,D28,1,1,1,0,5,3,0,4,1,0,BOSTON COL,BOSTON COL,13,59.9,,,,,,
174004,Josiah Griffin,ED,0,0,,2028,121,,60.1,65.5,D09,0,0,1,0,0,0,3,0,0,0,BOSTON COL,BOSTON COL,3,,,,,,,
174005,KP Price,S,0,0,,2028,121,,60.8,63.2,D20,0,0,1,0,5,3,0,0,1,0,BOSTON COL,BOSTON COL,9,59.9,,,,,,
174013,Jackie Johnson III,ED,0,0,,2026,180,,62.7,68.4,D57,0,0,1,0,3,0,0,0,5,0,HAWAII,HAWAII,8,59.8,,,,,,
174020,Tasi Tadio,LB,0,0,,2028,180,,60.4,63.3,D49,0,0,1,0,0,2,0,0,0,0,HAWAII,HAWAII,2,,,,,,,
174034,Zachary Tobe,CB,1,0,,2028,176,,83.1,65.6,D23,0,0,1,0,0,3,3,4,0,0,GA TECH,GA TECH,10,,,,,,,
174040,Jyaire Hill,CB,0,0,,2028,222,,60.8,66.5,D20,0,0,1,0,7,0,0,0,0,0,MICHIGAN,MICHIGAN,7,60.1,,,,,,
174041,Zack Marshall,TE,0,0,,2028,222,60,62.2,69.3,83,0,0,1,3,0,4,6,0,3,0,MICHIGAN,MICHIGAN,16,,,,,,,
174042,Fredrick Moore,WR,0,0,,2028,222,,60.5,68.8,03,0,0,1,0,0,3,0,5,3,0,MICHIGAN,MICHIGAN,11,,,,,,,
174048,Bai Jobe,ED,0,0,,2028,198,,61.4,67.9,D46,0,0,1,0,0,6,0,0,0,0,KANSAS,KANSAS,6,,,,,,,
174050,Brennan Parachek,TE,0,0,,2028,223,60,58.9,67.2,82,0,0,1,2,0,0,6,0,2,0,MICH STATE,MICH STATE,10,,,,,,,
174058,Damon Walters,S,0,0,,2028,256,,60,64.1,D21,0,0,1,0,0,0,0,0,1,0,NWESTERN,NWESTERN,1,,,,,,,
174061,Blesyng Alualu-Tuiolemotu,LB,0,0,,2029,325,,60.1,63,D53,0,0,1,0,2,0,0,0,0,0,UNLV,UNLV,2,60,,,,,,
174066,Austin Boyd,G,0,0,,2028,325,60,61.4,62.3,79,0,0,1,7,0,0,0,2,0,0,UNLV,UNLV,9,,,,,,,
174067,Lucas Conti,DI,0,0,,2029,325,,59.6,61.6,D93,0,0,1,0,1,0,0,0,0,0,UNLV,UNLV,1,59.3,,,,,,
174068,Jacob De Jesus,WR,0,0,2026,2026,325,,60.2,63,21,0,0,1,0,0,0,7,0,2,0,UNLV,UNLV,9,,,,57.1,69.7,,
174075,Rashawn Jackson,WR,0,0,,2028,325,,60.1,64,82,0,0,1,0,0,0,3,0,0,0,UNLV,UNLV,3,,,,,,,
174112,Luke Dunne,P,0,0,,2028,264,60,60.5,62.7,S45,0,0,1,5,0,0,0,1,0,0,OREGON,OREGON,6,,,,,,,60
174115,Tevita Pome'e,DI,0,0,,2029,265,,59,63,D59,0,0,1,0,3,0,0,0,0,0,OREGON ST,OREGON ST,3,59,,,,,,
174116,Jaeden Moore,ED,0,0,,2028,264,,60,62.7,D56,0,0,1,0,1,0,0,0,0,0,OREGON,OREGON,1,59.8,,,,,,
174118,Teitum Tuioti,ED,0,0,,2028,264,,59.9,63.8,D44,0,0,1,0,0,0,2,2,0,0,OREGON,OREGON,4,,,,,,,
174120,Kodi DeCambra,S,0,0,,2028,325,,61.9,68.1,D24,0,0,1,0,0,7,0,0,2,0,UNLV,UNLV,9,,,,,,,
174121,Solomon Davis,CB,1,0,,2029,264,,68.2,66.5,D15,0,0,1,0,0,6,0,0,0,0,OREGON,OREGON,6,,,,,,,
174122,Cole Martin,S,0,0,,2029,110,,61.8,66.6,D00,0,0,1,0,0,5,0,0,0,0,ARIZONA ST,ARIZONA ST,5,,,,,,,
174123,Tyler Turner,S,0,0,,2028,264,,69.5,67.4,D19,0,0,1,0,1,5,2,0,6,1,OREGON,OREGON,14,60,,,,,,
174124,Matayo Uiagalelei,ED,0,0,,2028,264,,60,61.7,D10,0,0,1,0,1,0,0,0,0,0,OREGON,OREGON,1,60,,,,,,
174128,Iapani Laloulu,C,0,0,,2028,264,60.3,61.7,66.8,72,0,0,1,5,0,0,0,0,0,0,OREGON,OREGON,5,,,,,,,
174130,Jayden Limar,HB,0,0,,2028,264,,60.2,66.8,27,0,0,1,0,0,0,3,0,0,0,OREGON,OREGON,3,,,,,,,
174131,Dante Dowdell,HB,0,0,,2028,238,,60,63.3,23,0,0,1,0,0,0,0,1,0,0,NEBRASKA,NEBRASKA,1,,,,,,,
174132,Kenyon Sadiq,TE,0,0,2026,2026,264,60,57.2,66,18,0,0,1,4,0,6,3,2,0,0,OREGON,OREGON,15,,,,,,,
174142,Zachariah Branch,WR,0,0,2026,2026,326,,60.1,63.2,01,0,0,1,0,0,0,5,0,3,0,USC,USC,8,,,,58,60.6,,
174165,A'Marion Peterson,HB,0,0,,2028,326,,60.7,67.6,22,0,0,1,0,0,0,2,0,1,0,USC,USC,3,,,,,,,
174168,Mikey Matthews,WR,0,0,,2028,130,,60,63.6,08,0,0,1,0,0,0,0,0,4,0,CAL,CAL,4,,,,,61.6,,
174169,Wyatt Gedeon,LB,0,0,,2028,141,,60.9,63.3,D34,0,0,1,0,4,0,0,3,2,0,COAST CAR,COAST CAR,9,59.9,,,,,,
174171,Sam Greene,ED,0,0,,2029,326,,59.8,63.9,D44,0,0,1,0,1,0,5,0,0,0,USC,USC,6,59.7,,,,,,
174174,Christian Pierce,S,0,0,,2028,326,,59.9,67,D24,0,0,1,0,0,3,5,2,1,0,USC,USC,11,,,,,,,
174177,Tiger Bachmeier,WR,0,0,,2028,300,,60.2,63.2,24,0,0,1,0,0,0,6,0,3,0,STANFORD,STANFORD,9,,,,65.1,63,,
174184,Tackett Curtis,LB,0,0,,2028,349,,63.1,66.7,D04,0,0,1,0,0,8,0,0,2,0,WISCONSIN,WISCONSIN,10,,,,,,,
174198,Owen Chambliss,LB,0,0,,2029,284,,59.3,65.3,D05,0,0,1,0,0,0,0,4,0,0,S DIEGO ST,S DIEGO ST,4,,,,,,,
174209,Abraham Temoney III,S,1,0,,2025,141,,67.2,64.1,D05,0,0,1,0,3,6,0,0,1,0,COAST CAR,COAST CAR,10,59.8,,,,,,
174221,Elijah Paige,T,0,0,,2028,326,60,60.7,61.9,72,0,0,1,4,0,0,0,0,0,0,USC,USC,4,,,,,,,
174222,Nick Morrow,T,0,0,,2028,130,60,61.2,62,52,0,0,1,6,0,0,0,0,0,0,CAL,CAL,6,,,,,,,
174237,Jordan Castell,S,0,0,,2028,163,,61.1,69.1,D14,0,0,1,0,2,5,0,0,0,0,FLORIDA,FLORIDA,7,60,,,,,,
174240,Sharif Denson,S,1,0,,2028,163,,68.8,67.6,D00,0,0,1,0,0,5,0,0,1,0,FLORIDA,FLORIDA,6,,,,,,,
174242,Aaron Gates,S,0,0,,2029,163,,47.8,68.4,D13,0,0,1,0,0,5,0,0,1,0,FLORIDA,FLORIDA,6,,,,,,,
174244,Knijeah Harris,G,0,0,,2028,163,60.3,61.7,66.8,77,0,0,1,5,0,0,0,0,0,0,FLORIDA,FLORIDA,5,,,,,,,
174248,Ja'Kobi Jackson,HB,0,0,,2027,163,,61.5,68.6,24,0,0,1,0,0,0,4,0,2,0,FLORIDA,FLORIDA,6,,,,,,,
174249,Kamran James,ED,0,0,,2028,163,,59.9,64.5,D24,0,0,1,0,2,0,0,0,2,0,FLORIDA,FLORIDA,4,59.9,,,,,,
174251,Dijon Johnson,CB,0,0,,2028,163,,61.1,68.4,D27,0,0,1,0,1,5,0,4,1,0,FLORIDA,FLORIDA,11,60,,,,,,
174253,Roderick Kearney,G,0,0,,2028,163,60,61.3,66.3,71,0,0,1,5,0,0,0,0,0,0,FLORIDA,FLORIDA,5,,,,,,,
174256,Bryce Lovett,G,0,0,,2028,163,60,61.1,62.9,53,0,0,1,5,0,0,0,0,0,0,FLORIDA,FLORIDA,5,,,,,,,
174260,Jaden Robinson,LB,1,0,,2028,163,,66.5,66.1,D29,0,0,1,0,1,5,0,4,0,0,FLORIDA,FLORIDA,10,60,,,,,,
174264,T.J. Searcy,ED,0,0,,2028,163,,60.4,63.2,D19,0,0,1,0,3,0,0,0,1,0,FLORIDA,FLORIDA,4,59.9,,,,,,
174266,Bryce Thornton,S,0,0,,2028,163,,60.2,69.1,D18,0,0,1,0,2,0,0,0,1,0,FLORIDA,FLORIDA,3,60,,,,,,
174287,Ike Esonwune,LB,0,0,,2028,262,,69.7,68.6,D25,0,0,1,0,0,3,7,4,0,0,OKLA STATE,OKLA STATE,14,,,,,,,
174291,Shea Freibaum,LS,0,0,,2028,262,60,65,63.3,S44,0,0,1,2,0,0,0,4,0,0,OKLA STATE,OKLA STATE,6,,80.7,,,,,
174292,Camron Heard,WR,0,0,,2028,262,,60,64.4,81,0,0,1,0,0,0,0,1,0,0,OKLA STATE,OKLA STATE,1,,,,,,,
174294,Hudson Kaak,P,0,0,,2028,262,,60,66.2,S29,0,0,1,0,0,0,0,3,0,0,OKLA STATE,OKLA STATE,3,,,,,,,63
174297,RJ Lester Jr.,CB,0,0,,2029,262,,60.7,64.7,D13,0,0,1,0,0,3,0,0,1,0,OKLA STATE,OKLA STATE,4,,,,,,,
174301,Iman Oates,DI,0,0,,2027,262,,59,64.3,D99,0,0,1,0,4,0,0,0,0,0,OKLA STATE,OKLA STATE,4,58.9,,,,,,
174309,Dylan Smith,S,0,0,,2028,262,,60.5,66,D11,0,0,1,0,3,0,3,0,0,0,OKLA STATE,OKLA STATE,6,60,,,,,,
174312,Poasa Utu,ED,0,0,,2028,262,,60.9,65.1,D35,0,0,1,0,0,3,0,0,0,0,OKLA STATE,OKLA STATE,3,,,,,,,
174314,Lardarius Webb Jr.,CB,0,0,2026,2026,288,,62.5,66.3,D07,0,0,1,0,4,3,0,0,4,0,S ALABAMA,S ALABAMA,11,59.9,,,,,,
174317,Markee Anderson,G,0,0,,2028,289,60,60,62.1,58,0,0,1,2,0,0,0,0,0,0,S CAROLINA,S CAROLINA,2,,,,,,,
174318,Maurice Brown II,TE,0,0,,2028,289,60,61.4,69.2,44,0,0,1,2,0,2,6,4,3,0,S CAROLINA,S CAROLINA,17,,,,,,,
174322,Grayson Howard,LB,0,0,,2028,163,,60.4,65.5,D10,0,0,1,0,2,0,0,4,2,0,FLORIDA,FLORIDA,8,60,,,,,,
174323,Jalon Kilgore,CB,0,0,2026,2026,289,,59.8,63.4,D24,0,0,1,0,5,0,0,0,1,0,S CAROLINA,S CAROLINA,6,59.4,,,,60.3,,
174349,Andrew Harris,LB,0,0,,2027,323,,61.6,66.8,D28,0,0,1,0,0,4,0,0,2,0,UCF,UCF,6,,,,,,,
174351,Braeden Marshall,S,0,0,,2028,323,,60.5,65.8,D04,0,0,1,0,0,4,0,0,0,0,UCF,UCF,4,,,,,,,
174354,Isaiah Nixon,ED,0,0,,2028,323,,60,62.7,D06,0,0,1,0,1,0,0,0,0,0,UCF,UCF,1,59.8,,,,,,
174359,Grant Reddick,K,0,0,,2027,323,,60,62.9,S33,0,0,1,3,0,0,0,0,0,0,UCF,UCF,3,,,,,,64.1,
174628,DJ Coleman,S,0,0,,2028,118,,61,71.3,D33,0,0,1,0,5,4,8,5,0,0,BAYLOR,BAYLOR,22,60.1,,,,,,
174629,Micah Gifford,WR,0,0,,2028,118,,61,69.7,88,0,0,1,0,0,4,9,5,0,0,BAYLOR,BAYLOR,18,,,,,,,
174633,Matthew Klopfenstein,TE,0,0,,2028,118,60,60.5,60.4,85,0,0,1,3,0,0,0,0,0,0,BAYLOR,BAYLOR,3,,,,,,,
174637,Dawson Pendergrass,HB,0,0,,2028,118,,59.8,68.5,35,0,0,1,0,0,0,9,4,0,0,BAYLOR,BAYLOR,13,,,,,,,
174639,Jacob Redding,S,0,0,,2028,118,,64.9,68.8,D38,0,0,1,0,0,4,9,5,0,1,BAYLOR,BAYLOR,18,,,,,,,
174646,LeVar Thornton Jr.,CB,0,0,,2028,118,,60.5,67,D25,0,0,1,0,3,4,0,3,0,0,BAYLOR,BAYLOR,10,60,,,,,,
174650,Palmer Williams,P,0,0,,2028,118,60,60.7,66.6,S94,0,0,1,3,0,0,0,5,0,0,BAYLOR,BAYLOR,8,,,,,,,70.4
174651,Carl Williams IV,CB,0,0,,2028,118,,60.4,66,D15,0,0,1,0,6,0,0,0,0,0,BAYLOR,BAYLOR,6,60.2,,,,,,
174655,Rylan Barnes,LB,0,0,,2028,193,,60,61.2,D41,0,0,1,0,1,0,0,0,0,0,IOWA STATE,IOWA STATE,1,60,,,,,,
174656,Vince Benetti,ED,0,0,,2028,193,,62.4,66.4,D50,0,0,1,0,0,0,0,0,5,0,IOWA STATE,IOWA STATE,5,,,,,,,
174669,Carson Hansen,HB,0,0,,2028,193,,62.6,70.2,26,0,0,1,0,0,0,4,0,5,0,IOWA STATE,IOWA STATE,9,,,,,,,
174670,Zaimir Hawk,DI,0,0,,2028,193,,59.2,62.4,D53,0,0,1,0,2,0,0,0,0,0,IOWA STATE,IOWA STATE,2,59.1,,,,,,
174672,Ta'Shawn James,S,0,0,,2029,193,,53.9,67.3,D19,0,0,1,0,0,6,0,0,2,0,IOWA STATE,IOWA STATE,8,,,,,,,
174675,Kyle Konrardy,K,0,0,,2028,193,,60,64.1,S97,0,0,1,8,0,0,0,0,0,0,IOWA STATE,IOWA STATE,8,,,,,,59.1,
174677,Caden Matson,CB,0,0,,2027,193,,63.3,72.2,D43,0,0,1,0,0,4,4,0,5,0,IOWA STATE,IOWA STATE,13,,,,,60,,
174678,Ryan Millmore,P,0,0,,2028,347,60,60.8,63.7,S25,0,0,1,7,0,0,0,2,0,0,W MICHIGAN,W MICHIGAN,9,,,,,,,58.9
174680,Beni Ngoyi,WR,0,0,,2028,193,,61.4,69.2,00,0,0,1,0,0,0,4,0,5,0,IOWA STATE,IOWA STATE,9,,,,,,,
174683,Jamison Patton,S,0,0,,2028,193,,60.4,63.3,D02,0,0,1,0,0,3,0,0,0,0,IOWA STATE,IOWA STATE,3,,,,,,,
174690,Cam Smith,S,0,0,,2028,193,,61.3,68.1,D13,0,0,1,0,0,5,0,0,0,0,IOWA STATE,IOWA STATE,5,,,,,,,
174698,Stanquan Clark,LB,0,0,,2028,210,,61.3,65.1,D06,0,0,1,0,7,4,7,0,1,0,LOUISVILLE,LOUISVILLE,19,60.1,,,,,,
174701,Travis Egan,QB,0,0,,2028,210,,58.9,67.9,17,0,0,1,0,0,6,7,0,1,0,LOUISVILLE,LOUISVILLE,14,,,,,,,
174704,AJ Green,ED,0,0,,2028,210,,59.9,63.5,D98,0,0,1,0,3,0,0,0,0,0,LOUISVILLE,LOUISVILLE,3,59.7,,,,,,
174706,Jamari Johnson,TE,0,0,,2028,210,60,60.9,61.9,11,0,0,1,5,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,5,,,,,,,
174717,DeSean Bishop,HB,0,0,,2028,307,,74.4,65.7,18,0,0,1,0,0,0,5,0,0,0,TENNESSEE,TENNESSEE,5,,,,,,,
174720,Cristian Conyer,CB,0,0,,2031,141,,60.6,65,D10,0,0,1,0,3,0,0,0,1,0,COAST CAR,COAST CAR,4,59.8,,,,,,
174724,Rickey Gibson III,CB,0,0,,2027,307,,60.3,65.6,D01,0,0,1,0,4,0,0,0,0,0,TENNESSEE,TENNESSEE,4,59.9,,,,,,
174725,Max Gilbert,K,0,0,,2028,307,,60,62.5,S90,0,0,1,2,0,0,0,0,0,0,TENNESSEE,TENNESSEE,2,,,,,,60,
174726,Caleb Herring,ED,0,0,,2028,307,,61.4,65.7,D31,0,0,1,0,0,0,0,0,4,0,TENNESSEE,TENNESSEE,4,,,,,,,
174729,Larry Johnson III,T,0,0,,2027,307,60,60,62.1,77,0,0,1,2,0,0,0,0,0,0,TENNESSEE,TENNESSEE,2,,,,,,,
174731,Vysen Lang,C,0,0,,2028,307,60,60.5,64.8,54,0,0,1,2,0,0,0,0,0,0,TENNESSEE,TENNESSEE,2,,,,,,,
174732,Nathan Leacock,WR,0,0,,2028,307,,53.2,67.5,85,0,0,1,0,0,0,0,4,0,0,TENNESSEE,TENNESSEE,4,,,,,,,
174734,Jack Luttrell,S,0,0,,2027,109,,59.4,71.3,D13,0,0,1,0,0,6,5,1,0,0,ARIZONA,ARIZONA,12,,,,,,,
174735,Jordan Matthews,CB,0,0,,2028,307,,60.8,66.8,D24,0,0,1,0,0,0,5,0,4,0,TENNESSEE,TENNESSEE,9,,,,,,,
174738,Nathan Robinson,DI,0,0,,2028,307,60,60,61.3,D94,0,0,1,2,0,0,0,0,0,0,TENNESSEE,TENNESSEE,2,,,,,,,
174739,Jackson Ross,P,0,0,,2027,307,60,60.8,68,S98,0,0,1,2,0,0,0,7,0,0,TENNESSEE,TENNESSEE,9,,,,,,,71.9
174740,Cameron Seldon,HB,0,0,,2028,307,,60,62.2,23,0,0,1,0,0,0,5,0,0,0,TENNESSEE,TENNESSEE,5,,,,58,,,
174742,Jalen Smith,LB,0,0,,2028,307,,61,63.6,D39,0,0,1,0,0,3,0,0,0,0,TENNESSEE,TENNESSEE,3,,,,,,,
174745,Jeremiah Telander,LB,0,0,,2028,307,,48.5,27.3,D22,0,1,1,0,0,3,5,7,0,0,TENNESSEE,TENNESSEE,15,,,,,,,
174748,Tyree Weathersby,ED,0,0,,2028,307,60,60,60.9,D18,0,0,1,2,0,0,0,0,0,0,TENNESSEE,TENNESSEE,2,,,,,,,
174757,Kahanu Davis,WR,0,0,,2026,329,,60,62.8,11,0,0,1,0,0,0,0,0,2,0,UTAH ST,UTAH ST,2,,,,,61,,
174765,Will Monney,TE,0,0,,2029,329,60,60.9,68.6,86,0,0,1,4,0,1,11,5,2,0,UTAH ST,UTAH ST,23,,,,59.6,,,
174768,Cian Slone,ED,0,0,2026,2026,329,,61.8,67,D98,0,0,1,0,0,6,0,0,0,0,UTAH ST,UTAH ST,6,,,,,,,
174772,Jason Abbey,ED,0,0,,2028,337,,61.1,67.1,D31,0,0,1,0,0,0,0,3,3,0,VA TECH,VA TECH,6,,,,,,,
174777,Jeremiah Coney,HB,0,0,,2027,337,,59.9,63.8,21,0,0,1,0,0,0,2,0,0,0,VA TECH,VA TECH,2,,,,,,,
174779,Antonio Cotman Jr.,CB,0,0,,2027,136,,45.7,66.3,D05,1,0,1,0,0,4,0,0,0,0,CHARLOTTE,CHARLOTTE,4,,,,,,,
174781,Chance Fitzgerald,WR,0,0,,2028,337,,60.1,63.5,04,0,0,1,0,0,0,2,0,0,0,VA TECH,VA TECH,2,,,,,,,
174784,Ayden Greene,WR,0,0,,2028,337,,60,69.4,26,0,0,1,0,0,0,0,0,2,0,VA TECH,VA TECH,2,,,,,,,
174790,Braylon Johnson,S,0,0,,2028,337,,62.3,69.1,D08,0,0,1,0,0,6,0,0,1,0,VA TECH,VA TECH,7,,,,,,,
174791,Elijah Klock,ED,0,0,,2025,337,,44.9,25.8,D45,0,1,1,0,0,6,0,0,0,0,VA TECH,VA TECH,6,,,,,,,
174793,Dante Lovett,CB,1,0,,2029,337,,72.9,67.9,D01,0,0,1,0,1,6,0,3,2,0,VA TECH,VA TECH,12,59.9,,,,,,
