playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesPuntReturn,gradesKickoffKicker,gradesFgepKicker,gradesKickReturn,gradesPunter,gradesLongSnap
202477,Ryan Harrington,K,0,0,,2030,292,,60,64.2,S81,0,0,1,0,0,1,0,0,0,0,S DAK ST,S DAK ST,1,,,60,,,,
202519,JK Moore,CB,0,0,,2026,301,,67.5,70.5,D18,0,0,1,0,0,8,7,0,0,1,STF AUSTIN,STF AUSTIN,15,,,,,,,
202530,Malachi Williams,LB,0,0,,2028,301,,60.1,63.5,D33,0,0,1,0,6,0,0,0,0,0,STF AUSTIN,STF AUSTIN,6,59.9,,,,,,
202539,Sema'J Avery,LB,0,0,,2030,301,,62.2,65.5,D36,0,0,1,0,1,8,0,0,0,0,STF AUSTIN,STF AUSTIN,9,60,,,,,,
202552,Lachie Pozzobon,P,0,0,,2030,301,,60,67.3,S22,0,0,1,0,0,0,0,5,0,0,STF AUSTIN,STF AUSTIN,5,,,,,,67.2,
203040,Terrence Campbell,HB,0,0,,2030,274,,60,66.8,27,0,0,1,0,0,0,8,0,0,0,RHODE ISLD,RHODE ISLD,8,,,,,,,
203136,Caden Frey,TE,0,0,,2028,291,60,61.7,64.5,87,0,0,1,8,0,0,0,0,0,0,S DAKOTA,S DAKOTA,8,,,,,,,
203137,Jacob Arop,T,0,0,,2029,291,,60,63.3,75,0,0,1,0,0,0,0,1,0,0,S DAKOTA,S DAKOTA,1,,,,,,,
203139,Brendon Crispe,T,0,0,,2029,291,60,61.6,63.4,67,0,0,1,8,0,0,0,0,0,0,S DAKOTA,S DAKOTA,8,,,,,,,
203142,Mason Cowgill,TE,0,0,,2029,291,,60.1,64.8,81,0,0,1,0,0,0,2,0,0,0,S DAKOTA,S DAKOTA,2,,,,,,,
203144,RJ Stewart,CB,0,0,,2029,291,,60.6,67.6,D25,0,0,1,0,0,0,0,0,2,0,S DAKOTA,S DAKOTA,2,,,,,,,
203145,Beau Ryan,LB,0,0,,2029,291,,66.8,69.3,D34,0,0,1,0,0,8,2,3,3,1,S DAKOTA,S DAKOTA,16,,,,,,,
203146,Ty Morris,S,0,0,,2029,291,,63.6,82.6,D06,0,0,1,0,0,8,0,0,3,0,S DAKOTA,S DAKOTA,11,,,,,,,
203150,Jaylen Boehm-Peterson,CB,0,0,,2029,291,,60.8,67.6,D04,0,0,1,0,0,0,2,0,3,0,S DAKOTA,S DAKOTA,5,,,,,,,
203151,Brayden White,WR,0,0,,2030,291,,60.6,68,85,0,0,1,0,0,0,2,2,3,0,S DAKOTA,S DAKOTA,7,,,,,59.6,,
203152,Cain Wallner,LB,0,0,,2030,291,,68.6,67.2,D54,0,0,1,0,0,8,0,0,3,1,S DAKOTA,S DAKOTA,11,,,,,,,
203154,Jackson Accuardi,TE,0,0,,2030,291,,60,62.9,84,0,0,1,0,0,0,2,0,0,0,S DAKOTA,S DAKOTA,2,,,,,,,
203162,Jaden Brown,S,0,0,,2030,291,,61.8,67.6,D21,0,0,1,0,0,8,0,3,3,0,S DAKOTA,S DAKOTA,14,,,,,,,
203163,Carson Fletcher,HB,0,0,,2030,291,,58.7,64.8,33,0,0,1,0,0,0,2,1,0,0,S DAKOTA,S DAKOTA,3,,,,,,,
203394,Brenden Toppin,S,0,0,,2030,334,,63.3,67.7,D28,0,0,1,0,0,3,0,0,5,0,VILLANOVA,VILLANOVA,8,,,,,,,
203400,Braden Reed,WR,0,0,,2030,334,,60,63.9,83,0,0,1,0,0,0,0,0,5,0,VILLANOVA,VILLANOVA,5,,62.5,,,,,
203415,Lucius Anderson,WR,0,0,,2030,352,,60.1,64.5,80,0,0,1,0,0,0,0,0,6,0,YALE,YALE,6,,63.2,,,,,
203416,Lucas Price,LB,0,0,,2030,352,,59.9,65.7,D13,0,0,1,0,0,0,4,0,0,0,YALE,YALE,4,,,,,,,
203417,Brady Carson,S,0,0,,2030,352,,60.4,67,D17,0,0,1,0,0,0,3,0,0,0,YALE,YALE,3,,,,,,,
203426,Reese Keeney,K,0,0,,2029,352,60,60.1,66.5,S38,0,0,1,1,0,0,0,4,0,0,YALE,YALE,5,,,,,,63.8,
203429,Noah Piper,K,0,0,,2030,352,,60,61.7,S36,0,0,1,1,0,0,0,0,0,0,YALE,YALE,1,,,,60,,,
203512,Jadan Aubert,S,0,0,,2028,401,,62.5,66.6,D15,0,0,1,0,0,6,0,0,3,0,TARLETON,TARLETON,9,,,,,,,
203519,Matt Freeman,ED,0,0,,2027,401,60,61.1,60.5,D18,0,0,1,5,0,0,0,0,0,0,TARLETON,TARLETON,5,,,,,,,
203525,Brad Larson,K,0,0,,2026,401,,60,63.5,S46,0,0,1,5,0,0,0,0,0,0,TARLETON,TARLETON,5,,,,68.3,,,
203534,James Turrentine,DI,0,0,,2026,401,,60,64.8,D97,0,0,1,0,0,0,0,0,2,0,TARLETON,TARLETON,2,,,,,,,
206195,Jaiydyn Johnson,CB,0,0,,2030,301,,61.9,65.3,D37,0,0,1,0,3,8,0,0,0,0,STF AUSTIN,STF AUSTIN,11,59.8,,,,,,
206196,Cam Brooks,S,0,0,,2030,301,,61.9,68.8,D27,0,0,1,0,0,8,7,0,0,0,STF AUSTIN,STF AUSTIN,15,,,,,,,
209789,Zekiel Seumalo,DI,0,0,,2028,232,,59.8,62,D92,0,0,1,0,1,0,0,0,0,0,MONTANA,MONTANA,1,59.6,,,,,,
209871,Grant Tylutki,S,0,0,,2030,249,,61.4,68.2,D29,0,0,1,0,1,3,0,0,4,0,N DAKOTA,N DAKOTA,8,59.9,,,,,,
209873,Evan Kludt,CB,0,0,,2030,249,,61.5,69,D42,0,0,1,0,4,0,0,0,5,0,N DAKOTA,N DAKOTA,9,59.8,,,,,,
209880,Brody Thornton,ED,0,0,,2029,249,,29.9,25.3,D48,0,1,1,0,0,0,0,0,4,0,N DAKOTA,N DAKOTA,4,,,,,,,
209889,Idrique Carmichael,CB,0,0,,2027,249,,65,64.3,D19,0,0,1,0,1,3,0,0,0,1,N DAKOTA,N DAKOTA,4,59.9,,,,,,
212485,Mason Walsh,HB,0,0,,2030,322,,67.7,69.8,38,0,0,1,0,0,8,0,0,0,1,UC DAVIS,UC DAVIS,8,,,,,,,
