playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesHandsFumble,gradesOffense,gradesOffensePenalty,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesPassBlock,gradesRun,gradesPass
123555,Marquez Bell,WR,0,,2026,164,,57.7,68.4,59.1,60,04,0,1,0,0,1,0,2,3,1,2,FL A&M,FL A&M,,,
123604,Marlon Krakue,ED,0,,2025,389,,59.9,65.9,59.6,,D15,2,1,0,0,1,0,0,1,1,0,N ALABAMA,N ALABAMA,,,
123721,Gage Saint,C,0,,2026,389,,63.6,79.2,,62.8,74,0,1,0,33,0,0,27,60,33,27,N ALABAMA,N ALABAMA,59.7,,
131932,Victor Gabalis,QB,0,,2026,401,67.8,76.9,75,,60,11,0,1,20,0,0,1,22,43,20,23,TARLETON,TARLETON,,59.5,77.2
132972,Jestus Johnson,G,0,,2026,152,,54.1,0,,51.6,55,1,1,0,44,0,0,21,65,44,21,DELWARE ST,DELWARE ST,75.1,,
136866,Darius Cooper,WR,0,2025,2025,401,66.2,74.3,80.6,72.5,72.9,06,0,1,0,0,28,0,39,67,28,39,TARLETON,TARLETON,,,
136890,Keylan Johnson,WR,0,,2026,401,62.9,63.2,76.2,62.6,62.3,05,0,1,0,0,24,0,21,45,24,21,TARLETON,TARLETON,,,
136894,Derrel Kelley III,HB,0,,2025,401,74,77.7,71.2,57.1,60,09,0,1,0,3,4,12,1,20,7,13,TARLETON,TARLETON,72.3,75.7,
136927,Kyle Weber,TE,0,,2025,401,,74.8,70.9,59.2,73.8,41,0,1,0,0,1,0,10,11,1,10,TARLETON,TARLETON,,,
138368,Edward Core,TE,0,,2027,152,62.9,63.5,65,63.6,,08,0,1,0,0,2,0,0,2,2,0,DELWARE ST,DELWARE ST,,,
141416,Dorian Anderson,WR,0,,2025,293,65.7,67.5,0,69.5,57.5,06,1,1,0,0,37,0,40,77,37,40,SE MO ST,SE MO ST,,,
141802,Gregory Perkins,TE,0,,2025,244,,50.3,75.1,54.6,56.8,09,0,1,0,2,3,0,35,40,5,35,NORFOLK,NORFOLK,12.5,,
142363,Fonnae Webb,HB,0,,2026,244,,60,64.9,,60,10,0,1,0,0,0,0,1,1,0,1,NORFOLK,NORFOLK,,,
142685,Antonio Williams,T,0,,2026,152,,65.1,77.1,,54.1,51,0,1,0,44,0,0,21,65,44,21,DELWARE ST,DELWARE ST,80.7,,
143940,Thad Franklin Jr.,HB,0,,2026,164,72.2,69.6,73.7,78.8,60,23,0,1,0,0,11,8,2,21,11,10,FL A&M,FL A&M,,66.3,
144359,Brandon Epton Jr.,HB,0,,2026,293,76.3,64.3,76.6,68.3,58.7,03,0,1,0,1,24,18,5,48,25,23,SE MO ST,SE MO ST,67.9,62.5,
144569,Tanaka Scott,WR,0,,2026,389,61,57.9,78.4,48.7,88.6,04,0,1,0,0,22,0,17,39,22,17,N ALABAMA,N ALABAMA,,,
144621,Cody Jackson,WR,0,,2027,401,,51.3,74.7,46.4,78.7,02,0,1,0,0,7,0,21,28,7,21,TARLETON,TARLETON,,,
144624,Ben Harris,QB,0,,2026,389,60.3,75.3,63.6,,,07,0,1,1,0,0,0,0,1,1,0,N ALABAMA,N ALABAMA,,,74.6
145243,Matthew McCallister,WR,0,,2026,217,69.9,78.9,72.8,78.4,60.3,12,0,1,0,0,10,0,10,20,10,10,MCNEESE,MCNEESE,,,
145679,Janik Ogunlade,T,0,,2026,164,,67.5,74.8,,66.2,73,0,1,0,26,0,0,15,41,26,15,FL A&M,FL A&M,66.5,,
145690,Jamari Gassett,WR,0,,2025,164,22.2,68.4,78.7,67.8,61.9,02,0,1,0,0,31,0,25,56,31,25,FL A&M,FL A&M,,,
146268,Lonyatta Alexander Jr.,WR,0,,2027,233,65.7,53,78.3,51.2,75.9,02,0,1,0,0,29,0,28,57,29,28,MONTANA ST,MONTANA ST,,,
146360,Ari Patu,QB,0,,2027,389,34.7,49.3,76.2,,60,01,0,1,33,0,0,6,19,58,33,25,N ALABAMA,N ALABAMA,,60.5,45
147316,Danny Joiner,TE,0,,2027,293,,46.7,18,42.5,61,19,1,1,0,1,35,0,44,80,36,44,SE MO ST,SE MO ST,65.1,,
147626,Benjamin Omayebu,WR,0,,2025,401,61.9,52,76.4,51.7,61.7,10,0,1,0,0,20,0,16,36,20,16,TARLETON,TARLETON,,,
147646,Tommy Mellott,QB,0,2025,2025,233,22.7,63.1,77.5,,60,04,0,1,36,0,0,6,38,80,36,44,MONTANA ST,MONTANA ST,,73.2,54.5
147659,Titan Fleischmann,T,0,,2027,233,,73.3,77.4,,70,66,0,1,0,36,0,0,44,80,36,44,MONTANA ST,MONTANA ST,73.2,,
147663,Aidan Garrigan,WR,0,,2026,233,,57.2,70.3,57.7,60.2,85,0,1,0,0,2,0,4,6,2,4,MONTANA ST,MONTANA ST,,,
147710,Jihad Marks,WR,0,,2026,217,,60,64.3,,60,14,0,1,0,0,0,0,1,1,0,1,MCNEESE,MCNEESE,,,
147837,Jessie Campbell III,WR,0,,2026,217,,60.1,68.8,,60.2,05,0,1,0,0,0,0,3,3,0,3,MCNEESE,MCNEESE,,,
149198,Jack Clinkenbeard,WR,0,,2027,293,61,50.7,0,55,60.5,83,1,1,0,0,13,0,10,23,13,10,SE MO ST,SE MO ST,,,
149203,Jayvian Allen,HB,0,,2026,389,74.4,67.3,76.4,52,60,06,0,1,0,1,20,13,2,36,21,15,N ALABAMA,N ALABAMA,21.2,71.3,
150413,Dyral McMillan,G,0,,2026,244,,74.4,78.1,,73.6,60,0,1,0,13,0,0,39,52,13,39,NORFOLK,NORFOLK,69.1,,
150435,Ikeem Wright,TE,0,,2026,244,,71.6,74.3,57.1,71.6,08,0,1,0,4,2,0,21,27,6,21,NORFOLK,NORFOLK,71.9,,
150861,Charles Davis,T,0,,2026,164,,58.3,0,,56.7,62,1,1,0,22,0,0,20,42,22,20,FL A&M,FL A&M,88.6,,
150863,TJ Lee,C,0,,2025,164,,59.3,77.6,,59.8,69,0,1,0,23,0,0,15,38,23,15,FL A&M,FL A&M,51.4,,
150875,Michael Marshall,G,0,,2028,164,,70.5,75.9,,75.3,55,0,1,0,11,0,0,12,23,11,12,FL A&M,FL A&M,32.9,,
151705,Isaiah Cook,G,0,,2028,152,,68.5,78.5,,62,72,1,1,0,43,0,0,21,64,43,21,DELWARE ST,DELWARE ST,84.7,,
151710,Diu Dau,T,0,,2027,152,,42.1,75.4,,58.9,75,0,1,0,36,0,0,12,48,36,12,DELWARE ST,DELWARE ST,16.9,,
151718,NyGhee Lolley,WR,0,,2026,152,64.1,47.4,0,49.7,61.6,03,1,1,0,0,36,0,16,52,36,16,DELWARE ST,DELWARE ST,,,
152587,Jacquez Jones,WR,0,,2025,244,65,85.7,74.7,86,60.2,03,0,1,0,0,12,0,22,34,12,22,NORFOLK,NORFOLK,,,
155264,Hunter Smith,G,0,,2026,401,,65,79.9,,61.5,60,0,1,0,30,0,0,37,67,30,37,TARLETON,TARLETON,83.8,,
155542,Justin Luke,WR,0,,2026,389,,59.7,69.7,60,60,08,0,1,0,0,1,0,2,3,1,2,N ALABAMA,N ALABAMA,,,
155870,C.J. Henry,QB,0,,2026,152,62.7,60,67.4,,60,16,0,1,3,0,0,0,1,4,3,1,DELWARE ST,DELWARE ST,,64.1,49.8
155919,Tyler McMillan,T,0,,2027,293,,62.2,78.1,,55.6,75,0,1,0,39,0,0,44,83,39,44,SE MO ST,SE MO ST,78.2,,
156521,Ace Cobb,WR,0,,2029,164,,38.9,67.3,44.3,,05,0,1,0,0,3,0,0,3,3,0,FL A&M,FL A&M,,,
156533,T.J. Smith,QB,0,,2026,389,,60,66.8,,60,02,0,1,0,0,0,0,2,2,0,2,N ALABAMA,N ALABAMA,,,
156599,Jaylen Ward,WR,0,,2027,164,65.8,59.5,78.1,59.1,61.6,03,0,1,0,0,32,0,26,58,32,26,FL A&M,FL A&M,,,
156804,Cam Pedro,WR,0,,2027,293,66.7,67.8,78.3,67.8,59.4,00,0,1,0,0,37,0,37,74,37,37,SE MO ST,SE MO ST,,,
158255,Jovoni Borbon,LS,0,,2026,217,,64.5,65.1,74.4,,S47,0,1,0,0,1,0,0,1,1,0,MCNEESE,MCNEESE,,,
158446,Jaquan Lee,WR,0,,2028,164,61,63.7,72.5,63.3,59.4,21,0,1,0,0,9,0,4,13,9,4,FL A&M,FL A&M,,,
159125,Rohan Jones,TE,0,2026,2026,233,64.1,54.7,76.1,54.4,58,08,0,1,0,2,20,0,15,37,22,15,MONTANA ST,MONTANA ST,68.3,,
159618,Paxton DeLaurent,QB,0,,2025,293,67.8,65.2,73.9,,60,10,0,1,20,0,0,1,10,31,20,11,SE MO ST,SE MO ST,,64.7,61.9
159622,Kobe Sixkiller,C,0,,2025,293,,55,79.8,,54.5,69,1,1,0,39,0,0,44,83,39,44,SE MO ST,SE MO ST,47.6,,
159629,Braden Thompson,TE,0,,2026,293,,32.9,73.2,28.4,59.6,87,0,1,0,0,8,0,25,33,8,25,SE MO ST,SE MO ST,,,
159630,Kyron Downing,WR,0,,2028,293,66,61.8,73.8,62,60.2,17,0,1,0,0,15,1,5,21,15,6,SE MO ST,SE MO ST,,59.6,
160040,Dawson Hearne,TE,0,,2026,401,,56.4,79.5,50.6,58.9,88,0,1,0,12,12,0,37,61,24,37,TARLETON,TARLETON,75.8,,
160173,Kameran Senegal,WR,0,,2028,217,,55.5,73.8,55.4,60.1,16,0,1,0,0,8,0,12,20,8,12,MCNEESE,MCNEESE,,,
160174,Jo'Shon Barbie,HB,0,,2027,217,14.4,52.4,73.9,25.6,57.7,25,0,1,0,2,4,12,5,23,6,17,MCNEESE,MCNEESE,67.7,60.9,
160183,Cole LeClair,G,0,,2025,217,,65.1,80.1,,62,61,0,1,0,26,0,0,43,69,26,43,MCNEESE,MCNEESE,84,,
160187,Hayes Creel,T,0,,2027,217,,58.7,77.4,,62.8,75,0,1,0,27,0,0,43,70,27,43,MCNEESE,MCNEESE,36.8,,
160188,Greg Knox III,T,0,,2027,217,,58.2,67.2,59.2,59.6,79,0,1,0,1,1,0,1,3,2,1,MCNEESE,MCNEESE,66.5,,
160191,Tyronne Hayes,TE,0,,2026,217,63.6,47.7,0,60.1,43.7,41,1,1,0,1,18,0,30,49,19,30,MCNEESE,MCNEESE,66.5,,
160201,Phillip Bradford,ED,0,,2028,217,,60,0,,,D44,1,1,0,1,0,0,0,1,1,0,MCNEESE,MCNEESE,66,,
160669,Jonathan Tejada,G,0,,2026,152,,60,65,,,57,0,1,0,1,0,0,0,1,1,0,DELWARE ST,DELWARE ST,70.6,,
161340,Marqui Adams,QB,0,,2027,152,70.3,56.4,20.5,,60,05,1,1,41,0,0,3,17,61,41,20,DELWARE ST,DELWARE ST,,55.6,60.5
161352,Malcolm Jefferies,TE,0,,2027,152,,58.2,70.2,58.8,58.5,85,0,1,0,2,2,0,4,8,4,4,DELWARE ST,DELWARE ST,66.5,,
161354,Ryan Lee,TE,0,,2026,152,62.9,49.7,77.3,57.7,33.7,89,0,1,0,1,27,0,18,46,28,18,DELWARE ST,DELWARE ST,65.3,,
161356,Avari Marshall,WR,0,,2027,152,,58,63.9,59.5,,15,0,1,0,0,1,0,0,1,1,0,DELWARE ST,DELWARE ST,,,
162348,Kurt Hatch,T,0,,2026,401,,53.1,68.8,,52.8,59,0,1,0,0,0,0,3,3,0,3,TARLETON,TARLETON,,,
162358,Malik Pete,T,0,,2025,401,,58.3,77.3,,59.8,65,0,1,0,30,0,0,40,70,30,40,TARLETON,TARLETON,47.5,,
162598,Jalen Rogers,WR,0,,2027,164,64.1,66.2,74.4,65.5,60.9,01,0,1,0,0,18,0,8,26,18,8,FL A&M,FL A&M,,,
162731,Tre'Vonte Citizen,HB,0,,2028,217,66.3,68.8,70.3,78,66.2,07,0,1,0,1,2,2,2,7,3,4,MCNEESE,MCNEESE,51.8,63.2,
162880,Curtis Deville,WR,0,,2029,217,62.9,59.2,80.7,56.7,73.7,04,0,1,0,0,25,0,39,64,25,39,MCNEESE,MCNEESE,,,
163538,Ryan Nolan,T,0,,2027,244,,68.3,72.6,,65.5,56,0,1,0,5,0,0,12,17,5,12,NORFOLK,NORFOLK,76.8,,
163953,Ashton Grable,G,0,,2026,164,,58.8,78.6,,55.9,71,0,1,0,34,0,0,27,61,34,27,FL A&M,FL A&M,66.9,,
164277,Mickel Clay,T,0,,2026,389,,60.4,76.4,,56.4,77,0,1,0,34,0,0,27,61,34,27,N ALABAMA,N ALABAMA,66.1,,
164290,Kaleb Heatherly,TE,0,,2026,389,,58.7,75.8,47.5,67.2,88,0,1,0,2,13,0,20,35,15,20,N ALABAMA,N ALABAMA,70.3,,
164316,Dakota Warfield,WR,0,,2025,389,64.1,55.5,77.5,53.8,70.5,00,0,1,0,0,27,0,21,48,27,21,N ALABAMA,N ALABAMA,,,
164387,Taco Dowler,WR,0,,2027,233,68,49.2,78.3,47.8,61.2,14,0,1,0,0,33,0,33,66,33,33,MONTANA ST,MONTANA ST,,,
164394,Conner Moore,T,0,,2027,233,,70,12.6,,72,72,1,1,0,36,0,0,44,80,36,44,MONTANA ST,MONTANA ST,79.1,,
164401,Rylan Schlepp,TE,0,,2027,233,61,84.2,69.7,88.7,64.1,88,0,1,0,0,1,0,7,8,1,7,MONTANA ST,MONTANA ST,,,
164405,Jared White,HB,0,,2027,233,,60,64.5,59.7,,03,0,1,0,1,1,0,0,2,2,0,MONTANA ST,MONTANA ST,67.8,,
164713,Jaden Bryant,G,0,,2027,244,,83.9,78.4,,88,62,0,1,0,12,0,0,33,45,12,33,NORFOLK,NORFOLK,19.1,,
164714,Vincent Byrd,T,0,,2026,244,,60.4,76.1,,58,66,0,1,0,9,0,0,39,48,9,39,NORFOLK,NORFOLK,77.7,,
164728,Kevon King,HB,0,,2026,244,74.4,74.5,73.2,57.6,58.5,13,0,1,0,3,4,13,4,24,7,17,NORFOLK,NORFOLK,77.8,72.9,
164749,Garrison Wheatley,C,0,,2025,244,,72.7,78.8,,69.1,67,0,1,0,13,0,0,40,53,13,40,NORFOLK,NORFOLK,68.9,,
164751,Grandin Willcox,K,0,,2026,244,,60,60,,60,S61,0,1,0,0,0,0,1,1,0,1,NORFOLK,NORFOLK,,,
164754,Toby Willis,LS,0,,2026,244,,60,60,,60,S88,0,1,0,0,0,0,1,1,0,1,NORFOLK,NORFOLK,,,
164776,Jayden Jenkins,HB,0,,2027,152,70.1,55.9,72.1,72.7,60,20,0,1,0,2,8,5,1,16,10,6,DELWARE ST,DELWARE ST,72.1,51.7,
168058,Cody Brackeen,G,0,,2026,217,,60.4,69.7,,59.4,77,0,1,0,3,0,0,2,5,3,2,MCNEESE,MCNEESE,72.9,,
168061,William Bressi,C,0,,2026,217,,73.2,78.9,,72.1,78,0,1,0,24,0,0,41,65,24,41,MCNEESE,MCNEESE,76,,
170346,Goldie Lawrence,WR,0,,2028,164,,57.3,67.9,58.2,60,13,0,1,0,0,2,0,1,3,2,1,FL A&M,FL A&M,,,
170608,Kaden Cooper,WR,0,,2028,389,62.9,90.9,72.5,88.3,60.5,23,0,1,0,0,4,0,4,8,4,4,N ALABAMA,N ALABAMA,,,
170611,Nathan Curry,LS,0,,2028,389,,60,65.1,,,S47,0,1,0,1,0,0,0,1,1,0,N ALABAMA,N ALABAMA,69,,
170615,KJ Fields,WR,0,,2028,389,,57.7,69.2,58.4,59.9,18,0,1,0,0,2,0,3,5,2,3,N ALABAMA,N ALABAMA,,,
170621,Dennis Moody III,HB,0,,2028,389,67.3,58.9,70.1,57,60,10,0,1,0,1,4,3,1,9,5,4,N ALABAMA,N ALABAMA,28.5,60.9,
170625,Amarie Rogers,T,0,,2027,389,,48.8,68.7,56.1,50.7,86,0,1,0,0,2,0,4,6,2,4,N ALABAMA,N ALABAMA,,,
170626,Brody Stewart,G,0,,2027,389,,60.1,71.7,,60,63,0,1,0,5,0,0,2,7,5,2,N ALABAMA,N ALABAMA,78.2,,
170631,Ryan Walker,G,0,,2028,389,,66.4,78.6,,63.2,51,0,1,0,34,0,0,27,61,34,27,N ALABAMA,N ALABAMA,80.1,,
171257,Trey Echols,WR,0,,2026,217,,60.7,69.4,,61,18,0,1,0,0,0,0,6,6,0,6,MCNEESE,MCNEESE,,,
171793,Donnie Cheers,WR,0,,2028,293,,48.2,67.9,57.9,37.8,81,0,1,0,0,2,0,1,3,2,1,SE MO ST,SE MO ST,,,
172735,Reed Boyd,TE,0,,2028,217,,53.1,68.5,59.6,54.8,83,0,1,0,0,1,0,5,6,1,5,MCNEESE,MCNEESE,,,
172737,Jer'Michael Carter,WR,0,,2028,217,65,61.8,77.2,63.5,49.1,10,0,1,0,0,24,0,34,58,24,34,MCNEESE,MCNEESE,,,
172742,David Duvall,C,0,,2025,217,,62.3,79.7,,62.3,54,1,1,0,26,0,0,43,69,26,43,MCNEESE,MCNEESE,52,,
172749,Coleby Hamm,HB,0,,2026,217,71.9,62.8,73.1,58,57.3,20,0,1,0,5,3,8,4,20,8,12,MCNEESE,MCNEESE,55.2,63.7,
172750,Jonathan Harris,WR,0,,2026,217,61,59.8,0,64.4,61.6,03,1,1,0,0,8,0,14,22,8,14,MCNEESE,MCNEESE,,,
172756,Jamaal Levi,WR,0,,2029,217,62.4,91,69.6,81.2,59.9,80,0,1,1,0,3,0,2,6,4,2,MCNEESE,MCNEESE,,,75.8
172759,Elijah Melendez,T,0,,2028,217,,75.3,76.9,,70.9,71,0,1,0,27,0,0,43,70,27,43,MCNEESE,MCNEESE,78.8,,
172872,Levontai Summersett,HB,0,,2027,164,70.1,56.1,71.1,67.5,,20,0,1,0,1,7,4,0,12,8,4,FL A&M,FL A&M,71.5,52.1,
173340,Jalen Nettles,T,0,,2027,293,,54.2,77.6,,50.1,50,0,1,0,39,0,0,44,83,39,44,SE MO ST,SE MO ST,63.7,,
174273,X'Zavion Evans,HB,0,,2026,244,74.4,59.6,73.2,56.7,60,33,0,1,0,0,5,13,4,22,5,17,NORFOLK,NORFOLK,,59.8,
174277,Elyjah Mitchell,WR,0,,2028,244,61,62.2,75.5,61.6,62,81,0,1,0,0,13,0,22,35,13,22,NORFOLK,NORFOLK,,,
174457,Kyree Benton,WR,0,,2028,152,62.9,52.6,75.3,54.6,42.8,88,1,1,0,0,21,0,7,28,21,7,DELWARE ST,DELWARE ST,,,
174459,Kenion Camphor,G,0,,2027,152,,60.6,76.4,,57.1,78,0,1,0,18,0,0,14,32,18,14,DELWARE ST,DELWARE ST,75.1,,
174465,Ebubedike Nnabugwu,C,0,,2028,152,,65.2,78.4,,64.2,50,0,1,0,34,0,0,16,50,34,16,DELWARE ST,DELWARE ST,63.2,,
174469,Kristian Tate,WR,0,,2028,152,68.7,51.8,79,54.9,37.3,81,0,1,0,0,41,0,19,60,41,19,DELWARE ST,DELWARE ST,,,
175854,Elijah Philippe,T,0,,2026,164,,58.1,72.1,,60.4,56,0,1,0,9,0,0,7,16,9,7,FL A&M,FL A&M,45.5,,
176675,Nate Gates,TE,0,,2027,164,,59.5,67.5,,59.1,70,0,1,0,0,0,0,3,3,0,3,FL A&M,FL A&M,,,
176727,La'Charles Taylor,G,0,,2026,389,,58.5,79.1,,61.1,71,0,1,0,29,0,0,25,54,29,25,N ALABAMA,N ALABAMA,38.4,,
176767,Scottre Humphrey,HB,0,,2028,233,30,71.6,74.5,57.9,59.7,22,0,1,0,3,3,19,4,29,6,23,MONTANA ST,MONTANA ST,73.1,69.9,
176768,Cedric Jefferson,T,0,,2029,233,,66.8,77.9,,62.3,73,0,1,0,36,0,0,44,80,36,44,MONTANA ST,MONTANA ST,74.5,,
176769,Adam Jones,HB,0,,2028,233,75.9,75.5,76.4,62.5,67,23,0,1,0,8,20,17,4,49,28,21,MONTANA ST,MONTANA ST,79.4,74.3,
176776,Hunter Provience,TE,0,,2028,233,61,76.1,69.8,70.3,70.1,86,0,1,0,0,5,0,2,7,5,2,MONTANA ST,MONTANA ST,,,
177059,Samuel Eskridge,T,0,,2030,244,,69.8,76.3,,68.6,64,0,1,0,13,0,0,41,54,13,41,NORFOLK,NORFOLK,58.9,,
177065,Taesean Burt,TE,0,,2027,244,,57.6,67.4,,56.5,80,0,1,0,0,0,0,5,5,0,5,NORFOLK,NORFOLK,,,
177081,Noah Tracey,K,0,,2027,244,11.1,60,60,,,S01,0,1,0,0,0,1,0,1,0,1,NORFOLK,NORFOLK,,60,
177527,Carter Hensley,QB,0,,2027,293,36.1,75.1,75.9,,60,08,1,1,19,0,0,5,28,52,19,33,SE MO ST,SE MO ST,,69.9,69.9
177559,Jacques Wyatt,WR,0,,2028,293,,60,68.7,,59.9,80,0,1,0,0,0,0,5,5,0,5,SE MO ST,SE MO ST,,,
177564,Anthony Westervelt,WR,0,,2028,293,,60,68.4,,60,84,0,1,0,0,0,0,3,3,0,3,SE MO ST,SE MO ST,,,
182309,Tuli Teuhema,C,0,,2025,401,,78.7,79.7,,73.9,50,0,1,0,30,0,0,40,70,30,40,TARLETON,TARLETON,76.5,,
186018,Sam Liu,T,0,,2030,217,,60,64.3,,,52,0,1,0,1,0,0,0,1,1,0,MCNEESE,MCNEESE,61.5,,
189028,Logan Collier,WR,0,,2025,389,71.9,48.9,0,54.6,40.4,09,1,1,0,0,7,1,5,13,7,6,N ALABAMA,N ALABAMA,,63.2,
189033,Anthony Faiivae,C,0,,2027,389,,57.1,77,59.4,59.4,75,0,1,0,33,1,0,27,61,34,27,N ALABAMA,N ALABAMA,49.7,,
189034,Jalen Fletcher,HB,0,,2029,389,67.8,75.5,70.7,71.5,60,28,0,1,0,0,6,3,1,10,6,4,N ALABAMA,N ALABAMA,,73.5,
189057,Roderick Taylor Jr.,HB,0,,2029,389,,59.2,67.8,58.6,59.5,32,0,1,0,0,2,0,2,4,2,2,N ALABAMA,N ALABAMA,,,
191787,Kiron Benjamin,HB,0,,2027,244,70.5,79.6,68.5,59.7,,20,0,1,0,0,1,6,0,7,1,6,NORFOLK,NORFOLK,,76.1,
191790,Jalen Daniels,QB,0,,2027,244,27.5,63.2,16.8,,60,02,1,1,13,0,0,8,32,53,13,40,NORFOLK,NORFOLK,,52.8,76.8
191814,Kam'ryn Thomas,WR,0,,2026,244,62.9,60.8,0,67.4,49.3,18,1,1,0,0,13,0,37,50,13,37,NORFOLK,NORFOLK,,,
192455,Jaden Pete,QB,0,,2027,401,67.5,41.1,73.4,,60,01,0,1,10,0,0,2,15,27,10,17,TARLETON,TARLETON,,57.4,39.9
192848,Payton Brown,HB,0,,2029,293,76.5,81.8,75.6,67.6,58.5,22,0,1,0,0,18,19,5,42,18,24,SE MO ST,SE MO ST,0,83.3,
192860,Carter Guillaume,G,0,,2030,293,,55.6,80.8,,53.4,68,0,1,0,39,0,0,44,83,39,44,SE MO ST,SE MO ST,59,,
