playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesHandsFumble,gradesOffense,gradesOffensePenalty,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesPassBlock,gradesPass,gradesRun
144457,Jaylon Griffin,WR,0,,2025,314,,70.6,71.6,,82.6,12,0,1,0,0,0,0,11,11,0,11,TEXAS ST,TEXAS ST,,,
144464,Titus Mokiao-Atimalala,WR,1,,2026,324,64.1,60.1,79.4,60.2,56.1,02,1,1,0,0,51,0,16,67,51,16,UCLA,UCLA,,,
144473,Cole Best,C,0,,2028,327,,64.9,78.8,,61.4,72,0,1,0,23,0,0,31,54,23,31,USF,USF,77.2,,
144478,Gunnar Greenwald,TE,0,,2025,327,,53.3,70.9,56.9,54.3,87,0,1,0,0,2,0,8,10,2,8,USF,USF,,,
144486,Andrew Kilfoyl,G,0,,2026,327,,58.5,79.1,,58.5,75,0,1,0,23,0,0,31,54,23,31,USF,USF,49.4,,
144487,Gannon Lanning,T,0,,2026,327,,74.7,72.2,,72.1,61,0,1,0,1,0,0,16,17,1,16,USF,USF,71.6,,
144507,Hal Presley,WR,0,2025,2025,118,61,53.8,77.2,50.7,71.6,16,0,1,0,0,33,0,25,58,33,25,BAYLOR,BAYLOR,,,
144513,Josh Cameron,WR,0,2026,2026,118,67.7,72.6,80.4,70.4,75.7,34,0,1,0,0,37,0,30,67,37,30,BAYLOR,BAYLOR,,,
144514,Gavin Yates,TE,0,,2025,118,61,66.5,75.1,54.9,77.2,43,0,1,0,1,6,0,16,23,7,16,BAYLOR,BAYLOR,64.5,,
144516,Ryan Lengyel,G,0,,2026,118,,62.1,80.2,,57.1,62,0,1,0,40,0,0,33,73,40,33,BAYLOR,BAYLOR,84.2,,
144520,Monaray Baldwin,WR,0,2025,2025,118,64.1,78.5,73.1,76.6,60.4,04,0,1,0,0,9,0,6,15,9,6,BAYLOR,BAYLOR,,,
144541,Eli Sanders,HB,0,,2026,241,74.4,83.7,76.1,52.8,75,06,0,1,0,3,10,13,13,39,13,26,NEW MEXICO,NEW MEXICO,73.7,,84.1
144544,Jim Bonifas,C,0,2026,2026,193,,70.5,67.9,,75.9,63,0,1,0,0,0,0,3,3,0,3,IOWA STATE,IOWA STATE,,,
144552,Myles Mendeszoon,ED,0,,2026,193,,60,60,,60,D06,0,1,0,0,0,0,1,1,0,1,IOWA STATE,IOWA STATE,,,
144558,Devin Neal,HB,0,2025,2025,198,74.9,73.1,77.5,58.2,58.3,04,0,1,0,4,13,14,11,42,17,25,KANSAS,KANSAS,78.7,,75.4
144592,Shane Porter,HB,0,,2026,251,74.4,81.1,75.7,59.2,,31,0,1,0,9,17,13,0,39,26,13,N TEXAS,N TEXAS,79.9,,82.8
144595,DJ Giddens,HB,0,2025,2025,199,27.9,65.7,76.1,27,58.3,31,0,1,0,13,15,14,4,46,28,18,KANSAS ST,KANSAS ST,81.5,,77.3
144598,Hadley Panzer,G,0,,2025,199,,56.7,79,,57.8,54,0,1,0,41,0,0,19,60,41,19,KANSAS ST,KANSAS ST,45.3,,
144599,Andrew Leingang,G,0,,2026,199,,65,77.3,,60.5,56,1,1,0,24,0,0,12,36,24,12,KANSAS ST,KANSAS ST,83.8,,
144601,Sam Hecht,C,0,2026,2026,199,,67.4,0,,67.9,75,1,1,0,45,0,0,23,68,45,23,KANSAS ST,KANSAS ST,75.2,,
144617,Chris Tennant,K,0,,2025,199,62.5,60,60,,,S17,0,1,0,0,0,1,0,1,0,1,KANSAS ST,KANSAS ST,,,60
144620,Mario Williams,WR,0,2025,2025,319,64.1,70.7,76,70,59.7,04,0,1,0,0,17,0,13,30,17,13,TULANE,TULANE,,,
144626,Savion Byrd,T,1,,2026,287,,49.5,74.7,,56.5,54,1,1,0,21,0,0,14,35,21,14,SMU,SMU,31.4,,
144643,Caleb Etienne,T,0,2025,2025,128,,50.2,76.9,,63.5,76,0,1,0,31,0,0,32,63,31,32,BYU,BYU,10.6,,
144651,Bryson Green,WR,0,2025,2025,349,61,56.3,0,59.5,59.2,09,1,1,0,0,19,0,17,36,19,17,WISCONSIN,WISCONSIN,,,
144652,Jaden Nixon,HB,0,2026,2026,347,72.7,63.9,72.2,72.8,60,03,0,1,0,1,6,7,1,15,7,8,W MICHIGAN,W MICHIGAN,67.9,,61.6
144682,Sam Jackson V,WR,0,,2026,115,,56.5,71.9,56.7,59.6,18,0,1,0,0,3,0,9,12,3,9,AUBURN,AUBURN,,,
144723,Hayden Conner,G,0,2025,2025,311,,62.9,80.2,,58.6,76,0,1,0,36,0,0,37,73,36,37,TEXAS,TEXAS,81.4,,
144725,Juan Davis,TE,0,,2025,311,61,51.8,75.5,59.3,41.8,81,0,1,0,1,15,0,24,40,16,24,TEXAS,TEXAS,67.8,,
144726,Gunnar Helm,TE,0,2025,2025,311,64.1,53,77.3,54.7,52.7,85,0,1,0,4,32,0,37,73,36,37,TEXAS,TEXAS,70.9,,
144727,Casey Cain,WR,0,,2026,325,61,54.6,76.6,54.4,61.6,01,0,1,0,0,18,0,16,34,18,16,UNLV,UNLV,,,
144753,Jack Tucker,T,0,,2026,206,,63.7,75.8,,61.6,75,1,1,0,21,0,0,24,45,21,24,LIBERTY,LIBERTY,65.2,,
144780,Kaden Prather,WR,0,2025,2025,215,65.7,59.7,80.1,61.9,35.8,01,0,1,0,0,62,0,18,80,62,18,MARYLAND,MARYLAND,,,
144783,Tomas Rimac,G,0,2026,2026,343,,66.6,81.2,,63.3,55,0,1,0,54,0,0,39,93,54,39,W VIRGINIA,W VIRGINIA,78.1,,
144785,Wyatt Milum,T,1,2025,2025,343,,70.3,30.1,,69.2,74,1,1,0,54,0,0,39,93,54,39,W VIRGINIA,W VIRGINIA,76.4,,
144786,Treylan Davis,TE,0,,2025,343,,52.9,0,54.3,71.4,81,1,1,0,5,5,0,13,23,10,13,W VIRGINIA,W VIRGINIA,44.2,,
144799,Josh McCray,HB,0,,2026,187,72.6,74.1,73.7,57.3,60,06,0,1,0,4,10,9,2,25,14,11,ILLINOIS,ILLINOIS,77.1,,75
144800,Pat Bryant,WR,0,2025,2025,187,65,74.7,79.1,74.4,58.5,13,0,1,0,0,31,0,27,58,31,27,ILLINOIS,ILLINOIS,,,
144805,Josh Kreutz,C,0,2026,2026,187,,63.2,0,,62,64,1,1,0,33,0,0,30,63,33,30,ILLINOIS,ILLINOIS,82.7,,
144807,Zach Barlev,T,0,,2026,263,,63.2,76.7,,64.7,64,0,1,0,28,0,0,31,59,28,31,DOMINION,DOMINION,53.1,,
144808,Josh Gesky,G,0,2026,2026,187,,53.8,79.8,,48.9,73,0,1,0,33,0,0,30,63,33,30,ILLINOIS,ILLINOIS,70.4,,
144831,Jordyn Williams,WR,0,,2026,134,,58.7,67.8,59.7,60,18,0,1,0,0,1,0,2,3,1,2,C MICHIGAN,C MICHIGAN,,,
144832,Malachi Holt-Bennett,WR,0,,2025,321,62.9,64.5,75.4,64.1,60.8,13,0,1,0,0,19,0,8,27,19,8,UAB,UAB,,,
144886,Tai Felton,WR,0,2025,2025,215,70.8,60.5,79.6,60,63,10,0,1,0,1,62,0,20,83,63,20,MARYLAND,MARYLAND,61.1,,
144888,CJ Dippre,TE,0,2025,2025,103,61,71.3,74.2,61.3,76.6,81,0,1,0,1,13,0,14,28,14,14,ALABAMA,ALABAMA,65.4,,
144891,Roman Hemby,HB,0,2026,2026,215,75.6,67.4,77.8,60.5,60,24,0,1,0,6,46,16,2,70,52,18,MARYLAND,MARYLAND,79.5,,69.8
144892,Antwain Littleton Jr.,HB,0,,2026,306,74.4,62.9,77.1,56.9,57,31,0,1,0,6,18,13,9,46,24,22,TEMPLE,TEMPLE,16,,68.1
144893,Joey Bearns III,TE,0,,2026,136,,52.7,76,55.1,52.6,35,0,1,0,5,4,0,14,23,9,14,CHARLOTTE,CHARLOTTE,71.2,,
144902,Taizse Johnson,DI,0,,2025,215,,60,64.1,,64.4,D40,0,1,0,0,0,0,1,1,0,1,MARYLAND,MARYLAND,,,
144945,Brandon Baldwin,G,0,,2025,223,,49.1,79.1,,53.5,53,0,1,0,48,0,0,22,70,48,22,MICH STATE,MICH STATE,24.1,,
144953,Geno VanDeMark,G,0,2026,2026,103,,75,79,,76.6,56,0,1,0,31,0,0,31,62,31,31,ALABAMA,ALABAMA,56.7,,
144971,Athan Kaliakmanis,QB,0,2026,2026,278,71.6,86.5,76.9,,60,16,0,1,33,0,0,7,29,69,33,36,RUTGERS,RUTGERS,,85.8,65.9
144993,Heinrich Haarberg,QB,0,2026,2026,238,65.5,69.4,66.6,,60,10,0,1,0,0,0,2,1,3,0,3,NEBRASKA,NEBRASKA,,,64.8
144996,Gabe Ervin Jr.,HB,0,,2026,238,,60,63.8,60,,22,0,1,0,0,1,0,0,1,1,0,NEBRASKA,NEBRASKA,,,
144997,Thomas Fidone II,TE,0,2025,2025,238,62.9,55.9,74.3,59.1,50.4,24,0,1,0,4,19,0,7,30,23,7,NEBRASKA,NEBRASKA,72.1,,
145003,Henry Lutovsky,G,0,2026,2026,238,,77.4,78.9,,78.4,59,0,1,0,43,0,0,21,64,43,21,NEBRASKA,NEBRASKA,84.1,,
145010,Alex Bullock,WR,0,2026,2026,238,,62,72.9,56.2,81.6,84,0,1,0,0,4,0,7,11,4,7,NEBRASKA,NEBRASKA,,,
145035,Donnie Gray,WR,0,,2026,256,,53.2,72.5,55.1,53.1,11,0,1,0,0,7,0,3,10,7,3,NWESTERN,NWESTERN,,,
145037,Anthony Tyus III,HB,0,2025,2025,259,74,58.6,76.5,55.1,55.6,02,0,1,0,6,27,12,13,58,33,25,OHIO,OHIO,80.3,,59.2
145039,Josh Thompson,G,0,2026,2026,256,,65,79,,61.1,56,0,1,0,46,0,0,21,67,46,21,NWESTERN,NWESTERN,76.7,,
145040,Jackson Carsello,C,0,,2027,256,,55.5,79.6,,51.3,65,0,1,0,46,0,0,21,67,46,21,NWESTERN,NWESTERN,67.6,,
145042,Caleb Tiernan,T,0,2026,2026,256,,64.9,77.2,,54.2,72,0,1,0,46,0,0,21,67,46,21,NWESTERN,NWESTERN,77.9,,
145043,Calvin Johnson II,WR,0,,2026,256,62.4,60,74.7,60.7,59.7,07,0,1,1,0,18,0,8,27,19,8,NWESTERN,NWESTERN,,60,
145044,Lawson Albright,TE,0,,2026,256,,60,64.4,,,86,0,1,0,1,0,0,0,1,1,0,NWESTERN,NWESTERN,67.4,,
145053,Kyle McCord,QB,0,2025,2025,304,71.6,82.1,77.9,,60,06,0,1,54,0,0,5,29,88,54,34,SYRACUSE,SYRACUSE,,81,64.9
145055,Emeka Egbuka,WR,0,2025,2025,260,63.7,56.4,77.3,57.5,54.4,02,0,1,1,0,25,0,21,47,26,21,OHIO STATE,OHIO STATE,,60,
145057,Evan Pryor,HB,0,,2027,138,71,62.4,0,64,57.5,06,1,1,0,0,12,6,5,23,12,11,CINCINNATI,CINCINNATI,,,66.2
145059,TreVeyon Henderson,HB,0,2025,2025,260,74,65.6,74.7,67.1,58.7,32,0,1,0,4,14,11,3,32,18,14,OHIO STATE,OHIO STATE,23.2,,67.7
145063,Ben Christman,G,0,,2026,202,,72.2,74.9,,70.9,70,0,1,0,9,0,0,12,21,9,12,KENTUCKY,KENTUCKY,81.2,,
145064,Donovan Jackson,T,0,2025,2025,260,,73.2,76.3,,68.9,74,0,1,0,26,0,0,29,55,26,29,OHIO STATE,OHIO STATE,77.9,,
145082,Garrison Smith,K,0,,2026,102,,60,63.4,,60,S37,0,1,0,0,0,0,1,1,0,1,AKRON,AKRON,,,
145086,Christian Veilleux,QB,0,,2026,175,68.9,67.8,75.2,,60,11,0,1,39,0,0,0,6,45,39,6,GA STATE,GA STATE,,63.4,69
145087,Khalil Dinkins,TE,0,2026,2026,266,62.9,75.2,76.8,64.1,80,16,0,1,0,4,14,0,20,38,18,20,PENN STATE,PENN STATE,72.2,,
145089,Liam Clifford,WR,0,2026,2026,266,,54.1,74.7,54.4,56.1,02,0,1,0,1,8,0,12,21,9,12,PENN STATE,PENN STATE,62.1,,
145090,Harrison Wallace III,WR,0,2026,2026,266,62.9,64.3,75.6,63.9,59.8,06,0,1,0,0,18,0,9,27,18,9,PENN STATE,PENN STATE,,,
145108,Ja'Quez Cross,HB,0,,2027,113,75,68.2,74.9,67.4,58.9,02,0,1,0,3,11,14,6,34,14,20,ARK STATE,ARK STATE,47.9,,67.6
145111,Devin Mockobee,HB,0,,2026,273,73.5,60.6,74.9,54.2,60,45,0,1,0,7,18,11,1,37,25,12,PURDUE,PURDUE,10.8,,67.4
145112,Aaron Roberts,T,0,,2026,273,,51.2,69.1,,60.1,61,0,1,0,3,0,0,3,6,3,3,PURDUE,PURDUE,0,,
145113,Marcus Mbow,T,0,2025,2025,273,,55.7,75.5,,57.1,63,0,1,0,28,0,0,22,50,28,22,PURDUE,PURDUE,49.6,,
145114,Mahamane Moussa,G,0,,2026,273,,51.9,79.1,,59.4,77,1,1,0,32,0,0,23,55,32,23,PURDUE,PURDUE,15.3,,
145117,Drew Biber,TE,0,2026,2026,273,,46.8,73.7,56.1,44.7,82,0,1,0,0,5,0,14,19,5,14,PURDUE,PURDUE,,,
145132,Gus Zilinskas,C,0,,2026,278,,59.5,2.3,,59.8,59,1,1,0,33,0,0,36,69,33,36,RUTGERS,RUTGERS,73.3,,
145134,Terrence Salami,C,0,,2028,278,,54.3,0,,67.5,73,1,1,0,2,0,0,9,11,2,9,RUTGERS,RUTGERS,73.6,,
145157,Jackson Acker,FB,0,2026,2026,349,,62.9,71.3,59.9,63.8,34,0,1,0,0,1,0,5,6,1,5,WISCONSIN,WISCONSIN,,,
145160,Markus Allen,WR,0,,2027,160,64.1,61.1,78.2,60.9,59.6,08,0,1,0,0,28,0,19,47,28,19,E MICHIGAN,E MICHIGAN,,,
145172,Riley Mahlman,T,0,2026,2026,349,,53.3,17,,64.5,71,1,1,0,35,0,0,31,66,35,31,WISCONSIN,WISCONSIN,36.3,,
145179,Nolan Rucci,T,0,2026,2026,266,,52,73.4,,50.5,72,0,1,0,13,0,0,14,27,13,14,PENN STATE,PENN STATE,59.9,,
145189,Tony Johnson,WR,0,,2026,138,64.1,60.5,81.9,60,60.8,00,0,1,0,0,21,0,29,50,21,29,CINCINNATI,CINCINNATI,,,
145196,Jahmal Edrine,WR,0,,2026,273,62.9,62.6,78.8,62.9,55.8,07,0,1,0,0,23,0,18,41,23,18,PURDUE,PURDUE,,,
145214,Grayson James,QB,0,,2026,121,69.5,58.9,77.5,,60.2,14,0,1,41,0,0,1,36,78,41,37,BOSTON COL,BOSTON COL,,57.1,61.2
145218,Ross Fournet,WR,0,,2027,166,62.5,53.3,75.8,52.2,73.6,19,0,1,0,0,18,1,4,23,18,5,FIU,FIU,,,59.5
145220,Wyatt Lawson,C,0,,2026,166,,67.1,73.5,,65.2,55,0,1,0,7,0,0,5,12,7,5,FIU,FIU,83.1,,
145224,Dean Patterson,WR,0,2026,2026,166,73.1,76,79.3,74.4,71.5,11,0,1,0,0,41,0,29,70,41,29,FIU,FIU,,,
145241,Marquis Crosby,HB,0,,2026,208,71.3,53.1,73.6,58.1,56.1,03,0,1,0,0,2,7,11,20,2,18,LA TECH,LA TECH,,,55.1
145246,Kenneth Bannister,T,0,,2026,208,,58.5,73.7,,56,73,0,1,0,6,0,0,20,26,6,20,LA TECH,LA TECH,78.7,,
145250,Solo Lewis,WR,0,,2028,208,66.3,58.4,74.4,56.7,60.6,02,0,1,0,0,9,2,15,26,9,17,LA TECH,LA TECH,,,61.3
145265,Chuck Montgomery,WR,0,,2026,214,20.9,61,76.3,60.8,60,10,0,1,0,0,28,0,11,39,28,11,MARSHALL,MARSHALL,,,
145269,Ethan Payne,HB,0,,2025,214,69.2,54.5,73.9,62.8,57.9,28,0,1,0,6,12,4,4,26,18,8,MARSHALL,MARSHALL,44.4,,53.5
145277,Caleb Coombs,WR,0,,2026,165,,53.8,73.7,54.8,55.7,09,0,1,0,0,7,0,9,16,7,9,FAU,FAU,,,
145348,Isiah Paige,WR,0,,2025,263,71.8,59,77.7,58.1,61,01,0,1,0,0,27,2,29,58,27,31,DOMINION,DOMINION,,,60.9
145353,Tariq Sims,HB,0,,2026,263,65.5,58.8,66.8,,,26,0,1,0,2,0,2,0,4,2,2,DOMINION,DOMINION,72,,58.5
145357,Stephon Dubose-Bourne,T,1,,2026,263,,44,76.2,,48.7,58,1,1,0,28,0,0,31,59,28,31,DOMINION,DOMINION,32.2,,
145359,Chris Adams,T,0,,2026,218,,91.8,77.7,,91.8,61,1,1,0,40,0,0,35,75,40,35,MEMPHIS,MEMPHIS,78.9,,
145362,Skyler Grant,G,0,,2027,263,,58.4,78.5,,55.4,75,0,1,0,28,0,0,31,59,28,31,DOMINION,DOMINION,69.9,,
145392,Ethan Duane,P,0,,2026,126,11.5,60,60,,,S95,0,1,0,0,0,1,0,1,0,1,BUFFALO,BUFFALO,,,60
145418,Chandler Pittman,WR,0,,2025,296,,55.4,73.7,54.9,60,02,0,1,0,0,8,0,17,25,8,17,SO MISS,SO MISS,,,
145423,Drew Lawson,C,0,,2026,296,,48.2,78.7,,45.2,58,0,1,0,22,0,0,32,54,22,32,SO MISS,SO MISS,82.7,,
145441,Fred Farrier II,WR,0,,2026,202,62.9,60.9,77.9,60.4,61.6,13,0,1,0,0,31,0,23,54,31,23,KENTUCKY,KENTUCKY,,,
145450,Bryce Damous,TE,0,,2026,321,62.9,58.8,76,62.2,55.1,48,0,1,0,7,17,0,10,34,24,10,UAB,UAB,38.9,,
145465,Brody Dalton,TE,0,,2026,318,64.1,69.9,80.1,79.4,51.1,88,0,1,0,3,16,0,32,51,19,32,TROY,TROY,70.8,,
145514,Kevorian Barnes,HB,0,2026,2026,331,73.1,60.3,73,55.9,60,04,0,1,0,2,6,10,1,19,8,11,UTSA,UTSA,13.7,,63.2
145532,Kye Robichaux,HB,0,2025,2025,121,77,78.6,77.2,55.4,60,05,0,1,0,2,18,21,1,42,20,22,BOSTON COL,BOSTON COL,73.9,,79.4
145562,Jairus Mack,WR,0,,2026,136,69.6,64.5,75.3,64,60.4,03,0,1,0,0,20,0,10,30,20,10,CHARLOTTE,CHARLOTTE,,,
145569,Jack Reynolds,WR,0,,2026,136,,59.4,63.4,60,,22,0,1,0,0,1,0,0,1,1,0,CHARLOTTE,CHARLOTTE,,,
145577,Trevor Timmons,T,0,,2026,175,,47.1,77,,58.6,63,0,1,0,56,0,0,19,75,56,19,GA STATE,GA STATE,28.2,,
145578,Colin Weber,TE,0,,2026,136,62.9,43.6,0,51.1,48.1,18,1,1,0,7,26,0,10,43,33,10,CHARLOTTE,CHARLOTTE,36.5,,
145580,Hahsaun Wilson,HB,0,,2026,136,71.6,61.7,73.8,55.6,60,38,0,1,0,12,7,7,1,27,19,8,CHARLOTTE,CHARLOTTE,53,,63.9
145589,Oran Singleton Jr.,WR,0,,2027,160,71.4,63.2,77.4,64,59.7,02,0,1,0,0,33,1,19,53,33,20,E MICHIGAN,E MICHIGAN,,,57.9
145591,Bennett Adler,ED,0,,2025,102,,60,64.1,,60.3,D01,0,1,0,0,0,0,2,2,0,2,AKRON,AKRON,,,
145598,Konata Mumpfield,WR,0,2025,2025,268,65.7,50.2,79.9,52,40.1,09,0,1,0,0,58,0,20,78,58,20,PITTSBURGH,PITTSBURGH,,,
145608,Noel Roach,S,0,,2028,102,,60,65,,60,D14,0,1,0,0,0,0,1,1,0,1,AKRON,AKRON,,,
145611,Darrian Lewis,S,0,,2026,102,,60,60,,60,D24,0,1,0,0,0,0,1,1,0,1,AKRON,AKRON,,,
145617,Drew Hughes,DI,0,,2026,117,,59.4,65.6,,56.7,D47,0,1,0,0,0,0,2,2,0,2,BALL ST,BALL ST,,,
145628,Vaughn Pemberton,HB,0,,2026,117,73.6,65.4,74.2,59.9,58.1,23,0,1,0,2,9,11,5,27,11,16,BALL ST,BALL ST,74.7,,65.6
145631,Brady Hunt,TE,0,,2027,289,61,90.4,71.6,78.4,80.5,87,0,1,0,0,3,0,9,12,3,9,S CAROLINA,S CAROLINA,,,
145634,Kiael Kelly,QB,0,,2026,117,67.5,59.3,72.5,55,60,01,0,1,1,0,5,3,2,11,6,5,BALL ST,BALL ST,,60.4,62.4
145639,Nate Pabst,G,0,,2027,122,,44.6,0,,43.1,75,2,1,0,25,0,0,32,57,25,32,BOWL GREEN,BOWL GREEN,79.1,,
145644,Cade Zimmerly,G,0,,2026,122,,59.4,72.2,,59.2,72,0,1,0,0,0,0,8,8,0,8,BOWL GREEN,BOWL GREEN,,,
145646,Jamal Johnson,TE,0,,2025,122,62.5,44.4,74.7,28.3,55.4,06,0,1,0,1,10,1,10,22,11,11,BOWL GREEN,BOWL GREEN,61.9,,63.5
145654,Jaison Patterson,HB,0,,2025,122,73.1,71.9,75.8,56.6,54.1,28,0,1,0,7,10,10,9,36,17,19,BOWL GREEN,BOWL GREEN,80.3,,73.1
145657,Alex Padgett,C,0,,2026,122,,68.9,79,,64,57,0,1,0,25,0,0,32,57,25,32,BOWL GREEN,BOWL GREEN,84.3,,
145662,Tadd Barr,WR,0,,2025,126,15.8,54.7,74.2,54.9,60.6,83,0,1,0,0,7,0,7,14,7,7,BUFFALO,BUFFALO,,,
145666,Jack Hasz,C,0,,2026,325,,61.7,80.2,,58.1,65,0,1,0,39,0,0,42,81,39,42,UNLV,UNLV,74.6,,
145672,Mike Washington Jr.,HB,0,2026,2026,242,74.1,60.3,75.1,64.5,58.5,04,0,1,0,4,14,12,5,35,18,17,NEW MEX ST,NEW MEX ST,25.8,,61
145676,Al-Jay Henderson,HB,0,2026,2026,126,44,67.9,77,63.2,56.4,05,0,1,0,10,24,28,7,69,34,35,BUFFALO,BUFFALO,50,,68.6
145687,James Carrington III,T,0,,2026,126,,60,60,,60,54,0,1,0,0,0,0,1,1,0,1,BUFFALO,BUFFALO,,,
145688,Matt Pajuste,G,0,,2026,126,,60,60,,60,71,0,1,0,0,0,0,1,1,0,1,BUFFALO,BUFFALO,,,
145697,Marion Lukes,HB,0,,2025,134,33.3,62.7,76,74,60,09,0,1,0,5,18,19,1,43,23,20,C MICHIGAN,C MICHIGAN,18.7,,62.3
145705,Davis Heinzen,G,0,,2026,134,,52.4,77.1,,62.4,75,0,1,0,35,0,0,31,66,35,31,C MICHIGAN,C MICHIGAN,21.5,,
145709,Cade Conley,TE,0,,2026,214,,46.4,0,58.1,,87,1,1,0,0,1,0,0,1,1,0,MARSHALL,MARSHALL,,,
145722,Myles Bailey,HB,0,,2025,134,67.8,62.7,72.1,62.1,60,26,0,1,0,1,4,3,2,10,5,5,C MICHIGAN,C MICHIGAN,67.5,,61.9
145725,Chris Parker,WR,0,,2026,134,65.7,70.8,77.3,70.4,58.8,13,0,1,0,0,26,0,26,52,26,26,C MICHIGAN,C MICHIGAN,,,
145726,Finn Hogan,WR,0,,2026,122,,54.2,75.5,53.3,60.4,11,0,1,0,0,9,0,16,25,9,16,BOWL GREEN,BOWL GREEN,,,
145732,Brayden Swartout,T,0,,2025,134,,60.5,15.8,,56.3,68,1,1,0,35,0,0,31,66,35,31,C MICHIGAN,C MICHIGAN,84,,
145747,Andreas Paaske,TE,0,,2026,111,,57.3,73,58.1,57.7,81,0,1,0,1,3,0,6,10,4,6,ARKANSAS,ARKANSAS,63.9,,
145758,Jez Janvier,G,0,,2026,160,,53.7,77.3,,48.4,74,0,1,0,24,0,0,19,43,24,19,E MICHIGAN,E MICHIGAN,77.7,,
145798,Henry Hesson,QB,0,,2026,221,63.7,59.8,71.2,,60,12,0,1,1,0,0,1,12,14,1,13,MIAMI OH,MIAMI OH,,60,60
145809,Keyon Mozee,HB,0,,2025,221,76.5,77.2,74.1,56.4,,03,0,1,0,10,4,19,0,33,14,19,MIAMI OH,MIAMI OH,55.7,,75.8
145815,Kolby Borders,G,0,,2025,221,,60.8,77.8,,62.3,64,0,1,0,24,0,0,25,49,24,25,MIAMI OH,MIAMI OH,45.2,,
145817,Will Jados,T,0,,2026,221,,60.4,75.9,,61.6,70,0,1,0,24,0,0,25,49,24,25,MIAMI OH,MIAMI OH,52.2,,
145834,Isaac Hatfield,LS,0,,2026,254,,60,60,,60,S91,0,1,0,0,0,0,2,2,0,2,N ILLINOIS,N ILLINOIS,,,
145846,Brock Lampe,TE,0,2025,2025,254,61,67.1,76.7,52.6,70.1,49,0,1,0,2,9,0,34,45,11,34,N ILLINOIS,N ILLINOIS,81.4,,
145856,Kanon Woodill,K,0,,2025,254,,60,60,,60,S92,0,1,0,0,0,0,2,2,0,2,N ILLINOIS,N ILLINOIS,,,
145858,Ethan Hampton,QB,0,,2027,254,68.6,64.5,76.7,55.9,60.3,02,1,1,21,0,1,2,37,61,22,39,N ILLINOIS,N ILLINOIS,,59.2,69.3
145875,Pete Nygra,C,0,2026,2026,210,,67.4,79.5,,61.1,50,0,1,0,41,0,0,26,67,41,26,LOUISVILLE,LOUISVILLE,85.2,,
145885,Bryce Butler,TE,0,,2026,259,,60,69.6,,60,14,0,1,0,0,0,0,4,4,0,4,OHIO,OHIO,,,
145888,Davion Weatherspoon,T,0,,2027,259,,57.3,15.7,,53.7,51,1,1,0,35,0,0,26,61,35,26,OHIO,OHIO,81.4,,
145899,Drew Beckenhaupt,G,0,,2026,316,,59.4,70.6,,58.7,58,0,1,0,1,0,0,4,5,1,4,TOLEDO,TOLEDO,72.6,,
145905,Connor Jones,TE,0,,2026,316,,45.4,72.3,59.5,46.2,34,0,1,0,2,1,0,13,16,3,13,TOLEDO,TOLEDO,68.4,,
145906,Thomas Zsiros,WR,0,,2028,316,62.9,61.7,73.6,61.3,61,84,0,1,0,0,8,0,10,18,8,10,TOLEDO,TOLEDO,,,
145923,Mareyohn Hrabowski,TE,0,,2026,347,,66.4,74.2,51.7,74.9,07,0,1,0,3,9,0,16,28,12,16,W MICHIGAN,W MICHIGAN,70.8,,
145931,Kadinn Morris,TE,0,,2026,347,,56.8,71.2,56.7,59.8,84,0,1,0,0,3,0,3,6,3,3,W MICHIGAN,W MICHIGAN,,,
145933,Zahir Abdus-Salaam,HB,0,,2025,347,71.7,68.5,75.5,77.1,60,10,0,1,0,3,19,6,1,29,22,7,W MICHIGAN,W MICHIGAN,48.2,,66.4
145935,John Hofer,G,0,,2026,347,,64.9,77.7,,59.3,51,0,1,0,24,0,0,12,36,24,12,W MICHIGAN,W MICHIGAN,86,,
145938,Blake Bosma,TE,0,,2026,347,61,50.6,79,48.6,59.4,86,0,1,0,4,36,0,29,69,40,29,W MICHIGAN,W MICHIGAN,71.7,,
145975,Luke Voorhees,TE,0,,2026,120,,53.8,69,55.3,55.5,96,0,1,0,2,1,0,5,8,3,5,BOISE ST,BOISE ST,72,,
145989,Ben Ford,WR,0,,2027,120,,56.6,67.9,57.7,60,82,0,1,0,0,2,0,1,3,2,1,BOISE ST,BOISE ST,,,
145992,Matt Lauter,TE,0,2026,2026,120,62.9,61.1,76.6,59.5,59,85,0,1,0,7,19,0,18,44,26,18,BOISE ST,BOISE ST,72.8,,
145993,Mason Hutton,LS,0,,2026,120,,60,60,,,S42,0,1,0,1,0,0,0,1,1,0,BOISE ST,BOISE ST,63.8,,
145996,Taylen Green,QB,0,2026,2026,111,72,81.3,76.3,,60,10,0,1,34,0,0,8,18,60,34,26,ARKANSAS,ARKANSAS,,74.1,74.4
146008,Tanner Arkin,TE,0,2026,2026,187,64.1,61.6,0,52,80.3,85,1,1,0,8,25,0,29,62,33,29,ILLINOIS,ILLINOIS,74.5,,
