playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesHandsFumble,gradesOffense,gradesOffensePenalty,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesPassBlock,gradesRun,gradesPass
147530,Dylan Rollins,G,0,,2028,233,,63.1,72,,62.6,63,0,1,0,1,0,0,8,9,1,8,MONTANA ST,MONTANA ST,66.5,,
147611,Elisha Cummings,HB,0,,2026,185,65.5,59.5,70.4,29.8,,20,0,1,0,0,9,2,0,11,9,2,IDAHO,IDAHO,,70.4,
147646,Tommy Mellott,QB,0,2025,2025,233,72.5,88.7,76.6,,60,04,0,1,22,0,0,10,31,63,22,41,MONTANA ST,MONTANA ST,,78,78.3
147659,Titan Fleischmann,T,0,,2027,233,,68,14.6,,68.6,66,1,1,0,22,0,0,41,63,22,41,MONTANA ST,MONTANA ST,79.8,,
147663,Aidan Garrigan,WR,0,,2026,233,,56.4,74.7,55.9,60.1,85,0,1,0,0,5,0,15,20,5,15,MONTANA ST,MONTANA ST,,,
148013,Adrian Hawkins,G,1,,2026,291,,78.4,78.6,,77.1,59,1,1,0,24,0,0,37,61,24,37,S DAKOTA,S DAKOTA,86.7,,
148136,Sam Hagen,T,0,2026,2026,292,,75.1,75.8,,72.2,76,0,1,0,20,0,0,33,53,20,33,S DAK ST,S DAK ST,71.9,,
148151,Bryce Lance,WR,0,2026,2026,250,65.7,73,79,73,58.1,05,0,1,0,0,29,0,29,58,29,29,N DAK ST,N DAK ST,,,
148156,Barika Kpeenu,HB,0,2026,2026,250,75.5,60.8,76.2,33.6,76.2,08,0,1,0,5,16,16,4,41,21,20,N DAK ST,N DAK ST,79,62.2,
148158,Truman Werremeyer,TE,0,,2026,250,,50.4,74.1,57.3,55.2,46,0,1,0,1,3,0,13,17,4,13,N DAK ST,N DAK ST,27.4,,
148162,Chris Harris,WR,0,,2026,250,61,60.4,0,62.4,68.5,19,1,1,0,0,12,0,17,29,12,17,N DAK ST,N DAK ST,,,
148202,Jack Martens,WR,0,,2026,291,61,66.5,76.8,63.9,73.4,15,0,1,0,0,15,0,23,38,15,23,S DAKOTA,S DAKOTA,,,
148203,Javion Phelps,WR,0,,2026,291,,43.3,72.5,45.8,54.4,08,0,1,0,0,6,0,6,12,6,6,S DAKOTA,S DAKOTA,,,
148207,Caden Ellingson,G,0,,2028,291,,72.5,73.2,,66.9,65,0,1,0,11,0,0,12,23,11,12,S DAKOTA,S DAKOTA,85.8,,
148208,Sam Kohls,G,0,,2026,291,,56.2,77.3,,52.3,68,0,1,0,13,0,0,21,34,13,21,S DAKOTA,S DAKOTA,84.7,,
148220,Amar Johnson,HB,0,2025,2025,292,76.2,79.9,76,54.5,71.3,03,0,1,0,6,7,18,5,36,13,23,S DAK ST,S DAK ST,60.6,78,
148223,Jon Bell,QB,0,,2026,292,60.3,90.5,70.1,,60,05,0,1,1,0,0,0,7,8,1,7,S DAK ST,S DAK ST,,,89.8
148305,Emariyon Johnson,T,0,,2026,219,,42.8,75.8,,49.4,55,0,1,0,27,0,0,24,51,27,24,MERCER,MERCER,26.1,,
150064,Jarrell Wiley,HB,0,,2025,189,66.3,48.4,73.2,40.2,,05,0,1,0,3,11,2,0,16,14,2,INCAR WORD,INCAR WORD,74.5,54.7,
155193,Matteo Perez,HB,0,,2027,322,76.4,67.9,77.4,69.2,58.6,19,0,1,0,3,30,13,3,49,33,16,UC DAVIS,UC DAVIS,35,67.7,
155292,Rex Connors,S,0,,2027,322,,60,60,,60,D04,0,1,0,0,0,0,1,1,0,1,UC DAVIS,UC DAVIS,,,
155572,Christian Calhoun,CB,0,,2026,322,,60,64.9,,60,D29,0,1,0,0,0,0,1,1,0,1,UC DAVIS,UC DAVIS,,,
155573,Jayden Stanley,S,0,,2026,322,,60,64.9,,60,D10,0,1,0,0,0,0,1,1,0,1,UC DAVIS,UC DAVIS,,,
156795,Trent Fraley,C,0,,2027,250,,46.8,0,,49.1,63,2,1,0,33,0,0,35,68,33,35,N DAK ST,N DAK ST,85.1,,
157566,Quaron Adams,WR,0,,2027,291,61,75,73.9,73.7,59.9,04,0,1,0,0,12,0,7,19,12,7,S DAKOTA,S DAKOTA,,,
158044,Nevan Cremascoli,QB,0,,2027,291,62.5,54.4,63.6,,,13,0,1,0,0,0,1,0,1,0,1,S DAKOTA,S DAKOTA,,57.5,
158966,Jack Layne,QB,0,,2027,185,69,75.7,75.6,,60,02,0,1,33,0,0,1,15,49,33,16,IDAHO,IDAHO,,60,74.9
158967,Jordan Dwyer,WR,0,,2027,185,68.2,84.3,78.4,82.8,61,06,0,1,0,0,33,0,16,49,33,16,IDAHO,IDAHO,,,
158971,Trais Higgins,WR,0,,2027,185,,54.2,72,55,,05,0,1,0,0,9,0,0,9,9,0,IDAHO,IDAHO,,,
158975,Jack Foster,T,0,,2027,185,,55.2,75.7,,56.4,55,0,1,0,33,0,0,17,50,33,17,IDAHO,IDAHO,50.2,,
158979,Ayden Knapik,T,0,,2026,185,,50.7,6.2,59.7,62.2,75,1,1,0,32,1,0,17,50,33,17,IDAHO,IDAHO,40.4,,
159444,Chase Mason,QB,0,,2027,292,12.1,49.5,67.4,60,,07,0,1,0,0,1,3,0,4,1,3,S DAK ST,S DAK ST,,54,
159836,CJ Miller,HB,0,,2029,219,68.6,67.1,74,54.7,60,22,0,1,0,3,9,4,1,17,12,5,MERCER,MERCER,50,70.3,
159847,Sawyer Burt,TE,0,,2027,219,61,39.5,72.1,58.7,40.5,85,0,1,0,4,4,0,11,19,8,11,MERCER,MERCER,35.3,,
161411,Nolan Hay,T,0,,2027,189,,66.8,77.3,,70.1,72,0,1,0,58,0,0,21,79,58,21,INCAR WORD,INCAR WORD,58.7,,
162198,Mekhi Collins,WR,0,,2028,250,65,89.7,74.9,89.1,56.1,15,0,1,0,0,9,0,14,23,9,14,N DAK ST,N DAK ST,,,
162370,Joey Carrillo,ED,0,,2027,322,,59.3,64.4,59,,D91,0,1,0,0,1,0,0,1,1,0,UC DAVIS,UC DAVIS,,,
162372,Cade Cox,K,0,,2027,322,,60,70.3,,60,S83,0,1,0,0,0,0,1,1,0,1,UC DAVIS,UC DAVIS,,,
