playerId,player,position,targets,interceptionTouchdowns,draftSeason,forcedFumbles,missedTackles,catchRate,teamName,tackles,jerseyNumber,snapCountsOffball,snapCountsBox,sacks,snapCountsPassRush,playerGameCount,eligibleSeason,snapCountsDl,yards,receptions,gradesCoverageDefense,hurries,interceptions,snapCountsCoverage,snapCountsDlOverT,snapCountsDlAGap,fumbleRecoveries,gradesRunDefense,snapCountsCorner,hits,penalties,battedPasses,team,stops,declinedPenalties,totalPressures,fumbleRecoveryTouchdowns,longest,snapCountsSlot,missedTackleRate,gradesDefense,yardsPerReception,gradesDefensePenalty,safeties,franchiseId,snapCountsDefense,yardsAfterCatch,snapCountsDlBGap,passBreakUps,qbRatingAgainst,snapCountsRunDefense,tacklesForLoss,assists,snapCountsFs,touchdowns,snapCountsDlOutsideT,gradesTackle,gradesPassRushDefense
157430,Aisea Moa,LB,0,0,,0,1,,BYU,1,D58,11,10,0,2,1,2027,2,0,0,63.3,0,0,4,0,0,0,41.8,0,1,0,0,BYU,0,0,1,0,,1,50,49.2,,71.6,0,128,13,0,0,0,0,7,0,0,0,0,2,26.5,58.3
157432,Logan Fano,ED,0,0,2026,0,0,,UTAH,2,D00,1,1,0,13,1,2026,29,0,0,,0,0,0,0,0,0,63.7,0,0,0,0,UTAH,2,0,0,0,,0,0,63.3,,78.1,0,328,30,0,0,0,0,17,0,0,0,0,29,74.8,59.4
157435,Michael Daley,ED,0,0,,0,0,,RICE,1,D49,1,0,0,7,1,2027,18,0,0,60.9,1,0,6,0,0,0,80.6,0,0,0,0,RICE,1,0,1,0,,1,0,82.6,,77.2,0,275,19,0,0,0,0,6,1,1,0,0,18,74.7,75.4
157436,Isaiah Glasker,LB,0,0,,0,1,,BYU,3,D16,49,37,1,10,1,2027,14,0,0,72.9,2,0,29,0,0,0,55.4,0,0,0,0,BYU,4,0,3,0,,12,20,70.9,,76,0,128,63,0,0,1,0,24,0,1,0,0,14,58.1,74.4
157442,J.D. Lampley,ED,1,0,,0,0,100,E CAROLINA,1,D09,0,0,0,18,1,2026,31,3,1,62.6,3,0,2,0,0,0,65.2,0,0,0,0,E CAROLINA,1,0,3,0,3,0,0,72.3,3,76.3,0,156,31,6,6,0,79.2,11,0,1,0,0,25,75.1,65
157444,Samuel Dankah,ED,1,0,,0,0,0,E CAROLINA,2,D07,11,7,1,17,1,2026,28,0,0,63.4,2,0,9,2,0,0,70.2,0,0,0,0,E CAROLINA,2,0,3,0,,4,0,68.2,,78.6,0,156,39,0,0,0,39.6,13,0,1,0,0,26,78.8,61.1
157447,Isaiah Brown-Murray,CB,7,0,,0,0,71.4,E CAROLINA,5,D26,75,2,0,0,1,2027,0,49,5,61.9,0,0,45,0,0,0,64.8,71,0,0,0,E CAROLINA,1,0,0,0,12,2,0,62.9,9.8,77.9,0,156,75,1,0,0,90.8,30,0,1,0,0,0,81.5,
157449,Zakye Barker,LB,2,0,,0,0,50,E CAROLINA,6,D33,66,62,0,9,1,2027,4,8,1,65.6,0,0,35,0,0,0,67.5,0,0,0,0,E CAROLINA,5,0,0,0,8,4,0,65.7,8,74.2,0,156,70,3,0,0,60.4,26,1,1,0,0,4,81.9,53
157453,Joey Zelinsky,ED,0,0,,0,1,,E MICHIGAN,2,D45,0,0,0,16,1,2026,29,0,0,,1,0,0,4,0,0,75.4,0,0,1,0,E MICHIGAN,2,0,1,0,,0,25,68.2,,0,0,160,29,0,13,0,0,13,2,1,0,0,12,44.2,63.7
157476,Barry Manning,S,0,0,,0,1,,E MICHIGAN,3,D39,22,19,0,0,1,2028,0,0,0,64.3,0,0,11,0,0,0,64.5,1,0,0,0,E MICHIGAN,2,0,0,0,,0,25,66.2,,68.8,0,160,22,0,0,0,0,11,1,0,2,0,0,57.3,
157484,Maverick Baranowski,LB,1,0,,0,0,100,MINNESOTA,1,D06,22,21,0,4,1,2027,0,20,1,53.7,0,0,13,0,0,0,69.9,0,1,0,0,MINNESOTA,1,0,1,0,20,1,0,65.5,20,72,0,225,22,9,0,0,118.8,5,0,0,0,0,0,74.3,71.8
157485,Anthony Smith,DI,0,0,,0,0,,MINNESOTA,0,D00,0,0,0,13,1,2027,16,0,0,60,3,0,0,4,0,0,61.6,0,3,0,0,MINNESOTA,0,0,6,0,,0,0,90.3,,73.8,0,225,16,0,0,0,0,3,0,1,0,0,12,71.5,87.6
157495,Rhyland Kelly,CB,0,0,,0,0,,MINNESOTA,2,D18,12,3,0,0,1,2027,0,0,0,51.7,0,0,7,0,0,0,67.4,9,0,1,0,MINNESOTA,2,0,0,0,,0,0,56.5,,70.3,0,225,12,0,0,0,0,5,1,0,0,0,0,77.1,
157496,Evan Redding,CB,1,0,,0,0,100,MINNESOTA,1,D22,9,0,0,0,1,2027,0,10,1,56.5,0,0,7,0,0,0,60,7,0,0,0,MINNESOTA,0,0,0,0,10,2,0,56.6,10,71.3,0,225,9,6,0,0,108.3,2,0,0,0,0,0,73.5,
157504,Tariq Watson,CB,0,0,,0,0,,UAB,0,D17,4,0,0,0,1,2027,0,0,0,,0,0,0,0,0,0,60,4,0,0,0,UAB,0,0,0,0,,0,,60.5,,68.2,0,321,4,0,0,0,0,4,0,0,0,0,0,,
157505,Tyler Stolsky,LB,0,0,,0,0,,MINNESOTA,3,D44,8,7,0,2,1,2027,0,0,0,72.3,0,0,3,0,0,0,73.5,0,0,0,1,MINNESOTA,2,0,0,0,,1,0,88.6,,69.7,0,225,8,0,0,0,0,3,1,0,0,0,0,79.2,68
157506,Joey Gerlach,LB,3,0,,0,1,100,MINNESOTA,1,D19,11,9,0,0,1,2027,0,13,3,65.6,0,0,7,0,0,0,62.5,0,0,0,0,MINNESOTA,1,0,0,0,9,2,50,68.2,4.3,72.4,0,225,11,5,0,0,84.7,4,0,0,0,0,0,42.1,
157507,Aidan Gousby,S,2,0,,0,2,50,MINNESOTA,2,D07,31,4,0,1,1,2027,1,6,1,83.9,0,1,24,0,0,0,62.6,0,0,0,0,MINNESOTA,0,0,0,0,6,2,40,82,6,76,0,225,32,0,0,0,16.7,7,0,1,25,0,1,30,60
157509,Coleman Bryson,S,2,0,,0,0,50,MINNESOTA,2,D16,14,2,0,0,1,2027,0,11,1,61,0,0,10,0,0,0,60,0,0,0,0,MINNESOTA,0,0,0,0,11,2,0,61.3,11,71.8,0,225,14,1,0,0,66.7,4,0,0,10,0,0,79.5,
157510,Hayden Schwartz,ED,0,0,,0,0,,MINNESOTA,0,D47,0,0,0,3,1,2027,8,0,0,,0,0,0,0,0,0,66,0,0,0,0,MINNESOTA,0,0,0,0,,0,,65.2,,71.8,0,225,8,0,0,0,0,5,0,0,0,0,8,,57
157518,Jacoby Jones,WR,0,0,2025,0,0,,UCF,0,16,1,0,0,0,1,2025,0,0,0,,0,0,0,0,0,0,60,0,0,0,0,UCF,0,0,0,0,,0,,60,,60,0,323,1,0,0,0,0,1,0,0,0,0,0,,
157528,Jamare Glasker,CB,12,0,,0,1,58.3,WAKE,5,D25,52,2,0,0,1,2027,0,68,7,60,0,1,35,0,0,0,75.2,47,0,1,0,WAKE,3,0,0,0,19,2,16.7,63.2,9.7,76.6,0,339,52,17,0,1,39.6,17,1,0,1,0,0,58.2,
157530,Zamari Stevenson,CB,0,0,,0,0,,WAKE,1,D17,8,1,0,1,1,2028,0,0,0,63.6,0,0,6,0,0,0,64.7,0,0,0,0,WAKE,1,0,0,0,,7,0,68.5,,70.2,0,339,8,0,0,0,0,1,0,0,0,0,0,73.4,60
157533,Elijah Hall,DI,0,0,,0,0,,LIBERTY,0,D93,0,0,0,2,1,2027,5,0,0,,0,0,0,1,0,0,55.2,0,0,0,0,LIBERTY,0,0,0,0,,0,,51.5,,69,0,206,5,0,4,0,0,3,0,0,0,0,0,,58.6
157541,Andre Hamilton,LB,0,0,,0,0,,APP STATE,2,D37,10,4,0,1,1,2025,0,0,0,61.9,0,0,3,0,0,0,55.1,0,0,0,0,APP STATE,2,0,0,0,,6,0,58,,71.2,0,108,10,0,0,0,0,6,0,0,0,0,0,76.5,60
157542,Kevin Abrams-Verwayne,ED,0,0,,0,0,,APP STATE,1,D97,1,1,0,16,1,2026,32,0,0,,0,0,0,27,0,0,64.5,0,0,0,0,APP STATE,1,0,0,0,,0,0,60.1,,74.7,0,108,33,0,0,0,0,17,0,0,0,0,5,71.3,53.4
157549,Ethan Johnson,CB,3,0,,0,0,33.3,APP STATE,1,D02,39,0,0,0,1,2027,0,0,1,77.4,0,0,28,0,0,0,61.9,38,0,0,0,APP STATE,0,0,0,0,0,1,0,77.5,0,75.2,0,108,39,3,0,1,42.4,11,0,0,0,0,0,74.2,
157550,DJ Burks,S,1,0,,0,1,100,APP STATE,4,D21,38,11,0,0,1,2027,0,4,1,79.1,0,0,20,0,0,0,58.9,0,0,0,0,APP STATE,2,0,0,0,4,7,16.7,74.1,4,76.6,0,108,38,8,0,0,83.3,18,1,1,20,0,0,60.1,
157551,Santana Hopper,DI,0,0,,0,0,,APP STATE,0,D29,0,0,0,24,1,2027,32,0,0,,0,0,0,26,1,0,54.5,0,0,0,0,APP STATE,0,0,0,0,,0,,64.9,,73.9,0,108,32,0,5,0,0,8,0,0,0,0,0,,68.9
157552,Derrell Farrar,LB,1,0,,0,2,100,APP STATE,9,D33,38,36,0,1,1,2028,4,-1,1,68.9,0,0,23,0,0,0,48.9,0,0,0,0,APP STATE,3,0,0,0,-1,2,18.2,59.9,-1,74,0,108,42,3,0,0,79.2,18,1,0,0,0,4,57.4,60
157556,Markus Clark,DI,0,0,,0,0,,APP STATE,2,D09,0,0,0,26,1,2027,36,0,0,68,0,0,0,0,30,0,62.2,0,0,0,0,APP STATE,2,0,0,0,,0,0,64.3,,77.2,0,108,36,0,6,0,0,10,0,0,0,0,0,72.4,56.4
157557,Josiah Wyatt,DI,0,0,,0,0,,APP STATE,0,D96,0,0,0,4,1,2027,10,0,0,,1,0,0,8,0,0,72.7,0,0,0,0,APP STATE,0,0,1,0,,0,,77.3,,71,0,108,10,0,1,0,0,6,0,0,0,0,1,,64.7
157558,Donovan Spellman,ED,1,0,,0,0,0,CHARLOTTE,0,D19,0,0,1,4,1,2027,11,0,0,60,0,0,1,1,0,0,60.9,0,0,0,0,CHARLOTTE,1,0,1,0,,0,0,54.6,,74.2,0,136,11,0,0,0,39.6,6,0,1,0,0,10,75.2,66.3
157583,Jontez Williams,CB,2,0,,0,1,0,IOWA STATE,2,D03,51,5,0,2,1,2027,1,0,0,75,0,0,24,0,0,0,65.3,46,1,0,0,IOWA STATE,1,0,1,0,,0,20,72.4,,76.2,0,193,52,0,0,0,39.6,26,1,2,0,0,1,53.9,53.2
157585,Trevon Howard,S,0,0,,0,0,,IOWA STATE,2,D25,4,4,0,0,1,2028,0,0,0,64.2,0,0,2,0,0,0,60,0,0,0,0,IOWA STATE,1,0,0,0,,0,0,70.2,,66.7,0,193,4,0,0,0,0,2,0,0,0,0,0,78,
157590,Jacob Ellis,LB,4,0,,0,1,75,IOWA STATE,3,D44,41,10,0,8,1,2026,24,29,3,59.9,1,0,21,0,0,0,73.7,4,0,0,0,IOWA STATE,3,0,1,0,21,27,16.7,67.6,9.7,81.5,0,193,65,16,0,0,94.8,36,1,2,0,0,24,55.5,64
157591,Ikenna Ezeogu,ED,0,0,,0,1,,IOWA STATE,0,D88,0,0,0,4,1,2027,13,0,0,60,1,0,0,7,0,0,58.3,0,0,0,0,IOWA STATE,0,0,1,0,,0,100,50.7,,71.5,0,193,13,0,3,0,0,9,0,0,0,0,3,23.1,57.6
157596,Treyveon McGee,S,1,0,,0,0,100,CHARLOTTE,6,D02,39,19,0,1,1,2026,1,11,1,39.3,0,0,16,0,0,0,76.1,0,0,1,0,CHARLOTTE,2,0,0,0,11,2,0,55.7,11,74.6,0,136,40,15,0,0,112.5,23,1,0,18,0,1,83.4,59.2
157597,John Klosterman,LB,0,0,,0,0,,IOWA STATE,0,D22,2,2,0,0,1,2027,0,0,0,,0,0,0,0,0,0,60,0,0,0,0,IOWA STATE,0,0,0,0,,0,,61.9,,63.3,0,193,2,0,0,0,0,2,0,0,0,0,0,,
157602,Domonique Orange,DI,0,0,2026,0,0,,IOWA STATE,1,D95,0,0,0,15,1,2026,35,0,0,,1,0,0,15,9,0,73.3,0,0,0,0,IOWA STATE,1,0,1,0,,0,0,70.7,,74.8,0,193,35,0,9,0,0,20,1,1,0,0,2,73.5,58.7
157603,Myles Norwood,CB,8,0,,0,2,75,BALL ST,4,D26,57,9,0,2,1,2027,0,18,6,74,1,0,38,0,0,0,42.7,46,1,1,0,BALL ST,2,0,2,0,11,1,28.6,67.5,3,75.4,0,117,57,0,0,1,77.1,17,2,1,1,0,0,47.2,53.8
157604,Trent Jones II,ED,0,0,,0,0,,IOWA STATE,2,D89,0,0,0,6,1,2026,21,0,0,60,1,0,1,7,0,0,65.7,0,0,0,0,IOWA STATE,2,0,1,0,,0,0,63.6,,74.5,0,193,21,0,4,0,0,14,1,0,0,0,10,74,55.9
157608,Jeremiah Cooper,S,2,0,,0,1,50,IOWA STATE,5,D04,63,37,0,0,1,2027,0,16,1,65.6,0,0,30,0,0,0,71.1,3,0,0,0,IOWA STATE,3,0,0,0,16,12,16.7,68.5,16,75.6,0,193,63,4,0,0,77.1,33,0,0,11,0,0,67.9,
157613,Tyre West,ED,0,0,2026,0,0,,TENNESSEE,3,D42,0,0,0,8,1,2026,12,0,0,,2,0,0,3,0,0,79.1,0,0,0,0,TENNESSEE,3,0,2,0,,0,0,85.2,,72.7,0,307,12,0,0,0,0,4,1,0,0,0,9,75.2,70.1
157614,Elijah Herring,LB,0,0,,1,0,,MEMPHIS,7,D31,42,35,1,14,1,2026,20,0,0,66.5,1,0,17,0,0,1,94.4,0,0,0,0,MEMPHIS,4,0,2,0,,7,0,90.2,,79.2,0,218,62,0,0,0,0,31,1,1,0,0,20,82.7,63.6
157619,Jordan Phillips,DI,0,0,2025,0,0,,MARYLAND,2,D08,0,0,0,25,1,2025,43,0,0,,3,0,0,0,32,0,64.7,0,0,0,0,MARYLAND,2,0,3,0,,0,0,78.2,,78.4,0,215,43,0,11,0,0,18,0,2,0,0,0,74,85.9
157635,Enoka Migao,ED,0,0,,0,0,,UTAH ST,0,D45,0,0,0,16,1,2026,36,0,0,,0,0,0,0,0,0,28.6,0,0,0,0,UTAH ST,0,0,0,0,,0,,32,,78.3,0,329,36,0,0,0,0,20,0,0,0,0,36,,55.5
157637,Tavian Coleman,DI,0,0,,0,0,,TEXAS ST,2,D08,0,0,0,18,1,2026,28,0,0,,1,0,0,0,6,0,74.6,0,0,0,0,TEXAS ST,2,0,1,0,,0,0,69.3,,74.7,0,314,28,0,22,0,0,10,0,0,0,0,0,72.4,56.5
157650,Mansoor Delane,CB,8,0,2026,0,1,12.5,VA TECH,1,D04,57,1,0,0,1,2026,0,25,1,68.1,0,1,37,0,0,0,54.5,53,0,1,0,VA TECH,0,0,0,0,25,3,50,66.6,25,76.6,0,337,57,2,0,2,0.5,20,0,0,0,0,0,43.3,
157654,Keyshawn Burgos,ED,0,0,,0,0,,VA TECH,2,D02,0,0,1,21,1,2028,33,0,0,,0,0,0,2,0,0,73.7,0,0,0,0,VA TECH,3,0,1,0,,0,0,67.5,,77.1,0,337,33,0,0,0,0,12,0,0,0,0,31,75.2,57.6
157679,Jaden Williams,DI,0,0,,0,0,,WYOMING,0,D91,0,0,0,5,1,2028,15,0,0,,0,0,0,1,0,0,60,0,0,0,0,WYOMING,0,0,0,0,,0,,60,,72.4,0,351,15,0,13,0,0,10,0,0,0,0,1,,59
157706,Simeon Harris,S,0,0,,0,0,,UTAH ST,0,D12,2,0,0,0,1,2028,0,0,0,60.9,0,0,2,0,0,0,,0,0,0,0,UTAH ST,0,0,0,0,,0,,60.5,,64.9,0,329,2,0,0,0,0,0,0,0,2,0,0,,
157707,Xavier Smith,S,1,0,,0,1,100,UTEP,6,D02,70,28,0,0,1,2027,0,5,1,68,0,0,31,0,0,0,78,0,0,1,0,UTEP,2,0,0,0,5,21,9.1,69.8,5,0,0,330,70,5,0,0,87.5,39,0,4,20,0,0,71.9,
157712,Jeremy Mack Jr.,S,0,0,,0,0,,DOMINION,2,D19,20,8,1,6,1,2026,3,0,0,62.3,0,0,5,0,0,0,72.8,0,1,0,0,DOMINION,2,0,2,0,,12,0,70.1,,74.7,0,263,23,0,0,0,0,12,0,1,0,0,3,80.2,62.6
157731,Keenan Landry,DI,0,0,,0,0,,KENT STATE,1,D56,0,0,0,4,1,2026,11,0,0,,0,0,0,0,3,0,61.5,0,0,0,0,KENT STATE,0,0,0,0,,0,0,61.6,,72.6,0,201,11,0,8,0,0,7,0,1,0,0,0,69.9,59.2
157743,Chris McClellan,DI,0,0,2026,0,0,,MISSOURI,1,D07,0,0,1,8,1,2026,21,0,0,,0,0,0,0,8,0,61.7,0,0,0,0,MISSOURI,2,0,1,0,,0,0,63.9,,75,0,229,21,0,13,0,0,13,0,1,0,0,0,73.6,63.6
157747,Jack Pyburn,ED,0,0,2026,0,0,,FLORIDA,0,D44,0,0,0,5,1,2026,12,0,0,60.3,1,0,2,0,0,0,68.7,0,0,0,0,FLORIDA,0,0,1,0,,0,,67.3,,74.8,0,163,12,0,0,0,0,5,0,0,0,0,12,,56.8
157749,Shemar James,LB,5,0,2025,0,0,60,FLORIDA,2,D06,35,28,0,1,1,2025,0,28,3,68.2,1,0,19,0,0,0,64.2,0,0,0,0,FLORIDA,0,0,1,0,14,7,0,68.3,9.3,71.2,0,163,35,25,0,1,75.4,15,0,0,0,0,0,77.1,59.5
157752,Tyreak Sapp,ED,0,0,2026,1,0,,FLORIDA,3,D94,0,0,1,13,1,2026,24,0,0,,2,0,0,11,0,0,76.8,0,1,0,0,FLORIDA,3,0,4,0,,0,0,92.8,,74.1,0,163,24,0,4,0,0,11,1,0,0,0,9,76.1,92
157775,Uso Seumalo,DI,0,0,2026,0,1,,KANSAS ST,0,D99,0,0,0,16,1,2026,23,0,0,,0,0,0,0,19,0,35,0,2,0,0,KANSAS ST,0,0,2,0,,0,100,42,,75.7,0,199,23,0,4,0,0,7,0,0,0,0,0,21.8,59.8
157776,Jordan Wright,CB,2,0,,0,1,50,UCONN,5,D00,64,2,1,2,1,2026,0,8,1,62.5,0,0,30,0,0,0,63.3,62,0,0,0,UCONN,2,0,1,0,8,0,16.7,65.6,8,77,0,146,64,5,0,0,60.4,32,1,0,0,0,0,60.9,74.7
157777,Jacob Parrish,CB,5,0,2025,0,0,80,KANSAS ST,7,D10,51,3,0,0,1,2025,11,28,4,67.7,0,0,37,0,0,0,75.7,42,0,2,0,KANSAS ST,4,0,0,0,15,6,0,67.9,7,0,0,199,62,9,0,0,90,25,1,0,0,0,11,82.1,
157780,VJ Payne,S,3,0,2026,0,0,100,KANSAS ST,6,D19,49,32,0,2,1,2026,1,90,3,34.5,0,1,29,0,0,0,73.8,1,0,1,0,KANSAS ST,3,0,0,0,47,9,0,45.5,30,76.6,0,199,50,35,0,0,79.2,19,1,0,7,0,1,83.4,57.1
157781,Kobe Savage,S,3,0,,0,0,33.3,OREGON,2,D05,75,37,0,1,1,2025,0,21,1,66.9,0,0,41,0,0,0,48.7,2,0,0,0,OREGON,0,0,0,0,21,14,0,61.9,21,77,0,264,75,5,0,0,59,33,0,1,22,0,0,78.4,59.1
157782,Colby McCalister,S,1,0,,0,0,100,KANSAS ST,1,D02,24,19,0,0,1,2027,0,17,1,63.6,0,0,12,0,0,0,50.8,0,0,0,0,KANSAS ST,0,0,0,0,17,1,0,57.3,17,71.3,0,199,24,20,0,0,118.8,12,0,2,4,0,0,79.4,
157783,Gavin Forsha,LB,3,0,,0,4,100,S ALABAMA,4,D27,54,54,0,8,1,2027,1,15,3,51,1,0,19,0,0,0,50.9,0,0,0,0,S ALABAMA,3,0,1,0,10,0,33.3,47.2,5,75.4,0,288,55,4,0,0,87.5,28,0,4,0,0,1,29.5,52.6
157786,Tobi Osunsanmi,ED,0,0,,0,0,,KANSAS ST,0,D44,0,0,0,13,1,2027,18,0,0,,1,0,0,4,0,0,58.6,0,1,0,0,KANSAS ST,0,0,2,0,,0,,62.6,,74.6,0,199,18,0,0,0,0,5,0,0,0,0,14,,63.4
157809,Cameron Epps,CB,2,0,,0,1,100,OKLA STATE,2,D07,46,3,0,0,1,2027,1,37,2,75.9,0,0,29,0,0,0,52.5,0,0,0,0,OKLA STATE,1,0,0,0,35,34,20,71.5,18.5,78.3,0,262,47,30,0,0,118.8,18,0,2,9,0,1,54.2,
157812,Gabe Brown,LB,0,0,,0,0,,OKLA STATE,0,D32,0,0,0,0,1,2027,1,0,0,,0,0,0,0,0,0,60,0,0,0,0,OKLA STATE,0,0,0,0,,0,,60,,66,0,262,1,0,0,0,0,1,0,0,0,0,1,,
157821,DeSean Brown,ED,0,0,,0,0,,OKLA STATE,1,D87,0,0,0,22,1,2027,37,0,0,61.8,1,0,2,2,0,0,58.7,0,2,0,0,OKLA STATE,0,0,3,0,,0,0,63.4,,77.8,0,262,37,0,0,0,0,13,0,0,0,0,35,72.2,63.4
157823,Jaleel Johnson,ED,0,0,,0,2,,OKLA STATE,0,D95,0,0,0,21,1,2027,29,0,0,,3,0,0,9,0,0,55.3,0,2,0,0,OKLA STATE,0,0,5,0,,0,100,50.9,,74.8,0,262,29,0,8,0,0,8,0,0,0,0,12,21.6,52.3
157838,Ethan Powell,LB,1,0,,0,0,0,S JOSE ST,2,D26,37,29,0,6,1,2027,31,0,0,65.1,0,0,16,0,0,0,68.4,0,0,0,0,S JOSE ST,2,0,0,0,,8,0,67.9,,78.2,0,285,68,0,0,0,39.6,46,1,0,0,0,31,76.5,56.4
157845,Jordan Pollard,LB,2,0,,0,0,50,S JOSE ST,12,D10,68,68,0,0,1,2026,0,-1,1,75.4,0,0,22,0,0,0,83.7,0,0,0,0,S JOSE ST,7,0,0,0,-1,0,0,85.6,-1,76.6,0,285,68,4,0,0,56.3,46,1,1,0,0,0,85.3,
157846,Justin Stearns,ED,0,0,,0,0,,S JOSE ST,0,D23,0,0,0,0,1,2027,4,0,0,,0,0,0,3,0,0,55.4,0,0,0,0,S JOSE ST,0,0,0,0,,0,,52.6,,67.6,0,285,4,0,0,0,0,4,0,0,0,0,1,,
157848,Justin Eklund,LB,0,0,,0,0,,BOWL GREEN,0,D24,0,0,0,1,1,2027,4,0,0,60,0,0,1,0,0,0,60,0,0,0,0,BOWL GREEN,0,0,0,0,,0,,68.8,,70.2,0,122,4,0,0,0,0,2,0,0,0,0,4,,64.2
157849,Michael Dansby,CB,5,0,2026,0,0,80,S JOSE ST,3,D25,53,11,0,0,1,2026,0,41,4,67.4,0,0,17,0,0,0,70.4,42,0,0,0,S JOSE ST,0,0,0,0,22,0,0,69.9,10.3,74.7,0,285,53,5,0,1,100.8,36,0,1,0,0,0,79,
157853,Dejon Roney,ED,0,0,,0,0,,S JOSE ST,3,D48,0,0,0,9,1,2027,38,0,0,,1,0,0,28,0,0,63.9,0,1,0,0,S JOSE ST,3,0,2,0,,0,0,67.3,,75.9,0,285,38,0,2,0,0,29,0,1,0,0,8,75.6,67.7
157870,Khalil Jacobs,LB,1,0,2026,0,0,100,MISSOURI,2,D29,23,22,0,2,1,2026,0,2,1,71.6,0,0,8,0,0,0,64.1,0,0,0,0,MISSOURI,1,0,0,0,2,1,0,70.6,2,73.9,0,229,23,7,0,0,79.2,13,0,2,0,0,0,79.2,57
157874,Blayne Myrick,LB,5,0,,1,3,40,S ALABAMA,6,D32,58,54,0,10,1,2027,6,12,2,65.6,2,0,20,0,0,0,54.9,0,1,1,0,S ALABAMA,1,0,3,0,8,4,23.1,58.7,6,0,0,288,64,3,0,0,47.9,34,0,4,0,0,6,45.6,65.1
157883,Mo Westmoreland,ED,0,0,,0,0,,UTEP,3,D00,10,8,0,26,1,2026,48,0,0,60.2,2,0,3,0,0,0,74.1,0,0,0,0,UTEP,3,0,2,0,,1,0,78.1,,80.8,0,330,58,0,0,0,0,29,0,0,0,0,48,76.3,73.5
157884,Bryton Thompson,ED,0,0,,0,0,,UTEP,1,D15,1,0,0,20,1,2026,46,0,0,,0,0,0,11,0,0,70.5,0,0,0,0,UTEP,1,0,0,0,,0,0,64.4,,76.9,0,330,47,0,17,0,0,27,1,0,0,0,18,71.1,53.1
157885,Josiah Allen,CB,5,0,,0,1,20,UTEP,3,D22,51,20,1,1,1,2026,2,2,1,71.3,0,0,23,0,0,0,74.4,18,0,0,0,UTEP,3,0,1,0,2,7,20,77.7,2,74.2,0,330,53,-2,0,1,39.6,29,0,1,5,0,2,58.1,76.8
157895,Jerome Gaillard Jr.,CB,1,0,,0,0,0,AIR FORCE,0,D22,26,1,0,0,1,2025,0,0,0,70.9,0,1,12,0,0,0,62,25,0,0,0,AIR FORCE,0,0,0,0,,0,,71,,73.7,0,101,26,0,0,0,0,14,0,0,0,0,0,,
157898,Payton Zdroik,DI,0,0,2026,0,1,,AIR FORCE,2,D96,0,0,1,33,1,2026,58,0,0,,4,0,0,0,8,0,90.8,0,1,0,0,AIR FORCE,3,0,6,0,,0,33.3,90.6,,76.8,0,101,58,0,50,0,0,25,0,0,0,0,0,44.1,75.9
157903,Elijah Sanders,ED,0,0,,0,0,,AIR FORCE,0,D18,0,0,0,0,1,2025,3,0,0,,0,0,0,0,0,0,60,0,0,0,0,AIR FORCE,0,0,0,0,,0,,60,,69.5,0,101,3,0,0,0,0,3,0,0,0,0,3,,
157908,James Tomasi,DI,0,0,,0,1,,AIR FORCE,4,D62,0,0,1,18,1,2025,37,0,0,,1,0,0,1,0,0,74.5,0,0,0,0,AIR FORCE,2,0,2,0,,0,20,68.7,,75.2,0,101,37,0,36,0,0,19,0,0,0,0,0,54.1,54
157917,Osaro Aihie,LB,4,0,,0,1,100,AIR FORCE,3,D08,40,28,0,6,1,2026,3,49,4,43.7,0,0,17,0,0,0,76.4,0,1,0,0,AIR FORCE,0,0,1,0,16,12,16.7,57.1,12.3,75.3,0,101,43,9,0,0,117.7,20,0,2,0,0,3,70.2,62.7
157924,Jamari Bellamy,CB,6,0,,0,0,16.7,AIR FORCE,1,D03,67,0,0,4,1,2025,0,6,1,59.4,0,0,36,0,0,0,63.6,66,0,1,0,AIR FORCE,0,0,0,0,6,0,0,59.3,6,77.3,0,101,67,2,0,0,39.6,27,0,0,1,0,0,74.2,53.4
157937,Jonathan Capo,S,1,0,,0,1,0,BUFFALO,0,D04,49,14,0,0,1,2026,0,0,0,62.4,0,0,27,0,0,0,72,0,0,0,0,BUFFALO,0,0,0,0,,10,16.7,66.5,,76.3,0,126,49,0,0,0,39.6,22,0,5,25,0,0,58.7,
157942,Devin Grant,S,3,0,2026,0,0,66.7,SYRACUSE,1,D23,36,2,0,0,1,2026,0,20,2,57.6,0,0,27,0,0,0,60.9,31,0,0,0,SYRACUSE,0,0,0,0,12,3,0,58.2,10,74.8,0,304,36,1,0,0,85.4,9,0,0,0,0,0,73.5,
157948,Red Murdock,LB,2,0,2026,1,1,100,BUFFALO,9,D02,90,83,0,1,1,2026,1,22,2,62.6,0,0,47,0,0,0,73.7,0,0,0,0,BUFFALO,5,0,0,0,13,7,7.1,69.4,11,76.7,0,126,91,4,0,0,112.5,43,2,4,0,0,1,72.6,59.4
157953,Kam Olds,ED,0,0,,0,0,,KENT STATE,3,D11,0,0,2,14,1,2026,32,0,0,,1,0,0,0,0,0,71.8,0,1,0,0,KENT STATE,4,0,4,0,,0,0,83.7,,78.8,0,201,32,0,0,0,0,18,1,1,0,0,32,80.2,83.2
157955,Devin Morgan,DI,0,0,,0,1,,BUFFALO,1,D91,0,0,0,17,1,2027,32,0,0,,0,0,0,0,0,0,33.9,0,1,0,0,BUFFALO,0,0,1,0,,0,50,40.8,,74.6,0,126,32,0,32,0,0,15,0,0,0,0,0,27.6,60.7
