playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesOffense,gradesOffensePenalty,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesHandsFumble,gradesPassBlock,gradesPass,gradesRun
131673,Gerad Lichtenhan,T,0,2025,2025,265,78.5,78.1,,72.2,71,0,1,0,41,0,0,42,83,41,42,OREGON ST,OREGON ST,,86.1,,
131682,Michael Harrison,TE,0,,2025,284,64.6,80.4,67.7,55,87,1,1,0,3,35,0,30,68,38,30,S DIEGO ST,S DIEGO ST,65,72.7,,
131687,Brendon Lewis,QB,0,,2026,239,72.4,76.6,,60.1,02,0,1,42,0,0,8,12,62,42,20,NEVADA,NEVADA,24.7,,68.9,67.6
131702,Robby Ashford,QB,0,,2026,289,78.7,70.1,,60,01,0,1,4,0,0,4,2,10,4,6,S CAROLINA,S CAROLINA,68.8,,67,72
131713,Kris Hutson,WR,0,,2026,341,66.7,77.4,66.7,61.1,01,0,1,0,0,26,1,20,47,26,21,WASH STATE,WASH STATE,67,,,59.5
131729,Zeriah Beason,WR,0,,2026,318,54.6,73.9,54.6,61.7,08,0,1,0,0,8,0,8,16,8,8,TROY,TROY,,,,
131734,Ben Gulbranson,QB,0,,2026,265,88,77,,60,17,0,1,38,0,0,5,28,71,38,33,OREGON ST,OREGON ST,71,,79.8,82.9
131748,Jake Overman,TE,0,,2026,268,51.4,75.5,52.7,55.7,87,0,1,0,1,22,0,5,28,23,5,PITTSBURGH,PITTSBURGH,62.9,34.9,,
131758,Bryce Farrell,WR,0,,2026,300,57.1,64.8,,,03,0,1,0,0,0,1,0,1,0,1,STANFORD,STANFORD,62.5,,,59.4
131761,Myles Hinton,T,0,2025,2025,222,74.7,77.2,,71.2,78,0,1,0,37,0,0,32,69,37,32,MICHIGAN,MICHIGAN,,75.6,,
131771,Connor McLaughlin,T,0,,2026,300,57.2,74.6,,62.2,71,0,1,0,21,0,0,19,40,21,19,STANFORD,STANFORD,,38.4,,
131782,EJ Smith,HB,0,2026,2026,312,61,68.9,75.5,,22,0,1,0,3,4,0,0,7,7,0,TEXAS A&M,TEXAS A&M,61,24.3,,
131786,Benjamin Yurosek,TE,0,2025,2025,173,57.6,75.4,49.9,68.3,84,0,1,0,1,19,0,18,38,20,18,GEORGIA,GEORGIA,61,70,,
131791,Bruno Fina,T,0,2026,2026,154,49.8,76.6,,44.3,75,0,1,0,37,0,0,22,59,37,22,DUKE,DUKE,,56,,
131801,Logan Loya,WR,0,,2026,324,50.6,73.9,54.6,37.1,17,0,1,0,0,14,0,1,15,14,1,UCLA,UCLA,68,,,
131812,Matt Sykes,WR,0,,2025,275,51.1,78.9,51.1,61.4,08,0,1,0,0,48,0,18,66,48,18,RICE,RICE,64.1,,,
131845,Bryson Barnes,QB,0,,2026,329,94.2,75.9,,60,16,0,1,18,0,0,13,21,52,18,34,UTAH ST,UTAH ST,34.4,,92,83.9
131859,Jaren Kump,C,0,2026,2026,328,50.7,78.2,,48.2,68,1,1,0,22,0,0,24,46,22,24,UTAH,UTAH,,70.7,,
131896,Ethan Garbers,QB,0,2025,2025,324,72.4,16.1,,60,04,1,1,36,0,0,1,19,56,36,20,UCLA,UCLA,69.2,,78.8,53.6
131911,Mark Redman,TE,0,2025,2025,210,46.6,78.9,49.1,54.1,83,0,1,0,4,21,0,39,64,25,39,LOUISVILLE,LOUISVILLE,,27.5,,
131915,Sav'ell Smalls,TE,0,,2026,143,65.8,72.3,56,74.7,31,0,1,0,0,6,0,6,12,6,6,COLORADO,COLORADO,61,,,
131930,Fa'alili Fa'amoe,T,0,,2026,341,67.6,75.7,,61.5,79,0,1,0,27,0,0,24,51,27,24,WASH STATE,WASH STATE,,79.2,,
131944,Cooper Mathers,TE,1,,2025,341,53.6,0,54.3,65.1,24,1,1,0,1,12,0,15,28,13,15,WASH STATE,WASH STATE,61,65.4,,
131959,Rodrick Tialavea,G,0,,2026,341,58.2,78.9,,55.2,57,0,1,0,27,0,0,24,51,27,24,WASH STATE,WASH STATE,,67.8,,
131961,Jay Wilkerson,WR,0,,2027,208,77.9,68.8,73,60,47,0,1,0,0,2,0,1,3,2,1,LA TECH,LA TECH,61,,,
132046,Kaidon Salter,QB,0,,2026,206,74.7,77.1,,60,07,0,1,16,0,0,7,49,72,16,56,LIBERTY,LIBERTY,71.1,,59.4,75.5
132720,Tavierre Dunlap,HB,0,,2026,222,65.8,62.7,,,22,0,1,0,0,0,1,0,1,0,1,MICHIGAN,MICHIGAN,62.5,,,63.5
132974,Sackett Wood Jr.,TE,0,,2025,335,61.8,72.2,61.1,60.4,44,0,1,0,1,2,0,12,15,3,12,VIRGINIA,VIRGINIA,61,64.5,,
133127,Walter Young Bear,G,1,,2026,320,57.3,12.7,,54.3,54,1,1,0,41,0,0,40,81,41,40,TULSA,TULSA,,87.6,,
133226,Nash Jones,G,0,2025,2025,314,57.9,80.8,,63.3,76,0,1,0,54,0,0,31,85,54,31,TEXAS ST,TEXAS ST,,31.2,,
133244,Cam Ward,QB,0,2025,2025,220,77.8,77.2,,60,01,0,1,44,0,0,1,29,74,44,30,MIAMI FL,MIAMI FL,69.7,,76.7,62.3
133616,Rodney Harris II,WR,0,,2027,259,54,77.1,52.8,60.5,11,0,1,0,0,17,0,37,54,17,37,OHIO,OHIO,,,,
133685,David Larkins,TE,0,,2026,108,66.7,72.4,89.1,43.7,85,0,1,0,2,1,0,13,16,3,13,APP STATE,APP STATE,61,67.7,,
133796,Isaiah Myers,WR,0,,2027,136,53.8,74.4,54.6,56.9,02,0,1,0,0,10,0,10,20,10,10,CHARLOTTE,CHARLOTTE,,,,
134752,Phillip Wilder,T,0,,2025,138,58.8,73.9,,60.6,74,0,1,0,25,0,0,7,32,25,7,CINCINNATI,CINCINNATI,,53.6,,
134899,Mathyus Su'a,G,0,,2026,325,65.8,79.3,,62.6,78,0,1,0,27,0,0,59,86,27,59,UNLV,UNLV,,84.2,,
137997,Bryson Broadway,T,0,,2025,174,73.7,77.3,,72.7,75,0,1,0,43,0,0,34,77,43,34,GA SOUTHRN,GA SOUTHRN,,68.5,,
138046,D.J. Jones,T,1,,2025,321,50.2,76.7,,49.7,78,1,1,0,28,0,0,33,61,28,33,UAB,UAB,,50.9,,
138241,Easton Kilty,T,0,2025,2025,199,87.5,76.7,,88.5,71,0,1,0,24,0,0,36,60,24,36,KANSAS ST,KANSAS ST,,61.4,,
138317,Nate Sullivan Jr.,TE,0,,2026,209,50.6,78.2,54.2,49.8,80,0,1,0,10,6,0,28,44,16,28,LA MONROE,LA MONROE,,60.7,,
138412,Caleb Krings,G,0,,2025,154,60.3,79.4,,56.9,71,0,1,0,37,0,0,22,59,37,22,DUKE,DUKE,,69,,
138448,Kaelon Black,HB,0,2026,2026,190,60,63.8,,60,08,0,1,0,0,0,0,1,1,0,1,INDIANA,INDIANA,,,,
138463,Cole Potts,G,0,,2025,197,63.6,79.1,,58.1,66,1,1,0,38,0,0,31,69,38,31,JAMES MAD,JAMES MAD,,87.6,,
138468,Tyler Stephens,G,0,,2025,190,61.4,79.7,,60.7,77,0,1,0,28,0,0,35,63,28,35,INDIANA,INDIANA,,59.5,,
138470,Antwane Wells Jr.,WR,0,2025,2025,226,46.5,77.7,48.2,44.6,03,0,1,0,0,42,0,15,57,42,15,OLE MISS,OLE MISS,61,,,
138481,Isaiah Garcia-Castaneda,WR,0,,2026,238,56.4,72.9,56.6,60.1,13,0,1,0,0,6,0,7,13,6,7,NEBRASKA,NEBRASKA,66.6,,,
138489,Larenzo McMillan,WR,0,,2026,242,69.9,65.6,,60,16,0,1,0,0,0,1,1,2,0,2,NEW MEX ST,NEW MEX ST,67.8,,,63.4
139018,Julian Ashby,LS,0,2025,2025,333,60,60,,60,S48,0,1,0,0,0,0,1,1,0,1,VANDERBILT,VANDERBILT,,,,
139386,Jaylon Jackson,HB,0,,2025,193,65.3,71.6,55.4,,12,0,1,0,0,8,8,0,16,8,8,IOWA STATE,IOWA STATE,72.7,,,66.2
139543,Ethan Hagler,C,0,,2026,281,59.9,79.7,,60.8,57,0,1,0,34,0,0,33,67,34,33,SM HOUSTON,SM HOUSTON,,49.6,,
141259,Quali Conley,HB,0,2025,2025,109,61.7,77.6,59.5,47.3,07,0,1,0,16,23,13,1,53,39,14,ARIZONA,ARIZONA,74.5,64.2,,64.1
141270,Tennyson Hadfield,G,0,,2026,321,59.8,69.8,,59.6,65,0,1,0,0,0,0,4,4,0,4,UAB,UAB,,,,
141472,Kyle Morlock,TE,0,,2025,167,68.1,73.7,50.6,74.8,84,0,1,0,1,8,0,19,28,9,19,FLORIDA ST,FLORIDA ST,,67.3,,
141590,Xavier Guillory,WR,0,2025,2025,110,57.7,78.5,59.4,48,01,0,1,0,1,29,0,32,62,30,32,ARIZONA ST,ARIZONA ST,61,61,,
141684,Austin Leausa,G,0,,2026,128,56.1,76.3,,48.2,55,0,1,0,19,0,0,10,29,19,10,BYU,BYU,,84.8,,
141701,Mata'ava Ta'ase,TE,0,,2025,128,59.2,75,52.3,71.5,88,0,1,0,13,14,0,13,40,27,13,BYU,BYU,61,51.2,,
141735,Kisean Johnson,WR,0,2025,2025,346,70.1,79.7,69.4,61.4,00,0,1,0,0,35,0,22,57,35,22,W KENTUCKY,W KENTUCKY,16.5,,,
141839,Shomari Lawrence,HB,0,,2026,166,64.3,68.8,60,,00,0,1,0,1,1,2,0,4,2,2,FIU,FIU,65.5,67.8,,63.2
141877,Connor Briggs,TE,0,,2025,221,55.4,71.7,59.7,54.6,04,0,1,0,1,1,0,6,8,2,6,MIAMI OH,MIAMI OH,,63.9,,
141881,Dominic Serapiglia III,C,1,,2025,134,74.1,0,,72.2,63,1,1,0,22,0,0,45,67,22,45,C MICHIGAN,C MICHIGAN,,82,,
142023,Michael Pettway,WR,0,,2026,196,56.7,76,55.5,61.5,02,0,1,0,0,10,0,32,42,10,32,JVILLE ST,JVILLE ST,66.2,,,
142085,Kenneth Womack,WR,0,,2025,347,59.4,77.2,61.4,46.5,09,0,1,0,0,30,0,21,51,30,21,W MICHIGAN,W MICHIGAN,65,,,
142276,Freddie Brock IV,HB,0,,2026,175,81.9,74.1,57,60,25,0,1,0,6,5,18,7,36,11,25,GA STATE,GA STATE,76.2,80.7,,78.5
142392,Mitch Bothwell,TE,0,,2026,120,43.5,68.1,59,46,87,0,1,0,0,1,0,5,6,1,5,BOISE ST,BOISE ST,,,,
142437,Abdul Janneh Jr.,WR,0,,2026,176,55.4,73.6,55.6,59.3,04,0,1,0,0,6,0,9,15,6,9,GA TECH,GA TECH,,,,
142483,Davon Wells,WR,0,,2025,209,54.2,75.1,54.3,57.3,03,0,1,0,0,22,0,22,44,22,22,LA MONROE,LA MONROE,71.8,,,
142567,Tyler Huff,QB,0,,2025,196,93,76.9,,60,06,0,1,16,0,0,25,29,70,16,54,JVILLE ST,JVILLE ST,77.1,,90.8,82.9
142935,Dymere Miller,WR,0,2025,2025,278,54.4,77.8,54.3,58.4,00,0,1,0,0,46,0,33,79,46,33,RUTGERS,RUTGERS,64.1,,,
143066,Luke Newman,G,0,2025,2025,223,66.8,79.9,,62.8,70,0,1,0,33,0,0,34,67,33,34,MICH STATE,MICH STATE,,86.9,,
143759,Nate Bennett,WR,0,,2025,284,62.5,77.6,62,61.6,11,0,1,0,0,27,0,18,45,27,18,S DIEGO ST,S DIEGO ST,64.1,,,
143814,Shawn Asbury II,S,0,,2025,190,60,65,,60,D01,0,1,0,0,0,0,1,1,0,1,INDIANA,INDIANA,,,,
143817,Lewis Bond,WR,0,2026,2026,121,70.4,0,72,61.3,11,1,1,0,0,34,0,38,72,34,38,BOSTON COL,BOSTON COL,67.5,,,
143826,Otto Hess,C,0,,2026,121,56.6,70.4,,55.1,62,0,1,0,0,0,0,5,5,0,5,BOSTON COL,BOSTON COL,,,,
143829,Drew Kendall,C,0,2025,2025,121,69.1,80,,65.1,66,0,1,0,36,0,0,41,77,36,41,BOSTON COL,BOSTON COL,,75.7,,
143833,Luke McLaughlin,WR,0,,2026,121,57.2,68.5,58,60,83,0,1,0,0,3,0,2,5,3,2,BOSTON COL,BOSTON COL,,,,
143844,Jaden Williams,WR,0,,2025,314,62,81.1,63.1,46.8,00,0,1,0,0,50,0,28,78,50,28,TEXAS ST,TEXAS ST,66.7,,,
143854,Sahmir Hagans,WR,0,2026,2026,154,57.2,74.1,54.2,80.7,02,0,1,0,0,20,0,9,29,20,9,DUKE,DUKE,64.6,,,
143862,Riley Leonard,QB,0,2025,2025,258,75.3,74.5,,60,13,0,1,15,0,0,6,16,37,15,22,NOTRE DAME,NOTRE DAME,70.6,,83.2,59
143865,Jordan Moore,WR,0,2025,2025,154,56,79.3,55.8,60.2,08,0,1,0,0,33,0,21,54,33,21,DUKE,DUKE,64.1,,,
143870,Justin Pickett,G,0,2026,2026,154,68.9,78.5,,67.3,77,0,1,0,37,0,0,22,59,37,22,DUKE,DUKE,,76.3,,
143876,CJ Campbell,HB,0,,2027,165,70.2,77.4,62.4,,05,0,1,0,6,16,22,0,44,22,22,FAU,FAU,77.3,78.3,,69.3
143878,Bryson Estes,G,0,,2026,167,60,65,,60,77,0,1,0,0,0,0,1,1,0,1,FLORIDA ST,FLORIDA ST,,,,
143892,Ben Ostaszewski,G,0,,2025,167,60,65.2,,60,66,0,1,0,0,0,0,1,1,0,1,FLORIDA ST,FLORIDA ST,,,,
143900,Jackson West,T,0,,2026,167,60,64.3,,60,48,0,1,0,0,0,0,1,1,0,1,FLORIDA ST,FLORIDA ST,,,,
143913,Weston Franklin,C,0,,2025,176,57.5,5.8,,57.3,72,1,1,0,40,0,0,32,72,40,32,GA TECH,GA TECH,,72.7,,
143914,Joe Fusile,G,0,,2026,176,59.3,78.2,,54.2,67,0,1,0,22,0,0,18,40,22,18,GA TECH,GA TECH,,84.5,,
143918,Jamal Haynes,HB,0,2026,2026,176,53.5,0,61.4,45.8,11,1,1,0,3,26,14,11,54,29,25,GA TECH,GA TECH,74.9,20.1,,57.2
143925,Chayden Peery,QB,0,,2026,166,60,63.6,,,12,0,1,0,0,0,1,0,1,0,1,FIU,FIU,62.5,,,60
143929,Malik Rutherford,WR,0,2026,2026,176,56.2,71.6,57,54.8,08,0,1,0,0,6,0,5,11,6,5,GA TECH,GA TECH,61,,,
143933,Elijah Arroyo,TE,0,2025,2025,220,79.4,76.5,84,48.1,08,0,1,0,1,30,0,20,51,31,20,MIAMI FL,MIAMI FL,67.1,67.3,,
143935,Kahlil Brantley,TE,0,,2025,165,48.9,78.4,47.5,50,18,0,1,0,1,12,0,28,41,13,28,FAU,FAU,61,67.3,,
143942,Jacolby George,WR,0,2025,2025,220,69.7,0,73.2,44.3,03,1,1,0,0,33,0,22,55,33,22,MIAMI FL,MIAMI FL,66.7,,,
143950,Key'Shawn Smith,WR,0,2025,2025,287,61.5,77.1,61,61.9,09,0,1,0,0,30,0,26,56,30,26,SMU,SMU,64.1,,,
143951,Brashard Smith,HB,0,2025,2025,287,66.1,76,53.8,59.9,01,0,1,0,4,16,20,2,42,20,22,SMU,SMU,76.7,77.5,,66.5
143965,J.J. Jones,WR,0,2025,2025,245,59.5,75.9,59.3,60.1,05,0,1,0,0,26,0,10,36,26,10,N CAROLINA,N CAROLINA,64.1,,,
143974,Kobe Paysour,WR,0,,2026,245,57.3,0,59.4,60.3,13,1,1,0,0,34,0,16,50,34,16,N CAROLINA,N CAROLINA,61,,,
143976,Diego Pounds,T,0,2026,2026,226,60.7,24.2,,64.3,61,1,1,0,54,0,0,25,79,54,25,OLE MISS,OLE MISS,,62.4,,
143984,Jakolbe Baldwin,WR,0,,2026,248,60,64.8,,59.6,84,0,1,0,0,0,0,1,1,0,1,NC STATE,NC STATE,,,,
143985,Anthony Belton,T,1,2025,2025,248,73.4,12.5,,71.3,74,1,1,0,40,0,0,21,61,40,21,NC STATE,NC STATE,,85.7,,
143989,Jaleel Davis,G,0,,2026,166,75.9,73,52.9,81.8,78,1,1,0,10,4,0,15,29,14,15,FIU,FIU,,48.1,,
143994,Julian Gray,WR,0,,2026,206,66.5,74.3,74.8,54.5,01,0,1,0,0,6,3,11,20,6,14,LIBERTY,LIBERTY,70.2,,,64
144006,Demie Sumo-Karngbaye,HB,0,,2025,202,61.1,76,59.1,60,00,0,1,0,7,19,9,2,37,26,11,KENTUCKY,KENTUCKY,22.6,44.7,,62.8
144010,Myles Alston,WR,0,,2026,263,49,80.2,48.2,62.3,08,0,1,0,0,35,0,35,70,35,35,DOMINION,DOMINION,,,,
144011,Trey Andersen,T,0,,2026,329,52.7,73,,73.3,57,0,1,0,12,0,0,12,24,12,12,UTAH ST,UTAH ST,,0,,
144013,Gavin Bartholomew,TE,0,2025,2025,268,76.3,75.8,75.3,68.9,86,0,1,0,2,22,0,15,39,24,15,PITTSBURGH,PITTSBURGH,64.1,40.5,,
144016,Jaden Bradley,WR,0,2026,2026,325,74.7,71.5,72.4,60.3,23,0,1,0,0,2,0,7,9,2,7,UNLV,UNLV,61,,,
144032,Terrence Moore,C,0,,2027,268,65.2,79.5,,59.6,58,1,1,0,47,0,0,20,67,47,20,PITTSBURGH,PITTSBURGH,,77,,
144037,Nate Yarnell,QB,0,,2026,268,65.3,75.1,,60,19,0,1,30,0,0,0,14,44,30,14,PITTSBURGH,PITTSBURGH,68.2,,64,62
144039,Jakob Bradford,G,0,,2025,304,64.4,79.3,,58.7,74,0,1,0,36,0,0,21,57,36,21,SYRACUSE,SYRACUSE,,86.3,,
144046,Oronde Gadsden II,TE,0,2025,2025,304,78.6,79.8,75.2,64.2,19,0,1,0,5,43,1,27,76,48,28,SYRACUSE,SYRACUSE,69,71.3,,62.7
144048,Umari Hatcher,WR,0,,2027,304,60.4,73.9,60.3,59.7,05,0,1,0,0,16,0,5,21,16,5,SYRACUSE,SYRACUSE,61,,,
144049,Wes Hoeh,C,0,,2026,146,52.3,0,,54.3,73,1,1,0,50,0,0,16,66,50,16,UCONN,UCONN,,59,,
144052,Justin Lamson,QB,0,,2027,300,66.4,69.5,57.8,,08,0,1,1,0,1,6,0,8,2,6,STANFORD,STANFORD,70.5,,48.6,69.5
144059,Derek McDonald,LB,0,,2027,304,60,60,,60,D15,0,1,0,0,0,0,1,1,0,1,SYRACUSE,SYRACUSE,,,,
144070,Tahj Bullock,QB,0,,2026,102,54.9,72.7,,60,12,0,1,3,0,0,10,5,18,3,15,AKRON,AKRON,24.9,,27.7,68.6
144079,Jack Hollifield,C,0,,2026,108,65.6,79.2,,61.2,68,0,1,0,27,0,0,35,62,27,35,APP STATE,APP STATE,,81.9,,
144095,Christian Moss,WR,0,,2027,200,56,73.5,56,60.2,06,0,1,0,0,7,0,8,15,7,8,KENNESAW,KENNESAW,,,,
144103,Bob Schick,G,0,,2026,337,64.8,79.2,,61,75,0,1,0,31,0,0,24,55,31,24,VA TECH,VA TECH,,81,,
144109,Barrett Carter,LB,0,2025,2025,140,64.8,63.8,,,D00,1,1,0,0,0,1,0,1,0,1,CLEMSON,CLEMSON,62.5,,,62.4
144111,Dacari Collins,WR,0,,2026,248,70.6,77.2,66.3,86.2,04,0,1,0,0,31,0,11,42,31,11,NC STATE,NC STATE,64.1,,,
144112,Beaux Collins,WR,0,2025,2025,258,68.9,75.8,67.7,61.5,05,0,1,0,0,13,0,19,32,13,19,NOTRE DAME,NOTRE DAME,65,,,
144113,Jackson Crosby,WR,0,,2026,140,80.6,67.5,74.8,60.1,82,0,1,0,0,1,0,3,4,1,3,CLEMSON,CLEMSON,61,,,
144120,Zach Jackson,WR,0,,2026,140,60.1,67.5,,60,89,0,1,0,0,0,0,3,3,0,3,CLEMSON,CLEMSON,,,,
144122,Ryan Linthicum,C,0,,2026,140,62.9,78.4,,57.6,53,0,1,0,32,0,0,17,49,32,17,CLEMSON,CLEMSON,,78.5,,
144123,Phil Mafah,HB,0,2025,2025,140,64.1,70.9,56.3,,07,0,1,0,3,7,3,0,13,10,3,CLEMSON,CLEMSON,67.3,84.3,,64
144131,Payton Page,DI,0,2025,2025,140,60,63.3,,59.9,D55,0,1,0,0,0,0,1,1,0,1,CLEMSON,CLEMSON,,,,
144134,Banks Pope,TE,0,,2026,140,58.2,69.2,59,59.3,44,0,1,0,1,1,0,5,7,2,5,CLEMSON,CLEMSON,,65.3,,
144137,Wise Segars Jr.,HB,0,,2026,140,65.6,63.5,,,32,0,1,0,0,0,1,0,1,0,1,CLEMSON,CLEMSON,62.5,,,62.1
144155,Michael Gonzalez,G,0,2025,2025,210,62,80.3,,58.8,68,0,1,0,31,0,0,42,73,31,42,LOUISVILLE,LOUISVILLE,,78.5,,
144185,Billy Edwards Jr.,QB,0,,2027,215,82.5,72.2,,60,09,0,1,10,0,0,3,6,19,10,9,MARYLAND,MARYLAND,68.4,,74.1,72.1
144188,Horatio Fields,WR,0,,2027,339,52.3,76.1,52.4,58.4,05,0,1,0,0,22,0,15,37,22,15,WAKE,WAKE,,,,
144191,Matt Gulbin,G,0,2026,2026,339,63.9,79,,59.2,54,0,1,0,30,0,0,21,51,30,21,WAKE,WAKE,,85.8,,
144202,Nick Ragano,WR,0,,2026,339,60.1,68.8,,60,84,0,1,0,0,0,0,3,3,0,3,WAKE,WAKE,,,,
144203,Erik Russell,T,0,,2025,339,59.6,68.8,,59.3,72,0,1,0,0,0,0,6,6,0,6,WAKE,WAKE,,,,
144205,Nick Sharpe,G,0,,2027,339,60.3,77,,63.9,70,0,1,0,21,0,0,16,37,21,16,WAKE,WAKE,,31,,
144220,AJ George,G,0,,2026,102,60.1,71.1,,59.4,71,0,1,0,1,0,0,5,6,1,5,AKRON,AKRON,,71.8,,
144226,Brady Lichtenberg,QB,0,,2026,138,41.8,68.6,,60,16,0,1,4,0,0,0,2,6,4,2,CINCINNATI,CINCINNATI,63.3,,41.4,
144230,Chamon Metayer,TE,0,2026,2026,110,50.8,77.9,53.9,47.6,07,0,1,0,3,22,0,29,54,25,29,ARIZONA ST,ARIZONA ST,62.9,70.1,,
144232,Myles Montgomery,HB,0,2026,2026,323,61.9,72,60.4,59,22,0,1,0,1,5,8,3,17,6,11,UCF,UCF,72,70.8,,61.6
144243,Josh Atkins,T,0,,2027,110,54.9,76.6,,60.2,65,0,1,0,23,0,0,34,57,23,34,ARIZONA ST,ARIZONA ST,,29.1,,
144255,Raylen Sharpe,WR,0,2026,2026,169,73.6,77.4,74,60,11,0,1,1,0,28,0,12,41,29,12,FRESNO ST,FRESNO ST,65.9,,60,
144276,Mak Pounders,T,0,,2026,227,57.8,76.2,,53.4,66,0,1,0,31,0,0,21,52,31,21,MISS STATE,MISS STATE,,65.3,,
144279,Eric Rivers,WR,0,2026,2026,166,86.6,77.2,86.3,59.8,03,0,1,0,0,29,0,29,58,29,29,FIU,FIU,67.5,,,
144314,Maquel Haywood,HB,0,,2025,108,66.5,71.5,56.8,60,28,0,1,0,1,6,3,1,11,7,4,APP STATE,APP STATE,68.1,72.7,,66.8
144356,Roderick Daniels Jr.,WR,0,2025,2025,287,69.4,79,70.6,60,13,0,1,0,0,30,1,25,56,30,26,SMU,SMU,74.9,,,59.6
144358,Stone Eby,TE,0,,2026,287,46.6,75.4,53.9,38.7,44,0,1,0,4,7,0,16,27,11,16,SMU,SMU,,74.4,,
144392,Justin Lynch,HB,0,,2026,254,57.2,64.8,58.9,,05,0,1,0,0,1,0,0,1,1,0,N ILLINOIS,N ILLINOIS,,,,
144395,Jimto Obidegwu,T,0,2026,2026,201,54.5,76.3,,51.6,73,0,1,0,28,0,0,21,49,28,21,KENT STATE,KENT STATE,,58.2,,
144398,Bobby Salla Jr.,S,0,,2026,166,60,65,,60,D32,0,1,0,0,0,0,1,1,0,1,FIU,FIU,,,,
144442,Braylon Braxton,QB,0,,2026,214,90.6,76.9,,60,01,0,1,30,0,0,14,23,67,30,37,MARSHALL,MARSHALL,73.9,,80.9,81.2
144448,Bill Jackson,HB,0,,2026,320,33.7,69,57.4,,03,0,1,0,1,4,1,0,6,5,1,TULSA,TULSA,11.1,70,,42.5
144455,Charlie Browder,TE,0,,2027,307,61.5,72.9,58.9,61.6,88,0,1,0,1,2,0,9,12,3,9,TENNESSEE,TENNESSEE,,64.9,,
144464,Titus Mokiao-Atimalala,WR,0,,2026,324,71.7,75.7,70.5,61.7,02,0,1,0,0,21,0,9,30,21,9,UCLA,UCLA,66.2,,,
144473,Cole Best,C,0,,2028,327,69.2,17.8,,67.5,72,1,1,0,46,0,0,41,87,46,41,USF,USF,,79.9,,
144478,Gunnar Greenwald,TE,0,,2025,327,45,76.8,43.6,54.6,87,0,1,0,1,15,0,16,32,16,16,USF,USF,,70,,
144486,Andrew Kilfoyl,G,0,,2026,327,57.2,80.7,,59.1,75,0,1,0,43,0,0,35,78,43,35,USF,USF,,38.6,,
144487,Gannon Lanning,T,0,,2026,327,59.8,67.2,,59.1,61,0,1,0,1,0,0,2,3,1,2,USF,USF,,68,,
144507,Hal Presley,WR,0,2025,2025,118,61.2,77,62.8,51.4,16,0,1,0,0,22,0,34,56,22,34,BAYLOR,BAYLOR,62.9,,,
144513,Josh Cameron,WR,0,2026,2026,118,59.2,81,60.7,50.4,34,0,1,0,0,29,0,43,72,29,43,BAYLOR,BAYLOR,68.4,,,
144514,Gavin Yates,TE,0,,2025,118,60.4,76.4,52,65.1,43,0,1,0,0,6,0,32,38,6,32,BAYLOR,BAYLOR,,,,
144516,Ryan Lengyel,G,0,,2026,118,63.3,80.3,,59.8,62,0,1,0,29,0,0,46,75,29,46,BAYLOR,BAYLOR,,83.9,,
144520,Monaray Baldwin,WR,0,2025,2025,118,44.1,72,45.5,60.8,04,0,1,0,0,5,0,7,12,5,7,BAYLOR,BAYLOR,,,,
144544,Jim Bonifas,C,0,2026,2026,193,60.9,67.9,,60.1,63,0,1,0,1,0,0,4,5,1,4,IOWA STATE,IOWA STATE,,63.9,,
144555,Jayden Gray,ED,0,,2026,208,60,60,,60,D07,0,1,0,0,0,0,1,1,0,1,LA TECH,LA TECH,,,,
144558,Devin Neal,HB,0,2025,2025,198,84,80.2,75.8,74.6,04,0,1,0,5,17,37,6,65,22,43,KANSAS,KANSAS,80.3,57.5,,78.9
144567,Corey Robinson II,T,0,2026,2026,176,56.6,0,,57.3,55,1,1,0,19,0,0,15,34,19,15,GA TECH,GA TECH,,79,,
144587,Kingsley Ugwu,T,0,,2025,169,60,64.3,,60,76,0,1,0,0,0,0,1,1,0,1,FRESNO ST,FRESNO ST,,,,
144592,Shane Porter,HB,0,,2026,251,72.4,77.3,66.2,59.5,31,0,1,0,9,20,17,3,49,29,20,N TEXAS,N TEXAS,75.9,48.7,,73.5
144595,DJ Giddens,HB,0,2025,2025,199,75.2,75.3,75.9,47.9,31,0,1,0,2,11,16,6,35,13,22,KANSAS ST,KANSAS ST,75.6,39.1,,75.4
144597,Andrew Sonner,TE,0,,2026,199,66.1,68,,67.3,37,0,1,0,0,0,0,4,4,0,4,KANSAS ST,KANSAS ST,,,,
144598,Hadley Panzer,G,0,,2025,199,59.7,78.8,,56.6,54,1,1,0,21,0,0,31,52,21,31,KANSAS ST,KANSAS ST,,78.3,,
144599,Andrew Leingang,G,0,,2026,199,52.1,75.1,,51.4,56,0,1,0,7,0,0,14,21,7,14,KANSAS ST,KANSAS ST,,59.5,,
144601,Sam Hecht,C,0,2026,2026,199,60.7,79.1,,60.6,75,1,1,0,24,0,0,36,60,24,36,KANSAS ST,KANSAS ST,,54.8,,
144626,Savion Byrd,T,0,,2026,287,62.2,77.5,,59,54,0,1,0,35,0,0,35,70,35,35,SMU,SMU,,66,,
