playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesKickoffKicker,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesFgepDefense,gradesLongSnap,gradesPuntReturn,gradesKickReturn,gradesFgepKicker,gradesPunter
125298,TK Marshall,HB,0,0,,2025,250,,61,66.2,28,0,0,1,0,0,5,5,0,0,0,N DAK ST,N DAK ST,10,,,,,59.4,,
125300,Mason Miller,T,0,0,2025,2025,250,,61.7,66.8,73,0,0,1,5,0,0,0,0,0,0,N DAK ST,N DAK ST,5,60.3,,,,,,
125303,Loshiaka Roques,ED,0,0,,2025,250,,60.5,63.5,D56,0,0,1,0,2,0,0,0,1,0,N DAK ST,N DAK ST,3,,59.9,,,,,
125308,Kaedin Steindorf,P,0,0,,2025,250,,60.9,66.2,S41,0,0,1,5,0,0,0,5,0,0,N DAK ST,N DAK ST,10,60,,,,,,63.6
125309,Joe Stoffel,TE,0,0,,2025,250,,61.2,64.2,82,0,0,1,5,0,0,1,0,0,0,N DAK ST,N DAK ST,6,60,,,,,,
125310,Tyler Terhark,WR,0,0,,2025,250,,59.6,69.8,06,0,0,1,0,0,0,0,5,0,0,N DAK ST,N DAK ST,5,,,,,,,
125314,Grey Zabel,T,0,0,2025,2025,250,,61.5,67.8,74,0,0,1,5,0,0,0,0,0,0,N DAK ST,N DAK ST,5,60,,,,,,
125320,Dyshier Clary,DI,0,0,,2026,303,,60,62.7,D13,0,0,1,0,1,0,0,0,0,0,STNY BROOK,STNY BROOK,1,,59.8,,,,,
125332,Will Leyland,K,0,0,,2026,291,,60,62.9,S15,0,0,1,3,0,0,0,0,0,0,S DAKOTA,S DAKOTA,3,,,,,,63.3,
125381,Deco Wilson,S,0,0,,2025,164,,60.5,62.8,D11,0,0,1,0,7,0,0,0,1,0,FL A&M,FL A&M,8,,59.9,,,,,
125639,Josh McCormick,K,0,0,,2027,348,60.1,60,64.2,S39,0,0,1,0,0,1,0,0,0,0,WM & MARY,WM & MARY,1,,,,,,,
125672,Jayvont Williams,S,0,0,,2029,334,,61.2,65.9,D21,0,0,1,0,2,0,1,0,2,0,VILLANOVA,VILLANOVA,5,,60,,,,,
125693,Peyton Kramer,WR,0,0,,2026,401,,61.5,67.7,80,0,0,1,0,0,0,0,0,4,0,TARLETON,TARLETON,4,,,,,,,
125831,Isaiah Schmidtke,HB,0,0,,2026,124,,60.3,67,21,0,0,1,0,0,0,7,0,0,0,BRYANT,BRYANT,7,,,,,59.6,,
125941,Tyson Williams,CB,0,0,,2028,100,,60.1,65.9,D04,0,0,1,0,5,0,0,0,0,0,ABILENE CH,ABILENE CH,5,,59.6,,,,,
126112,Dyson Bell,CB,0,0,,2027,309,,59.9,65.5,D22,0,0,1,0,0,0,0,0,3,0,TENN TECH,TENN TECH,3,,,,,,,
126221,Gram Smithson,WR,0,0,,2027,170,,61.2,67,80,0,0,1,0,0,0,0,2,4,0,FURMAN,FURMAN,6,,,,,,,
126548,Michael Teason Jr.,LB,0,0,,2028,230,,66.8,65.3,D28,0,0,1,0,4,4,0,0,0,1,MO STATE,MO STATE,8,,59.8,,,,,
126676,Jeffery Vercher,HB,0,0,,2026,332,,62,66.5,22,0,0,1,0,0,3,2,0,3,0,VALPO,VALPO,8,,,,,59.9,,
126850,Trey Gibbs,T,0,0,,2027,293,,60.7,67.1,73,0,0,1,3,0,0,0,0,0,0,SE MO ST,SE MO ST,3,60,,,,,,
126962,Chase Allen,S,0,0,,2026,116,,60,62.7,D15,0,0,1,0,0,0,1,0,0,0,AUSTINPEAY,AUSTINPEAY,1,,,,,,,
126978,Tate Taylor,TE,0,0,,2026,282,,61.5,65.9,41,0,0,1,0,0,0,0,0,4,0,SAMFORD,SAMFORD,4,,,,,,,
127093,Brady Anderson,C,0,0,,2026,338,,61.2,67.2,71,0,0,1,4,0,0,0,0,0,0,WAGNER,WAGNER,4,60,,,,,,
127096,Jack Stoll,LB,0,0,,2026,133,,62.5,66.9,D23,0,0,1,0,2,4,3,0,3,0,CENT CT ST,CENT CT ST,12,,60.1,,,,,
127151,Jordan Nabors,WR,0,0,,2026,301,,60,62.2,18,0,0,1,0,0,0,5,0,0,0,STF AUSTIN,STF AUSTIN,5,,,,,72.2,,
127156,Caleb Flores,G,0,0,,2027,189,,60.7,67.4,73,0,0,1,6,0,0,0,1,0,0,INCAR WORD,INCAR WORD,7,61.5,,,,,,
127178,Jack Ziebell,C,0,0,,2028,253,,60.5,64.8,63,0,0,1,2,0,0,0,0,0,0,N COLORADO,N COLORADO,2,60,,,,,,
127310,Jake Hall,T,0,0,,2028,401,,60,61,66,0,0,1,0,0,0,0,1,0,0,TARLETON,TARLETON,1,,,,,,,
127385,Sebastien Tasko,K,0,0,,2026,179,,60.4,67.5,S13,0,0,1,1,0,0,0,6,0,0,HARVARD,HARVARD,7,60,,,,,,58.2
127949,Keydrain Calligan,CB,0,0,2025,2025,294,,60.4,66.7,D08,0,0,1,0,3,0,0,0,1,0,SE LA,SE LA,4,,59.8,,,,,
128018,TJ Woodley,FB,0,0,,2026,313,,61.8,71,48,0,0,1,0,0,0,3,0,3,0,TEXAS STHN,TEXAS STHN,6,,,,,,,
128026,Allen Mitchell,HB,0,0,,2027,131,,62.8,68.2,19,0,0,1,0,0,1,0,0,4,0,CAMPBELL,CAMPBELL,5,,,,,,,
128072,Tristan Armstrong,CB,0,0,,2028,133,,61.2,69.6,D02,0,0,1,0,0,5,0,8,4,0,CENT CT ST,CENT CT ST,17,,,,,,,
128080,Onuma Dieke,WR,0,0,,2025,162,,60.7,68.6,14,0,0,1,0,0,6,1,4,0,0,ELON,ELON,11,,,,,,,
128153,Brandon Guzman,CB,0,0,,2026,131,,36.8,69.9,D06,0,1,1,0,6,0,0,0,4,0,CAMPBELL,CAMPBELL,10,,59.7,,,,,
128164,Payton Polson,LB,1,0,,2025,253,,70.1,66.8,D36,0,0,1,0,7,0,0,5,0,0,N COLORADO,N COLORADO,12,,59.2,,,,,
128168,Sanjay Strickland,LB,0,0,,2026,949,,60.1,62.4,D15,0,0,1,0,6,0,0,0,0,0,LNDNWD,LNDNWD,6,,59.9,,,,,
128173,Joseph Church,T,0,0,,2025,228,,61,62.9,75,0,0,1,5,0,0,0,0,0,0,MS VLY ST,MS VLY ST,5,60,,,,,,
128176,Logan Fife,QB,0,0,,2026,232,,60,60.2,12,0,0,1,1,0,0,0,0,0,0,MONTANA,MONTANA,1,60,,,,,,
128185,Matt Lowe,TE,0,0,,2026,235,,61.3,69,86,0,0,1,5,0,0,3,0,0,0,MORGAN ST,MORGAN ST,8,60,,,,,,
128218,Riley Wilson,ED,0,0,2026,2026,232,,59.2,63.4,D42,0,0,1,0,6,0,0,0,0,0,MONTANA,MONTANA,6,,59.2,,,,,
128219,Marquese Allen-Patmon,S,1,0,,2025,112,,67.5,72.2,D37,0,0,1,0,0,5,6,3,4,0,ARKAPB,ARKAPB,18,,,,,,,
128223,Davion Blackwell,LB,0,0,,2026,116,,61.2,68.7,D09,0,0,1,0,1,4,0,6,2,0,AUSTINPEAY,AUSTINPEAY,13,,59.9,,,,,
128227,Jonah Chong,QB,0,0,,2026,253,,60,60.3,06,0,0,1,2,0,0,0,0,0,0,N COLORADO,N COLORADO,2,60,,,,,,
128234,Angel King,S,0,0,,2026,342,,60,61.7,D24,0,0,1,0,3,0,0,0,0,0,WEBER ST,WEBER ST,3,,60,,,,,
128255,Mathias Bertram,S,0,0,,2025,185,,60.8,68.4,D31,0,0,1,0,3,0,4,2,3,0,IDAHO,IDAHO,12,,59.9,,,,,
128264,Dion Hunter,LB,0,0,,2025,116,,61.9,66.1,D44,0,0,1,0,2,1,1,0,3,0,AUSTINPEAY,AUSTINPEAY,7,,60.1,,,,,
128287,Connor Witthoft,TE,0,0,,2026,151,,61.1,60.7,41,0,0,1,5,0,0,0,0,0,0,DELAWARE,DELAWARE,5,60,,,,,,
128313,Jay Rudolph,TE,0,0,,2026,279,,60,64.2,88,0,0,1,0,0,0,7,0,0,0,SACRAMENTO,SACRAMENTO,7,,,,,,,
128318,Joey Wright,T,0,0,,2026,279,,61.5,67.8,77,0,0,1,5,0,0,0,0,0,0,SACRAMENTO,SACRAMENTO,5,60,,,,,,
128323,Shamar Garrett,WR,0,0,,2026,1285,,60.2,63.5,04,0,0,1,0,0,0,6,0,4,0,UTAHTC,UTAHTC,10,,,,60.9,58,,
128324,Mikale Greer,CB,0,0,,2026,252,,60,71.8,D21,0,0,1,0,1,0,0,0,0,0,N ARIZONA,N ARIZONA,1,,59.8,,,,,
128340,Elijah Wood,ED,0,0,,2026,1285,,61.5,66.2,D14,0,0,1,0,0,4,0,0,0,0,UTAHTC,UTAHTC,4,,,,,,,
128742,Matthew Barnes,T,0,0,,2028,150,,60.4,64.2,65,0,0,1,0,0,0,0,6,0,0,DAYTON,DAYTON,6,,,,,,,
128788,A.J. Seay,CB,0,0,,2026,389,,60,63.6,D20,0,0,1,0,1,0,0,0,0,0,N ALABAMA,N ALABAMA,1,,59.9,,,,,
129054,Spencer Rich,LB,0,0,,2027,1285,,60.4,63,D45,0,0,1,0,2,0,0,0,1,0,UTAHTC,UTAHTC,3,,60,,,,,
129179,Jeremiah Bailey,DI,0,0,,2027,159,,62,67.8,D04,0,0,1,3,1,0,0,4,3,0,E KENTUCKY,E KENTUCKY,11,60,59.6,,,,,
129328,Shivan Abdullah,QB,0,0,,2027,308,62,60,66,20,0,0,1,0,0,2,0,0,0,0,TENN STATE,TENN STATE,2,,,,,,,
129400,Bo Spearman,LB,0,0,,2025,116,,60.6,66.5,D06,0,0,1,0,3,0,0,6,4,0,AUSTINPEAY,AUSTINPEAY,13,,59.8,,,,,
129403,Jordan Walker,S,0,0,,2026,137,,59.7,67,D04,0,0,1,0,3,1,0,5,0,0,CHATTNOOGA,CHATTNOOGA,9,,59.8,,,,,
129404,Quay Wiggles,DI,0,0,,2025,137,,60.1,65.8,D00,0,0,1,0,3,0,0,0,2,0,CHATTNOOGA,CHATTNOOGA,5,,59.6,,,,,
129405,Reid Williams,C,0,0,,2026,137,,61.1,61.9,64,0,0,1,0,0,0,0,1,0,0,CHATTNOOGA,CHATTNOOGA,1,,,75.6,,,,
129429,Kevin Tyler,G,0,0,,2025,270,,60.6,61.5,74,0,0,1,2,0,0,0,0,0,0,PRVIEW A&M,PRVIEW A&M,2,60,,,,,,
129484,Josh Volk,G,0,0,,2026,255,,62.2,62.4,71,0,0,1,8,0,0,0,0,0,0,N IOWA,N IOWA,8,64,,,,,,
129492,Sebastian Alonso,LS,0,0,,2025,172,,69.6,64.1,S54,1,0,1,0,0,0,0,8,0,2,GEORGETOWN,GEORGETOWN,8,,,84.4,,,,
129523,Khristopher Love,G,0,0,,2026,1139,,60.5,63.6,50,0,0,1,0,0,0,0,8,0,0,TXAMEA,TXAMEA,8,,,,,,,
129529,Zach Perkins,G,0,0,,2026,178,,61.7,68,71,0,0,1,6,0,0,0,0,0,0,HAMPTON,HAMPTON,6,60,,,,,,
129553,Isaac Dowling,LB,0,0,,2025,219,,60.3,65.4,D03,0,0,1,0,3,0,1,0,0,0,MERCER,MERCER,4,,60,,,,,
129562,TJ Moore,CB,0,0,2025,2025,219,,60.3,63.4,D08,0,0,1,0,4,0,1,0,0,0,MERCER,MERCER,5,,60.1,,,,,
129567,Jaden Taylor,DI,0,0,,2026,247,,60.1,64.6,D10,0,0,1,0,1,0,0,0,1,0,NC CENT,NC CENT,2,,60,,,,,
129591,Jerome Nichols,LB,0,0,,2026,164,,60,64,D20,0,0,1,0,0,0,6,0,0,0,FL A&M,FL A&M,6,,,,,59.9,,
129598,Noah Stewart,T,0,0,,2025,161,,60.8,66.5,75,0,0,1,3,0,0,0,0,0,0,E WASHGTON,E WASHGTON,3,60,,,,,,
129600,Jake Thaw,WR,0,0,,2026,151,,60.1,64,15,0,0,1,0,0,0,2,0,5,0,DELAWARE,DELAWARE,7,,,,62.5,59.4,,
129612,Donovan Eaglin,HB,0,0,,2025,104,,60,63.7,07,0,0,1,0,0,0,1,0,0,0,ALAB A&M,ALAB A&M,1,,,,,,,
129621,Devin Hightower,LB,0,0,,2027,274,,59.7,63.1,D02,0,0,1,0,3,0,0,0,0,0,RHODE ISLD,RHODE ISLD,3,,59.5,,,,,
129629,Nikobe Myers,CB,1,0,,2025,104,,71.9,70.7,D19,0,0,1,0,0,8,5,1,2,1,ALAB A&M,ALAB A&M,16,,,,,,,
129658,Tyrell Lawrence,G,0,0,,2030,104,,62.2,62.4,73,0,0,1,8,0,0,0,0,0,0,ALAB A&M,ALAB A&M,8,64,,,,,,
129664,Victor Pless,CB,0,0,,2026,219,,60.8,67,D21,0,0,1,0,1,3,0,0,0,0,MERCER,MERCER,4,,59.9,,,,,
129675,Marquis Black,DI,0,0,,2026,171,,58.8,63.6,D96,0,0,1,0,6,0,0,0,0,0,GARD-WEBB,GARD-WEBB,6,,58.8,,,,,
129883,Beau Lanzidelle,G,0,0,,2026,385,,60.8,62.7,75,0,0,1,4,0,0,0,0,0,0,MERRIMACK,MERRIMACK,4,60,,,,,,
130273,John Hartman,G,0,0,,2025,142,,61.9,67,78,0,0,1,6,0,0,0,3,0,0,COLGATE,COLGATE,9,61.5,,,,,,
130284,Isiah Childs,LB,0,0,,2025,232,,48,67.8,D28,1,0,1,0,0,0,4,4,2,0,MONTANA,MONTANA,10,,,,,58.7,,
130297,Ronald Jackson Jr.,CB,0,0,,2027,232,,85.3,69,D02,0,0,1,0,5,0,0,7,0,2,MONTANA,MONTANA,12,,60.1,,,,,
130340,Donny Marcus,HB,0,0,,2027,133,,60,64.8,20,0,0,1,0,0,0,3,0,0,0,CENT CT ST,CENT CT ST,3,,,,,59.4,,
130360,Elijah Eberhardt,CB,0,0,,2026,104,,49.7,68.4,D13,1,0,1,0,4,4,0,0,4,0,ALAB A&M,ALAB A&M,12,,60,,,,,
130367,Deshawn Jones Jr.,CB,0,0,,2025,303,,60.1,63,D01,0,0,1,0,2,1,0,0,0,0,STNY BROOK,STNY BROOK,3,,60,,,,,
130383,Marcus Sheppard,CB,0,0,,2025,250,,60.2,65.2,D10,0,0,1,0,3,0,0,0,0,0,N DAK ST,N DAK ST,3,,59.9,,,,,
130391,Jack Wardzala,DI,0,0,,2025,150,,60.9,78.4,D95,0,0,1,0,3,0,0,0,1,0,DAYTON,DAYTON,4,,59.4,,,,,
130418,Lonnie Rice,LB,0,0,,2027,124,,60.1,74.4,D18,0,0,1,0,3,0,0,0,0,0,BRYANT,BRYANT,3,,60,,,,,
130423,AJ Urbaniak,G,0,0,,2026,385,,61.2,67.2,64,0,0,1,4,0,0,0,0,0,0,MERRIMACK,MERRIMACK,4,60,,,,,,
130444,Fred Stokes,ED,0,0,,2025,270,,62,64.7,D90,0,0,1,2,0,0,0,2,3,0,PRVIEW A&M,PRVIEW A&M,7,60,,,,,,
130454,Jason Eaton,T,0,0,,2025,310,,61.7,68.3,76,0,0,1,6,0,0,0,0,0,0,TENN MARTN,TENN MARTN,6,60.2,,,,,,
130461,Adam Heston,P,0,0,,2025,293,,60.4,64.4,S39,0,0,1,3,0,0,0,2,0,0,SE MO ST,SE MO ST,5,60,,,,,,60.3
130467,Peyton Knight,LS,0,0,,2025,293,,66.6,63.8,S46,0,0,1,3,0,0,0,7,0,0,SE MO ST,SE MO ST,10,60,,83.1,,,,
130509,Jeremiah Batiste,CB,0,0,,2026,137,,60.9,66.7,D19,0,0,1,0,3,0,1,0,3,0,CHATTNOOGA,CHATTNOOGA,7,,59.8,,,,,
130544,Drew Cassens,TE,0,0,,2026,127,,60.8,60.5,07,0,0,1,4,0,0,0,0,0,0,BUTLER,BUTLER,4,60,,,,,,
130551,CJ Dunn,DI,0,0,,2028,104,,60.2,64.1,D61,0,0,1,0,1,0,0,0,1,0,ALAB A&M,ALAB A&M,2,,59.6,,,,,
130608,Keegan Wilburn,WR,0,0,,2025,124,,59.8,62.2,06,0,0,1,0,0,0,5,0,0,0,BRYANT,BRYANT,5,,,,,58.9,,
130644,Mitch Bartol,TE,0,0,,2025,188,,60.3,62,89,0,0,1,0,0,0,0,4,0,0,ILL STATE,ILL STATE,4,,,,,,,
130646,Dylan Calabrese,LS,0,0,,2026,188,,65.4,63.2,S49,0,0,1,5,0,0,0,4,0,0,ILL STATE,ILL STATE,9,61.6,,80,,,,
130647,Quinton Cannon,LB,0,0,,2025,171,,59.9,63.6,D10,0,0,1,0,8,0,0,2,0,0,GARD-WEBB,GARD-WEBB,10,,60,,,,,
130649,Anthony Enechukwu,S,0,0,,2026,171,,61.3,64.2,D09,0,0,1,0,5,5,0,0,1,0,GARD-WEBB,GARD-WEBB,11,,59.9,,,,,
130659,Jeremiah Piper,CB,0,0,,2027,345,,60.1,65.2,D01,0,0,1,0,2,0,0,0,0,0,W ILLINOIS,W ILLINOIS,2,,60,,,,,
131222,Brian Booker,DI,0,0,,2027,313,,60.4,63.5,D92,0,0,1,5,4,0,0,0,0,0,TEXAS STHN,TEXAS STHN,9,60,59.4,,,,,
131436,Elijah Bowser,T,0,0,,2026,310,,62,67.2,79,0,0,1,6,0,0,0,0,0,0,TENN MARTN,TENN MARTN,6,61.5,,,,,,
131443,Jayden Becks,HB,0,0,,2028,230,,60,62.5,05,0,0,1,0,0,0,8,0,0,0,MO STATE,MO STATE,8,,,,,57.7,,
131568,Khary Crump,CB,0,0,,2026,183,,62.5,67.1,D14,0,0,1,0,3,11,0,0,1,0,HOUCHR,HOUCHR,15,,59.7,,,,,
131590,Ugochukwu Nosike,DI,0,0,,2025,344,,59.4,66.1,D91,0,0,1,0,3,0,0,0,1,0,W CAROLINA,W CAROLINA,4,,59.3,,,,,
131599,Edric Whitley,CB,0,0,,2026,313,,76.3,70.3,D25,0,0,1,0,0,6,0,1,3,1,TEXAS STHN,TEXAS STHN,10,,,,,,,
131628,Will Shaffer,LB,0,0,,2026,100,,60.9,63.5,D01,0,0,1,0,5,0,0,0,2,0,ABILENE CH,ABILENE CH,7,,59.9,,,,,
131640,Dejuan Butler,CB,0,0,,2026,279,,62.2,72.2,D28,0,0,1,0,0,5,7,5,3,0,SACRAMENTO,SACRAMENTO,20,,,,,,,
131652,Everett Johnson,G,0,0,,2026,232,,60,61.6,62,0,0,1,1,0,0,0,0,0,0,MONTANA,MONTANA,1,60,,,,,,
131658,Tyson McWilliams,CB,0,0,,2025,322,,60.6,69,D11,0,0,1,0,2,4,0,4,0,0,UC DAVIS,UC DAVIS,10,,60,,,,,
131662,Tramayne Mejia-Paster,LB,0,0,,2025,119,,59.9,69.6,D00,0,0,1,0,0,0,0,3,0,0,BETH COOK,BETH COOK,3,,,,,,,
131668,Chris Street,HB,0,0,,2026,1285,,70.2,66.9,03,0,0,1,0,0,6,6,5,0,1,UTAHTC,UTAHTC,17,,,,,,,
131680,Devin Grant,ED,0,0,,2026,189,,59.7,63.6,D44,0,0,1,0,3,0,0,0,0,0,INCAR WORD,INCAR WORD,3,,59.5,,,,,
131698,Alvin Williams,ED,0,0,,2026,244,,60.1,66.9,D41,0,0,1,3,2,0,9,0,0,0,NORFOLK,NORFOLK,14,60,59.7,,,,,
131724,Cooper Shults,TE,0,0,,2025,283,,61.5,61.6,47,0,0,1,7,0,0,0,0,0,0,SAN DIEGO,SAN DIEGO,7,60,,,,,,
131861,Kenzel Lawler,CB,0,0,,2026,232,,60.4,69.3,D08,0,0,1,0,1,3,0,7,3,0,MONTANA,MONTANA,14,,59.9,,,,,
131880,Sione Tuha,LB,0,0,,2026,253,,60,62.6,D11,0,0,1,0,5,0,0,0,0,0,N COLORADO,N COLORADO,5,,59.8,,,,,
131885,Braedon Wissler,HB,0,0,,2026,298,,59.9,63.3,21,0,0,1,0,0,0,6,0,0,0,SO UTAH,SO UTAH,6,,,,,59.4,,
131949,Alphonse Oywak,CB,0,0,,2026,161,,60.1,64.3,D36,0,0,1,0,3,0,0,0,0,0,E WASHGTON,E WASHGTON,3,,59.9,,,,,
131963,Donivan Wright,WR,0,0,,2026,104,,60,63.7,14,0,0,1,0,0,0,6,0,4,0,ALAB A&M,ALAB A&M,10,,,,73.3,75.8,,
132106,Syncere Massey,DI,0,0,,2027,313,,59.6,62.5,D90,0,0,1,0,2,0,0,0,0,0,TEXAS STHN,TEXAS STHN,2,,59.4,,,,,
132419,William McRainey,LB,0,0,,2025,157,,59.6,64.6,D02,0,0,1,0,3,0,0,3,0,0,E TENN ST,E TENN ST,6,,59.9,,,,,
132422,Raequan Ousley,CB,0,0,,2025,171,,60.2,65.5,D06,0,0,1,0,4,0,0,0,0,0,GARD-WEBB,GARD-WEBB,4,,59.8,,,,,
132430,Kevon Angry,CB,0,0,,2025,106,,93,65.8,D14,0,0,1,0,5,0,0,0,1,0,ALBANY,ALBANY,6,,91.5,,,,,
132433,Caleb Carter,T,0,0,,2026,344,,62.4,67.9,75,0,0,1,8,0,0,0,0,0,0,W CAROLINA,W CAROLINA,8,63.4,,,,,,
132434,Colby Cross,LS,0,0,,2025,344,,59.1,63.5,S48,1,0,1,8,0,0,0,5,0,0,W CAROLINA,W CAROLINA,13,66.3,,80.5,,,,
132436,Jaquarius Guinn,DI,0,0,,2025,344,,59.2,63.2,D08,0,0,1,0,3,0,0,0,0,0,W CAROLINA,W CAROLINA,3,,59.1,,,,,
132437,Keenan Hambrick,WR,0,0,,2026,104,,60,62.7,06,0,0,1,0,0,0,1,0,0,0,ALAB A&M,ALAB A&M,1,,,,,,,
132441,Calvin Jones,WR,0,0,,2026,344,,60,62.2,03,0,0,1,0,0,0,5,0,0,0,W CAROLINA,W CAROLINA,5,,,,,59,,
132445,Chris Morgan,DI,0,0,,2025,344,,59,64.7,D19,0,0,1,0,3,0,0,0,1,0,W CAROLINA,W CAROLINA,4,,59.1,,,,,
132448,Giovanni Ricciardi,LB,0,0,,2025,139,,60.3,66.2,D52,0,0,1,0,8,3,9,4,0,0,CITADEL,CITADEL,24,,60,,,,,
132721,Trenton Leary,WR,0,0,,2027,313,,60,65.4,12,0,0,1,0,0,0,5,0,3,0,TEXAS STHN,TEXAS STHN,8,,,,62.9,,,
133087,Duncan Parham,ED,0,0,,2028,132,,60,63.7,D56,0,0,1,0,0,0,0,0,4,0,CENT ARK,CENT ARK,4,,,,,,,
133201,Davone Walden Jr.,CB,0,0,,2025,133,,60.2,69.5,D15,0,0,1,0,2,0,3,8,2,0,CENT CT ST,CENT CT ST,15,,59.9,,,,,
133221,Tylan George,LB,0,0,,2025,189,,65.6,66.5,D33,0,0,1,0,0,4,5,0,0,1,INCAR WORD,INCAR WORD,9,,,,,,,
133231,Tah Banda,LB,0,0,,2026,204,,67.2,64.2,D08,0,0,1,0,3,4,0,0,0,1,LAMAR,LAMAR,7,,59.7,,,,,
133657,Blake Howard,LB,0,0,,2028,159,,61.2,68.2,D37,0,0,1,0,0,4,3,0,1,0,E KENTUCKY,E KENTUCKY,8,,,,,,,
133667,Quincy Hughes,T,0,0,,2026,350,,60.5,63.3,71,0,0,1,3,0,0,0,0,0,0,WOFFORD,WOFFORD,3,60,,,,,,
133703,David Maurer,K,0,0,,2027,150,54.6,60,67,S49,0,0,1,0,0,3,0,0,0,0,DAYTON,DAYTON,3,,,,,,,
133881,Joshua Thornhill,S,0,0,,2026,119,,60,67.5,D16,0,0,1,0,0,0,0,0,1,0,BETH COOK,BETH COOK,1,,,,,,,
133941,Cam Junior,LB,0,0,,2026,159,,60.7,65.1,D01,0,0,1,0,1,0,0,0,2,0,E KENTUCKY,E KENTUCKY,3,,59.9,,,,,
133963,Ray Coney,LB,0,0,,2028,157,,60.1,61.9,D21,0,0,1,0,3,0,0,0,0,0,E TENN ST,E TENN ST,3,,60,,,,,
134318,Ronnie Thomas Jr.,WR,0,0,,2027,949,,60,61.2,02,0,0,1,0,0,0,1,0,0,0,LNDNWD,LNDNWD,1,,,,,,,
134662,Caleb Lewis,HB,0,0,,2026,401,,59.5,62.8,15,0,0,1,0,0,0,4,0,0,0,TARLETON,TARLETON,4,,,,,,,
134696,Dominik Stadlman,K,0,0,,2025,116,,60.8,67,S20,0,0,1,3,0,0,0,6,0,0,AUSTINPEAY,AUSTINPEAY,9,60,,,,,,65
134754,Gianini Belizaire,DI,0,0,,2025,191,,58.7,64.3,D00,0,0,1,0,7,0,0,0,0,0,INDIANA ST,INDIANA ST,7,,58.8,,,,,
134766,Devin Love,DI,0,0,,2025,295,,60,64.7,D65,0,0,1,0,0,0,0,0,1,0,S ILLINOIS,S ILLINOIS,1,,,,,,,
134771,Joey Spano,K,0,0,,2026,1298,,60,66.2,S88,0,0,1,0,0,0,0,3,0,0,LIUSHAR,LIUSHAR,3,,,,,,,55
134774,Jeffrey Wells,S,0,0,,2025,295,,60,62.1,D21,0,0,1,0,0,1,0,0,0,0,S ILLINOIS,S ILLINOIS,1,,,,,,,
134814,Braden Hay,LB,0,0,,2027,183,,60.1,64.2,D20,0,0,1,0,3,0,0,0,0,0,HOUCHR,HOUCHR,3,,59.9,,,,,
136847,Leon Young,DI,0,0,,2025,1139,,60,75.5,D99,0,0,1,0,5,0,0,0,2,0,TXAMEA,TXAMEA,7,,58.5,,,,,
136866,Darius Cooper,WR,0,0,2025,2025,401,,59.2,64.8,06,0,0,1,0,0,0,0,4,0,0,TARLETON,TARLETON,4,,,,,,,
136873,Marsean Fisher,WR,0,0,,2025,401,,66.4,70.1,13,0,0,1,0,0,7,0,4,4,1,TARLETON,TARLETON,15,,,,,,,
136876,Jack Gallagher,T,0,0,,2026,401,,61.2,63,77,0,0,1,6,0,0,0,0,0,0,TARLETON,TARLETON,6,60,,,,,,
136879,Adrian Guzman,K,0,0,,2025,401,55.3,60.6,70,S15,0,0,1,0,0,7,0,4,0,0,TARLETON,TARLETON,11,,,,,,,62.8
136881,D.J. Harris,LB,0,0,,2026,183,,60,61.3,D18,0,0,1,0,3,0,0,0,0,0,HOUCHR,HOUCHR,3,,60,,,,,
136904,Robert Rios,DI,0,0,,2026,401,,59.8,62.4,D52,0,0,1,0,1,0,0,0,0,0,TARLETON,TARLETON,1,,59.6,,,,,
136912,Devin Sterling,LB,0,0,,2026,401,,60,61.1,D12,0,0,1,0,1,0,0,0,0,0,TARLETON,TARLETON,1,,60,,,,,
136927,Kyle Weber,TE,0,0,,2025,401,,61.1,68,41,0,0,1,6,0,0,4,4,0,0,TARLETON,TARLETON,14,60,,,,,,
138003,Kaelin Drakeford,S,0,0,,2026,158,,60.7,64.4,D22,0,0,1,0,6,0,0,0,2,0,E ILLINOIS,E ILLINOIS,8,,59.9,,,,,
138029,Drake Van Hyfte,DI,0,0,,2026,158,,59.7,65.3,D95,0,0,1,0,4,0,0,0,2,0,E ILLINOIS,E ILLINOIS,6,,59.2,,,,,
138032,Cooper Willman,WR,0,0,,2026,158,,59.9,63,13,0,0,1,0,0,0,6,0,2,0,E ILLINOIS,E ILLINOIS,8,,,,61.9,59.2,,
138038,Jamari Dailey,S,0,0,,2025,236,,59.6,67.7,D14,0,0,1,0,7,1,0,7,0,0,MURRAY ST,MURRAY ST,15,,60.1,,,,,
138048,Andrew Long,ED,0,0,,2025,236,,60,61.5,D56,0,0,1,0,2,0,0,0,0,0,MURRAY ST,MURRAY ST,2,,59.9,,,,,
138060,Shug Walker,LB,0,0,,2026,295,,60.1,63.8,D33,0,0,1,0,0,0,0,2,1,0,S ILLINOIS,S ILLINOIS,3,,,,,,,
138062,Damonta Witherspoon,HB,0,0,,2025,282,,58.6,72,31,0,0,1,0,0,0,8,0,0,0,SAMFORD,SAMFORD,8,,,,,61.8,,
