playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesKickReturn,gradesLongSnap,gradesPuntReturn,gradesFgepKicker,gradesKickoffKicker,gradesPunter
130326,Brandon Berger,ED,0,0,,2025,117,60,85.3,67.3,D13,0,0,1,1,4,0,10,2,0,0,BALL ST,BALL ST,17,90.3,,,,,,
130330,Ethan Crowe,C,0,0,,2025,117,,60,63.3,54,0,0,1,0,0,0,0,1,0,0,BALL ST,BALL ST,1,,,,,,,
130339,Qian Magwood,WR,0,0,,2026,117,,60,63.3,05,0,0,1,0,0,0,0,1,0,0,BALL ST,BALL ST,1,,,,,,,
130342,Kevin Meeder,G,0,0,,2025,117,60,60,63.3,71,0,0,1,1,0,0,0,1,0,0,BALL ST,BALL ST,2,,,,,,,
130343,Keionte Newson,LB,0,0,,2025,117,,59.8,64.3,D09,0,0,1,0,7,0,0,2,0,0,BALL ST,BALL ST,9,59.8,,,,,,
130347,Nathan Reichert,DI,0,0,,2025,117,60,59.2,64.3,D57,0,0,1,1,5,0,0,0,0,0,BALL ST,BALL ST,6,58.9,,,,,,
130349,Corey Stewart,T,0,0,2025,2025,273,60,60.4,62.5,71,0,0,1,3,0,0,0,0,0,0,PURDUE,PURDUE,3,,,,,,,
130354,J.B. Brown,LB,0,0,2025,2025,198,,55.1,65.6,D01,0,0,1,0,6,0,0,5,1,0,KANSAS,KANSAS,12,59.8,,,,,,
130356,Dontrez Brown,DI,0,0,,2025,122,,59.7,66.1,D60,0,0,1,0,4,0,0,0,1,0,BOWL GREEN,BOWL GREEN,5,59,,,,,,
130366,Anthony Hawkins,DI,0,0,,2025,122,,59.3,65.6,D05,0,0,1,0,5,0,0,0,1,0,BOWL GREEN,BOWL GREEN,6,58.8,,,,,,
130368,Ta'ron Keith,HB,0,0,,2025,327,,60,62,09,0,0,1,0,0,0,4,0,0,0,USF,USF,4,,58.7,,,,,
130378,Jordan Porter,ED,0,0,,2025,122,60,61.1,63.5,D33,0,0,1,5,0,0,0,5,0,0,BOWL GREEN,BOWL GREEN,10,,,,,,,
130379,Billie Roberts,T,0,0,,2025,122,60,61.5,68.4,53,0,0,1,5,0,0,0,0,0,0,BOWL GREEN,BOWL GREEN,5,,,,,,,
130380,Charles Rosser,ED,0,0,,2025,122,60,78.3,68.3,D13,0,0,1,5,0,0,0,5,5,1,BOWL GREEN,BOWL GREEN,15,,,,,,,
130384,Trent Simms,LB,0,0,,2025,122,,59.6,66.1,D08,0,0,1,0,2,0,0,5,1,0,BOWL GREEN,BOWL GREEN,8,59.9,,,,,,
130393,Chris Williams,LB,0,0,,2026,122,,61.1,67.3,D42,0,0,1,0,0,5,0,2,0,0,BOWL GREEN,BOWL GREEN,7,,,,,,,
130396,Alex Wollschlaeger,T,0,0,2026,2026,122,60,61,62.9,50,0,0,1,5,0,0,0,0,0,0,BOWL GREEN,BOWL GREEN,5,,,,,,,
130400,Trevor Borland,TE,0,0,,2025,346,,59.7,64.8,86,0,0,1,0,0,0,4,2,0,0,W KENTUCKY,W KENTUCKY,6,,,,,,,
130406,Shaun Dolac,LB,0,0,2025,2025,126,,60.5,64.2,D52,0,0,1,0,9,0,0,0,1,0,BUFFALO,BUFFALO,10,59.9,,,,,,
130407,Tyler Doty,G,0,0,,2026,126,60,60,61,78,0,0,1,1,0,0,0,0,0,0,BUFFALO,BUFFALO,1,,,,,,,
130415,Jalen McNair,S,0,0,,2027,126,,60.2,62.4,D08,0,0,1,0,6,0,0,0,0,0,BUFFALO,BUFFALO,6,60,,,,,,
130433,Luke Elzinga,P,0,0,2026,2025,261,,60,67.3,S48,0,0,1,0,0,0,0,5,0,0,OKLAHOMA,OKLAHOMA,5,,,,,,,80.7
130439,Donte Kent,CB,0,0,2025,2025,134,,60.1,65.4,D04,0,0,1,0,5,1,0,0,5,0,C MICHIGAN,C MICHIGAN,11,59.4,,,34.3,,,
130450,David Carter Jr.,S,0,0,,2025,160,,61.5,75.1,D00,0,0,1,0,3,0,0,5,2,0,E MICHIGAN,E MICHIGAN,10,60,,,,,,
130457,Jere Getzinger,TE,0,0,,2025,160,,60.4,64.5,83,0,0,1,0,0,0,2,5,0,0,E MICHIGAN,E MICHIGAN,7,,,,,,,
130464,Justin Jefferson,ED,0,0,,2025,160,,60,64.4,D05,0,0,1,0,0,0,0,0,2,0,E MICHIGAN,E MICHIGAN,2,,,,,,,
130471,Blake Ochsendorf,P,0,0,,2025,211,,60,64,S99,0,0,1,0,0,0,0,1,0,0,LSU,LSU,1,,,,,,,60
130475,Steven Scheidt,LB,0,0,,2025,169,,45.2,66.8,D53,1,0,1,0,0,3,0,0,2,0,FRESNO ST,FRESNO ST,5,,,,,,,
130484,J.B. Awolowo,WR,0,0,,2025,201,,84.2,68.7,26,0,0,1,0,0,4,0,5,0,2,KENT STATE,KENT STATE,9,,,,,,,
130491,Luke Floriea,WR,0,0,2025,2025,201,,61,65.7,00,0,0,1,0,0,2,0,0,5,0,KENT STATE,KENT STATE,7,,,,62.5,,,
130494,Khalib Johns,LB,0,0,,2026,201,,60.2,61.7,D08,0,0,1,0,7,0,0,0,0,0,KENT STATE,KENT STATE,7,60.2,,,,,,
130496,Marcellus Marshall,G,0,0,,2026,323,60,60.8,62.7,72,0,0,1,4,0,0,0,0,0,0,UCF,UCF,4,,,,,,,
130497,Terrell Miller,CB,0,0,,2026,201,,58.3,66.4,D18,0,0,1,0,0,0,9,0,2,0,KENT STATE,KENT STATE,11,,,,,,,
130498,Luke Murphy,LB,0,0,,2027,160,,68,69.6,D20,0,0,1,0,0,1,0,5,3,1,E MICHIGAN,E MICHIGAN,9,,,,,,,
130505,Savion Washington,T,0,0,2025,2025,304,62.7,62.3,69.5,77,0,0,1,9,0,0,0,0,0,0,SYRACUSE,SYRACUSE,9,,,,,,,
130507,CJ West,DI,0,0,2025,2025,190,,59.4,63.3,D08,0,0,1,0,2,0,0,0,0,0,INDIANA,INDIANA,2,59.2,,,,,,
130511,Alec Bevelhimer,K,0,0,,2025,221,60,61,67.1,S35,0,0,1,5,0,0,0,6,0,0,MIAMI OH,MIAMI OH,11,,,,,,,66
130514,Ambe' Caldwell,S,0,0,,2025,221,,61.3,68.3,D19,0,0,1,0,3,4,0,6,4,0,MIAMI OH,MIAMI OH,17,59.9,,,,,,
130517,Kevin Davis,HB,0,0,,2025,221,,60,62.2,08,0,0,1,0,0,0,5,0,0,0,MIAMI OH,MIAMI OH,5,,58.6,,,,,
130519,Dom Dzioban,P,0,0,,2026,221,,60,63.5,S31,0,0,1,5,0,0,0,0,0,0,MIAMI OH,MIAMI OH,5,,,,,83.8,,
130520,Reid Holskey,T,0,0,2025,2025,221,60,61.2,65,56,0,0,1,5,0,0,0,0,0,0,MIAMI OH,MIAMI OH,5,,,,,,,
130523,Charlie Nank,C,0,0,,2025,221,60,61,62.9,77,0,0,1,5,0,0,0,0,0,0,MIAMI OH,MIAMI OH,5,,,,,,,
130527,John Saunders Jr.,S,0,0,2025,2025,226,,57.8,67.6,D05,0,0,1,0,4,0,4,5,1,0,OLE MISS,OLE MISS,14,59.9,,,,,,
130541,CJ Brown,S,0,0,,2026,122,,59.9,61.9,D06,0,0,1,0,4,0,0,0,0,0,BOWL GREEN,BOWL GREEN,4,59.8,,,,,,
130546,Ivan Davis,ED,0,0,,2026,254,,60.3,64.2,D52,0,0,1,0,1,0,0,0,1,0,N ILLINOIS,N ILLINOIS,2,59.8,,,,,,
130547,Jaden Dolphin,LB,0,0,,2025,254,,60.4,66.1,D26,0,0,1,0,2,0,0,5,2,0,N ILLINOIS,N ILLINOIS,9,60.1,,,,,,
130555,Jordan Hansen,S,0,0,,2025,254,,59.9,66.2,D07,0,0,1,0,0,4,0,5,0,0,N ILLINOIS,N ILLINOIS,9,,,,,,,
130562,Devin Lafayette,S,0,0,2026,2026,318,,61.3,64.7,D03,0,0,1,0,3,4,0,0,0,0,TROY,TROY,7,60,,,,,,
130570,Pierce Oppong,ED,0,0,,2026,254,,60.3,63.8,D99,0,0,1,0,1,0,0,0,1,0,N ILLINOIS,N ILLINOIS,2,59.7,,,,,,
130572,Jashon Prophete,CB,0,0,,2025,254,,61,64,D01,0,0,1,0,3,0,0,0,2,0,N ILLINOIS,N ILLINOIS,5,59.9,,,,,,
130576,Eric Rogers,CB,0,0,2025,2025,278,,59.6,69,D00,0,0,1,0,2,0,0,7,0,0,RUTGERS,RUTGERS,9,60,,,,,,
130578,Matt Schooley,C,0,0,,2025,254,60,60.5,62.5,64,0,0,1,3,0,0,0,0,0,0,N ILLINOIS,N ILLINOIS,3,,,,,,,
130583,Jacob Waskow,DI,0,0,,2025,254,60,61.1,66.5,D96,0,0,1,3,0,0,0,5,0,0,N ILLINOIS,N ILLINOIS,8,,,,,,,
130595,Pierre Kemeni Jr.,CB,1,0,,2026,241,,49.5,68.2,D12,1,0,1,0,0,9,0,0,3,0,NEW MEXICO,NEW MEXICO,12,,,,,,,
130601,Roman Parodie,CB,0,0,2025,2025,259,,61.6,68.9,D04,0,0,1,0,1,3,2,0,3,0,OHIO,OHIO,9,60,,,,,,
130609,Jack Wilson,P,0,0,,2025,259,60,43.3,26.7,S43,0,1,1,5,0,0,0,8,0,0,OHIO,OHIO,13,,,,,,,65.8
130653,Kaevion Mack,WR,0,0,,2026,347,,74.1,66.2,24,0,0,1,0,0,0,6,0,2,0,W MICHIGAN,W MICHIGAN,8,,,,,,,
131100,Jaxson Campbell,S,0,0,,2026,237,,61.3,66.3,D14,0,0,1,0,1,5,1,1,0,0,NAVY,NAVY,8,60,,,,,,
131188,Kamdon McFarland,S,0,0,,2028,251,,60,61.3,D49,0,0,1,0,3,0,0,0,0,0,N TEXAS,N TEXAS,3,60,,,,,,
131242,Antoine Baylis,ED,0,0,,2025,207,,60,63.6,D02,0,0,1,0,2,0,0,0,0,0,LA LAFAYET,LA LAFAYET,2,59.9,,,,,,
131273,Shemar Turner,DI,0,0,2025,2025,312,,59.5,64.4,D05,0,0,1,0,3,0,0,0,1,0,TEXAS A&M,TEXAS A&M,4,59,,,,,,
131350,Treylin Payne,LB,0,0,,2027,314,,61.6,66.7,D29,0,0,1,0,1,6,0,0,0,0,TEXAS ST,TEXAS ST,7,59.6,,,,,,
131439,Brandon Hawkins Jr.,WR,0,0,,2026,321,,60.3,66.1,19,0,0,1,0,0,0,7,0,1,0,UAB,UAB,8,,,,,,,
131462,Preston Hodge,CB,0,0,2026,2026,143,,66.6,66.4,D24,0,0,1,0,4,6,0,0,3,1,COLORADO,COLORADO,13,59.9,,,,,,
131570,RJ Edwards,LB,0,0,,2026,216,,62.5,67,D26,0,0,1,0,0,3,4,0,3,0,UMASS,UMASS,10,,,,,,,
131574,Kameron Hawkins,LS,0,0,,2026,143,66.3,65.3,63,S39,0,1,1,8,0,0,0,3,0,0,COLORADO,COLORADO,11,,,78.2,,,,
131576,Woody Jean,G,0,0,,2025,165,62.5,62.2,67.6,55,0,0,1,7,0,0,0,0,0,0,FAU,FAU,7,,,,,,,
131582,Tyler Loop,K,0,0,2025,2025,109,,60.4,67.8,S33,0,0,1,6,0,6,0,0,0,0,ARIZONA,ARIZONA,12,,,,,72.9,74.9,
131589,Derick Mourning Jr.,LB,0,0,,2026,314,,62.4,66.8,D18,0,0,1,0,3,3,3,0,3,0,TEXAS ST,TEXAS ST,12,60,,,,,,
131594,Paris Shand,DI,0,0,2025,2025,211,60,61.2,62.3,D00,0,0,1,6,1,0,0,2,0,0,LSU,LSU,9,59.8,,,,,,
131600,Dion Wilson Jr.,DI,0,0,2026,2026,304,,60,65.2,D04,0,0,1,0,0,0,0,0,2,0,SYRACUSE,SYRACUSE,2,,,,,,,
131606,LV Bunkley-Shelton,WR,0,0,,2025,174,,60,63.3,04,0,0,1,0,0,0,0,0,3,0,GA SOUTHRN,GA SOUTHRN,3,,,,27.5,,,
131623,Daniyel Ngata,HB,0,0,,2025,340,,60.9,67.5,21,0,0,1,0,0,4,4,0,0,0,WASHINGTON,WASHINGTON,8,,59.9,,,,,
131636,Ed Woods,CB,0,0,,2025,223,,61,67.3,D04,0,0,1,0,6,0,0,0,1,0,MICH STATE,MICH STATE,7,60.1,,,,,,
131638,Ender Aguilar,G,0,0,,2026,320,60,60.6,61.7,50,0,0,1,4,0,0,0,0,0,0,TULSA,TULSA,4,,,,,,,
131671,Chris Carpenter,WR,0,0,,2025,331,,60.2,65.6,05,0,0,1,0,0,0,6,0,8,0,UTSA,UTSA,14,,59.6,,64.4,,,
131675,Travis Drosos,LS,0,0,,2025,324,,74.9,63.5,S46,0,0,1,0,0,0,0,5,0,1,UCLA,UCLA,5,,,64.8,,,,
131682,Michael Harrison,TE,0,0,,2025,284,60,61,66.2,87,0,0,1,5,0,0,6,0,0,0,S DIEGO ST,S DIEGO ST,11,,,,,,,
131686,Montana Lemonious-Craig,WR,0,0,2025,2025,109,,60.6,64.4,05,0,0,1,0,0,0,0,0,3,0,ARIZONA,ARIZONA,3,,,,,,,
131719,Dontae Manning,CB,0,0,2025,2025,264,,63.5,68.5,D08,0,0,1,0,2,5,0,2,5,0,OREGON,OREGON,14,59.8,,,,,,
131721,Logan Sagapolu,DI,0,0,,2026,340,60.3,61.7,66.8,D97,0,0,1,5,0,0,0,0,0,0,WASHINGTON,WASHINGTON,5,,,,,,,
131723,Jake Shipley,ED,0,0,,2025,251,,60,62.7,D09,0,0,1,0,4,0,0,0,0,0,N TEXAS,N TEXAS,4,59.9,,,,,,
131726,Bradyn Swinson,ED,0,0,2025,2025,211,,60.2,63.5,D04,0,0,1,0,1,0,0,0,1,0,LSU,LSU,2,60,,,,,,
131737,Dante Jackson,K,0,0,,2025,102,,60,67.8,S36,1,0,1,0,0,4,0,0,0,0,AKRON,AKRON,4,,,,,,67.8,
131743,Sione Lolohea,ED,0,0,,2025,167,,60.1,63,D13,0,0,1,0,2,0,0,0,0,0,FLORIDA ST,FLORIDA ST,2,60,,,,,,
131760,Alaka'i Gilman,LB,0,0,,2025,328,,60.1,62.1,D11,0,0,1,0,6,0,0,0,0,0,UTAH,UTAH,6,59.9,,,,,,
131766,Lance Keneley,ED,0,0,,2025,109,60,61.3,67.7,D90,0,0,1,6,2,0,0,4,0,0,ARIZONA,ARIZONA,12,59.5,,,,,,
131768,Kiersten Lee,ED,0,0,,2026,175,,61,66.9,D54,0,0,1,0,0,4,0,0,0,0,GA STATE,GA STATE,4,,,,,,,
131771,Connor McLaughlin,T,0,0,,2026,300,60,60.3,65.4,71,0,0,1,2,0,0,0,0,0,0,STANFORD,STANFORD,2,,,,,,,
131776,Tobin Phillips,DI,0,0,,2025,300,,60.3,64.4,D40,0,0,1,0,3,0,0,0,0,0,STANFORD,STANFORD,3,60.1,,,,,,
131777,James Pogorelc,T,0,0,,2026,154,60,60.8,61.3,78,0,0,1,4,0,0,0,0,0,0,DUKE,DUKE,4,,,,,,,
131778,Omari Porter,CB,0,0,,2026,300,,61.7,71.4,D27,0,0,1,0,0,3,8,6,4,0,STANFORD,STANFORD,21,,,,,,,
131786,Benjamin Yurosek,TE,0,0,2025,2025,173,,60,65,84,0,0,1,0,0,0,7,0,0,0,GEORGIA,GEORGIA,7,,,,,,,
131794,John Humphrey,CB,0,0,2025,2025,326,,61.1,68.1,D19,0,0,1,0,0,3,0,0,1,0,USC,USC,4,,,,,,,
131795,Myles Jackson,ED,0,0,,2026,320,,59.5,64.7,D00,0,0,1,0,8,0,0,0,1,0,TULSA,TULSA,9,59.1,,,,,,
131801,Logan Loya,WR,0,0,,2026,324,,60,62.8,17,0,0,1,0,0,0,0,0,2,0,UCLA,UCLA,2,,,,61,,,
131813,Evan Thomas,CB,0,0,,2026,324,,77.4,62.9,D29,0,0,1,0,0,0,0,1,0,1,UCLA,UCLA,1,,,,,,,
131815,JonJon Vaughns,LB,0,0,,2026,324,,60.3,63.3,D21,0,0,1,0,5,1,0,0,0,0,UCLA,UCLA,6,59.9,,,,,,
131817,DJ Warnell,S,0,0,,2026,190,,64.3,69.9,D10,0,0,1,0,0,7,4,1,8,0,INDIANA,INDIANA,20,,,,,,,
131834,Kobe Pepe,DI,0,0,,2026,326,,59.8,63.2,D94,0,0,1,0,2,0,0,0,0,0,USC,USC,2,59.6,,,,,,
131852,Van Fillinger,ED,0,0,,2025,328,,59.8,64.8,D07,0,0,1,0,6,0,0,0,0,0,UTAH,UTAH,6,59.5,,,,,,
131853,Sione Fotu,LB,0,0,,2028,328,,60.2,63.8,D12,0,0,1,0,4,0,0,0,0,0,UTAH,UTAH,4,60,,,,,,
131859,Jaren Kump,C,0,0,2026,2026,328,60,60.3,65.4,68,0,0,1,2,0,0,0,0,0,0,UTAH,UTAH,2,,,,,,,
131860,Kamo'i Latu,LB,0,0,,2026,349,,61.1,67.9,D13,0,0,1,0,0,4,0,0,0,0,WISCONSIN,WISCONSIN,4,,,,,,,
131863,Faybian Marks,CB,0,0,,2026,275,,71.3,68.4,D23,0,0,1,0,0,5,0,4,5,1,RICE,RICE,14,,,,,,,
131870,Money Parks,WR,0,0,,2025,328,,60,62.3,10,0,0,1,0,0,0,6,0,0,0,UTAH,UTAH,6,,57.4,,,,,
131875,Nate Ritchie,S,0,0,,2028,328,,60.8,68.6,D31,0,0,1,0,0,0,6,0,0,0,UTAH,UTAH,6,,,,,,,
131877,Junior Tafuna,DI,0,0,2025,2025,328,,58.8,64.5,D58,0,0,1,0,6,0,0,0,0,0,UTAH,UTAH,6,58.8,,,,,,
131882,Zemaiah Vaughn,CB,0,0,2025,2025,328,,60.7,66.2,D05,0,0,1,0,6,0,0,0,0,0,UTAH,UTAH,6,60.1,,,,,,
131884,Tyler Wegis,ED,0,0,,2026,120,,61.8,69.6,D15,0,0,1,0,0,0,0,0,4,0,BOISE ST,BOISE ST,4,,,,,,,
131886,Sam Adams II,HB,0,0,,2026,340,,62.6,71.7,28,0,0,1,0,0,0,4,0,3,0,WASHINGTON,WASHINGTON,7,,,,,,,
131889,Carson Bruener,LB,0,0,2025,2025,340,,61.1,64.6,D42,0,0,1,0,4,0,0,2,3,0,WASHINGTON,WASHINGTON,9,60,,,,,,
131891,Jacobe Covington,CB,0,0,2025,2025,326,,61.7,70.6,D14,0,0,1,0,2,5,0,3,6,0,USC,USC,16,59.8,,,,,,
131892,Makell Esteen,S,0,0,,2026,340,,59.8,63.9,D24,0,0,1,0,0,0,0,2,0,0,WASHINGTON,WASHINGTON,2,,,,,,,
131899,Elijah Jackson,CB,0,0,,2026,340,,61,67.8,D25,0,0,1,0,1,4,0,2,3,0,WASHINGTON,WASHINGTON,10,60,,,,,,
131903,Cooper McDonald,ED,0,0,2025,2025,305,,59.8,68.9,D44,0,0,1,0,3,0,6,0,0,0,TCU,TCU,9,59.5,,,,,,
131906,Gaard Memmelaar,G,0,0,,2028,340,60.8,61.6,62.1,64,0,0,1,5,0,0,0,0,0,0,WASHINGTON,WASHINGTON,5,,,,,,,
131911,Mark Redman,TE,0,0,2025,2025,210,60,60.8,60.7,83,0,0,1,4,0,0,0,0,0,0,LOUISVILLE,LOUISVILLE,4,,,,,,,
131915,Sav'ell Smalls,TE,0,0,,2026,143,60,61.3,71,31,0,0,1,8,0,0,4,3,2,0,COLORADO,COLORADO,17,,,,,,,
131919,Anthony Ward,LB,0,0,,2026,340,,65,68.5,D57,0,0,1,0,0,4,4,0,3,0,WASHINGTON,WASHINGTON,11,,,,,,,
131922,Justin Anderson,S,0,0,,2026,102,,60,61.5,D04,0,0,1,0,2,0,0,0,1,0,AKRON,AKRON,3,60,,,,,,
131938,Devin Kylany,C,0,0,,2026,341,60,60.9,63.6,70,0,0,1,4,0,0,0,0,0,0,WASH STATE,WASH STATE,4,,,,,,,
131939,Jackson Lataimua,S,0,0,,2026,341,,60,63.8,D02,0,0,1,0,1,0,0,0,1,0,WASH STATE,WASH STATE,2,60,,,,,,
131944,Cooper Mathers,TE,0,0,,2025,341,,60,61.5,24,0,0,1,0,0,0,0,1,0,0,WASH STATE,WASH STATE,1,,,,,,,
131947,Tanner Moku,S,0,0,,2025,341,,60.1,71.8,D32,0,0,1,0,6,5,8,4,3,0,WASH STATE,WASH STATE,26,59.8,,,,,,
131950,Dylan Paine,HB,1,0,,2027,341,,69,66.2,30,0,0,1,0,0,4,0,0,0,0,WASH STATE,WASH STATE,4,,,,,,,
131954,Quinn Roff,ED,0,0,,2025,341,,60.1,64.9,D20,0,0,1,0,5,0,0,0,1,0,WASH STATE,WASH STATE,6,59.5,,,,,,
131957,Tristan Souza,DI,0,0,,2026,126,,60,65,D55,0,0,1,0,6,0,0,10,0,0,BUFFALO,BUFFALO,16,59.3,,,,,,
131959,Rodrick Tialavea,G,0,0,,2026,341,60,61.4,66.3,57,0,0,1,4,0,0,0,0,0,0,WASH STATE,WASH STATE,4,,,,,,,
132104,Jadon Cardell,K,0,0,,2026,281,60,60.9,64.6,S43,0,0,1,7,0,0,0,3,0,0,SM HOUSTON,SM HOUSTON,10,,,,,,,60.2
132298,Jarvarius Sims,CB,0,0,,2027,146,,60,63,D08,0,0,1,0,0,0,1,0,0,0,UCONN,UCONN,1,,,,,,,
132404,Brice Bass,ED,0,0,,2025,314,,59.9,63.4,D15,0,0,1,0,6,0,0,0,0,0,TEXAS ST,TEXAS ST,6,59.7,,,,,,
132413,Charlie Jackson,DI,0,0,,2025,136,,59.7,63.1,D23,0,0,1,0,1,0,0,0,0,0,CHARLOTTE,CHARLOTTE,1,59.4,,,,,,
132720,Tavierre Dunlap,HB,0,0,,2026,222,,44.2,68.3,22,0,0,1,0,0,6,0,5,5,0,MICHIGAN,MICHIGAN,16,,,,,,,
133044,David Godsey Jr.,CB,0,0,,2026,209,,61.1,68.3,D13,0,0,1,0,4,4,0,3,3,0,LA MONROE,LA MONROE,14,59.9,,,,,,
133060,Brenden Jordan,S,0,0,,2028,315,,72.9,68.9,D07,0,0,1,0,0,0,7,1,0,0,TEXAS TECH,TEXAS TECH,8,,,,,,,
133066,Dylan Howell,ED,0,0,,2026,209,,60,63.3,D41,0,0,1,0,1,0,0,3,0,0,LA MONROE,LA MONROE,4,59.7,,,,,,
133127,Walter Young Bear,G,0,0,,2026,320,60,51,63,54,0,0,1,4,0,0,0,6,0,0,TULSA,TULSA,10,,,,,,,
133217,Kaleb Culp,S,0,0,,2025,314,,61.7,65.9,D19,0,0,1,0,6,6,0,0,0,0,TEXAS ST,TEXAS ST,12,59.9,,,,,,
133219,Elliott Davison,S,0,0,2025,2025,331,,66.2,65.3,D06,0,0,1,0,6,0,0,3,2,1,UTSA,UTSA,11,59.9,,,,,,
133616,Rodney Harris II,WR,0,0,,2027,259,,62.9,71.8,11,0,0,1,0,0,0,4,0,4,0,OHIO,OHIO,8,,,,,,,
133749,William Ingle,FB,0,0,,2027,237,,59.9,64.8,42,0,0,1,0,0,0,3,0,0,0,NAVY,NAVY,3,,,,,,,
133807,Ken Willis,S,0,0,,2027,138,,61.1,64.3,D27,0,0,1,0,0,7,0,0,0,0,CINCINNATI,CINCINNATI,7,,,,,,,
133825,Dontay Corleone,DI,0,0,,2026,138,,59.1,63.5,D02,0,0,1,0,5,0,0,0,0,0,CINCINNATI,CINCINNATI,5,59,,,,,,
133971,Jaydan Mayes,CB,0,0,,2028,114,,60.2,65.1,D07,0,0,1,0,0,0,2,0,3,0,ARMY,ARMY,5,,,,53,,,
134146,Neto Okpala,ED,0,0,,2025,121,,60.2,64.7,D04,0,0,1,0,4,0,0,0,0,0,BOSTON COL,BOSTON COL,4,60,,,,,,
134273,Cole Adams,WR,0,0,,2027,103,,74.1,66.4,07,0,0,1,0,0,0,7,0,2,0,ALABAMA,ALABAMA,9,,63.5,,61,,,
134521,Amieh Williams,DI,0,0,,2025,320,,60,65.2,D92,0,0,1,0,0,0,0,0,1,0,TULSA,TULSA,1,,,,,,,
134749,Jenson Walker,LS,0,0,,2025,251,,40.6,25.3,S52,0,1,1,0,0,0,0,4,0,0,N TEXAS,N TEXAS,4,,,39.3,,,,
134899,Mathyus Su'a,G,0,0,,2026,325,64.8,62.3,63,78,0,0,1,9,0,0,0,2,0,0,UNLV,UNLV,11,,,,,,,
136842,Ridge Texada,CB,0,0,,2025,251,,60,63.6,D05,0,0,1,0,1,0,0,0,0,0,N TEXAS,N TEXAS,1,60,,,,,,
136846,Quad Wilson,S,0,0,,2026,211,,60,63.7,D26,0,0,1,0,0,1,0,0,0,0,LSU,LSU,1,,,,,,,
137990,Cedarius Doss,CB,0,0,,2025,190,,48.8,64.3,D13,0,0,1,0,0,7,0,0,0,0,INDIANA,INDIANA,7,,,,,,,
137997,Bryson Broadway,T,0,0,,2025,174,60.2,61.7,68.3,75,0,0,1,6,0,0,0,0,0,0,GA SOUTHRN,GA SOUTHRN,6,,,,,,,
138017,Jordan Miles,ED,0,0,,2025,200,,59.5,63.6,D94,0,0,1,0,5,0,0,0,0,0,KENNESAW,KENNESAW,5,59.3,,,,,,
138081,Kendall Johnson,ED,0,0,,2025,321,,59.8,63,D18,0,0,1,0,2,0,0,0,0,0,UAB,UAB,2,59.6,,,,,,
138115,Jy Gilmore,CB,0,0,2026,2026,175,,61,62.8,D05,0,0,1,0,6,0,0,0,5,0,GA STATE,GA STATE,11,60.2,,,61.9,,,
138141,Nyquan Washington,CB,0,0,,2025,347,,61.3,67,D13,0,0,1,0,6,0,0,0,3,0,W MICHIGAN,W MICHIGAN,9,60,,,,,,
138152,Giovanni Davis,ED,0,0,,2025,166,,61.6,65.5,D15,0,0,1,0,2,0,0,0,3,0,FIU,FIU,5,60,,,,,,
138154,Daylan Dotson,ED,0,0,,2025,323,,59.8,62.4,D15,0,0,1,0,1,0,0,0,0,0,UCF,UCF,1,59.6,,,,,,
138241,Easton Kilty,T,0,0,2025,2025,199,60,61.2,63.1,71,0,0,1,6,0,0,0,0,0,0,KANSAS ST,KANSAS ST,6,,,,,,,
138258,Quinn Urwiler,LB,0,0,,2026,254,,47.6,27.1,D32,0,1,1,0,0,4,5,0,1,0,N ILLINOIS,N ILLINOIS,10,,,,,,,
138262,Jack Wright,WR,0,0,,2025,320,,59.4,65.9,89,0,0,1,0,0,0,9,0,0,0,TULSA,TULSA,9,,,,,,,
138274,Jacob Ferguson,ED,0,0,,2026,174,,74.3,64.5,D52,0,0,1,0,2,0,2,0,1,0,GA SOUTHRN,GA SOUTHRN,5,59.6,,,,,,
138276,Isaiah Green,DI,0,0,,2026,347,,60.1,64.5,D10,0,0,1,0,3,0,0,0,1,0,W MICHIGAN,W MICHIGAN,4,59.4,,,,,,
138317,Nate Sullivan Jr.,TE,0,0,,2026,209,,60,63.6,80,0,0,1,0,0,0,4,0,0,0,LA MONROE,LA MONROE,4,,,,,,,
138340,Tyjon Jones,S,0,0,,2026,321,,61.4,65.9,D04,0,0,1,0,7,4,0,0,1,0,UAB,UAB,12,59.9,,,,,,
138344,Keyon Martin,CB,0,0,2025,2025,207,,60.8,68.2,D21,0,0,1,0,7,0,0,0,2,0,LA LAFAYET,LA LAFAYET,9,59.7,,,,,,
138412,Caleb Krings,G,0,0,,2025,154,60,61.4,66.3,71,0,0,1,4,0,0,0,0,0,0,DUKE,DUKE,4,,,,,,,
138448,Kaelon Black,HB,1,0,2026,2026,190,,53.7,69.1,08,1,0,1,0,0,7,4,0,0,0,INDIANA,INDIANA,11,,,,,,,
138455,Mikail Kamara,ED,0,0,2026,2026,190,,59.8,64.9,D06,0,0,1,0,4,0,0,0,0,0,INDIANA,INDIANA,4,59.5,,,,,,
