playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesFgepOffense,gradesLongSnap,gradesKickReturn,gradesPuntReturn,gradesFgepKicker,gradesPunter,gradesKickoffKicker
188392,Alika Cavaco-Amoy,LB,0,0,,2030,180,47.4,65.5,D43,0,0,1,0,0,5,0,0,0,0,HAWAII,HAWAII,5,,,,,,,,
188399,Lautaimi Manuma,G,0,0,,2030,180,61.3,66.3,62,0,0,1,5,0,0,0,0,0,0,HAWAII,HAWAII,5,,60,,,,,,
188400,Sitani Mikaele,HB,0,0,,2030,180,74,70.7,26,0,0,1,1,0,0,5,0,3,0,HAWAII,HAWAII,9,,60,,,,,,
188484,Dyllan Drummond,G,0,0,,2029,325,61.8,65,75,0,0,1,8,0,0,0,0,0,0,UNLV,UNLV,8,,60,,,,,,
188493,Konner Melzer,P,0,0,,2027,325,60.7,60.7,S39,0,0,1,8,0,0,0,0,0,0,UNLV,UNLV,8,,60,,,,,,
188496,Andre Porter,ED,0,0,,2030,325,64.4,65.8,D42,0,0,1,0,0,6,0,4,0,0,UNLV,UNLV,10,,,,,,,,
188678,Malcolm Alcorn-Crowder,DI,0,0,,2028,199,59.5,63.2,D55,0,0,1,0,2,0,0,0,0,0,KANSAS ST,KANSAS ST,2,59.3,,,,,,,
188684,Gus Hawkins,T,0,0,,2029,199,60.4,62.5,70,0,0,1,3,0,0,0,0,0,0,KANSAS ST,KANSAS ST,3,,60,,,,,,
188689,Bryce Noernberg,WR,0,0,,2030,199,54.2,63.6,21,0,0,1,0,0,0,5,1,0,0,KANSAS ST,KANSAS ST,6,,,,62.1,,,,
188691,JB Price,HB,0,0,,2029,199,56.8,65.7,24,0,0,1,0,0,0,5,0,0,0,KANSAS ST,KANSAS ST,5,,,,,,,,
188692,Zashon Rich,CB,0,0,,2029,199,60.8,66.3,D25,0,0,1,0,4,0,0,0,1,0,KANSAS ST,KANSAS ST,5,60.1,,,,,,,
188745,Cameron Flowers,WR,0,0,,2029,346,61.6,65.2,04,0,0,1,0,0,8,0,0,1,0,W KENTUCKY,W KENTUCKY,9,,,,,,,,
188748,Miller Malone,LB,0,0,,2029,346,73.2,65.5,D08,0,0,1,0,4,0,0,5,3,1,W KENTUCKY,W KENTUCKY,12,59.8,,,,,,,
188853,Connor Bachhuber,DI,0,0,,2029,300,59.9,64.5,D96,0,0,1,0,5,0,0,0,0,0,STANFORD,STANFORD,5,59.6,,,,,,,
188854,Aiden Black,TE,0,0,,2029,300,70.2,67.8,87,0,0,1,1,0,5,5,0,0,0,STANFORD,STANFORD,11,,60,,,,,,
188860,Darrius Davis,S,0,0,,2029,300,61.5,67.7,D29,0,0,1,0,0,0,0,0,3,0,STANFORD,STANFORD,3,,,,,,,,
188863,Charlie Eckhardt,S,0,0,,2029,300,62.4,70.4,D39,0,0,1,0,0,4,4,2,3,0,STANFORD,STANFORD,13,,,,,,,,
188867,Charlie Hoitink,G,0,0,,2029,300,61.5,67.9,59,0,0,1,5,0,0,0,0,0,0,STANFORD,STANFORD,5,,60,,,,,,
188871,Brandon Nicholson,CB,0,0,,2029,300,61.7,68.7,D09,0,0,1,0,3,0,0,0,4,0,STANFORD,STANFORD,7,60,,,,,,,
188876,Cole Tabb,HB,0,0,,2029,300,60,61.8,33,0,0,1,0,0,0,3,0,0,0,STANFORD,STANFORD,3,,,,59.1,,,,
189890,Railyn Adams,S,0,0,,2029,281,60,64.3,D40,0,0,1,0,0,0,0,0,1,0,SM HOUSTON,SM HOUSTON,1,,,,,,,,
189899,Mich'le Joseph,G,0,0,,2028,281,61.7,66.8,54,0,0,1,5,0,0,0,0,0,0,SM HOUSTON,SM HOUSTON,5,,60.3,,,,,,
189906,Quardale Patt,ED,0,0,,2026,281,59.7,63.2,D98,0,0,1,0,3,0,0,0,0,0,SM HOUSTON,SM HOUSTON,3,59.5,,,,,,,
189908,Lyric Smith,S,0,0,,2029,281,60.8,63.9,D29,0,0,1,0,0,5,0,0,0,0,SM HOUSTON,SM HOUSTON,5,,,,,,,,
189913,Dravon Wilson,CB,0,0,,2029,281,60.4,65.8,D20,0,0,1,0,0,1,0,0,1,0,SM HOUSTON,SM HOUSTON,2,,,,,,,,
191074,Marsel Akins,T,0,0,,2030,169,60,62.2,73,0,0,1,0,0,0,1,0,0,0,FRESNO ST,FRESNO ST,1,,,,,,,,
191075,Auckland Asiata,DI,0,0,,2029,169,59.4,63.7,D91,0,0,1,0,3,0,0,0,0,0,FRESNO ST,FRESNO ST,3,59.3,,,,,,,
191078,Cam Cole,CB,0,0,,2030,169,60.2,62.9,D13,0,0,1,0,0,2,0,0,0,0,FRESNO ST,FRESNO ST,2,,,,,,,,
191083,Kiontre Harris,CB,0,0,,2030,169,49.4,69,D31,1,0,1,0,1,2,0,0,3,0,FRESNO ST,FRESNO ST,6,60,,,,,,,
191085,Tytus Khajavi,LB,0,0,,2030,169,59.9,67.7,D35,0,0,1,0,0,2,6,4,0,0,FRESNO ST,FRESNO ST,12,,,,,,,,
191088,Tommy Nix,S,0,0,,2030,169,60,64.8,D36,0,0,1,0,0,0,1,0,0,0,FRESNO ST,FRESNO ST,1,,,,,,,,
191161,Austin Alexander,CB,0,0,,2029,198,60.6,66.7,D00,0,0,1,0,2,0,0,0,1,0,KANSAS,KANSAS,3,60,,,,,,,
191163,Carson Bruhn,TE,0,0,,2029,198,60.9,63.9,44,0,0,1,5,0,0,2,3,0,0,KANSAS,KANSAS,10,,60,,,,,,
191165,Leyton Cure,TE,0,0,,2027,198,60.4,65.6,87,0,0,1,5,0,0,2,3,0,0,KANSAS,KANSAS,10,,60,,,,,,
191170,Jon Jon Kamara,LB,0,0,,2029,198,62.2,68.8,D08,0,0,1,0,0,6,2,0,1,0,KANSAS,KANSAS,9,,,,,,,,
191300,Aiden Flora,HB,0,0,,2029,193,69.5,66.4,21,0,0,1,0,0,0,4,4,4,0,IOWA STATE,IOWA STATE,12,,,,62.7,62.4,,,
191301,Beau Goodwin,LB,0,0,,2029,193,59.2,64.8,D34,0,0,1,0,0,0,0,4,0,0,IOWA STATE,IOWA STATE,4,,,,,,,,
191309,Marcus Neal Jr.,S,0,0,,2029,193,60,61.7,D31,0,0,1,0,3,0,0,0,0,0,IOWA STATE,IOWA STATE,3,59.9,,,,,,,
191311,Carson Robbins,WR,0,0,,2029,193,60,63.4,23,0,0,1,0,0,0,0,0,3,0,IOWA STATE,IOWA STATE,3,,,,,,,,
191312,Garret Rutledge,G,0,0,,2029,193,61,62.9,65,0,0,1,5,0,0,0,0,0,0,IOWA STATE,IOWA STATE,5,,60,,,,,,
192102,Leroy Harris III,ED,0,0,,2029,198,61,64.3,D33,0,0,1,0,0,2,0,0,1,0,KANSAS,KANSAS,3,,,,,,,,
193145,Caleb Freeman,QB,0,0,,2026,180,60.4,60.5,18,0,0,1,5,0,0,0,0,0,0,HAWAII,HAWAII,5,,60,,,,,,
193153,Andrew Johnson,LS,0,0,,2028,199,61.5,61.4,S33,0,0,1,3,0,0,0,0,0,0,KANSAS ST,KANSAS ST,3,,60,68.5,,,,,
193238,Benji Blackburn,TE,0,0,,2029,300,60,61.8,88,0,0,1,0,0,0,0,1,0,0,STANFORD,STANFORD,1,,,,,,,,
197912,Jace Gilbert,ED,0,0,,2029,193,59.5,62.7,D55,0,0,1,0,3,0,0,0,0,0,IOWA STATE,IOWA STATE,3,59.4,,,,,,,
198454,Braylan Henderson,G,0,0,,2028,169,59.7,66,51,0,0,1,0,0,0,6,4,0,0,FRESNO ST,FRESNO ST,10,,,,,,,,
198492,Julian Smith,S,0,0,,2029,180,60.3,64.3,D07,0,0,1,0,0,2,0,0,0,0,HAWAII,HAWAII,2,,,,,,,,
198493,Kainoa Ontai,CB,0,0,,2029,180,61.5,66.1,D29,0,0,1,0,0,5,5,0,0,0,HAWAII,HAWAII,10,,,,,,,,
198495,Matteus Ioane,LB,0,0,,2030,180,60,63.2,D42,0,0,1,0,0,0,0,1,0,0,HAWAII,HAWAII,1,,,,,,,,
198590,Tate Nagy,WR,0,0,,2030,198,60,63.6,85,0,0,1,0,0,0,0,0,4,0,KANSAS,KANSAS,4,,,,,64.5,,,
198597,Weston Polk,LB,0,0,,2030,199,36.7,70.9,D34,1,0,1,0,0,2,5,0,3,0,KANSAS ST,KANSAS ST,10,,,,,,,,
198599,Logan Bartley,S,0,0,,2030,199,60.2,61.9,D10,0,0,1,0,2,0,0,0,1,0,KANSAS ST,KANSAS ST,3,59.9,,,,,,,
199397,Quandarius Keyes,CB,0,0,,2028,325,61.5,66.4,D05,0,0,1,0,0,5,0,0,1,0,UNLV,UNLV,6,,,,,,,,
199406,Cam Brown,P,0,0,,2030,325,60,66.8,S33,0,0,1,0,0,0,0,4,0,0,UNLV,UNLV,4,,,,,,,65,
199549,Kennon Loftin,LB,0,0,,2028,346,55.2,65,D38,0,0,1,0,0,8,5,0,0,0,W KENTUCKY,W KENTUCKY,13,,,,,,,,
199551,Jack Cassidy,K,0,0,,2027,346,60,69.8,S42,0,0,1,0,0,8,0,0,0,0,W KENTUCKY,W KENTUCKY,8,,,,,,,,77.3
199917,Chauncey Chidi,ED,0,0,,2027,281,60,61.1,D48,0,0,1,0,1,0,0,0,0,0,SM HOUSTON,SM HOUSTON,1,59.9,,,,,,,
199919,JaMair Diaz,ED,0,0,,2028,281,59.9,62.1,D01,0,0,1,0,6,0,0,0,0,0,SM HOUSTON,SM HOUSTON,6,59.8,,,,,,,
199923,Jacob Robinson,LB,1,0,,2027,281,59.6,68.9,D10,0,0,1,0,0,5,0,0,3,0,SM HOUSTON,SM HOUSTON,8,,,,,,,,
199925,Maurice Mathis,CB,0,0,,2027,281,60.5,66.5,D27,0,0,1,0,0,0,0,0,2,0,SM HOUSTON,SM HOUSTON,2,,,,,,,,
199927,Tokyo Gordon,LB,0,0,,2028,281,64.2,67.6,D26,0,0,1,0,0,5,0,0,2,2,SM HOUSTON,SM HOUSTON,7,,,,,,,,
199933,Brody Henderson,ED,0,0,,2030,281,68.5,66.2,D44,0,0,1,0,0,0,0,0,5,0,SM HOUSTON,SM HOUSTON,5,,,,,,,,
199934,Curtis Gerrand,P,0,0,,2030,281,60.1,67.7,S35,0,0,1,0,0,0,0,6,0,0,SM HOUSTON,SM HOUSTON,6,,,,,,,63.7,
200315,Zak Yamauchi,G,0,0,,2029,300,61,62.9,68,0,0,1,5,0,0,0,0,0,0,STANFORD,STANFORD,5,,60,,,,,,
200317,Lonnie McAllister III,CB,0,0,,2030,300,52.9,66.5,D24,0,0,1,0,0,0,0,3,0,0,STANFORD,STANFORD,3,,,,,,,,
200328,Donte Utu,S,0,0,,2030,300,49.3,67.3,D15,0,0,1,0,0,5,0,0,3,0,STANFORD,STANFORD,8,,,,,,,,
204016,Keynan Cotton,WR,0,0,,2030,169,60,64.7,25,0,0,1,0,0,0,0,0,1,0,FRESNO ST,FRESNO ST,1,,,,,,,,
204034,Billy Gowers,P,0,0,,2030,180,60,67.3,S19,0,0,1,0,0,0,0,4,0,0,HAWAII,HAWAII,4,,,,,,,72.6,
204044,Jordan Lynch,DI,0,0,,2030,180,58.3,63.9,D97,0,0,1,0,5,0,0,0,0,0,HAWAII,HAWAII,5,58.5,,,,,,,
204045,Sean Olvera-Harle,P,0,0,,2028,180,60,68.4,S98,0,0,1,0,0,5,0,0,0,0,HAWAII,HAWAII,5,,,,,,,,59.5
204101,Dominic Mitchell,S,0,0,,2030,199,59.9,64.5,D31,0,0,1,0,0,0,3,0,0,0,KANSAS ST,KANSAS ST,3,,,,,,,,
204106,Luis Rodriguez,K,0,0,,2029,199,60,62.9,S43,0,0,1,3,0,0,0,0,0,0,KANSAS ST,KANSAS ST,3,,,,,,61.8,,
204394,Logan Christensen,S,0,0,,2030,325,61.1,67.9,D28,0,0,1,0,0,4,0,0,0,0,UNLV,UNLV,4,,,,,,,,
73008,Henry Amposta,LB,0,0,,2028,269,60.8,68.8,D39,0,0,1,0,1,0,7,0,0,0,PORTLAND,PORTLAND,8,59.9,,,,,,,
85902,Khalani Riddick,S,0,0,,2026,322,61.3,65.3,D01,0,0,1,0,3,4,0,0,5,0,UC DAVIS,UC DAVIS,12,59.9,,,,62.5,,,
99180,Jackson Lowe,TE,0,0,,2026,189,60.8,67.5,18,0,0,1,2,0,0,5,0,0,0,INCAR WORD,INCAR WORD,7,,60,,59.9,,,,
99320,Myron Warren,DI,0,0,,2026,189,60.9,86.1,D90,0,0,1,0,1,0,0,0,1,0,INCAR WORD,INCAR WORD,2,59.6,,,,,,,
99746,Dune Smith,LB,0,0,,2026,189,61.4,80.6,D01,0,0,1,0,6,0,0,7,2,0,INCAR WORD,INCAR WORD,15,60,,,,,,,
105211,Dewey Greene,ED,0,0,,2026,189,59.8,63,D15,0,0,1,0,2,0,0,0,0,0,INCAR WORD,INCAR WORD,2,59.6,,,,,,,
121468,Michael Pleas Jr.,ED,0,0,,2026,189,61.7,84,D03,0,0,1,0,2,0,0,7,2,0,INCAR WORD,INCAR WORD,11,59.9,,,,,,,
122400,Josh Griffis,ED,0,0,,2026,401,60,62.7,D10,0,0,1,0,1,0,0,0,0,0,TARLETON,TARLETON,1,59.8,,,,,,,
122640,Dabari Hawkins,CB,0,0,,2026,401,61.9,69.1,D05,0,0,1,0,0,7,1,0,5,0,TARLETON,TARLETON,13,,,,,,,,
122669,Harlan Dixon,HB,0,0,,2026,189,60,65.7,09,0,0,1,0,0,0,5,0,0,0,INCAR WORD,INCAR WORD,5,,,,59.6,,,,
122684,Joseph Mason,ED,0,0,,2026,243,61.6,65.6,D51,0,0,1,0,1,0,0,0,3,0,NICHOLLS,NICHOLLS,4,59.9,,,,,,,
122859,Josh Crabtree,WR,0,0,,2026,247,66.9,68.6,88,0,0,1,0,0,2,3,0,4,1,NC CENT,NC CENT,9,,,,,,,,
123334,Xavier Spencer,S,0,0,,2026,297,60,60.7,D06,0,0,1,0,1,0,0,0,0,0,SOUTHERN U,SOUTHERN U,1,60,,,,,,,
125693,Peyton Kramer,WR,0,0,,2026,401,61.4,65.9,13,0,0,1,0,0,0,0,0,4,0,TARLETON,TARLETON,4,,,,,,,,
129470,Deuce Hogan,QB,0,0,,2026,243,60,64.5,02,0,0,1,0,0,0,0,2,0,0,NICHOLLS,NICHOLLS,2,,,,,,,62.2,
129565,Jordan Swain,DI,0,0,,2026,219,92.4,65.1,D91,0,0,1,0,4,0,4,0,0,0,MERCER,MERCER,8,90.9,,,59.9,,,,
130982,Markell Johnson,LB,0,0,,2028,401,60.7,66.4,D30,0,0,1,0,1,0,0,0,4,0,TARLETON,TARLETON,5,60,,,,,,,
131580,Shontrail Key,T,0,0,,2028,189,60.3,65.4,54,0,0,1,2,0,0,0,0,0,0,INCAR WORD,INCAR WORD,2,,60,,,,,,
134662,Caleb Lewis,HB,0,0,,2026,401,60.1,64.5,06,0,0,1,0,0,0,1,0,5,0,TARLETON,TARLETON,6,,,,,61.8,,,
136876,Jack Gallagher,T,0,0,,2026,401,43.9,26,77,0,1,1,8,0,0,0,0,0,0,TARLETON,TARLETON,8,,60,,,,,,
136890,Keylan Johnson,WR,0,0,,2026,401,60.7,64.8,05,0,0,1,0,0,0,0,0,4,0,TARLETON,TARLETON,4,,,,,,,,
136904,Robert Rios,DI,0,0,,2026,401,60.2,64.3,D52,0,0,1,0,1,0,0,0,1,0,TARLETON,TARLETON,2,59.6,,,,,,,
136907,Deangelo Rosemond,HB,0,0,,2026,401,60,61.2,39,0,0,1,0,0,0,1,0,0,0,TARLETON,TARLETON,1,,,,59.9,,,,
136912,Devin Sterling,LB,0,0,,2026,401,59.9,65.4,D12,0,0,1,0,1,0,1,2,0,0,TARLETON,TARLETON,4,60,,,,,,,
139392,Marcques Mayo,T,0,0,,2026,243,58.5,66.4,72,0,0,1,5,0,0,0,2,0,0,NICHOLLS,NICHOLLS,7,,60,,,,,,
139480,Hayden Shaheen,LB,0,0,,2026,243,61.3,67.2,D10,0,0,1,0,2,0,0,0,3,0,NICHOLLS,NICHOLLS,5,60,,,,,,,
142159,Mitchell Dixon,TE,0,0,,2026,322,61.1,65.6,11,0,0,1,5,0,0,5,3,0,0,UC DAVIS,UC DAVIS,13,,60,,,,,,
143815,Cole Batson,S,0,0,,2026,322,62.6,69.9,D23,0,0,1,0,0,4,5,0,3,0,UC DAVIS,UC DAVIS,12,,,,,,,,
144001,Jordan Poole,HB,0,0,,2026,243,60,67.2,14,0,0,1,0,0,5,3,7,0,0,NICHOLLS,NICHOLLS,15,,,,,,,,
144764,Charlie Robinson,TE,0,0,,2027,401,61.4,63,47,0,0,1,8,0,0,1,0,0,0,TARLETON,TARLETON,9,,60,,,,,,
144795,Brayden Dudley,ED,0,0,,2027,219,60.8,66.1,D30,0,0,1,0,3,0,0,0,3,0,MERCER,MERCER,6,59.9,,,,,,,
145250,Solo Lewis,WR,0,0,,2028,243,59.4,65,01,0,0,1,0,0,0,0,1,7,0,NICHOLLS,NICHOLLS,8,,,,,59.1,,,
145284,Hagan Stephenson,S,1,0,,2026,401,53.8,27.1,D37,0,1,1,0,1,7,1,0,4,0,TARLETON,TARLETON,13,60,,,,,,,
145294,John McConnell,P,0,0,,2026,219,60.8,67,S19,0,1,1,3,0,0,0,5,0,0,MERCER,MERCER,8,,60,,,,,58.6,
145296,Matt Bosset,LS,0,0,,2026,401,63.3,62.1,S86,0,0,1,8,0,0,0,0,0,0,TARLETON,TARLETON,8,,66.3,70.8,,,,,
145420,Zay Franks,CB,0,0,,2028,297,60.5,65.9,D07,0,0,1,0,5,1,0,0,0,0,SOUTHERN U,SOUTHERN U,6,59.8,,,,,,,
145521,Caden Holt,ED,0,0,,2027,401,59.7,65.5,D00,0,0,1,0,1,0,1,2,0,0,TARLETON,TARLETON,4,59.8,,,,,,,
145526,Caleb Lewis,ED,0,0,,2027,189,60.6,66.3,D11,0,0,1,0,4,3,5,3,0,0,INCAR WORD,INCAR WORD,15,59.4,,,,,,,
145647,Matt Kordas,S,0,0,,2026,189,73.1,75.2,D05,0,0,1,0,5,0,0,5,1,1,INCAR WORD,INCAR WORD,11,59.9,,,,,,,
146038,Pedro Timoteo,G,0,0,,2026,269,60.5,64.8,76,0,0,1,2,0,0,0,0,0,0,PORTLAND,PORTLAND,2,,60,,,,,,
146077,Ty Marsh,S,0,0,,2026,243,62.5,66.3,D04,0,0,1,0,2,0,0,0,6,0,NICHOLLS,NICHOLLS,8,59.8,,,,,,,
146083,Aedan Seiuli,S,0,0,,2026,269,60,68.3,D46,0,0,1,0,7,0,6,5,1,0,PORTLAND,PORTLAND,19,59.9,,,,,,,
146181,Jordan Allen,LB,0,0,,2027,269,59.9,62.2,D05,0,0,1,0,0,0,7,0,0,0,PORTLAND,PORTLAND,7,,,,,,,,
146301,Nate Rutchena,LB,0,0,,2026,322,60.5,63.2,D08,0,0,1,0,3,0,0,0,1,0,UC DAVIS,UC DAVIS,4,60,,,,,,,
146828,Elijah Sabbatini,S,0,0,,2027,243,60.4,67.1,D08,0,0,1,0,1,5,0,7,2,0,NICHOLLS,NICHOLLS,15,59.9,,,,,,,
146980,Will Faris,K,0,0,,2026,189,60,66.5,S38,0,0,1,2,0,3,0,0,0,0,INCAR WORD,INCAR WORD,5,,,,,,60,,57.3
147280,Buck Cooper,CB,0,0,,2026,219,62.2,68.6,D25,0,0,1,0,0,5,0,0,3,0,MERCER,MERCER,8,,,,,,,,
147316,Danny Joiner,TE,0,0,,2027,401,62.1,69,43,0,0,1,8,0,0,1,2,0,0,TARLETON,TARLETON,11,,60,,,,,,
147771,Jayden Brannan,ED,0,0,,2026,269,59.1,65.5,D80,0,0,1,0,4,0,0,5,0,0,PORTLAND,PORTLAND,9,59.6,,,,,,,
147777,Slade Shufelt,ED,0,0,,2026,269,60.3,64.6,D96,0,0,1,0,3,0,0,0,1,0,PORTLAND,PORTLAND,4,59.6,,,,,,,
148010,Jaylen Dotson,CB,0,0,,2026,189,62.2,71.7,D16,0,0,1,0,0,3,5,0,7,0,INCAR WORD,INCAR WORD,15,,,,,,,,
148842,Derrell Porter,DI,0,0,,2026,322,60,61.8,D35,0,0,1,0,1,0,0,0,0,0,UC DAVIS,UC DAVIS,1,59.7,,,,,,,
148899,Jacob Psyk,ED,0,0,,2026,322,60.4,65,D94,0,0,1,0,2,0,0,0,2,0,UC DAVIS,UC DAVIS,4,59.2,,,,,,,
150068,Josh Gonzalez,DI,0,0,,2027,189,59,63.8,D99,0,0,1,0,4,0,0,0,0,0,INCAR WORD,INCAR WORD,4,58.9,,,,,,,
150110,Tyler Morton,S,0,0,,2026,189,62.9,90.2,D06,0,0,1,0,4,0,0,0,2,0,INCAR WORD,INCAR WORD,6,59.8,,,,,,,
150112,Jake Dalmado,LB,0,0,,2028,243,61,65.2,D07,0,0,1,0,1,0,0,0,2,0,NICHOLLS,NICHOLLS,3,60,,,,,,,
150121,Dany'e Brooks,WR,0,0,,2026,243,61.4,67.1,05,0,0,1,0,0,0,3,0,4,0,NICHOLLS,NICHOLLS,7,,,,,,,,
150274,John Mathis,DI,0,0,,2026,189,60.2,77.4,D10,0,0,1,0,2,0,4,0,1,0,INCAR WORD,INCAR WORD,7,59,,,,,,,
150366,AJ Owens,LB,0,0,,2026,401,60,61.6,D16,0,0,1,0,1,0,0,0,1,0,TARLETON,TARLETON,2,60,,,,,,,
150379,Zac Yassine,DI,0,0,,2026,297,59,63.5,D91,0,0,1,0,4,0,0,0,0,0,SOUTHERN U,SOUTHERN U,4,59,,,,,,,
150449,Walker Harris,QB,0,0,,2026,247,60.4,60.5,03,0,0,1,5,0,0,0,0,0,0,NC CENT,NC CENT,5,,60,,,,,,
150456,Isaiah Lawson,LB,0,0,,2027,247,61.9,67.3,D41,0,0,1,0,2,6,0,2,1,0,NC CENT,NC CENT,11,60.1,,,,,,,
150459,Makai McCall,ED,0,0,,2026,247,59.8,63.8,D03,0,0,1,0,1,0,0,0,1,0,NC CENT,NC CENT,2,59.7,,,,,,,
150463,Kyle Morgan,TE,0,0,,2026,247,61,65.1,84,0,0,1,5,0,0,3,2,0,0,NC CENT,NC CENT,10,,60,,,,,,
150478,Christian Smith,DI,0,0,,2026,247,60,64.6,D00,0,0,1,0,2,0,0,0,1,0,NC CENT,NC CENT,3,59.3,,,,,,,
150484,Max U'Ren,LB,0,0,,2026,247,60.4,62.9,D54,0,0,1,0,2,0,0,0,1,0,NC CENT,NC CENT,3,59.9,,,,,,,
150485,Jelani Vassell,S,0,0,,2026,247,61.3,66.2,D28,0,0,1,0,2,4,0,2,1,0,NC CENT,NC CENT,9,60,,,,,,,
150912,Horacio Johnson,S,0,0,,2026,297,60.1,61.5,D02,0,0,1,0,5,0,0,0,0,0,SOUTHERN U,SOUTHERN U,5,60,,,,,,,
155193,Matteo Perez,HB,0,0,,2027,322,60.4,65.8,19,0,0,1,0,0,4,5,0,0,0,UC DAVIS,UC DAVIS,9,,,,,,,,
155292,Rex Connors,S,0,0,,2027,322,70.3,66.2,D04,0,0,1,0,3,0,2,3,2,0,UC DAVIS,UC DAVIS,10,60,,,59.6,,,,
155409,Payton Tally,LB,0,0,,2026,243,63.3,65.1,D27,0,0,1,0,2,0,0,0,7,0,NICHOLLS,NICHOLLS,9,60,,,,,,,
155534,Reid Brass,LS,0,0,,2027,401,62.8,62.6,S41,0,0,1,0,0,0,0,2,0,0,TARLETON,TARLETON,2,,,78.5,,,,,
155570,Porter Connors,LB,0,0,,2027,322,60.4,64.6,D39,0,0,1,0,3,0,0,3,2,0,UC DAVIS,UC DAVIS,8,59.9,,,,,,,
155573,Jayden Stanley,S,0,0,,2026,322,66.9,66.6,D10,0,0,1,0,3,4,3,3,5,0,UC DAVIS,UC DAVIS,18,60,,,,,,,
155769,Omar Emmons,S,0,0,,2027,401,90.6,70.5,D04,0,0,1,0,0,7,1,2,5,1,TARLETON,TARLETON,15,,,,,,,,
155827,Blake Smith,S,0,0,,2026,401,51.3,69.4,D09,1,0,1,0,1,7,1,0,0,1,TARLETON,TARLETON,9,60,,,,,,,
156677,Kaleb Hutchinson,S,0,0,,2028,219,37.7,66.8,D17,0,1,1,0,4,3,4,0,3,0,MERCER,MERCER,14,60.1,,,,,,,
156853,David Hensley,G,0,0,,2027,189,60,61.3,68,0,0,1,2,0,0,0,0,0,0,INCAR WORD,INCAR WORD,2,,60,,,,,,
157512,Ryan Shamburger,P,0,0,,2026,189,61.1,68,S27,0,0,1,2,0,0,0,7,0,1,INCAR WORD,INCAR WORD,9,,60,,,,,62.9,
157984,Micah Bell,HB,0,0,,2027,219,61.1,68.2,27,0,0,1,0,0,5,4,5,3,0,MERCER,MERCER,17,,,,,,,,
158002,William Stewart,LS,0,0,,2026,243,72.5,63.8,S61,0,0,1,6,0,0,0,7,0,0,NICHOLLS,NICHOLLS,13,,63.4,82.5,,,,,
158138,Hunter Ridley,K,0,0,,2026,322,60,63.5,S43,0,0,1,5,0,0,0,0,0,0,UC DAVIS,UC DAVIS,5,,,,,,56,,
158527,Reece Sylvester,LB,0,0,,2027,189,61.8,68,D12,0,0,1,0,0,3,5,2,6,0,INCAR WORD,INCAR WORD,16,,,,,,,,
158995,Junior Damuni,S,0,0,,2027,186,60.8,67.4,D11,0,0,1,0,2,4,0,2,0,0,IDAHO ST,IDAHO ST,8,60,,,,,,,
159044,Chance Miller,WR,0,0,,2026,269,59.9,68.4,81,0,0,1,0,0,1,0,5,1,0,PORTLAND,PORTLAND,7,,,,,,,,
159048,Brooks Ferguson,TE,0,0,,2027,269,61.8,68.2,16,0,0,1,2,0,0,7,0,1,0,PORTLAND,PORTLAND,10,,60,,,,,,
159054,Elias Sanders,ED,0,0,,2027,269,59.1,63.3,D58,0,0,1,0,4,0,0,0,0,0,PORTLAND,PORTLAND,4,59.1,,,,,,,
159055,Rob Silva,DI,0,0,,2027,269,60,63.9,D97,0,0,1,0,1,0,0,5,0,0,PORTLAND,PORTLAND,6,59.6,,,,,,,
159060,Anthony Tena,G,0,0,,2027,269,60.1,64.2,60,0,0,1,2,0,0,0,0,0,0,PORTLAND,PORTLAND,2,,60,,,,,,
159069,Keegan Stancato,LB,0,0,,2026,269,66.3,69,D10,0,0,1,0,0,1,7,1,1,1,PORTLAND,PORTLAND,10,,,,,,,,
159509,Bones Marks,CB,0,0,,2027,401,60,63.6,D28,0,0,1,0,1,0,0,0,0,0,TARLETON,TARLETON,1,60,,,,,,,
159658,Jamari Freeman,G,0,0,,2027,219,61.1,65.7,63,0,0,1,3,0,0,0,0,0,0,MERCER,MERCER,3,,60,,,,,,
159732,Donquarius Parker,ED,0,0,,2027,247,59.7,64.5,D15,0,0,1,0,1,0,0,2,0,0,NC CENT,NC CENT,3,59.8,,,,,,,
159847,Sawyer Burt,TE,0,0,,2027,219,60.6,63.6,85,0,0,1,3,0,0,0,0,0,0,MERCER,MERCER,3,,60,,,,,,
159850,Myles Weston,CB,0,0,,2027,219,60.2,62.9,D03,0,0,1,0,5,0,0,0,0,0,MERCER,MERCER,5,60.1,,,,,,,
159852,Juwan Johnson,S,0,0,,2026,219,61.2,68.1,D13,0,0,1,0,2,4,4,0,0,0,MERCER,MERCER,10,60,,,,,,,
159854,Isaac Prince,LB,0,0,,2028,219,61.5,65.4,D46,0,0,1,0,1,4,0,0,0,0,MERCER,MERCER,5,60,,,,,,,
159857,Caden Camese,DI,0,0,,2028,219,59.7,64,D99,0,0,1,0,4,0,0,0,0,0,MERCER,MERCER,4,59.5,,,,,,,
