playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesLongSnap,gradesKickReturn,gradesPuntReturn,gradesFgepKicker,gradesKickoffKicker,gradesPunter
157526,Caleb Carlson,K,0,0,,2027,339,,60,68.4,S97,0,0,1,0,0,5,0,0,0,0,WAKE,WAKE,5,,,,,,66.4,
157528,Jamare Glasker,CB,0,2,,2027,339,,29.2,25,D25,0,2,1,0,2,7,0,0,2,0,WAKE,WAKE,11,60,,,,,,
157529,Ian Ver Steeg,WR,0,0,,2027,339,,57.7,64.8,88,0,0,1,0,0,0,3,0,0,0,WAKE,WAKE,3,,,59.9,,,,
157530,Zamari Stevenson,CB,0,0,,2028,339,,84.6,70.6,D17,0,0,1,0,0,8,0,0,4,0,WAKE,WAKE,12,,,,,,,
157533,Elijah Hall,DI,0,0,,2027,206,,60,61.8,D93,0,0,1,0,1,0,0,0,0,0,LIBERTY,LIBERTY,1,59.7,,,,,,
157541,Andre Hamilton,LB,0,0,,2025,108,,59.8,71,D37,0,0,1,0,0,7,3,3,2,0,APP STATE,APP STATE,15,,,,,,,
157542,Kevin Abrams-Verwayne,ED,0,0,,2026,108,,60.8,64.5,D97,0,0,1,0,1,0,0,0,2,0,APP STATE,APP STATE,3,60,,,,,,
157543,Kanye Roberts,HB,0,0,,2027,108,,60,61.8,14,0,0,1,0,0,0,3,0,0,0,APP STATE,APP STATE,3,,,59.1,,,,
157546,Kanen Hamlett,TE,0,0,,2027,108,60,61.2,64.7,86,0,0,1,6,0,0,3,0,0,0,APP STATE,APP STATE,9,,,,,,,
157550,DJ Burks,S,0,0,,2027,108,,61.5,69.5,D21,0,0,1,0,0,1,3,3,3,0,APP STATE,APP STATE,10,,,,,,,
157552,Derrell Farrar,LB,0,0,,2028,108,,60,60.5,D33,0,0,1,0,0,0,0,0,1,0,APP STATE,APP STATE,1,,,,,,,
157556,Markus Clark,DI,0,0,,2027,108,,60.8,65.3,D09,0,0,1,0,1,0,0,0,2,0,APP STATE,APP STATE,3,59.7,,,,,,
157557,Josiah Wyatt,DI,0,0,,2027,108,60,62.5,67.9,D96,0,0,1,6,0,0,3,3,3,0,APP STATE,APP STATE,15,,,,,,,
157558,Donovan Spellman,ED,0,0,,2027,136,,62.1,66.8,D19,0,0,1,0,0,2,0,0,3,0,CHARLOTTE,CHARLOTTE,5,,,,,,,
157559,Evan Ladwig,G,0,0,,2025,193,60,60.4,62.5,53,0,0,1,3,0,0,0,0,0,0,IOWA STATE,IOWA STATE,3,,,,,,,
157560,Jace Gilbert,K,0,0,,2027,193,,60,67.2,S20,0,0,1,0,0,2,0,2,0,0,IOWA STATE,IOWA STATE,4,,,,,,65.8,60
157561,Caleb Bacon,LB,0,0,,2027,193,,60,63.9,D26,0,0,1,0,0,0,0,1,0,0,IOWA STATE,IOWA STATE,1,,,,,,,
157563,Drake Knobloch,LS,0,0,,2027,193,,30.7,63.3,S57,0,0,1,0,0,0,0,4,0,0,IOWA STATE,IOWA STATE,4,,0,,,,,
157568,Tyler Perkins,P,0,0,,2026,193,60,60.4,64.4,S80,0,0,1,3,0,0,0,2,0,0,IOWA STATE,IOWA STATE,5,,,,,,,60.9
157578,Gabe Burkle,TE,0,0,,2027,193,60,60.9,64.1,84,0,0,1,3,0,0,2,4,0,0,IOWA STATE,IOWA STATE,9,,,,,,,
157579,Carson Brown,WR,0,0,,2028,193,,60.2,68.2,32,0,0,1,0,0,0,2,4,4,0,IOWA STATE,IOWA STATE,10,,,,,,,
157580,Jacob Imming,LB,0,0,,2026,193,,60.9,70,D12,0,0,1,0,0,4,0,4,0,0,IOWA STATE,IOWA STATE,8,,,,,,,
157583,Jontez Williams,CB,0,0,,2027,193,,60.5,64.8,D03,0,0,1,0,2,2,0,0,0,0,IOWA STATE,IOWA STATE,4,60,,,,,,
157584,Gabriel Greenlee,T,0,0,,2027,193,60,60.3,61.6,71,0,0,1,3,0,0,0,0,0,0,IOWA STATE,IOWA STATE,3,,,,,,,
157585,Trevon Howard,S,0,0,,2028,193,,61.9,67.5,D25,0,0,1,0,0,0,0,0,4,0,IOWA STATE,IOWA STATE,4,,,,,,,
157588,Keegan Shackford,K,0,0,,2026,193,,60,66,S99,0,0,1,0,0,2,0,0,0,0,IOWA STATE,IOWA STATE,2,,,,,,65.8,
157590,Jacob Ellis,LB,0,0,,2026,193,,60,61.9,D44,0,0,1,0,2,0,0,0,0,0,IOWA STATE,IOWA STATE,2,59.9,,,,,,
157591,Ikenna Ezeogu,ED,0,0,,2027,193,,60,61.8,D88,0,0,1,0,1,0,0,0,0,0,IOWA STATE,IOWA STATE,1,59.7,,,,,,
157593,Blake Thompson,S,0,0,,2026,208,,62.8,70.4,D00,0,0,1,0,5,0,1,1,11,0,LA TECH,LA TECH,18,60,,,,,,
157594,Mason DouBrava,CB,0,0,,2025,193,,68,66.7,D37,0,0,1,0,0,0,0,0,4,0,IOWA STATE,IOWA STATE,4,,,,,,,
157596,Treyveon McGee,S,0,0,,2026,136,,60.1,62,D02,0,0,1,0,5,0,0,0,0,0,CHARLOTTE,CHARLOTTE,5,60,,,,,,
157597,John Klosterman,LB,0,0,,2027,193,,60.5,67.1,D22,0,0,1,0,0,4,2,3,0,0,IOWA STATE,IOWA STATE,9,,,,,,,
157602,Domonique Orange,DI,0,0,2026,2026,193,,59.4,62.8,D95,0,0,1,0,2,0,0,0,0,0,IOWA STATE,IOWA STATE,2,59.2,,,,,,
157608,Jeremiah Cooper,S,0,0,,2027,193,,60.7,63.5,D04,0,0,1,0,2,4,0,0,0,0,IOWA STATE,IOWA STATE,6,60,,,,,,
157611,Brian Grant,G,0,0,,2027,307,62.2,62.7,70,73,0,0,1,11,0,0,0,0,0,0,TENNESSEE,TENNESSEE,11,,,,,,,
157614,Elijah Herring,LB,0,0,,2026,218,,60,64.6,D31,0,0,1,0,0,0,0,0,2,0,MEMPHIS,MEMPHIS,2,,,,,,,
157616,Kaleb Webb,WR,0,0,,2027,307,,60,63.2,84,0,0,1,0,0,0,0,1,0,0,TENNESSEE,TENNESSEE,1,,,,,,,
157617,Chas Nimrod,WR,0,0,,2028,307,,60,64.5,11,0,0,1,0,0,0,0,1,0,0,TENNESSEE,TENNESSEE,1,,,,,,,
157619,Jordan Phillips,DI,0,0,2025,2025,215,60,61.6,64.8,D08,0,0,1,8,1,0,0,0,1,0,MARYLAND,MARYLAND,10,59.4,,,,,,
157625,Ryan Marks,K,0,0,,2028,329,60,60.6,60.7,S47,0,0,1,7,0,0,0,0,0,0,UTAH ST,UTAH ST,7,,,,,,,
157627,Max Alford,LB,0,0,,2027,329,,61.8,67.3,D33,0,0,1,0,0,8,3,0,0,0,UTAH ST,UTAH ST,11,,,,,,,
157628,Weylin Lapuaho,G,0,0,,2026,128,63.4,62.4,67.9,61,0,0,1,8,0,0,0,0,0,0,BYU,BYU,8,,,,,,,
157632,Bronson Olevao Jr.,LB,0,0,,2027,329,,62.2,72.9,D14,0,0,1,0,0,8,0,4,7,0,UTAH ST,UTAH ST,19,,,,,,,
157633,Paul Fitzgerald,ED,0,0,,2027,328,,63,67.4,D40,0,0,1,0,1,2,1,0,7,0,UTAH,UTAH,11,59.7,,,,,,
157635,Enoka Migao,ED,0,0,,2026,329,60,61.5,67.4,D45,0,0,1,7,2,0,3,0,2,0,UTAH ST,UTAH ST,14,59.9,,,,,,
157636,Elia Migao,G,0,0,,2026,329,62.5,62.2,67.9,73,0,0,1,7,0,0,0,0,0,0,UTAH ST,UTAH ST,7,,,,,,,
157637,Tavian Coleman,DI,0,0,,2026,314,,59.2,62.4,D08,0,0,1,0,2,0,0,0,0,0,TEXAS ST,TEXAS ST,2,59.1,,,,,,
157639,Benji Gosnell,TE,0,0,,2027,337,60,61.1,63.1,82,0,0,1,5,0,0,0,0,0,0,VA TECH,VA TECH,5,,,,,,,
157643,Brody Meadows,G,0,0,,2027,337,60,61,62.8,77,0,0,1,5,0,0,0,0,0,0,VA TECH,VA TECH,5,,,,,,,
157645,Dae'Quan Wright,TE,0,0,2026,2026,226,,60,63,08,0,0,1,0,0,0,1,0,0,0,OLE MISS,OLE MISS,1,,,,,,,
157646,Christian Epling,LS,0,0,,2027,337,61.6,43.3,63,S96,0,0,1,5,0,0,0,3,0,0,VA TECH,VA TECH,8,,0,,,,,
157647,Harrison Saint Germain,TE,0,0,,2027,337,60,59.3,65.2,87,1,0,1,5,0,0,6,3,0,0,VA TECH,VA TECH,14,,,,,,,
157650,Mansoor Delane,CB,0,0,2026,2026,337,,61.4,67.8,D04,0,0,1,0,7,0,0,0,2,0,VA TECH,VA TECH,9,60,,,,,,
157652,Devin Alves,S,0,0,,2028,337,,60.2,65.4,D11,0,0,1,0,0,2,0,0,0,0,VA TECH,VA TECH,2,,,,,,,
157654,Keyshawn Burgos,ED,0,0,,2028,337,,60.6,65,D02,0,0,1,0,2,0,0,0,1,0,VA TECH,VA TECH,3,60.1,,,,,,
157655,Braelin Moore,C,0,0,,2027,337,60.8,61.6,62.1,61,0,0,1,5,0,0,0,0,0,0,VA TECH,VA TECH,5,,,,,,,
157656,Bryce Duke,HB,0,0,,2026,263,,61.2,66.6,04,0,0,1,0,0,0,6,0,4,0,DOMINION,DOMINION,10,,,59.4,,,,
157659,John Love,K,0,0,,2027,337,,60,63.5,S17,0,0,1,5,0,0,0,0,0,0,VA TECH,VA TECH,5,,,,,69.9,,
157663,Nic Talich,LB,0,0,,2026,351,,61.1,72.3,D49,0,0,1,0,0,2,10,0,2,0,WYOMING,WYOMING,14,,,,,,,
157665,Isaac Schoenfeld,TE,0,0,,2028,351,60,60.4,67.7,87,0,0,1,1,0,0,10,0,0,0,WYOMING,WYOMING,11,,,,,,,
157666,Malique Singleton,CB,0,0,,2027,351,,60.5,63,D19,0,0,1,0,0,2,0,0,1,0,WYOMING,WYOMING,3,,,,,,,
157668,Rex Johnsen,G,0,0,,2028,351,60,60,61.6,70,0,0,1,1,0,0,0,0,0,0,WYOMING,WYOMING,1,,,,,,,
157670,Isaac Sell,CB,0,0,,2026,351,,61,67.2,D29,0,0,1,0,0,2,0,0,2,0,WYOMING,WYOMING,4,,,,,,,
157672,Koa McIntyre,S,0,0,,2027,351,,57.9,68.6,D21,0,0,1,0,0,0,6,0,0,0,WYOMING,WYOMING,6,,,,,,,
157673,Wes King,G,0,0,,2027,351,60,60,61,78,0,0,1,1,0,0,0,0,0,0,WYOMING,WYOMING,1,,,,,,,
157677,Luke Sandy,C,0,0,,2027,351,60,60.7,65.1,57,0,0,1,1,0,0,0,8,0,0,WYOMING,WYOMING,9,,,,,,,
157679,Jaden Williams,DI,0,0,,2028,351,,58.8,63.1,D91,0,0,1,0,4,0,0,0,0,0,WYOMING,WYOMING,4,58.9,,,,,,
157681,Caleb Merritt,CB,0,0,,2027,351,,54.1,69.4,D18,1,0,1,0,2,2,10,6,2,0,WYOMING,WYOMING,22,60,,59.4,,,,
157684,Carson York,LS,0,0,,2026,351,60,51.3,64.2,S52,0,0,1,1,0,0,0,8,0,0,WYOMING,WYOMING,9,,84.1,,,,,
157691,Anthony Hankerson,HB,0,0,2026,2026,265,,60,63,00,0,0,1,0,0,0,1,0,0,0,OREGON ST,OREGON ST,1,,,,,,,
157695,Alex Harkey,T,0,0,2026,2026,314,60,61.8,68.8,71,0,0,1,6,0,0,0,0,0,0,TEXAS ST,TEXAS ST,6,,,,,,,
157697,Ben Reznik,T,0,0,,2026,143,60,61,62.9,72,0,0,1,5,0,0,0,0,0,0,COLORADO,COLORADO,5,,,,,,,
157704,Zach Courtney,TE,0,0,,2027,141,61.4,61.7,66.6,33,0,0,1,9,0,1,6,0,0,0,COAST CAR,COAST CAR,16,,,,,,,
157707,Xavier Smith,S,0,0,,2027,330,,63.2,75.4,D02,0,0,1,0,5,4,0,0,2,0,UTEP,UTEP,11,60.2,,,,,,
157712,Jeremy Mack Jr.,S,0,0,,2026,263,,71.7,70.8,D19,0,0,1,0,1,5,6,6,5,1,DOMINION,DOMINION,23,60,,,,,,
157727,Hayden Hansen,TE,0,0,,2027,163,60,60.5,61.1,89,0,0,1,3,0,0,0,0,0,0,FLORIDA,FLORIDA,3,,,,,,,
157731,Keenan Landry,DI,0,0,,2026,201,,59.8,62.4,D56,0,0,1,0,1,0,0,0,0,0,KENT STATE,KENT STATE,1,59.6,,,,,,
157733,Trey Smack,K,0,0,2026,2026,163,,60,67,S29,0,0,1,3,0,4,0,0,0,0,FLORIDA,FLORIDA,7,,,,,64.4,71.5,
157735,Kamari Wilson,LB,0,0,,2027,110,,62.5,67.8,D20,0,0,1,0,1,10,0,2,1,0,ARIZONA ST,ARIZONA ST,14,60,,,,,,
157738,Jordan Herman,T,0,0,,2026,136,60,60,63.7,79,0,0,1,1,0,0,0,0,0,0,CHARLOTTE,CHARLOTTE,1,,,,,,,
157740,Caleb Douglas,WR,0,0,2026,2026,315,,60.9,66.5,05,0,0,1,0,0,0,6,0,1,0,TEXAS TECH,TEXAS TECH,7,,,,,,,
157745,Jalen Farmer,G,0,0,2026,2026,202,60.8,61.6,62.1,52,0,0,1,5,0,0,0,0,0,0,KENTUCKY,KENTUCKY,5,,,,,,,
157747,Jack Pyburn,ED,0,0,2026,2026,163,,60.2,67.1,D44,0,0,1,0,0,1,8,5,1,0,FLORIDA,FLORIDA,15,,,,,,,
157749,Shemar James,LB,0,0,2025,2025,163,,59.4,65,D06,0,0,1,0,5,0,0,5,0,0,FLORIDA,FLORIDA,10,59.8,,,,,,
157752,Tyreak Sapp,ED,0,0,2026,2026,163,,60,64.6,D94,0,0,1,0,2,0,8,0,0,0,FLORIDA,FLORIDA,10,59.8,,,,,,
157758,Sterling Lockett,WR,0,0,,2027,199,,60,63.3,06,0,0,1,0,0,0,0,0,3,0,KANSAS ST,KANSAS ST,3,,,,63,,,
157761,Tyson Struber,CB,0,0,,2027,199,,60,63.7,D33,0,0,1,0,0,1,0,0,0,0,KANSAS ST,KANSAS ST,1,,,,,,,
157762,Anthony Frias II,HB,0,0,,2026,324,,61.4,70.4,29,0,0,1,0,0,0,3,4,3,0,UCLA,UCLA,10,,,,,,,
157765,La'James White,HB,0,0,,2026,199,,59.9,64.8,47,0,0,1,0,0,0,3,0,0,0,KANSAS ST,KANSAS ST,3,,,,,,,
157766,Drake Bequeaith,G,0,0,,2027,199,60,61.4,63.3,53,0,0,1,7,0,0,0,0,0,0,KANSAS ST,KANSAS ST,7,,,,,,,
157772,Garrett Oakley,TE,0,0,,2027,199,60,61.3,60.6,86,0,0,1,6,0,0,0,0,0,0,KANSAS ST,KANSAS ST,6,,,,,,,
157773,Brayden Loftin,TE,0,0,,2028,199,60,61,63.9,87,0,0,1,7,0,0,3,0,0,0,KANSAS ST,KANSAS ST,10,,,,,,,
157775,Uso Seumalo,DI,0,0,2026,2026,199,63.1,61.4,63.3,D99,0,0,1,7,2,0,0,0,0,0,KANSAS ST,KANSAS ST,9,59.3,,,,,,
157776,Jordan Wright,CB,0,0,,2026,146,,60.9,67,D00,0,0,1,0,3,0,0,1,2,0,UCONN,UCONN,6,60,,,,,,
157777,Jacob Parrish,CB,0,0,2025,2025,199,,60.2,64.7,D10,0,0,1,0,2,0,0,0,1,0,KANSAS ST,KANSAS ST,3,60,,,60,,,
157778,Joe Hall III,CB,0,0,,2027,199,,60,63.4,D13,0,0,1,0,0,1,0,0,0,0,KANSAS ST,KANSAS ST,1,,,,,,,
157779,Jet Dineen,S,0,0,,2027,199,,63.8,69,D14,0,0,1,0,0,8,3,0,8,0,KANSAS ST,KANSAS ST,19,,,,,,,
157780,VJ Payne,S,0,0,2026,2026,199,,59.9,61.5,D19,0,0,1,0,2,0,0,0,0,0,KANSAS ST,KANSAS ST,2,59.8,,,,,,
157781,Kobe Savage,S,0,0,,2025,264,,61.7,65.3,D05,0,0,1,0,2,5,0,0,1,0,OREGON,OREGON,8,60,,,,,,
157782,Colby McCalister,S,0,0,,2027,199,,73,67.8,D02,0,0,1,0,0,7,0,0,8,0,KANSAS ST,KANSAS ST,15,,,,,,,
157783,Gavin Forsha,LB,0,0,,2027,288,,60,63.1,D27,0,0,1,0,6,0,0,0,0,0,S ALABAMA,S ALABAMA,6,59.8,,,,,,
157784,Gavin Meyers,LB,0,0,,2027,199,,60,62.4,D40,0,0,1,0,0,1,0,0,0,0,KANSAS ST,KANSAS ST,1,,,,,,,
157786,Tobi Osunsanmi,ED,0,0,,2027,199,,61.8,65.2,D44,0,0,1,0,1,7,0,0,0,0,KANSAS ST,KANSAS ST,8,59.8,,,,,,
157787,Zach Wittenberg,LB,0,0,,2026,199,,62.5,65.9,D48,0,0,1,0,0,8,0,3,1,0,KANSAS ST,KANSAS ST,12,,,,,,,
157790,Mason Olguin,LS,0,0,,2026,199,64.9,65.1,63,S16,0,0,1,7,0,0,0,3,0,0,KANSAS ST,KANSAS ST,10,,78.3,,,,,
157793,Braylin Presley,WR,0,0,,2026,320,,60,62.1,01,0,0,1,0,0,0,0,0,1,0,TULSA,TULSA,1,,,,60,,,
157809,Cameron Epps,CB,0,0,,2027,262,,62.2,70,D07,0,0,1,0,4,0,0,0,3,0,OKLA STATE,OKLA STATE,7,60,,,,,,
157811,Chance Clements,ED,0,0,,2026,262,,61.2,69.4,D31,0,0,1,0,0,0,5,4,3,0,OKLA STATE,OKLA STATE,12,,,,,,,
157812,Gabe Brown,LB,0,0,,2027,262,,53.8,68.5,D32,0,0,1,0,0,8,5,4,3,0,OKLA STATE,OKLA STATE,20,,,,,,,
157813,Garrick Martin,S,0,0,,2025,262,,62.2,68.1,D37,0,0,1,0,0,8,0,0,0,0,OKLA STATE,OKLA STATE,8,,,,,,,
157823,Jaleel Johnson,ED,0,0,,2027,262,,60,62.7,D95,0,0,1,0,1,0,0,0,0,0,OKLA STATE,OKLA STATE,1,59.8,,,,,,
157824,Cade Davis,LS,0,0,,2026,214,,59.1,63.3,S48,0,0,1,0,0,0,0,4,0,0,MARSHALL,MARSHALL,4,,81.4,,,,,
157831,Matt Coleman,WR,0,0,,2028,285,,60,63.9,14,0,0,1,0,0,0,0,0,3,0,S JOSE ST,S JOSE ST,3,,,,61.4,,,
157835,Jabari Bates,HB,0,0,,2027,285,,60,62.2,06,0,0,1,0,0,0,5,0,0,0,S JOSE ST,S JOSE ST,5,,,62.5,,,,
157836,Kayden Collins,WR,0,0,,2026,285,,65.9,67.8,21,0,0,1,0,0,7,0,0,3,0,S JOSE ST,S JOSE ST,10,,,,,,,
157838,Ethan Powell,LB,0,0,,2027,285,,61.3,66.5,D26,0,0,1,0,4,6,0,0,0,0,S JOSE ST,S JOSE ST,10,60.1,,,,,,
157841,Uluakinofo Taliauli,G,0,0,,2027,285,63.1,62.1,62.3,69,0,0,1,7,0,0,0,0,0,0,S JOSE ST,S JOSE ST,7,,,,,,,
157845,Jordan Pollard,LB,0,0,,2026,285,,59.6,66,D10,0,0,1,0,5,0,0,4,0,0,S JOSE ST,S JOSE ST,9,60,,,,,,
157848,Justin Eklund,LB,0,0,,2027,122,,60,63.8,D24,0,0,1,0,0,0,0,0,1,0,BOWL GREEN,BOWL GREEN,1,,,,,,,
157849,Michael Dansby,CB,0,0,2026,2026,285,,60.4,68.7,D25,0,0,1,0,4,0,0,3,3,0,S JOSE ST,S JOSE ST,10,59.7,,,,,,
157853,Dejon Roney,ED,0,0,,2027,285,,59.7,63.3,D48,0,0,1,0,2,0,0,0,0,0,S JOSE ST,S JOSE ST,2,59.5,,,,,,
157857,Dino Beslagic,P,0,0,,2027,285,,60,64,S39,0,0,1,0,0,0,0,1,0,0,S JOSE ST,S JOSE ST,1,,,,,,,60
157859,Kenton Jerido,G,0,0,,2027,288,60,61.4,62,69,0,0,1,4,0,0,0,0,0,0,S ALABAMA,S ALABAMA,4,,,,,,,
157861,Marquise Robinson,CB,0,0,2025,2025,111,,62.6,69,D13,0,0,1,0,0,5,0,0,6,0,ARKANSAS,ARKANSAS,11,,,,,,,
157867,Malachi Carney,T,0,0,,2027,288,60,60.8,62.7,77,0,0,1,4,0,0,0,0,0,0,S ALABAMA,S ALABAMA,4,,,,,,,
157870,Khalil Jacobs,LB,0,0,2026,2026,229,,63.6,67.7,D29,0,0,1,0,0,2,0,2,8,0,MISSOURI,MISSOURI,12,,,,,,,
157874,Blayne Myrick,LB,0,0,,2027,288,,60.2,67,D32,0,0,1,0,9,1,0,3,0,0,S ALABAMA,S ALABAMA,13,60,,,,,,
157883,Mo Westmoreland,ED,0,0,,2026,330,,60.6,64,D00,0,0,1,0,5,0,0,0,1,0,UTEP,UTEP,6,59.9,,,,,,
157884,Bryton Thompson,ED,0,0,,2026,330,,59.6,63.6,D15,0,0,1,0,3,0,0,0,0,0,UTEP,UTEP,3,59.4,,,,,,
157885,Josiah Allen,CB,0,0,,2026,330,,75.9,69.1,D22,0,0,1,0,2,4,7,6,2,2,UTEP,UTEP,21,60,,,,,,
157895,Jerome Gaillard Jr.,CB,0,0,,2025,101,,67.7,67.6,D22,0,0,1,0,1,4,0,0,2,1,AIR FORCE,AIR FORCE,7,59.9,,,,,,
157896,Cade Harris,HB,0,0,,2026,101,,60,63.8,21,0,0,1,0,0,0,1,0,5,0,AIR FORCE,AIR FORCE,6,,,60,63.9,,,
157898,Payton Zdroik,DI,0,0,2026,2026,101,,60.8,65.5,D96,0,0,1,0,1,0,0,0,2,0,AIR FORCE,AIR FORCE,3,60,,,,,,
157899,Jake Martin,S,1,0,,2025,101,,56,67.2,D07,0,0,1,0,0,4,1,6,3,0,AIR FORCE,AIR FORCE,14,,,,,,,
157906,Michael McAninch,G,0,0,,2025,101,60,61.4,63.2,71,0,0,1,4,0,0,0,6,0,0,AIR FORCE,AIR FORCE,10,,,,,,,
157908,James Tomasi,DI,0,0,,2025,101,,60.2,65.9,D62,0,0,1,0,0,0,0,0,2,0,AIR FORCE,AIR FORCE,2,,,,,,,
157916,Cameron Breier,WR,0,0,,2025,101,,33.8,25.8,06,0,1,1,0,0,4,1,0,3,0,AIR FORCE,AIR FORCE,8,,,,,,,
157917,Osaro Aihie,LB,0,0,,2026,101,,60.7,68.8,D08,0,0,1,0,1,0,1,6,6,0,AIR FORCE,AIR FORCE,14,60,,,,,,
157918,Kendin Alexander,WR,0,0,,2025,101,,61.7,66.5,04,0,0,1,0,0,3,0,0,1,0,AIR FORCE,AIR FORCE,4,,,,,,,
157919,Robert Mbroh,ED,0,0,,2025,101,,60,63.2,D24,0,0,1,0,0,0,0,1,0,0,AIR FORCE,AIR FORCE,1,,,,,,,
157924,Jamari Bellamy,CB,0,0,,2025,101,,60.8,67,D03,0,0,1,0,1,0,0,0,3,0,AIR FORCE,AIR FORCE,4,59.9,,,,,,
157937,Jonathan Capo,S,0,0,,2026,126,,49.5,67,D04,0,0,1,0,1,4,0,6,1,0,BUFFALO,BUFFALO,12,60,,,,,,
157942,Devin Grant,S,0,0,2026,2026,304,,61.6,68.5,D23,0,0,1,0,4,5,0,2,3,0,SYRACUSE,SYRACUSE,14,60,,,,,,
157945,Mark-Anthony Scott Jr.,HB,0,0,,2027,126,,60,61.8,33,0,0,1,0,0,0,3,0,0,0,BUFFALO,BUFFALO,3,,,43.3,,,,
157948,Red Murdock,LB,0,0,2026,2026,126,,49,68.5,D41,1,0,1,0,2,0,0,6,2,0,BUFFALO,BUFFALO,10,60.1,,,,,,
157950,Pershaun Fann,LB,0,0,,2027,126,,62.2,68.6,D13,0,0,1,0,0,0,3,0,4,0,BUFFALO,BUFFALO,7,,,,,,,
157953,Kam Olds,ED,0,0,,2026,201,,59.5,63.8,D11,0,0,1,0,5,0,0,0,0,0,KENT STATE,KENT STATE,5,59.3,,,,,,
157955,Devin Morgan,DI,0,0,,2027,126,,60,64.7,D91,0,0,1,0,0,0,0,0,1,0,BUFFALO,BUFFALO,1,,,,,,,
157956,Cornell Evans,DI,0,0,,2027,126,,59.7,63.6,D99,0,0,1,0,1,0,3,0,0,0,BUFFALO,BUFFALO,4,59.6,,,,,,
157957,Cam Ball,TE,0,0,,2027,227,61.5,61.7,60.9,10,0,0,1,9,0,0,0,0,0,0,MISS STATE,MISS STATE,9,,,,,,,
157959,Clevester Hines,CB,0,0,,2025,126,,45.3,27.2,D09,0,1,1,0,0,0,0,2,4,0,BUFFALO,BUFFALO,6,,,,,,,
157962,Keyshawn Cobb,CB,0,0,,2026,239,,59.9,68.1,D05,0,0,1,0,0,3,5,3,4,0,NEVADA,NEVADA,15,,,,,,,
157963,Maguire Neal,S,0,0,,2026,136,,73.7,65.8,D29,0,0,1,0,0,0,6,0,1,0,CHARLOTTE,CHARLOTTE,7,,,,,,,
157966,Isaiah Bullerdick,C,0,0,,2027,136,60,60,60.9,76,0,0,1,1,0,0,0,0,0,0,CHARLOTTE,CHARLOTTE,1,,,,,,,
157968,Xander Lamb,HB,0,0,,2027,136,,61.3,65.7,19,0,0,1,0,0,0,6,0,1,0,CHARLOTTE,CHARLOTTE,7,,,,,,,
157970,Reid Williford,LB,0,0,2026,2026,136,,60.1,63.8,D40,0,0,1,0,5,0,0,0,1,0,CHARLOTTE,CHARLOTTE,6,59.9,,,,,,
157975,Braeden McAlister,K,0,0,,2027,175,,60,67.8,S15,0,0,1,0,0,4,0,0,0,0,GA STATE,GA STATE,4,,,,,,60.3,
157976,Adam Booker,LS,0,0,,2027,136,60,64.8,63.5,S54,0,0,1,1,0,0,0,4,0,0,CHARLOTTE,CHARLOTTE,5,,81,,,,,
157977,Aveon Grose,S,0,0,,2027,223,,47.9,70.2,D30,1,0,1,0,1,3,4,4,1,0,MICH STATE,MICH STATE,13,60,,,,,,
157982,Kendall Stanley,T,0,0,,2027,136,60,60,61.6,53,0,0,1,1,0,0,0,0,0,0,CHARLOTTE,CHARLOTTE,1,,,,,,,
157988,Aidan Laros,P,0,0,2026,2026,202,,60,68.4,S48,0,0,1,0,0,5,0,0,0,0,KENTUCKY,KENTUCKY,5,,,,,,69.9,
158015,Drew Terrill,T,0,0,,2027,221,60,60.7,64.8,78,0,0,1,3,0,0,0,0,0,0,MIAMI OH,MIAMI OH,3,,,,,,,
158021,Adam Trick,ED,0,0,,2027,221,,60.3,64.8,D20,0,0,1,0,3,0,0,4,1,0,MIAMI OH,MIAMI OH,8,59.5,,,,,,
158024,Grant Lyons,ED,0,0,,2027,221,,57.6,63.6,D43,0,0,1,0,0,0,4,4,0,0,MIAMI OH,MIAMI OH,8,,,,,,,
158025,Josh Lukusa,ED,0,0,,2027,221,,60,62.7,D94,0,0,1,0,1,0,0,0,0,0,MIAMI OH,MIAMI OH,1,59.8,,,,,,
158027,Eli Coppess,S,0,0,,2027,221,,77.2,71.5,D26,0,0,1,0,0,3,4,0,2,0,MIAMI OH,MIAMI OH,9,,,,,,,
158028,Javon Tracy,WR,0,0,,2027,221,,60,64.5,11,0,0,1,0,0,0,0,1,0,0,MIAMI OH,MIAMI OH,1,,,,,,,
158029,Hudson Powell,LS,0,0,,2028,221,60,65.1,63.2,S59,0,0,1,3,0,0,0,4,0,0,MIAMI OH,MIAMI OH,7,,80.4,,,,,
158037,Roy Williams,ED,0,0,,2026,254,,60.4,64.8,D97,0,0,1,0,1,0,0,0,1,0,N ILLINOIS,N ILLINOIS,2,60,,,,,,
158039,Abiathar Curry,G,0,0,,2027,254,60,61.5,62.2,55,0,0,1,8,0,0,0,0,0,0,N ILLINOIS,N ILLINOIS,8,,,,,,,
