playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesHandsFumble,gradesOffense,gradesOffensePenalty,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesPassBlock,gradesPass,gradesRun
138241,Easton Kilty,T,0,2025,2025,199,,60.4,74.4,,55,71,0,1,0,14,0,0,18,32,14,18,KANSAS ST,KANSAS ST,81.5,,
138317,Nate Sullivan Jr.,TE,0,,2026,209,61,45.5,0,57.7,42.9,80,1,1,0,2,9,0,19,30,11,19,LA MONROE,LA MONROE,69.9,,
138400,Sy'veon Wilkerson,HB,0,,2025,175,72,67.7,73.4,72.4,,03,0,1,0,3,5,8,0,16,8,8,GA STATE,GA STATE,76.4,,64.8
138412,Caleb Krings,G,0,,2025,154,,54.8,79.1,,49.5,71,0,1,0,34,0,0,22,56,34,22,DUKE,DUKE,69.4,,
138448,Kaelon Black,HB,0,2026,2026,190,62.5,64.7,64.9,59.1,,08,0,1,0,0,1,1,0,2,1,1,INDIANA,INDIANA,,,63.1
138463,Cole Potts,G,0,,2025,197,,69.2,77.7,,72.3,66,0,1,0,16,0,0,31,47,16,31,JAMES MAD,JAMES MAD,35.9,,
138468,Tyler Stephens,G,0,,2025,190,,60,67.3,,60,77,0,1,0,0,0,0,2,2,0,2,INDIANA,INDIANA,,,
138470,Antwane Wells Jr.,WR,0,2025,2025,226,62.9,69.2,75.6,68.4,61.1,03,0,1,0,0,26,0,11,37,26,11,OLE MISS,OLE MISS,,,
138481,Isaiah Garcia-Castaneda,WR,0,,2026,238,72.6,55.7,71.5,56.1,60.7,13,0,1,0,0,4,0,5,9,4,5,NEBRASKA,NEBRASKA,,,
139059,Jabari Brooks,G,0,,2026,323,,66.3,75.9,,64.5,62,0,1,0,10,0,0,12,22,10,12,UCF,UCF,80.6,,
139386,Jaylon Jackson,HB,0,,2025,193,68.9,59.5,70.2,60.1,,12,0,1,0,0,4,4,0,8,4,4,IOWA STATE,IOWA STATE,,,59.5
139543,Ethan Hagler,C,0,,2026,281,,67.9,79.8,,62.9,57,0,1,0,34,0,0,37,71,34,37,SM HOUSTON,SM HOUSTON,82.5,,
141259,Quali Conley,HB,0,2025,2025,109,73.4,75.3,76.2,69.8,,07,0,1,0,10,8,10,0,28,18,10,ARIZONA,ARIZONA,83.9,,71.7
141268,Daniel Gonzalez,T,0,,2025,224,,37.3,70.1,,39.9,89,0,1,0,1,0,0,8,9,1,8,MIDDLE TN,MIDDLE TN,67.8,,
141472,Kyle Morlock,TE,0,,2025,167,,34.1,77.3,34,55.6,84,0,1,0,2,33,0,6,41,35,6,FLORIDA ST,FLORIDA ST,35.7,,
141590,Xavier Guillory,WR,0,2025,2025,110,61,52.2,0,57.3,44.6,01,1,1,0,0,25,0,22,47,25,22,ARIZONA ST,ARIZONA ST,,,
141684,Austin Leausa,G,0,,2026,128,,67.4,77.1,,65.6,55,0,1,0,19,0,0,23,42,19,23,BYU,BYU,76.3,,
141701,Mata'ava Ta'ase,TE,0,,2025,128,61,54.6,75,63.9,51.6,88,0,1,0,9,10,0,23,42,19,23,BYU,BYU,44.1,,
141735,Kisean Johnson,WR,0,2025,2025,346,62.9,57,79.1,56.8,61.9,00,0,1,0,0,32,0,14,46,32,14,W KENTUCKY,W KENTUCKY,,,
141839,Shomari Lawrence,HB,0,,2026,166,70.5,64.6,73.7,55.8,60,00,0,1,0,4,9,6,2,21,13,8,FIU,FIU,75.5,,65.1
141877,Connor Briggs,TE,0,,2025,221,,65.3,71.3,,66.9,04,0,1,0,0,0,0,5,5,0,5,MIAMI OH,MIAMI OH,,,
141881,Dominic Serapiglia III,C,0,,2025,134,,68.6,78,,64.6,63,0,1,0,29,0,0,14,43,29,14,C MICHIGAN,C MICHIGAN,76.7,,
142023,Michael Pettway,WR,0,,2026,196,66.2,75.3,73.4,72.3,74.7,02,0,1,0,0,13,0,14,27,13,14,JVILLE ST,JVILLE ST,,,
142181,Chubba Maae,DI,0,,2026,109,,60,60,,,D92,1,1,0,1,0,0,0,1,1,0,ARIZONA,ARIZONA,63.8,,
142259,Tyler Pastula,P,0,,2025,284,,60,63.6,,60,S13,0,1,0,0,0,0,1,1,0,1,S DIEGO ST,S DIEGO ST,,,
142276,Freddie Brock IV,HB,0,,2026,175,73.1,66.1,74.4,65.9,60,25,0,1,0,5,13,10,2,30,18,12,GA STATE,GA STATE,77,,64.6
142437,Abdul Janneh Jr.,WR,0,,2026,176,,60.8,73.6,55.9,78.8,04,0,1,0,0,5,0,10,15,5,10,GA TECH,GA TECH,,,
142483,Davon Wells,WR,0,,2025,209,70,71.2,0,73.9,60,03,1,1,0,0,13,0,12,25,13,12,LA MONROE,LA MONROE,,,
142535,Nick Reimer,T,0,,2026,122,,43.9,76.1,,44.2,52,1,1,0,25,0,0,27,52,25,27,BOWL GREEN,BOWL GREEN,47.2,,
142567,Tyler Huff,QB,0,,2025,196,15.4,35.1,0,,60,06,1,1,16,0,0,5,8,29,16,13,JVILLE ST,JVILLE ST,,42.1,48.8
142933,Tony Muskett,QB,0,,2025,335,62.7,27.9,69.5,,60,07,0,1,3,0,0,0,5,8,3,5,VIRGINIA,VIRGINIA,,27.7,
142935,Dymere Miller,WR,0,2025,2025,278,65,68.1,75.3,68.3,57,00,0,1,0,0,21,0,21,42,21,21,RUTGERS,RUTGERS,,,
142968,Ajani Cornelius,T,0,2025,2025,264,,61,0,,62.4,65,2,1,0,56,0,0,33,89,56,33,OREGON,OREGON,75.8,,
143014,Jake Spencer,WR,0,,2025,266,,59.6,67.6,,59,83,0,1,0,0,0,0,4,4,0,4,PENN STATE,PENN STATE,,,
143041,Grant Wilson,QB,0,,2027,263,13.4,42.7,77.2,,60,07,0,1,48,0,0,3,22,73,48,25,DOMINION,DOMINION,,41.4,57.8
143059,Matthew Sluka,QB,0,,2026,325,32.4,75.8,76.6,54.3,60,03,0,1,19,0,1,11,32,63,20,43,UNLV,UNLV,,64.9,75.5
143064,Eric Schon,G,0,,2025,154,,61.2,75.6,,59.2,64,0,1,0,12,0,0,9,21,12,9,DUKE,DUKE,69.8,,
143066,Luke Newman,G,0,2025,2025,223,,68.2,79.7,,66.8,70,0,1,0,29,0,0,35,64,29,35,MICH STATE,MICH STATE,74,,
143233,Grant Hidalgo,TE,0,,2026,115,,59.2,65,,58.7,47,1,1,0,0,0,0,2,2,0,2,AUBURN,AUBURN,,,
143757,D'Angalo Titialii,C,0,,2025,340,,69.5,79.3,,67.3,75,0,1,0,34,0,0,28,62,34,28,WASHINGTON,WASHINGTON,66.7,,
143759,Nate Bennett,WR,0,,2025,284,,51.3,76.2,53.8,45.7,11,0,1,0,0,15,0,18,33,15,18,S DIEGO ST,S DIEGO ST,,,
143817,Lewis Bond,WR,0,2026,2026,121,61,53.3,78,52.4,59.3,11,0,1,0,0,23,0,45,68,23,45,BOSTON COL,BOSTON COL,,,
143829,Drew Kendall,C,0,2025,2025,121,,69.7,79.6,,66.1,66,0,1,0,23,0,0,45,68,23,45,BOSTON COL,BOSTON COL,74.6,,
143844,Jaden Williams,WR,0,,2025,314,66.7,65.4,78.9,67,46.4,00,0,1,0,0,27,0,21,48,27,21,TEXAS ST,TEXAS ST,,,
143854,Sahmir Hagans,WR,0,2026,2026,154,65,67.9,75.7,69.7,43.6,02,0,1,0,0,26,0,12,38,26,12,DUKE,DUKE,,,
143862,Riley Leonard,QB,0,2025,2025,258,38.8,62.1,76.8,,60,13,0,1,37,0,0,8,22,67,37,30,NOTRE DAME,NOTRE DAME,,58.7,63.7
143865,Jordan Moore,WR,0,2025,2025,154,66.7,71.2,79.6,71,60.9,08,0,1,0,0,31,0,21,52,31,21,DUKE,DUKE,,,
143866,Jaquez Moore,HB,0,,2026,154,73.1,59.9,75,56.7,60,09,0,1,0,7,17,10,1,35,24,11,DUKE,DUKE,80.5,,59.5
143870,Justin Pickett,G,0,2026,2026,154,,59.1,78.6,,55,77,0,1,0,38,0,0,23,61,38,23,DUKE,DUKE,69.8,,
143876,CJ Campbell,HB,0,,2027,165,74.1,49.6,75.3,57.2,57.6,05,0,1,0,10,20,12,8,50,30,20,FAU,FAU,42.2,,49.2
143886,Malik McClain,WR,0,2026,2026,110,,57.2,74.6,56.8,59.5,12,0,1,0,0,3,0,19,22,3,19,ARIZONA ST,ARIZONA ST,,,
143891,Rod Orr Jr.,T,0,,2027,316,,62.5,69.6,,59.2,70,0,1,0,3,0,0,4,7,3,4,TOLEDO,TOLEDO,78.4,,
143900,Jackson West,T,0,,2026,167,,51.5,71.4,51.5,55.7,48,0,1,0,1,6,0,4,11,7,4,FLORIDA ST,FLORIDA ST,63.9,,
143904,Leo Blackburn,WR,0,,2026,176,,44.9,0,54.6,43.6,01,1,1,0,0,7,0,12,19,7,12,GA TECH,GA TECH,,,
143913,Weston Franklin,C,0,,2025,176,,74.7,79.3,,69.7,72,0,1,0,28,0,0,35,63,28,35,GA TECH,GA TECH,81.3,,
143914,Joe Fusile,G,0,,2026,176,,78.8,79.8,,77.6,67,0,1,0,30,0,0,36,66,30,36,GA TECH,GA TECH,83.6,,
143918,Jamal Haynes,HB,0,2026,2026,176,76.2,62.8,78.1,62.4,57.9,11,0,1,0,1,20,18,4,43,21,22,GA TECH,GA TECH,67.9,,62.5
143921,Jakiah Leftwich,T,0,,2026,245,,58.3,69,,56.7,75,0,1,0,1,0,0,5,6,1,5,N CAROLINA,N CAROLINA,73.7,,
143929,Malik Rutherford,WR,0,2026,2026,176,66.7,77.4,77.3,75.5,73.6,08,0,1,0,0,24,0,20,44,24,20,GA TECH,GA TECH,,,
143933,Elijah Arroyo,TE,0,2025,2025,220,65,74.4,77.2,78.1,58.1,08,0,1,0,2,29,0,13,44,31,13,MIAMI FL,MIAMI FL,45.6,,
143936,Romello Brinson,WR,0,2026,2026,287,61,49.1,0,48.7,79.3,03,1,1,0,0,18,0,20,38,18,20,SMU,SMU,,,
143941,Jake Garcia,QB,0,,2027,156,70.4,69.5,76.5,,60,11,0,1,41,0,0,3,19,63,41,22,E CAROLINA,E CAROLINA,,62.2,75.1
143942,Jacolby George,WR,0,2025,2025,220,62.9,61.9,78.3,61.4,62,03,0,1,0,0,27,0,15,42,27,15,MIAMI FL,MIAMI FL,,,
143948,Ryan Rodriguez,G,0,,2027,220,,60.3,77.7,,61.3,76,0,1,0,23,0,0,15,38,23,15,MIAMI FL,MIAMI FL,49.4,,
143949,Laurence Seymore III,G,0,,2027,102,,53.5,72.4,,56.9,50,0,1,0,6,0,0,3,9,6,3,AKRON,AKRON,36.8,,
143950,Key'Shawn Smith,WR,0,2025,2025,287,63.6,66.1,77.6,65.2,62,09,0,1,0,0,17,0,10,27,17,10,SMU,SMU,,,
143951,Brashard Smith,HB,0,2025,2025,287,72.5,87.4,73.7,56.1,60,01,0,1,0,4,4,9,2,19,8,11,SMU,SMU,76.8,,85.2
143965,J.J. Jones,WR,0,2025,2025,245,64.1,63.7,78.1,61.4,71.2,05,0,1,0,0,30,0,34,64,30,34,N CAROLINA,N CAROLINA,,,
143973,Bryson Nesbit,WR,0,2025,2025,245,62.9,55.5,77.5,58.1,45.3,18,0,1,0,0,25,0,24,49,25,24,N CAROLINA,N CAROLINA,,,
143974,Kobe Paysour,WR,0,,2026,245,,47.3,71.7,48.5,59.3,08,0,1,0,0,6,0,6,12,6,6,N CAROLINA,N CAROLINA,,,
143976,Diego Pounds,T,0,2026,2026,226,,75.3,75.5,,67.7,61,0,1,0,30,0,0,14,44,30,14,OLE MISS,OLE MISS,87.1,,
143984,Jakolbe Baldwin,WR,0,,2026,248,,57.6,70.3,58.2,60.2,84,0,1,0,0,2,0,4,6,2,4,NC STATE,NC STATE,,,
143985,Anthony Belton,T,0,2025,2025,248,,72.8,77.7,,66.5,74,0,1,0,45,0,0,29,74,45,29,NC STATE,NC STATE,81.7,,
143987,Lyndon Cooper,C,0,,2027,268,,68.6,79.9,,61.5,56,0,1,0,51,0,0,23,74,51,23,PITTSBURGH,PITTSBURGH,84.7,,
143989,Jaleel Davis,G,0,,2026,166,,45.2,73.3,,51.7,78,0,1,0,10,0,0,3,13,10,3,FIU,FIU,16,,
143993,Thornton Gentry,G,0,,2025,108,,59.1,75.9,,54.3,70,0,1,0,15,0,0,13,28,15,13,APP STATE,APP STATE,83,,
143994,Julian Gray,WR,0,,2026,206,66.2,67.6,71.5,66.7,60.3,01,0,1,0,0,6,0,6,12,6,6,LIBERTY,LIBERTY,,,
144006,Demie Sumo-Karngbaye,HB,0,,2025,202,72,75,75.8,73.5,53.7,00,0,1,0,6,13,8,8,35,19,16,KENTUCKY,KENTUCKY,79,,73.6
144010,Myles Alston,WR,0,,2026,263,65.7,64.7,80.7,64,63.3,08,0,1,0,0,47,0,23,70,47,23,DOMINION,DOMINION,,,
144013,Gavin Bartholomew,TE,0,2025,2025,268,65.7,65.1,0,70,52.7,86,1,1,0,0,35,0,15,50,35,15,PITTSBURGH,PITTSBURGH,,,
144016,Jaden Bradley,WR,0,2026,2026,325,62.9,76.4,74.3,78.3,47.6,23,0,1,0,0,9,0,12,21,9,12,UNLV,UNLV,,,
144020,Terrence Enos Jr.,T,0,,2026,268,,61.1,71.8,,59.9,74,0,1,0,12,0,0,3,15,12,3,PITTSBURGH,PITTSBURGH,61.6,,
144032,Terrence Moore,C,0,,2027,268,,55.4,72.4,,60,58,0,1,0,8,0,0,1,9,8,1,PITTSBURGH,PITTSBURGH,25.7,,
144037,Nate Yarnell,QB,0,,2026,268,65.6,57.9,71.4,,60,19,0,1,12,0,0,0,3,15,12,3,PITTSBURGH,PITTSBURGH,,51.6,65.7
144039,Jakob Bradford,G,0,,2025,304,,74.3,80.1,,76.1,74,0,1,0,45,0,0,26,71,45,26,SYRACUSE,SYRACUSE,72.8,,
144041,Enrique Cruz Jr.,T,0,2026,2026,304,,62.5,70.8,,59.6,70,0,1,0,5,0,0,6,11,5,6,SYRACUSE,SYRACUSE,76.5,,
144046,Oronde Gadsden II,TE,0,2025,2025,304,67.1,82.4,79.9,82.8,56,19,0,1,0,0,37,0,11,48,37,11,SYRACUSE,SYRACUSE,,,
144048,Umari Hatcher,WR,0,,2027,304,61,50.8,77.5,51.3,55.5,05,0,1,0,0,34,0,17,51,34,17,SYRACUSE,SYRACUSE,,,
144049,Wes Hoeh,C,0,,2026,146,,59.4,79.3,,55.8,73,0,1,0,36,0,0,27,63,36,27,UCONN,UCONN,72.9,,
144052,Justin Lamson,QB,0,,2027,300,65.9,87.6,66.6,,,08,0,1,1,0,0,2,0,3,1,2,STANFORD,STANFORD,,75.4,68.9
144060,Landon Morris,TE,0,,2027,306,61,66.8,71.7,73.4,56.3,81,0,1,0,2,7,0,8,17,9,8,TEMPLE,TEMPLE,36.1,,
144070,Tahj Bullock,QB,0,,2026,102,31.9,71.2,76.4,59.2,60.1,12,0,1,16,0,5,12,10,43,21,22,AKRON,AKRON,,64.3,69.9
144077,Jared Gibble,TE,0,,2026,108,,60,67.1,,58,46,0,1,0,0,0,0,2,2,0,2,APP STATE,APP STATE,,,
144079,Jack Hollifield,C,0,,2026,108,,64.4,79.7,,58,68,1,1,0,40,0,0,30,70,40,30,APP STATE,APP STATE,84.5,,
144095,Christian Moss,WR,0,,2027,200,62.9,63.2,76.1,62.7,61.3,06,0,1,0,0,14,0,13,27,14,13,KENNESAW,KENNESAW,,,
144099,P.J. Prioleau,HB,0,,2026,337,61.9,59.7,68.7,58.9,60,20,0,1,0,0,2,0,1,3,2,1,VA TECH,VA TECH,,,
144107,Malachi Thomas,HB,0,,2026,337,64.3,59.6,74.5,57.5,71,24,0,1,0,5,10,1,5,21,15,6,VA TECH,VA TECH,26.4,,59.6
144111,Dacari Collins,WR,0,,2026,248,62.9,56.1,76.5,54.1,78.5,04,0,1,0,0,22,0,16,38,22,16,NC STATE,NC STATE,,,
144112,Beaux Collins,WR,0,2025,2025,258,65.7,65,78.5,64.6,60,05,0,1,0,0,30,0,29,59,30,29,NOTRE DAME,NOTRE DAME,,,
144121,Tristan Leigh,T,1,2026,2026,140,,61.4,76.5,,62.1,71,1,1,0,35,0,0,22,57,35,22,CLEMSON,CLEMSON,56,,
144122,Ryan Linthicum,C,1,,2026,140,,62.1,78.9,,61.5,53,1,1,0,35,0,0,22,57,35,22,CLEMSON,CLEMSON,59.3,,
144123,Phil Mafah,HB,1,2025,2025,140,75.7,65.7,76.3,40.9,59.9,07,1,1,0,9,21,16,4,50,30,20,CLEMSON,CLEMSON,51,,71.2
144139,Troy Stellato,WR,0,,2028,140,,53.2,74.5,53.6,60.8,10,0,1,0,0,15,0,5,20,15,5,CLEMSON,CLEMSON,,,
144140,Marcus Tate,G,0,2025,2025,140,,71.9,76.1,,70.4,74,0,1,0,15,0,0,9,24,15,9,CLEMSON,CLEMSON,83.2,,
144144,Billy Wiles,QB,0,,2026,108,,60,65.5,,60,09,0,1,0,0,0,0,2,2,0,2,APP STATE,APP STATE,,,
144155,Michael Gonzalez,G,0,2025,2025,210,,60.7,76.2,,60.9,68,0,1,0,14,0,0,11,25,14,11,LOUISVILLE,LOUISVILLE,54.8,,
144160,Ahmari Huggins-Bruce,WR,0,,2025,210,61,69.2,70.1,67.6,60,24,0,1,0,0,6,0,3,9,6,3,LOUISVILLE,LOUISVILLE,,,
144185,Billy Edwards Jr.,QB,0,,2027,215,70.2,89.8,76.1,,60.2,09,0,1,30,0,0,4,21,55,30,25,MARYLAND,MARYLAND,,85,74.3
144188,Horatio Fields,WR,0,,2027,339,64.1,66,77.8,66,60,05,0,1,0,0,26,0,21,47,26,21,WAKE,WAKE,,,
144191,Matt Gulbin,G,0,2026,2026,339,,70.8,79.3,,68.8,54,0,1,0,31,0,0,24,55,31,24,WAKE,WAKE,83.6,,
144202,Nick Ragano,WR,0,,2026,339,,60,67.3,,60,84,0,1,0,0,0,0,2,2,0,2,WAKE,WAKE,,,
144203,Erik Russell,T,0,,2025,339,,63.6,73.4,,57.7,72,0,1,0,16,0,0,10,26,16,10,WAKE,WAKE,78.1,,
144205,Nick Sharpe,G,0,,2027,339,,62.7,76.5,,59.2,70,0,1,0,19,0,0,14,33,19,14,WAKE,WAKE,80.7,,
144218,Drew Donley,WR,0,,2025,314,,49.7,73.6,54.4,41.6,18,0,1,0,0,8,0,7,15,8,7,TEXAS ST,TEXAS ST,,,
144220,AJ George,G,0,,2026,102,,58.7,73,,57.6,71,0,1,0,4,0,0,6,10,4,6,AKRON,AKRON,72.3,,
144226,Brady Lichtenberg,QB,0,,2026,138,62.5,60.7,68.6,,60,16,0,1,0,0,0,1,5,6,0,6,CINCINNATI,CINCINNATI,,,60
144230,Chamon Metayer,TE,0,2026,2026,110,62.9,67.5,75.2,72.1,46.3,07,0,1,0,2,11,0,10,23,13,10,ARIZONA ST,ARIZONA ST,67.4,,
144232,Myles Montgomery,HB,0,2026,2026,323,72,81.8,71.4,86.8,57.7,22,0,1,0,1,3,8,4,16,4,12,UCF,UCF,71.8,,77
144234,Will Pauling,WR,0,2026,2026,349,66.2,64.8,78.8,64.6,59.4,06,0,1,0,1,32,0,30,63,33,30,WISCONSIN,WISCONSIN,64.4,,
144243,Josh Atkins,T,0,,2027,110,,66.3,76.1,,64.2,65,0,1,0,26,0,0,22,48,26,22,ARIZONA ST,ARIZONA ST,66.5,,
144253,Alton McCaskill,HB,0,,2027,110,71.3,56.4,70.7,,58.5,20,0,1,0,0,0,7,3,10,0,10,ARIZONA ST,ARIZONA ST,,,57.4
144255,Raylen Sharpe,WR,0,2026,2026,169,62.9,59.6,73.9,59.4,60.5,11,0,1,0,0,20,0,6,26,20,6,FRESNO ST,FRESNO ST,,,
144267,Seth Henigan,QB,0,2025,2025,218,69.5,92,76.2,,60,09,0,1,34,0,0,2,19,55,34,21,MEMPHIS,MEMPHIS,,91.3,69.5
144276,Mak Pounders,T,1,,2026,227,,48.2,0,,55.8,66,2,1,0,29,0,0,21,50,29,21,MISS STATE,MISS STATE,67.7,,
144279,Eric Rivers,WR,0,2026,2026,166,62.9,53.1,75.7,53.3,59.5,03,0,1,0,0,27,0,13,40,27,13,FIU,FIU,,,
144283,Roc Taylor,WR,0,2025,2025,218,67,73.6,77.6,74.3,62,03,0,1,0,0,26,1,15,42,26,16,MEMPHIS,MEMPHIS,,,57.5
144289,Cameron Wright,WR,0,,2026,141,62.9,63.4,0,66.4,61.7,17,1,1,0,0,14,0,28,42,14,28,COAST CAR,COAST CAR,,,
144294,Javan Bouton,T,0,,2025,237,,72.1,78.8,,69.9,62,1,1,0,24,0,0,44,68,24,44,NAVY,NAVY,82.5,,
144299,Trey Cummings,T,0,,2025,237,,72.2,76.6,,67.8,66,0,1,0,22,0,0,45,67,22,45,NAVY,NAVY,80.2,,
144303,D.J. Donovan,T,0,,2025,237,,77,69.1,,74,87,0,1,0,0,0,0,7,7,0,7,NAVY,NAVY,,,
144305,Daba Fofana,WR,0,,2025,237,72.5,65.4,76.4,56.7,69.4,45,0,1,0,6,5,9,7,27,11,16,NAVY,NAVY,12.5,,68.1
144313,Amin Hassan,WR,0,,2025,237,62.5,54.7,74,54.6,55.9,28,0,1,0,4,7,1,18,30,11,19,NAVY,NAVY,74.3,,57.5
144314,Maquel Haywood,HB,0,,2025,108,68.6,64.8,70.8,58.4,,28,0,1,0,4,2,4,0,10,6,4,APP STATE,APP STATE,78.3,,63.2
144330,Connor McMahon,T,0,,2025,237,,82.4,77.3,,78.8,68,0,1,0,24,0,0,44,68,24,44,NAVY,NAVY,77.2,,
144343,Thomas Scully,T,0,,2025,237,,57.1,74.5,39.5,72.5,88,0,1,0,2,11,0,23,36,13,23,NAVY,NAVY,66.9,,
144344,Brent Self,C,0,,2025,237,,65.4,0,,65.3,65,1,1,0,24,0,0,44,68,24,44,NAVY,NAVY,80.5,,
144348,Turner Stepp,WR,0,,2025,237,,57.7,72,,54.4,32,0,1,0,0,0,0,9,9,0,9,NAVY,NAVY,,,
144356,Roderick Daniels Jr.,WR,1,2025,2025,287,72.3,62.2,0,64.1,61.1,13,1,1,0,0,10,3,8,21,10,11,SMU,SMU,,,62.9
144358,Stone Eby,TE,0,,2026,287,,55.6,72.9,58.1,53.1,44,0,1,0,1,3,0,7,11,4,7,SMU,SMU,67.7,,
144361,Dylan Goffney,WR,0,,2026,144,61,39.4,72.6,41.6,58,05,0,1,0,0,10,0,5,15,10,5,COLO STATE,COLO STATE,,,
144371,Zane Minors,HB,0,,2026,287,65.5,71.5,69.6,58.2,,26,0,1,0,0,3,2,0,5,3,2,SMU,SMU,,,70
144377,Keaton Schultz,G,0,,2026,287,,62.7,74.4,,61.6,76,0,1,0,2,0,0,13,15,2,13,SMU,SMU,77,,
144392,Justin Lynch,HB,0,,2026,254,70.7,73.6,73.6,63,59.8,05,0,1,0,1,4,6,4,15,5,10,N ILLINOIS,N ILLINOIS,67.7,,71.5
144395,Jimto Obidegwu,T,0,2026,2026,201,,70.3,77.3,,68.2,73,0,1,0,35,0,0,33,68,35,33,KENT STATE,KENT STATE,68.8,,
144404,Bryce Bohanon,WR,0,,2026,319,61,68.9,71.6,67.6,60.8,83,0,1,0,0,5,0,6,11,5,6,TULANE,TULANE,,,
144412,Lucas Desjardins,WR,0,,2026,319,,57.7,66.8,59.1,60,84,0,1,0,0,1,0,1,2,1,1,TULANE,TULANE,,,
144417,Trevor Evans,WR,0,,2026,319,,57.1,63.4,59.1,,39,0,1,0,0,1,0,0,1,1,0,TULANE,TULANE,,,
144418,Kai Horton,QB,0,,2026,319,60.3,56.4,68.1,,60,12,0,1,1,0,0,0,4,5,1,4,TULANE,TULANE,,56.1,
144442,Braylon Braxton,QB,0,,2026,214,68.5,86.5,72,,60,01,0,1,12,0,0,3,3,18,12,6,MARSHALL,MARSHALL,,90.7,57.8
144445,Jordan Ford,HB,0,,2026,175,67.6,62.5,70.7,55.7,,09,0,1,0,1,6,2,0,9,7,2,GA STATE,GA STATE,71.1,,63.4
144448,Bill Jackson,HB,0,,2026,320,72,72.4,72.5,60.4,60,03,0,1,0,1,9,8,1,19,10,9,TULSA,TULSA,67.5,,72.9
144451,Marquis Shoulders,WR,0,,2027,182,64.3,60.4,74.3,62.1,60.3,14,0,1,0,0,13,1,6,20,13,7,HOUSTON,HOUSTON,,,57.9
144455,Charlie Browder,TE,0,,2027,307,,42.3,70.6,37.9,57.6,88,0,1,0,1,4,0,4,9,5,4,TENNESSEE,TENNESSEE,67.8,,
144464,Titus Mokiao-Atimalala,WR,0,,2026,324,62.9,57.1,77.2,55,78.2,02,0,1,0,0,42,0,15,57,42,15,UCLA,UCLA,,,
144468,Kaedin Robinson,WR,0,,2026,108,71.1,65.7,77.8,66.3,55.9,02,0,1,0,0,37,0,27,64,37,27,APP STATE,APP STATE,,,
144473,Cole Best,C,0,,2028,327,,48.2,0,,48.9,72,1,1,0,30,0,0,31,61,30,31,USF,USF,64.9,,
144478,Gunnar Greenwald,TE,0,,2025,327,61.9,57.3,71.1,57.1,59.3,87,0,1,0,0,4,0,2,6,4,2,USF,USF,,,
144483,Jimmy Horn Jr.,WR,0,2025,2025,143,66.7,82.6,77.1,82,60.9,05,0,1,0,0,31,0,10,41,31,10,COLORADO,COLORADO,,,
144486,Andrew Kilfoyl,G,0,,2026,327,,60.3,68.5,,60,75,0,1,0,1,0,0,2,3,1,2,USF,USF,72,,
144487,Gannon Lanning,T,0,,2026,327,,42.4,71.2,,49.3,61,0,1,0,4,0,0,8,12,4,8,USF,USF,0.2,,
144506,Kyron Drones,QB,0,2026,2026,337,73.4,80.5,76.5,,60,01,0,1,38,0,0,12,13,63,38,25,VA TECH,VA TECH,,80.9,64.9
144507,Hal Presley,WR,0,2025,2025,118,,58.9,74.8,54.4,77.2,16,0,1,0,0,13,0,12,25,13,12,BAYLOR,BAYLOR,,,
144511,Cameron Bonner,WR,0,,2026,118,,59,68.8,59.9,60,84,0,1,0,0,1,0,2,3,1,2,BAYLOR,BAYLOR,,,
144512,Jonah Burton,WR,0,,2027,118,,58.6,67.1,59.9,59.9,17,0,1,0,0,1,0,2,3,1,2,BAYLOR,BAYLOR,,,
144513,Josh Cameron,WR,0,2026,2026,118,73,54.8,77.1,54.2,60.4,34,0,1,0,0,17,0,27,44,17,27,BAYLOR,BAYLOR,,,
144514,Gavin Yates,TE,0,,2025,118,,89,73.6,56.8,83,43,0,1,0,1,2,0,11,14,3,11,BAYLOR,BAYLOR,64.5,,
144516,Ryan Lengyel,G,0,,2026,118,,54.5,78.6,,55.6,62,0,1,0,24,0,0,23,47,24,23,BAYLOR,BAYLOR,39,,
144520,Monaray Baldwin,WR,0,2025,2025,118,62.9,67.1,75.4,66.5,61.3,04,0,1,0,0,18,0,17,35,18,17,BAYLOR,BAYLOR,,,
144541,Eli Sanders,HB,0,,2026,241,75.6,59,75.9,69.2,59.1,06,0,1,0,6,22,16,5,49,28,21,NEW MEXICO,NEW MEXICO,77.1,,55.3
144542,Tyler Maro,T,0,,2026,193,,61.7,73.1,,58.4,50,0,1,0,13,0,0,12,25,13,12,IOWA STATE,IOWA STATE,69.5,,
144544,Jim Bonifas,C,0,2026,2026,193,,63.9,73.6,,62.4,63,0,1,0,3,0,0,9,12,3,9,IOWA STATE,IOWA STATE,72.8,,
144546,Tyler Moore,TE,0,2026,2026,193,,56.3,74.4,50.6,64.2,82,0,1,0,0,7,0,11,18,7,11,IOWA STATE,IOWA STATE,,,
144558,Devin Neal,HB,0,2025,2025,198,71.9,75.3,72.6,55.4,59.3,04,0,1,0,0,9,8,2,19,9,10,KANSAS,KANSAS,,,76.4
