playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesOffense,gradesOffensePenalty,gradesPassBlock,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesHandsFumble,gradesPassRoute,gradesPass,gradesRun
145554,Riley Engelhard,TE,0,,2026,106,60.1,69.7,,60.1,89,0,1,0,0,0,0,3,3,0,3,ALBANY,ALBANY,,,,
145568,B.J. Ragland,C,0,,2026,137,72.9,78.4,75.5,68.8,53,0,1,0,20,0,0,29,49,20,29,CHATTNOOGA,CHATTNOOGA,,,,
145569,Jack Reynolds,WR,0,,2026,171,77.6,71.5,,59.7,16,0,1,0,0,7,0,5,12,7,5,GARD-WEBB,GARD-WEBB,61,75.7,,
145649,Tae'Shaun Johnson,WR,0,,2027,178,67.9,77.2,,61.5,07,0,1,0,0,24,0,15,39,24,15,HAMPTON,HAMPTON,66.6,67.1,,
145677,Carson Williams,TE,0,,2026,250,60.7,74.5,70.9,51,88,0,1,0,2,11,0,22,35,13,22,N DAK ST,N DAK ST,61,67.2,,
145714,Jase Bauer,QB,0,,2026,310,75.4,21.5,,60,08,1,1,18,0,0,12,37,67,18,49,TENN MARTN,TENN MARTN,73.3,,54.6,82.6
145761,J.B. Mitchell III,WR,0,,2026,100,64,74.7,,59.9,05,0,1,0,0,18,0,10,28,18,10,ABILENE CH,ABILENE CH,62.9,63.6,,
145792,Pat McQuaide,QB,0,,2027,334,72.6,77.2,,60,07,0,1,28,0,0,3,44,75,28,47,VILLANOVA,VILLANOVA,69.7,,75.2,53.9
145869,Isaiah Bragg,CB,0,,2026,153,69.7,75.6,,78.6,01,0,1,0,0,15,0,10,25,15,10,DRAKE,DRAKE,69.8,66.5,,
145885,Bryce Butler,TE,0,,2026,317,31.4,75.5,67.9,38,22,0,1,0,2,23,0,19,44,25,19,TOWSON,TOWSON,,36.3,,
145895,Quintell Quinn,HB,0,,2027,309,63.4,74.5,,57.9,28,0,1,0,0,8,9,6,23,8,15,TENN TECH,TENN TECH,72.5,55.7,,64.3
145909,Jalen Riven,ED,0,,2026,345,60,60,63.8,,D05,0,1,0,1,0,0,0,1,1,0,W ILLINOIS,W ILLINOIS,,,,
145999,Dawson Menegatti,WR,0,,2026,253,49.6,72.8,,42.6,19,0,1,0,0,8,0,9,17,8,9,N COLORADO,N COLORADO,,54.1,,
146023,Drake Martinez,TE,0,,2028,310,59.9,73.4,,68.9,22,0,1,0,0,7,0,14,21,7,14,TENN MARTN,TENN MARTN,,55.1,,
146024,Sammy Norris,TE,0,,2028,279,54,75.2,71.1,50.6,38,0,1,0,3,1,0,12,16,4,12,SACRAMENTO,SACRAMENTO,,60,,
146038,Pedro Timoteo,G,0,,2026,269,56.6,75,80.5,52.3,76,0,1,0,12,0,0,9,21,12,9,PORTLAND,PORTLAND,,,,
146074,Nate Adams,G,0,,2026,292,61.1,78.5,84.8,56.2,73,0,1,0,28,0,0,29,57,28,29,S DAK ST,S DAK ST,,,,
146075,Jalen Walthall,WR,0,2026,2026,189,90.3,79.7,,57.7,06,0,1,0,0,33,0,29,62,33,29,INCAR WORD,INCAR WORD,67.5,90,,
146143,Phillippe Wesley,WR,0,,2026,152,54.5,75.8,,60.4,14,0,1,0,0,7,0,4,11,7,4,DELWARE ST,DELWARE ST,,55,,
146242,Stevie Rocker,HB,0,,2026,232,62.7,72.2,,57.1,21,0,1,0,0,10,3,2,15,10,5,MONTANA,MONTANA,67.8,58.7,,64.8
146346,Carter Neuman,TE,0,,2026,124,45.5,74.7,46.4,48.9,13,0,1,0,2,12,0,14,28,14,14,BRYANT,BRYANT,,49.4,,
146361,Jayson Raines,WR,0,,2026,252,72.5,77.3,,73.8,08,0,1,0,0,22,0,16,38,22,16,N ARIZONA,N ARIZONA,65,70.3,,
146362,BJ Barrow,HB,0,,2027,274,71.1,75.3,,60,17,0,1,0,0,17,11,1,29,17,12,RHODE ISLD,RHODE ISLD,25.2,35.8,,79.5
146431,Ricky Parks,HB,0,,2026,168,58.1,68.9,70.3,,06,0,1,0,2,4,1,0,7,6,1,FORDHAM,FORDHAM,64.3,62.8,,57.7
146432,Peter Costelli,QB,0,,2027,253,47.4,71,,60,08,0,1,5,0,0,4,4,13,5,8,N COLORADO,N COLORADO,68.9,,32.8,66.6
146437,Hayden Erickson,TE,0,,2026,298,64.5,75.5,65.6,65.9,46,0,1,0,1,6,0,36,43,7,36,SO UTAH,SO UTAH,,52.8,,
146495,Reed Shumpert,WR,0,,2027,213,54.2,76,,60.7,15,0,1,0,0,14,0,16,30,14,16,MARIST,MARIST,63.6,54,,
146509,Tsion Nunnally,WR,0,,2026,186,61.8,77.4,,61.1,09,0,1,0,0,33,0,31,64,33,31,IDAHO ST,IDAHO ST,66.2,61.4,,
146577,Donnie Hardin,G,0,,2026,1298,56.3,10.4,79.8,56.7,67,1,1,0,20,0,0,39,59,20,39,LIUSHAR,LIUSHAR,,,,
146814,Cedrick Nicely,G,0,,2026,1177,60,65,71.9,,57,0,1,0,1,0,0,0,1,1,0,W GEORGIA,W GEORGIA,,,,
146817,J.J. Henry,WR,0,,2026,100,64.9,73.2,,41.8,01,0,1,0,0,15,1,8,24,15,9,ABILENE CH,ABILENE CH,65.3,65.8,,63.1
146914,Sam Reynolds,WR,0,,2026,317,51.8,75.8,,57.2,07,0,1,0,0,23,0,8,31,23,8,TOWSON,TOWSON,,52.5,,
146943,Miles Campbell,TE,0,,2027,164,57.2,77.9,71,62.8,06,0,1,0,6,14,0,21,41,20,21,FL A&M,FL A&M,,51.3,,
147030,Coen Sutton,WR,0,,2027,172,57.4,67.5,,60,11,0,1,0,0,2,0,1,3,2,1,GEORGETOWN,GEORGETOWN,,58.3,,
147059,Omari Walker,WR,0,,2026,274,68,74.7,,60,11,0,1,0,0,7,0,1,8,7,1,RHODE ISLD,RHODE ISLD,61,67.4,,
147091,Malachi Taylor,WR,0,,2026,139,57.5,73,,61.4,18,0,1,0,0,3,0,11,14,3,11,CITADEL,CITADEL,,57.1,,
147110,Cam'Ron Ransom,QB,0,,2026,119,33.9,70.7,,60,01,1,1,8,0,0,1,3,12,8,4,BETH COOK,BETH COOK,7.7,,48.7,48.6
147245,Quayde Hawkins,QB,0,,2026,100,72.1,71.6,,60,12,0,1,5,0,0,0,11,16,5,11,ABILENE CH,ABILENE CH,63.8,,86.1,52
147286,Cameron Dye,T,0,,2026,295,64.8,77.2,78.6,55,60,0,1,0,47,0,0,27,74,47,27,S ILLINOIS,S ILLINOIS,,,,
147375,Devontae Houston,HB,0,,2026,157,78,75.8,45.7,59.7,03,0,1,0,11,17,18,2,48,28,20,E TENN ST,E TENN ST,76.3,53.7,,80.6
147415,Brady Olson,QB,0,,2026,133,79.6,76.4,,60,12,0,1,31,0,0,5,24,60,31,29,CENT CT ST,CENT CT ST,32,,77.7,66.2
147446,Ron Vann Jr.,WR,0,,2026,159,77.2,76.4,,62.3,06,0,1,0,0,11,0,15,26,11,15,E KENTUCKY,E KENTUCKY,,76.2,,
147530,Dylan Rollins,G,0,,2028,233,66.6,73.3,77,65.3,63,0,1,0,5,0,0,6,11,5,6,MONTANA ST,MONTANA ST,,,,
147538,Kylen Austin,WR,0,,2026,106,55.2,75.9,,61.3,01,0,1,0,0,13,0,9,22,13,9,ALBANY,ALBANY,61,55.2,,
147568,Tyler Charbonneau,G,0,,2026,129,59.4,80.1,62.9,57.2,59,0,1,0,40,0,0,30,70,40,30,CAL POLY,CAL POLY,,,,
147588,Kekoa Visperas,QB,0,,2026,309,69.8,76.1,,60,00,0,1,30,0,0,6,21,57,30,27,TENN TECH,TENN TECH,71.1,,73.4,57.9
147611,Elisha Cummings,HB,0,,2026,185,65,76.5,78.2,58.3,20,0,1,0,3,37,10,3,53,40,13,IDAHO,IDAHO,73.4,75.6,,59.9
147613,Michael Graves,WR,0,,2026,185,86.2,74,,60,01,1,1,0,0,17,0,2,19,17,2,IDAHO,IDAHO,64.1,84.9,,
147643,Tanner Huff,S,0,,2027,232,60,60,,60,D29,0,1,0,0,0,0,1,1,0,1,MONTANA,MONTANA,,,,
147649,Elijah Elliott,HB,0,,2026,124,63.3,77,0,60,11,0,1,0,0,25,23,2,50,25,25,BRYANT,BRYANT,77.5,50.6,,66.7
147659,Titan Fleischmann,G,0,,2027,233,69.7,77.6,78.4,68.2,66,0,1,0,24,0,0,20,44,24,20,MONTANA ST,MONTANA ST,,,,
147689,Elijah Taylor,WR,0,,2027,252,62.7,72.4,,60.1,01,0,1,0,0,3,1,9,13,3,10,N ARIZONA,N ARIZONA,64.3,58.1,,63.1
147692,Connor DePrez,G,0,,2026,252,71,76.3,79.6,67,57,0,1,0,14,0,0,13,27,14,13,N ARIZONA,N ARIZONA,,,,
147696,Seth Smith,T,0,,2027,252,74,75.7,86,67.4,76,0,1,0,25,0,0,19,44,25,19,N ARIZONA,N ARIZONA,,,,
147710,Jihad Marks,WR,0,,2026,139,68.3,76,,61.8,84,0,1,0,0,5,0,25,30,5,25,CITADEL,CITADEL,61,68.2,,
147718,Frank Thompson,G,0,,2027,253,64.9,78.8,80.4,61.3,57,0,1,0,35,0,0,29,64,35,29,N COLORADO,N COLORADO,,,,
147724,Ethan Kramer,G,0,,2027,252,64.3,78.5,84.4,59.9,72,0,1,0,25,0,0,19,44,25,19,N ARIZONA,N ARIZONA,,,,
147732,Donovan Payne,TE,0,,2027,104,50.6,74,23.3,40.9,84,0,1,0,2,11,0,13,26,13,13,ALAB A&M,ALAB A&M,65.8,66.4,,
147753,Joe Brown,DI,0,,2026,353,60,63.3,,60,D99,0,1,0,0,0,0,1,1,0,1,YNGTOWN ST,YNGTOWN ST,,,,
147778,Kaiden Bennett,QB,0,,2026,152,59.1,76.5,,60,00,1,1,30,0,0,5,26,61,30,31,DELWARE ST,DELWARE ST,70.7,,58.2,59.2
147791,Kenndel Riley,G,0,,2026,279,56.9,79.3,84.6,54.1,62,0,1,0,17,0,0,41,58,17,41,SACRAMENTO,SACRAMENTO,,,,
147792,Aidan Meek,T,0,,2026,279,82.4,76.1,83.2,77.4,74,0,1,0,17,0,0,41,58,17,41,SACRAMENTO,SACRAMENTO,,,,
147794,Sawyer Hays,T,0,,2026,279,55.5,76.6,44.9,56.6,72,0,1,0,17,0,0,41,58,17,41,SACRAMENTO,SACRAMENTO,,,,
147837,Jessie Campbell III,WR,0,,2026,217,59.5,0,,72.8,00,1,1,0,0,16,0,37,53,16,37,MCNEESE,MCNEESE,61,59.7,,
147920,Vinson Davis III,WR,0,,2026,295,66.8,76.7,,61.1,02,0,1,0,0,37,0,19,56,37,19,S ILLINOIS,S ILLINOIS,66.9,66.3,,
147957,Maleek Huggins,WR,0,,2028,119,82.3,78.1,,78.2,09,0,1,0,0,38,1,22,61,38,23,BETH COOK,BETH COOK,73.5,81.3,,57.5
147967,Connor Finer,TE,0,,2026,274,59.5,77.3,67.8,49.4,02,0,1,0,1,28,0,23,52,29,23,RHODE ISLD,RHODE ISLD,65,64.1,,
147988,Blake Bohannon,WR,0,,2026,232,58.5,76.1,,62.5,04,0,1,0,0,22,0,13,35,22,13,MONTANA,MONTANA,62.9,58.1,,
147999,David Dutra,T,0,,2026,231,49.7,0,55.5,59.5,60,2,1,0,35,0,0,26,61,35,26,MONMOUTH,MONMOUTH,,,,
148001,T.J. Speight,WR,0,,2026,231,77.2,77,,60.4,01,0,1,0,0,23,0,7,30,23,7,MONMOUTH,MONMOUTH,69,75.7,,
148013,Adrian Hawkins,G,0,,2026,291,63.4,77.3,74.3,61.3,59,1,1,0,15,0,0,26,41,15,26,S DAKOTA,S DAKOTA,,,,
148028,Tommy Rittenhouse,QB,0,,2026,188,86,77.2,,60,16,0,1,40,0,0,3,32,75,40,35,ILL STATE,ILL STATE,70.3,,86.6,60.7
148032,Daniel Sobkowicz,WR,0,2026,2026,188,67.6,76.8,,81.5,02,0,1,0,0,19,0,18,37,19,18,ILL STATE,ILL STATE,64.1,64.8,,
148033,Scotty Presson Jr.,TE,0,,2026,188,68.8,76.6,46.4,57.1,11,0,1,0,2,14,0,15,31,16,15,ILL STATE,ILL STATE,62.9,72.2,,
148041,JK Carter,WR,0,,2026,236,69.5,77.1,,74.6,02,0,1,0,0,30,0,28,58,30,28,MURRAY ST,MURRAY ST,64.1,67.5,,
148043,Cameron Nelson,WR,0,,2026,228,44.9,0,,59.5,01,1,1,0,0,25,0,10,35,25,10,MS VLY ST,MS VLY ST,61,48.3,,
148082,Lance Rees,TE,0,,2026,191,42.4,76.4,62.3,55.5,87,0,1,0,5,20,0,11,36,25,11,INDIANA ST,INDIANA ST,61.9,42.2,,
148138,Nate DeMontagnac,WR,0,,2026,249,55.7,74.8,,54.9,03,0,1,0,0,16,0,7,23,16,7,N DAKOTA,N DAKOTA,64.1,56.4,,
148151,Bryce Lance,WR,0,2026,2026,250,70.7,0,,68.4,05,1,1,0,0,23,0,25,48,23,25,N DAK ST,N DAK ST,64.1,72,,
148154,Cole Payton,QB,0,2026,2026,250,73.4,76,,60,09,1,1,25,0,0,9,20,54,25,29,N DAK ST,N DAK ST,72.2,,67.9,68.5
148156,Barika Kpeenu,HB,0,2026,2026,250,59.6,77.1,25.6,45.7,08,0,1,0,2,20,17,8,47,22,25,N DAK ST,N DAK ST,75.8,56.5,,62.1
148157,Owen Johnson,HB,0,,2026,250,60,63.5,72.6,,04,0,1,0,1,0,0,0,1,1,0,N DAK ST,N DAK ST,,,,
148158,Truman Werremeyer,TE,0,,2026,250,71.8,71.2,67.3,73.1,46,1,1,0,1,1,0,10,12,2,10,N DAK ST,N DAK ST,,59.2,,
148162,Chris Harris,WR,0,,2026,250,54.4,70.8,,53.8,19,0,1,0,0,3,0,4,7,3,4,N DAK ST,N DAK ST,,57,,
148181,Aidan Dunne,WR,0,,2026,255,57.7,70.4,,54.9,10,0,1,0,0,0,0,7,7,0,7,N IOWA,N IOWA,,,,
148185,Keean Kamerling,C,0,,2026,255,63.2,78.9,55.5,62.3,51,0,1,0,13,0,0,42,55,13,42,N IOWA,N IOWA,,,,
148197,Derek Anderson,TE,0,,2026,255,58.9,77.3,69.4,62.4,88,0,1,0,2,11,0,44,57,13,44,N IOWA,N IOWA,,50.3,,
148202,Jack Martens,WR,0,,2026,291,72.3,75.7,,87.2,15,0,1,0,0,15,0,20,35,15,20,S DAKOTA,S DAKOTA,68.8,67.4,,
148203,Javion Phelps,WR,0,,2026,291,80.3,68.4,,59.8,08,0,1,0,0,1,0,2,3,1,2,S DAKOTA,S DAKOTA,61,74.5,,
148204,Nate Thomas,HB,0,,2026,185,64.9,68.4,,60,28,0,1,1,0,1,2,1,5,2,3,IDAHO,IDAHO,65.9,60,60,65.5
148208,Sam Kohls,G,0,,2026,291,55.6,0,51,63.6,68,2,1,0,24,0,0,40,64,24,40,S DAKOTA,S DAKOTA,,,,
148225,Grahm Goering,WR,0,,2027,292,54.5,77.9,,75.5,12,0,1,0,0,27,0,22,49,27,22,S DAK ST,S DAK ST,61,52.3,,
148259,Ethan Tyla,G,0,,2026,142,62.2,72.7,77.4,59.8,71,0,1,0,8,0,0,2,10,8,2,COLGATE,COLGATE,,,,
148297,Max Tomczak,WR,0,2026,2026,353,62.3,80.2,,62.8,04,0,1,0,0,44,0,30,74,44,30,YNGTOWN ST,YNGTOWN ST,71.9,61.7,,
148308,Luke Hensley,WR,0,,2026,353,70.8,76.3,,60.3,06,0,1,0,0,20,0,12,32,20,12,YNGTOWN ST,YNGTOWN ST,13.7,70,,
148339,Luke Duska,G,0,,2027,162,62.2,0,69,66.6,66,1,1,0,44,0,0,13,57,44,13,ELON,ELON,,,,
148351,Scott Hummel,G,0,,2026,276,57.5,79.4,72,53.6,71,0,1,0,31,0,0,28,59,31,28,RICHMOND,RICHMOND,,,,
148354,William Atkins IV,QB,0,,2026,290,72.2,76.3,,60,01,0,1,29,0,0,4,22,55,29,26,SCAR STATE,SCAR STATE,70.2,,78.1,50.8
148356,Maxwell James,WR,0,,2026,231,53.9,76.4,,60.9,09,0,1,0,0,15,0,10,25,15,10,MONMOUTH,MONMOUTH,61,54,,
148368,Jaelin Montgomery,T,3,,2026,317,41,12.1,46.5,44,75,3,1,0,39,0,0,20,59,39,20,TOWSON,TOWSON,,,,
148372,Eli Mahan,TE,0,,2027,212,73.8,75.3,69.5,61.5,16,0,1,0,1,10,0,19,30,11,19,MAINE,MAINE,62.9,76.9,,
148374,Declan McKevitt,TE,0,,2026,212,58.5,74.6,69.5,62.3,48,0,1,0,1,3,0,12,16,4,12,MAINE,MAINE,,54.9,,
148394,Tim Bonagura,DI,0,,2026,240,60,60,63.8,,D93,0,1,0,1,0,0,0,1,1,0,NEW HAMP,NEW HAMP,,,,
148413,Owen Laughlin,LB,0,,2026,276,60,60,,60,D43,0,1,0,0,0,0,1,1,0,1,RICHMOND,RICHMOND,,,,
148416,Brian Catanzarite,LS,0,,2026,276,60,60,,60,S57,0,1,0,0,0,0,1,1,0,1,RICHMOND,RICHMOND,,,,
148418,Kyle Wickersham,QB,0,,2026,276,66.6,74.1,,60,16,0,1,21,0,0,5,7,33,21,12,RICHMOND,RICHMOND,27.9,,64.4,63.7
148421,Gabriel Carbajal,T,0,,2026,276,55.6,69.2,30.1,60,52,0,1,0,5,0,0,2,7,5,2,RICHMOND,RICHMOND,,,,
148422,Ja'Vion Griffin,WR,0,,2026,276,67.7,76.7,,78.5,05,0,1,0,0,28,0,22,50,28,22,RICHMOND,RICHMOND,65,65.4,,
148428,Sam Hedrick,TE,0,,2026,129,57.4,66,65.4,,15,0,1,0,1,2,0,0,3,3,0,CAL POLY,CAL POLY,,56.6,,
148434,Kollin Melendez,T,0,,2026,303,63.5,78.9,61.9,62.5,65,0,1,0,59,0,0,30,89,59,30,STNY BROOK,STNY BROOK,,,,
148463,Lukkas Londono,WR,0,,2026,317,56.5,0,,60,14,1,1,0,0,16,0,2,18,16,2,TOWSON,TOWSON,63.6,60.5,,
148465,Griffin Patterson,TE,0,,2026,309,60.6,68.5,64.5,59.9,87,0,1,0,1,0,0,5,6,1,5,TENN TECH,TENN TECH,,,,
148475,Stephane Voltaire,T,0,,2026,334,56.8,77.4,55.7,56.2,75,0,1,0,28,0,0,45,73,28,45,VILLANOVA,VILLANOVA,,,,
148477,Daniel Lopes,WR,0,,2026,131,51.4,77.4,,60.9,02,0,1,0,0,24,0,18,42,24,18,CAMPBELL,CAMPBELL,,51.3,,
148481,AJ Johnson,TE,0,,2027,334,62.8,78.1,69.8,52,09,0,1,0,8,17,0,38,63,25,38,VILLANOVA,VILLANOVA,62.9,67.4,,
148484,Irene Ngabonziza,WR,0,,2026,213,71.8,70.4,,60.3,02,0,1,0,0,4,0,4,8,4,4,MARIST,MARIST,61,69.7,,
148489,Trey McDonald,TE,0,,2026,348,60.1,76.2,67.3,70.7,85,0,1,0,1,9,0,14,24,10,14,WM & MARY,WM & MARY,,54.2,,
148503,Josh Gaffney,G,0,,2027,106,63,78.9,62,62.4,71,0,1,0,36,0,0,30,66,36,30,ALBANY,ALBANY,,,,
148516,Anthony Perez,G,0,,2026,124,63.5,79.2,38.1,66.9,77,0,1,0,29,0,0,24,53,29,24,BRYANT,BRYANT,,,,
148534,Taylor Wright-Rawls,WR,0,,2027,977,55.4,70.3,63.1,59.8,04,0,1,0,1,4,0,2,7,5,2,MERCYHURST,MERCYHURST,,56,,
148550,Tristen Riley,WR,0,,2026,124,83.2,75,,60.3,03,0,1,0,0,25,0,12,37,25,12,BRYANT,BRYANT,69.3,81.9,,
148557,Gary Satterwhite III,T,0,,2026,155,58.1,77.4,56.3,57.5,54,0,1,0,41,0,0,41,82,41,41,DUQUESNE,DUQUESNE,,,,
148562,Cameron McLaurin,C,0,,2026,155,62.9,12,54.8,66.1,57,1,1,0,41,0,0,41,82,41,41,DUQUESNE,DUQUESNE,,,,
148591,Jaylen Laudermilk,HB,0,,2026,244,66.7,71.7,,,01,0,1,0,0,7,3,0,10,7,3,NORFOLK,NORFOLK,72.3,71.4,,63.7
148600,Hayden Fisher,WR,0,,2026,385,58.8,77.3,,58.8,11,0,1,0,0,18,0,23,41,18,23,MERRIMACK,MERRIMACK,61,58.7,,
148602,Victor Dawson,HB,0,,2027,188,70.9,76.5,80.9,60,05,0,1,0,8,19,21,3,51,27,24,ILL STATE,ILL STATE,77,60.3,,70.7
148603,Myles Wilson,WR,0,,2026,1470,69.9,76.9,,58.3,05,0,1,0,0,22,0,12,34,22,12,STHLSK,STHLSK,65.7,69.4,,
148686,Ben Moseley,WR,0,,2026,283,67.7,72.2,,60,28,0,1,0,0,6,0,1,7,6,1,SAN DIEGO,SAN DIEGO,61,66.3,,
148793,Davis Watson,T,0,,2026,170,63,76.2,78.8,54.9,75,0,1,0,31,0,0,22,53,31,22,FURMAN,FURMAN,,,,
148794,Terrance Caldwell,C,0,,2026,252,64.3,74.8,78.4,60.8,59,0,1,0,11,0,0,6,17,11,6,N ARIZONA,N ARIZONA,,,,
148800,Jackson Bradley,G,0,,2027,147,61.7,0,84.3,62.2,57,1,1,0,32,0,0,29,61,32,29,CORNELL,CORNELL,,,,
148843,Konstantin Spork,G,0,,2026,148,72.4,75.7,57.4,73.2,69,0,1,0,19,0,0,34,53,19,34,DARTMOUTH,DARTMOUTH,,,,
148860,Painter Richards-Baker,WR,0,,2028,344,51.7,76.9,,52.5,08,0,1,0,0,24,0,13,37,24,13,W CAROLINA,W CAROLINA,,52.6,,
148888,Scott Woods,WR,0,,2026,212,59.8,76.3,,58.9,05,0,1,0,0,22,0,10,32,22,10,MAINE,MAINE,70.3,59.8,,
148894,Ameer Dudley,QB,0,,2026,277,60,65.5,,60,03,0,1,0,0,0,0,2,2,0,2,ROB MORRIS,ROB MORRIS,,,,
148959,William Bergin,C,0,,2026,267,59.8,78.5,58.4,59,72,0,1,0,26,0,0,28,54,26,28,PENN,PENN,,,,
148971,Davis Ellis,WR,0,,2026,267,52.6,0,,72.1,03,1,1,0,0,22,0,20,42,22,20,PENN,PENN,62.9,53.4,,
149107,Chandler Kirton,C,0,,2026,116,70.8,80.4,67.2,68.2,52,0,1,0,40,0,0,42,82,40,42,AUSTINPEAY,AUSTINPEAY,,,,
149127,Christian Wingfield,T,0,,2029,164,72.3,73.2,79.1,68.6,54,0,1,0,13,0,0,13,26,13,13,FL A&M,FL A&M,,,,
149129,Harrison Wilkes,G,0,,2026,116,65.1,77.2,73.5,63.4,71,0,1,0,16,0,0,15,31,16,15,AUSTINPEAY,AUSTINPEAY,,,,
149152,Joe McNab,TE,0,,2026,158,52.1,75.4,68.3,54.8,82,0,1,0,4,14,0,11,29,18,11,E ILLINOIS,E ILLINOIS,,50.9,,
149203,Jayvian Allen,HB,0,,2026,389,64.6,76.1,80.5,56.2,06,0,1,0,10,13,16,9,48,23,25,N ALABAMA,N ALABAMA,75.5,58.7,,64.3
149211,Wes Delk,G,0,,2026,309,59.9,78.1,50.1,60.8,68,0,1,0,31,0,0,23,54,31,23,TENN TECH,TENN TECH,,,,
149212,Alex Delk,G,0,,2028,309,57.2,79.4,58.9,55.4,78,0,1,0,31,0,0,28,59,31,28,TENN TECH,TENN TECH,,,,
149226,Christian Thomas,T,0,,2026,309,73.8,76.6,87.8,66,54,1,1,0,31,0,0,28,59,31,28,TENN TECH,TENN TECH,,,,
149229,Lem Wash,HB,0,,2028,295,74,72.5,72.7,58.8,24,0,1,0,2,7,2,2,13,9,4,S ILLINOIS,S ILLINOIS,66.9,89.3,,67.8
149230,Logan Weedman,T,0,,2026,309,69.9,76.1,72.7,66.5,73,0,1,0,31,0,0,28,59,31,28,TENN TECH,TENN TECH,,,,
149290,Brendan Cassamajor,HB,0,,2028,142,51.2,73.4,73,59,24,0,1,0,3,12,0,9,24,15,9,COLGATE,COLGATE,61.9,30.3,,
149305,Jaden Allen,TE,0,,2027,168,77.3,77.8,70.7,62.4,88,0,1,0,25,18,0,19,62,43,19,FORDHAM,FORDHAM,64.1,75.2,,
149306,David Evbomenya,T,0,,2026,1177,62.3,71.1,78.2,57.2,74,0,1,0,9,0,0,4,13,9,4,W GEORGIA,W GEORGIA,,,,
149316,Julius Loughridge,HB,0,,2026,292,63.9,73.9,75.7,60,15,0,1,0,4,6,10,3,23,10,13,S DAK ST,S DAK ST,73.1,55.4,,63.5
149325,Kaysen Mahuka-Kaawa,G,0,,2026,172,35.3,79,8.5,39.6,55,0,1,0,33,0,0,34,67,33,34,GEORGETOWN,GEORGETOWN,,,,
149326,Naieem Kearney,HB,0,,2026,131,65.6,71.7,75.9,60,08,0,1,0,4,5,4,1,14,9,5,CAMPBELL,CAMPBELL,69.2,66.5,,63.7
149347,Brock Biestek,WR,0,,2026,172,56.4,78.7,,58.9,05,0,1,0,0,36,0,33,69,36,33,GEORGETOWN,GEORGETOWN,61,56.1,,
149373,Nahjee Adams,HB,0,,2028,299,48.4,0,,,22,1,1,0,0,2,1,0,3,2,1,ST FRANCIS,ST FRANCIS,66.2,57.6,,59.6
149438,Luke Wooten,WR,0,,2026,253,59.2,74.7,,59.9,23,0,1,0,0,21,0,15,36,21,15,N COLORADO,N COLORADO,67.3,59,,
149444,Cameron Heald,TE,0,,2026,127,51.4,79.3,65.1,65.6,82,0,1,0,1,21,0,20,42,22,20,BUTLER,BUTLER,62.9,47.1,,
149617,Josh Heverly,WR,0,,2026,283,56.4,78,,63.8,03,0,1,0,0,32,0,40,72,32,40,SAN DIEGO,SAN DIEGO,65,55.7,,
149625,Evans Bowling,T,0,,2026,283,66.5,77.1,80.5,60.2,73,0,1,0,33,0,0,42,75,33,42,SAN DIEGO,SAN DIEGO,,,,
149651,Tristan Shannon,HB,0,,2026,213,67.7,74.1,69.5,60,22,0,1,0,1,8,13,2,24,9,15,MARIST,MARIST,26.4,56,,67.5
149662,Ibrahim Giwa,T,0,,2026,184,62.3,75.9,34.4,71.4,72,1,1,0,27,0,0,22,49,27,22,HOWARD,HOWARD,,,,
149664,Masin Cobb,T,0,,2026,213,61.9,75.1,84.8,55.9,56,0,1,0,15,0,0,24,39,15,24,MARIST,MARIST,,,,
149665,Dominic Perricone,G,0,,2026,213,55.9,77.7,53.1,55.2,65,0,1,0,22,0,0,26,48,22,26,MARIST,MARIST,,,,
149671,Zaire Cooper,G,0,,2026,184,56.5,72.4,61.1,56.4,71,0,1,0,7,0,0,3,10,7,3,HOWARD,HOWARD,,,,
149717,Dawson Harrington,T,0,,2026,302,77.1,77,81.4,72.2,66,0,1,0,33,0,0,39,72,33,39,STETSON,STETSON,,,,
149763,Ryan Merklinger,T,0,,2026,137,60.1,77.1,25.9,66.8,64,0,1,0,29,0,0,47,76,29,47,CHATTNOOGA,CHATTNOOGA,,,,
149765,Myles Parker,WR,0,,2027,104,46.4,76.7,,57.3,05,1,1,0,0,40,0,15,55,40,15,ALAB A&M,ALAB A&M,65,46,,
149834,Reggie Davis,HB,0,,2026,107,63.3,75.6,46.6,56.5,02,0,1,0,2,16,16,5,39,18,21,ALCORN ST,ALCORN ST,28.5,55,,65.5
149847,Javonte Graves-Billips,WR,0,,2026,139,53.7,76.3,,57.8,02,0,1,1,0,4,2,24,31,5,26,CITADEL,CITADEL,65.9,56.9,59.9,54.4
149848,Mike Bartilucci,C,0,,2026,139,48.4,78.4,53.9,50.3,57,0,1,0,11,0,0,38,49,11,38,CITADEL,CITADEL,,,,
149888,Myion Hicks,HB,0,,2027,257,62.4,75.2,59.2,58,00,0,1,0,7,14,10,5,36,21,15,NWSTATE,NWSTATE,73.1,58.1,,63.6
149893,Grant Robinson,HB,0,,2026,124,65.5,72.1,,60,21,0,1,0,0,9,4,1,14,9,5,BRYANT,BRYANT,70.1,63.1,,66
