playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesHandsFumble,gradesOffense,gradesOffensePenalty,gradesPassRoute,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesPassBlock,gradesPass,gradesRun
170919,Nolan Clayton,TE,0,,2029,334,,56.4,69,59.1,58.7,85,0,1,0,0,1,0,3,4,1,3,VILLANOVA,VILLANOVA,,,
170921,Kyle Fay,T,0,,2029,334,,65.4,75.9,,63.5,67,0,1,0,34,0,0,21,55,34,21,VILLANOVA,VILLANOVA,65.4,,
170926,Ja'briel Mace,HB,0,,2029,334,74.1,68.1,74.1,53,71.2,04,0,1,0,6,14,11,3,34,20,14,VILLANOVA,VILLANOVA,79.5,,67.9
170928,Chris McCullers,G,0,,2029,334,,64.1,77.3,,60.7,76,0,1,0,25,0,0,17,42,25,17,VILLANOVA,VILLANOVA,78.1,,
170932,Isaiah Ragland,HB,0,,2029,334,69.9,67.6,72,57.4,,20,0,1,0,1,11,5,0,17,12,5,VILLANOVA,VILLANOVA,72.7,,69.4
171880,Korbin Hendrix,WR,0,,2028,232,,53,74.3,53.6,60,14,0,1,0,0,15,0,1,16,15,1,MONTANA,MONTANA,,,
176760,Everett Carr,G,0,,2028,233,,60,60,,,57,0,1,0,1,0,0,0,1,1,0,MONTANA ST,MONTANA ST,63.8,,
176768,Cedric Jefferson,T,0,,2029,233,,65.8,15.8,,67.2,73,2,1,0,26,0,0,38,64,26,38,MONTANA ST,MONTANA ST,71,,
176769,Adam Jones,HB,0,,2028,233,75.5,72,76,53.4,68.3,23,0,1,0,5,18,16,10,49,23,26,MONTANA ST,MONTANA ST,78.1,,72
176776,Hunter Provience,TE,0,,2028,233,61,79.2,73.4,57.3,80.5,86,0,1,0,2,6,0,23,31,8,23,MONTANA ST,MONTANA ST,76.7,,
177123,Brayden Jellison,G,0,,2028,188,,65.2,80.4,,65.4,66,0,1,0,45,0,0,39,84,45,39,ILL STATE,ILL STATE,54.5,,
178141,Keali'i Ah Yat,QB,0,,2028,232,69.8,58.7,77.1,,60.2,08,0,1,47,0,0,1,20,68,47,21,MONTANA,MONTANA,,58.1,59.4
178148,Jordan Dever,WR,0,,2028,232,,58.3,64.1,59.6,,09,0,1,0,0,1,0,0,1,1,0,MONTANA,MONTANA,,,
178149,Lucas Freitas,G,0,,2028,232,,60,60,,60,78,0,1,0,0,0,0,1,1,0,1,MONTANA,MONTANA,,,
178158,Evan Shafer,TE,0,,2026,232,62.9,90,70,89.5,68.7,84,0,1,0,2,5,0,4,11,7,4,MONTANA,MONTANA,66,,
185470,Dylan Lord,WR,0,,2029,188,64.1,62.3,75.7,61.9,60.6,04,0,1,0,0,28,0,8,36,28,8,ILL STATE,ILL STATE,,,
185471,Luke Mailander,WR,0,,2029,188,61,52.9,79.2,51,74,84,0,1,0,0,42,0,33,75,42,33,ILL STATE,ILL STATE,,,
185472,Andrew Rockford,WR,0,,2027,188,,60,66.8,,60,24,0,1,0,0,0,0,2,2,0,2,ILL STATE,ILL STATE,,,
186379,David Avit,HB,0,,2027,334,65.5,56.1,67.1,60,,24,0,1,0,2,1,2,0,5,3,2,VILLANOVA,VILLANOVA,75,,56.5
186381,Brandon Binkowski,WR,0,,2030,334,,56.9,71.4,57.3,60.3,81,0,1,0,0,3,0,4,7,3,4,VILLANOVA,VILLANOVA,,,
186385,Chris Colby,WR,0,,2029,334,,57.9,66.7,58.7,60,13,0,1,0,0,2,0,1,3,2,1,VILLANOVA,VILLANOVA,,,
186387,Ryan Cregan,G,0,,2029,334,,68.7,73.5,,66.2,79,0,1,0,9,0,0,4,13,9,4,VILLANOVA,VILLANOVA,81.6,,
186392,Lucas Kopecky,WR,0,,2026,334,62.9,60.8,78.4,60.3,62.3,16,0,1,0,0,31,0,17,48,31,17,VILLANOVA,VILLANOVA,,,
186459,Logan Brasfield,G,0,,2029,188,,67.1,77.5,,57.4,70,0,1,0,45,0,0,39,84,45,39,ILL STATE,ILL STATE,83.9,,
191481,Rocky Lencioni,TE,0,,2029,233,64.6,89.6,0,93.3,67.3,89,1,1,0,4,7,0,30,41,11,30,MONTANA ST,MONTANA ST,82.2,,
191486,Dane Steel,WR,0,,2029,233,62.9,63.4,78.3,63.5,59.1,84,0,1,0,0,22,0,35,57,22,35,MONTANA ST,MONTANA ST,,,
191492,Jabez Woods,WR,0,,2029,233,9.3,48.5,73.7,41.7,83.8,10,0,1,0,0,13,1,1,15,13,2,MONTANA ST,MONTANA ST,,,63.2
191493,Braden Zimmer,T,0,,2029,233,,79.9,77.1,,73.1,72,0,1,0,27,0,0,38,65,27,38,MONTANA ST,MONTANA ST,90.3,,
192492,Colin Amick,T,0,,2029,232,,55.7,73.7,,49.7,70,0,1,0,14,0,0,12,26,14,12,MONTANA,MONTANA,79.8,,
192494,Brooks Davis,WR,0,,2029,232,62.9,56.4,74,57.2,56.3,03,0,1,0,0,10,0,4,14,10,4,MONTANA,MONTANA,,,
192496,Malae Fonoti,HB,0,,2029,232,65.3,62.7,73.1,74.1,57.5,07,0,1,0,1,7,1,3,12,8,4,MONTANA,MONTANA,67.5,,59.6
192500,Torin Jeske,T,0,,2029,232,,60,60,,60,68,0,1,0,0,0,0,1,1,0,1,MONTANA,MONTANA,,,
201431,Colby Frokjer,P,0,,2030,233,60.3,60,60,,,S30,0,1,1,0,0,0,0,1,1,0,MONTANA ST,MONTANA ST,,60,
201434,Brody Johnson,LS,0,,2030,233,,60,60,,,S40,0,1,0,1,0,0,0,1,1,0,MONTANA ST,MONTANA ST,63.8,,
202250,Carter Bowen,G,0,,2028,232,,60,60,,60,77,0,1,0,0,0,0,1,1,0,1,MONTANA,MONTANA,,,
202267,Hashim Jones,HB,0,,2030,232,62.5,52.9,65.8,59.1,,28,0,1,0,0,1,1,0,2,1,1,MONTANA,MONTANA,,,57.9
203395,Sean Welde,TE,0,,2030,334,,60,63.3,,60,89,0,1,0,0,0,0,1,1,0,1,VILLANOVA,VILLANOVA,,,
203400,Braden Reed,WR,0,,2030,334,66.5,72.8,77.3,71.4,59.3,83,0,1,0,0,33,1,18,52,33,19,VILLANOVA,VILLANOVA,,,63.2
