playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepDefense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepOffense,gradesLongSnap,gradesPuntReturn,gradesPunter,gradesFgepKicker,gradesKickReturn,gradesKickoffKicker
170041,Que'Sean Brown,WR,0,0,,2028,154,,60,62.1,07,0,0,1,0,0,0,0,0,1,0,DUKE,DUKE,1,,,60,,,,
170044,Caleb Dorris,T,0,0,,2028,154,,61.1,60.7,66,0,0,1,5,0,0,0,0,0,0,DUKE,DUKE,5,60,,,,,,
170047,Leon Griffin III,S,0,0,,2028,154,,62,69.1,D06,0,0,1,0,0,5,5,0,1,0,DUKE,DUKE,11,,,,,,,
170050,Kendall Johnson,LB,0,0,,2028,154,60,60.3,62.4,D42,0,0,1,0,3,0,0,0,1,0,DUKE,DUKE,4,,,,,,,
170056,Luke Mergott,LB,0,0,,2027,154,60.2,60.6,63.5,D34,0,0,1,0,5,0,0,0,1,0,DUKE,DUKE,6,,,,,,,
170057,Kevin O'Connor,ED,0,0,,2028,154,59.3,61.9,65.5,D15,0,0,1,5,2,5,0,4,1,0,DUKE,DUKE,17,60,,,,,,
170060,DaShawn Stone,S,0,0,,2028,154,59.9,60.4,62.2,D08,0,0,1,0,5,0,0,0,1,0,DUKE,DUKE,6,,,,,,,
170061,Semaj Turner,ED,0,0,,2027,154,59.7,59.4,65.3,D43,0,0,1,0,1,0,5,0,0,0,DUKE,DUKE,6,,,,,,,
170065,Jacob Cruz,ED,0,0,,2028,196,59.6,70.8,68.1,D13,0,0,1,0,3,4,4,0,4,0,JVILLE ST,JVILLE ST,15,,,,,,,
170076,Patrick Screws Jr.,T,0,0,,2028,318,,60.6,63.6,72,0,0,1,3,0,0,0,0,0,0,TROY,TROY,3,60,,,,,,
170136,Hayden Rollison,TE,0,0,,2028,335,,60,63.8,94,0,0,1,0,0,0,5,0,0,0,VIRGINIA,VIRGINIA,5,,,,,,,
170137,Elijah Slibeck,P,0,0,,2028,335,,60,68.4,S99,0,0,1,0,0,5,0,0,0,0,VIRGINIA,VIRGINIA,5,,,,,,,63
170255,Brandon Inniss,WR,0,0,,2028,260,,60.1,64.3,01,0,0,1,0,0,0,4,1,3,0,OHIO STATE,OHIO STATE,8,,,62.9,,,58.4,
170257,Jermaine Mathews Jr.,CB,0,0,,2028,260,60,61,65.8,D07,0,0,1,0,4,3,0,0,0,0,OHIO STATE,OHIO STATE,7,,,,,,,
170258,Kayden McDonald,DI,0,0,2026,2026,260,59.2,59.3,62.9,D98,0,0,1,0,3,0,0,0,0,0,OHIO STATE,OHIO STATE,3,,,,,,,
170263,Joshua Padilla,G,0,0,,2028,260,,60.4,60.9,62,0,0,1,3,0,0,0,0,0,0,OHIO STATE,OHIO STATE,3,60,,,,,,
170264,Arvell Reese,LB,0,0,2026,2026,260,60.2,60.2,68.4,D08,0,0,1,0,4,0,0,3,0,0,OHIO STATE,OHIO STATE,7,,,,,,,
170267,Ryan Rudzinski,S,0,0,,2028,260,,75.2,67.6,D46,0,0,1,0,0,0,4,0,0,0,OHIO STATE,OHIO STATE,4,,,,,,,
170271,Will Smith Jr.,DI,0,0,,2028,260,60,60,61.7,D53,0,0,1,0,1,0,0,0,0,0,OHIO STATE,OHIO STATE,1,,,,,,,
170274,Jelani Thurman,TE,0,0,,2028,260,,57.9,65.5,15,0,0,1,3,0,0,4,0,0,0,OHIO STATE,OHIO STATE,7,60,,,,,,
170420,Travis Franklin Jr.,S,0,0,,2028,196,60,60,61.1,D02,0,0,1,0,1,0,0,0,0,0,JVILLE ST,JVILLE ST,1,,,,,,,
170422,Cam Griffin,G,0,0,,2028,196,,60.5,64.8,60,0,0,1,2,0,0,0,0,0,0,JVILLE ST,JVILLE ST,2,60,,,,,,
170430,Walker O'Steen,LB,0,0,,2027,196,59.9,60.4,62.8,D40,0,0,1,0,2,0,0,0,1,0,JVILLE ST,JVILLE ST,3,,,,,,,
170431,Shane Payton Hodges,ED,0,0,,2028,196,,60.2,63.1,D04,0,0,1,0,0,0,0,3,0,0,JVILLE ST,JVILLE ST,3,,,,,,,
170433,Colton Pitchford,WR,0,0,,2028,196,,59.4,64.4,82,0,0,1,0,0,0,0,3,0,0,JVILLE ST,JVILLE ST,3,,,,,,,
170436,Garrison Rippa,K,0,0,,2027,196,,60,67.2,S37,0,0,1,2,0,4,0,0,0,1,JVILLE ST,JVILLE ST,6,,,,,60,,67.8
170594,Maddox Marcellus,LB,0,0,,2028,335,59.8,60.8,64.7,D11,0,0,1,0,3,3,0,0,0,0,VIRGINIA,VIRGINIA,6,,,,,,,
170679,Derek Ganter Jr.,S,0,0,,2028,120,,50.9,68,D10,0,0,1,0,0,7,0,0,4,0,BOISE ST,BOISE ST,11,,,,,,,
170943,TJ McGill,S,0,0,,2028,197,,63.5,70.4,D16,0,0,1,0,0,6,3,0,6,0,JAMES MAD,JAMES MAD,15,,,,,,,
170961,Mitch Bolden,S,0,0,,2028,221,,61.3,65.9,D25,0,0,1,0,0,0,6,0,3,0,MIAMI OH,MIAMI OH,9,,,,,,,
170992,Elo Modozie,ED,0,0,,2028,173,,62.1,65.8,D18,0,0,1,0,0,0,0,0,5,0,GEORGIA,GEORGIA,5,,,,,,,
171270,Roosevelt Andrews III,DI,0,0,,2028,221,58.9,58.9,64,D92,0,0,1,0,5,0,0,0,0,0,MIAMI OH,MIAMI OH,5,,,,,,,
171271,Lynel Billups-Williams,WR,0,0,,2028,221,,60.1,67.1,10,0,0,1,0,0,1,6,1,4,0,MIAMI OH,MIAMI OH,12,,,63.8,,,,
171275,Tyler Dikos,LB,0,0,,2028,221,,73.5,72.3,D35,0,0,1,0,0,0,6,0,3,0,MIAMI OH,MIAMI OH,9,,,,,,,
171281,Andrew Lowry,T,0,0,,2028,221,,60.4,62.5,61,0,0,1,3,0,0,0,0,0,0,MIAMI OH,MIAMI OH,3,60,,,,,,
171282,Malcolm McCain,LB,0,0,,2028,221,60,60,62.9,D03,0,0,1,0,1,0,0,0,0,0,MIAMI OH,MIAMI OH,1,,,,,,,
171284,Christian McKinney,LB,0,0,,2028,221,60,62.3,70.3,D16,0,0,1,0,1,2,6,1,3,0,MIAMI OH,MIAMI OH,13,,,,,,,
171285,Kellan McLaughlin,K,0,0,,2028,221,,60,67,S38,0,0,1,0,0,3,0,0,0,0,MIAMI OH,MIAMI OH,3,,,,,,,61.3
171294,Brock Uihlein,LB,0,0,,2028,221,60.1,58.5,66.6,D11,0,0,1,0,3,2,4,5,1,0,MIAMI OH,MIAMI OH,15,,,,,,,
171297,Mychal Yharbrough,CB,0,0,,2028,221,60.1,61.9,69.7,D24,0,0,1,0,5,3,0,0,4,0,MIAMI OH,MIAMI OH,12,,,,,,,
171395,Joshua Franklin,CB,0,0,,2028,347,59.9,60.5,66.6,D01,0,0,1,0,3,0,3,4,3,0,W MICHIGAN,W MICHIGAN,13,,,,,,,
171396,Dalton Gustwiller,DI,0,0,,2028,347,,60,64.7,D96,0,0,1,0,0,0,0,0,1,0,W MICHIGAN,W MICHIGAN,1,,,,,,,
171402,Jack Parker,G,0,0,,2027,347,,60.3,62.3,55,0,0,1,0,0,0,0,4,0,0,W MICHIGAN,W MICHIGAN,4,,,,,,,
171406,Marcel Tyler,DI,0,0,,2026,347,59,59.4,66,D91,0,0,1,0,3,0,0,0,3,0,W MICHIGAN,W MICHIGAN,6,,,,,,,
171410,Brennan Wooten,TE,0,0,,2028,347,,63.1,68.9,89,0,0,1,0,0,6,2,0,3,0,W MICHIGAN,W MICHIGAN,11,,,,,,,
171451,Kaleno Levine,CB,0,0,,2026,318,60,60.6,65.9,D05,0,0,1,0,5,0,0,0,0,0,TROY,TROY,5,,,,,,,
171460,Dallas Winner-Johnson,LB,0,0,,2028,319,,59.9,64.9,D17,0,0,1,0,0,0,4,0,0,0,TULANE,TULANE,4,,,,,,,
171855,Kamuela Ka'aihue,LB,0,0,,2028,325,,50.2,70.2,D43,1,0,1,0,0,4,7,6,0,0,UNLV,UNLV,17,,,,,,,
171856,Emmanuel Karnley,CB,0,0,,2028,335,59.9,60.5,65.9,D19,0,0,1,0,5,0,0,0,0,0,VIRGINIA,VIRGINIA,5,,,,,,,
171939,Keith Reynolds,WR,0,0,,2028,221,,60,62.3,00,0,0,1,0,0,0,6,0,0,0,MIAMI OH,MIAMI OH,6,,,,,,57.7,
172212,Lacota Dippre,TE,0,0,,2028,197,,60.1,64.2,15,0,0,1,0,0,0,3,6,0,0,JAMES MAD,JAMES MAD,9,,,,,,,
172239,Derrick Barksdale,CB,0,0,,2027,197,60,60.2,62,D32,0,0,1,0,3,0,0,0,2,0,JAMES MAD,JAMES MAD,5,,,,,,,
172258,Josh Phifer,TE,0,0,,2028,197,,61.1,60.5,89,0,0,1,5,0,0,0,0,0,0,JAMES MAD,JAMES MAD,5,60,,,,,,
172259,D'Angelo Ponds,CB,0,0,2026,2026,190,60,60.7,65.7,D05,0,0,1,0,3,0,0,1,1,0,INDIANA,INDIANA,5,,,,,,,
172341,Tyler Bell,C,0,0,,2028,318,,61,61.8,73,0,0,1,3,0,0,0,0,0,0,TROY,TROY,3,60,,,,,,
172342,KC Bradford,S,0,0,,2028,318,,59.7,69.9,D23,0,0,1,0,0,3,0,10,0,0,TROY,TROY,13,,,,,,,
172344,Keyshawn Campbell,LB,0,0,,2028,318,60,53.1,70.8,D20,1,0,1,0,4,3,6,10,6,0,TROY,TROY,29,,,,,,,
172364,Chris Rodgers,LB,0,0,,2028,319,60,60,61.7,D04,0,0,1,0,1,0,0,0,0,0,TULANE,TULANE,1,,,,,,,
172369,TJ Thompson,LB,0,0,,2027,318,60,69.6,70,D04,0,0,1,0,2,0,6,10,0,1,TROY,TROY,18,,,,,,,
172371,Colton Walls,LS,0,0,,2028,318,,67.7,64.3,S87,0,0,1,3,0,0,0,10,0,0,TROY,TROY,13,60,84.7,,,,,
172372,Jackson Worley,TE,0,0,,2028,318,,60.5,60.9,88,0,0,1,3,0,0,0,0,0,0,TROY,TROY,3,60,,,,,,
172373,Olaus Alinen,G,0,0,,2029,103,,60,63.4,73,0,0,1,1,0,0,0,0,0,0,ALABAMA,ALABAMA,1,60,,,,,,
172375,Caleb Downs,S,0,0,2026,2026,260,60,59.7,65.2,D02,0,0,1,0,4,0,0,3,0,0,OHIO STATE,OHIO STATE,7,,,,,,,
172380,Edric Hill,DI,0,0,,2028,103,59.5,59.7,63.3,D94,0,0,1,0,2,0,0,0,0,0,ALABAMA,ALABAMA,2,,,,,,,
172384,Justin Jefferson,LB,1,0,2026,2026,103,59.9,57.7,66.4,D10,0,0,1,0,1,0,0,5,0,0,ALABAMA,ALABAMA,6,,,,,,,
172391,Hunter Osborne,DI,0,0,,2028,335,59.6,62.2,66.8,D15,0,0,1,5,2,0,0,0,3,0,VIRGINIA,VIRGINIA,10,60,,,,,,
172393,Jordan Renaud,ED,0,0,,2028,103,60,61.7,65.7,D11,0,0,1,0,3,0,0,0,3,0,ALABAMA,ALABAMA,6,,,,,,,
172395,Qua Russaw,ED,0,0,,2028,103,,60,63.5,D04,0,0,1,0,0,0,0,0,1,0,ALABAMA,ALABAMA,1,,,,,,,
172396,James Smith,DI,0,0,,2028,103,59.1,59.5,65.6,D23,0,0,1,0,2,0,0,0,2,0,ALABAMA,ALABAMA,4,,,,,,,
172446,Rod Elston,S,0,0,,2028,196,,62.3,70,D06,0,0,1,0,0,4,0,3,3,0,JVILLE ST,JVILLE ST,10,,,,,,,
172553,Brice Pollock,CB,0,0,,2028,315,60,60,64.5,D14,0,0,1,0,2,0,0,0,0,0,TEXAS TECH,TEXAS TECH,2,,,,,,,
172616,London Humphreys,WR,0,0,,2028,173,,65.3,70.7,16,0,0,1,0,0,0,0,5,5,0,GEORGIA,GEORGIA,10,,,,,,,
172852,Ethan Tookes,CB,0,0,,2028,200,,68.8,68.8,D10,0,0,1,0,0,4,0,0,3,1,KENNESAW,KENNESAW,7,,,,,,,
173042,Dalton Carnes,WR,0,0,,2027,251,,61.1,67.1,11,0,0,1,0,0,4,6,2,3,0,N TEXAS,N TEXAS,15,,,,,,59.4,
173046,Mikal Harrison-Pilot,CB,0,0,,2029,315,,67.9,66.9,D30,0,0,1,0,0,0,0,0,4,0,TEXAS TECH,TEXAS TECH,4,,,,,,,
173139,Keviyan Huddleston,ED,0,0,,2028,251,59.7,59.9,62.3,D40,0,0,1,0,2,0,0,0,0,0,N TEXAS,N TEXAS,2,,,,,,,
173204,Evan Jackson,S,0,0,,2028,251,60,60,60.7,D03,0,0,1,0,1,0,0,0,0,0,N TEXAS,N TEXAS,1,,,,,,,
173205,Keon Johnson,T,0,0,,2028,251,,60,61,68,0,0,1,1,0,0,0,0,0,0,N TEXAS,N TEXAS,1,60,,,,,,
173206,Kollin Lewis,CB,0,0,,2028,251,60,60.1,65.2,D25,0,0,1,0,3,0,0,0,0,0,N TEXAS,N TEXAS,3,,,,,,,
173212,Kali Nguma,K,0,0,,2028,251,,60,61.7,S40,0,0,1,1,0,0,0,0,0,0,N TEXAS,N TEXAS,1,,,,,60,,
173213,Landon Sides,WR,0,0,,2028,251,,60.6,68.5,22,0,0,1,0,0,0,6,0,2,0,N TEXAS,N TEXAS,8,,,60.3,,,,
173222,Caden Yates,LS,0,0,,2028,251,,54.5,62.6,S48,0,0,1,1,0,0,0,2,0,0,N TEXAS,N TEXAS,3,60,30.8,,,,,
173381,Amare Ferrell,S,0,0,,2028,190,60,61.4,67.6,D01,0,0,1,0,3,4,0,0,1,0,INDIANA,INDIANA,8,,,,,,,
173390,Jeff Utzinger,LB,1,0,,2027,190,,65.1,66.2,D34,0,0,1,0,0,4,3,3,2,0,INDIANA,INDIANA,12,,,,,,,
173456,Max Stege,ED,0,0,,2028,120,59.7,60.9,65.5,D95,0,0,1,0,4,0,0,0,2,0,BOISE ST,BOISE ST,6,,,,,,,
173457,Jason Steele,G,0,0,,2028,120,,61.9,62.2,67,0,0,1,6,0,0,0,0,0,0,BOISE ST,BOISE ST,6,62,,,,,,
173539,CJ Allen,LB,0,0,2026,2026,173,60,60.1,67,D03,0,0,1,0,1,0,0,6,2,0,GEORGIA,GEORGIA,9,,,,,,,
173541,Raylen Wilson,LB,0,0,,2028,173,,60,63.9,D05,0,0,1,0,0,0,0,0,2,0,GEORGIA,GEORGIA,2,,,,,,,
173542,Rod Robinson II,HB,0,0,,2028,173,,61.7,71.5,00,0,0,1,0,0,0,2,0,5,0,GEORGIA,GEORGIA,7,,,,,,,
173547,Gabe Harris Jr.,ED,0,0,,2028,173,,60,64.4,D00,0,0,1,0,0,0,0,0,2,0,GEORGIA,GEORGIA,2,,,,,,,
173548,Monroe Freeling,T,0,0,2026,2026,173,,60.4,64.2,57,0,0,1,0,0,0,0,7,0,0,GEORGIA,GEORGIA,7,,,,,,,
173634,John Curry,CB,0,0,,2028,315,60,61.9,67.7,D06,0,0,1,0,2,0,0,2,4,0,TEXAS TECH,TEXAS TECH,8,,,,,,,
173640,Chapman Lewis,S,0,0,,2029,315,,61.2,64.5,D25,0,0,1,0,0,8,0,0,0,0,TEXAS TECH,TEXAS TECH,8,,,,,,,
173643,Ansel Nedore,ED,0,0,,2028,315,59.7,60.1,63.4,D90,0,0,1,0,2,0,0,2,0,0,TEXAS TECH,TEXAS TECH,4,,,,,,,
173644,Marcus Ramon-Edwards,CB,0,0,,2028,315,,61.8,66,D22,0,0,1,0,0,0,2,0,4,0,TEXAS TECH,TEXAS TECH,6,,,,,,,
173645,Braylon Rigsby,DI,0,0,,2028,315,59.5,59.7,62.4,D94,0,0,1,0,2,0,0,0,0,0,TEXAS TECH,TEXAS TECH,2,,,,,,,
173648,Daniel Sill,T,0,0,,2028,315,,62.1,68.1,74,0,0,1,8,0,0,0,2,0,0,TEXAS TECH,TEXAS TECH,10,60.3,,,,,,
173650,Macho Stevenson,CB,0,0,,2028,315,,61.2,68.6,D12,0,0,1,0,0,0,0,0,4,0,TEXAS TECH,TEXAS TECH,4,,,,,,,
173653,Kelby Valsin,WR,0,0,,2028,315,,60.1,63.5,06,0,0,1,0,0,0,2,0,0,0,TEXAS TECH,TEXAS TECH,2,,,,,,,
173781,Navelle Dean,WR,0,0,,2028,200,,62,68.3,07,0,0,1,0,0,0,4,0,3,0,KENNESAW,KENNESAW,7,,,,,,,
173787,Five Hamilton,CB,0,0,,2028,200,,60.6,63.6,D15,0,0,1,0,0,4,0,0,0,0,KENNESAW,KENNESAW,4,,,,,,,
173807,JeRico Washington Jr.,CB,0,0,,2028,200,60,60,63.5,D01,0,0,1,0,1,0,0,0,0,0,KENNESAW,KENNESAW,1,,,,,,,
173809,Josh Williamson,WR,0,0,,2027,200,,75.7,69,80,0,0,1,0,0,0,4,0,3,0,KENNESAW,KENNESAW,7,,,,,,,
173964,Terrell Washington,DI,0,0,,2029,251,59.3,59.6,61.6,D93,0,0,1,0,1,0,0,0,0,0,N TEXAS,N TEXAS,1,,,,,,,
174037,Cam Calhoun,CB,0,0,,2028,103,,60.9,68.8,D09,0,0,1,0,0,0,0,2,5,0,ALABAMA,ALABAMA,7,,,,,,,
174048,Bai Jobe,ED,0,0,,2028,221,59.6,60.3,64,D22,0,0,1,0,2,0,0,0,1,0,MIAMI OH,MIAMI OH,3,,,,,,,
174061,Blesyng Alualu-Tuiolemotu,LB,0,0,,2029,325,60,60.4,63.4,D15,0,0,1,0,2,0,0,0,1,0,UNLV,UNLV,3,,,,,,,
174066,Austin Boyd,T,0,0,,2028,325,,60.8,62.7,79,0,0,1,4,0,0,0,0,0,0,UNLV,UNLV,4,60,,,,,,
174067,Lucas Conti,DI,0,0,,2029,325,59.8,60,62.9,D94,0,0,1,0,2,0,0,0,0,0,UNLV,UNLV,2,,,,,,,
174074,DeAngelo Irvin Jr.,WR,0,0,,2028,325,,60,63.6,04,0,0,1,0,0,0,0,0,4,0,UNLV,UNLV,4,,,62.4,,,,
174082,Ramon Villela,K,0,0,,2029,325,,60,63.3,S32,0,0,1,4,0,0,0,0,0,0,UNLV,UNLV,4,,,,,59.2,,
174120,Kodi DeCambra,S,0,0,,2028,325,,54.6,67.9,D24,0,0,1,0,0,4,0,0,0,1,UNLV,UNLV,4,,,,,,,
174142,Zachariah Branch,WR,0,0,2026,2026,173,,60.2,64.2,01,0,0,1,0,0,0,2,0,7,0,GEORGIA,GEORGIA,9,,,65,,,59.4,
174321,Elijah Davis,ED,0,0,,2026,318,59.6,60.3,64.2,D11,0,0,1,0,2,0,0,0,1,0,TROY,TROY,3,,,,,,,
174324,Xzavier McLeod,DI,0,0,,2028,173,59.6,59.8,62,D94,0,0,1,0,1,0,0,0,0,0,GEORGIA,GEORGIA,1,,,,,,,
174673,JJ Jean-Louis,ED,0,0,,2028,251,,63.3,69,D35,0,0,1,0,0,1,6,2,0,0,N TEXAS,N TEXAS,9,,,,,,,
174678,Ryan Millmore,P,0,0,,2028,347,,60.8,65.6,S25,0,0,1,5,0,0,0,4,0,0,W MICHIGAN,W MICHIGAN,9,60,,,66,,,
174700,Saadiq Clements,DI,0,0,,2028,251,59,59,63.9,D98,0,0,1,0,5,0,0,0,0,0,N TEXAS,N TEXAS,5,,,,,,,
174815,Ethan Day,ED,0,0,,2029,251,59.7,59.9,65.9,D90,0,0,1,0,6,0,6,2,0,0,N TEXAS,N TEXAS,14,,,,,,,
175012,Kaden Chidester,T,0,0,,2028,128,,60.1,64,79,0,0,1,2,0,0,0,0,0,0,BYU,BYU,2,60,,,,,,
175015,Kevin Doe,CB,0,0,,2028,128,,61,67.1,D31,0,0,1,0,0,2,0,1,2,0,BYU,BYU,5,,,,,,,
175020,Siale Esera,LB,0,0,,2028,128,59.9,60,61.8,D54,0,0,1,0,5,0,0,0,0,0,BYU,BYU,5,,,,,,,
175022,Jake Griffin,T,0,0,,2028,128,,60,61.8,77,0,0,1,2,0,0,0,0,0,0,BYU,BYU,2,60,,,,,,
175024,Miles Hall,LB,0,0,,2028,128,60,61.1,69.2,D21,0,0,1,0,3,1,8,3,1,0,BYU,BYU,16,,,,,,,
175031,Ace Kaufusi,LB,1,0,,2028,128,,72,68.5,D18,0,0,1,0,0,2,6,4,2,0,BYU,BYU,14,,,,,,,
175034,David Latu,DI,0,0,,2027,120,59.3,59.4,63.5,D92,0,0,1,0,3,0,0,0,0,0,BOISE ST,BOISE ST,3,,,,,,,
175036,Marcus McKenzie,CB,0,0,,2028,128,,60.1,67.8,D32,0,0,1,0,0,2,0,4,1,0,BYU,BYU,7,,,,,,,
175053,Jaheim Jenkins,CB,0,0,,2027,196,60,60,63.6,D22,0,0,1,0,1,0,0,0,0,0,JVILLE ST,JVILLE ST,1,,,,,,,
175138,Anthony Brown-Stephens,WR,0,0,,2027,319,,59.7,66.1,05,0,0,1,0,0,0,1,2,0,0,TULANE,TULANE,3,,,,,,,
175375,Demetrius Freeney Jr.,CB,0,0,,2027,120,60,61.2,68.2,D14,0,0,1,0,2,0,4,0,3,0,BOISE ST,BOISE ST,9,,,,,,,
175427,Anthony Britton,DI,0,0,,2028,335,59.7,60,64.7,D55,0,0,1,0,2,0,0,0,0,0,VIRGINIA,VIRGINIA,2,,,,,,,
175431,Landon Danley,LB,0,0,,2028,335,60,62,68.3,D32,0,0,1,0,2,5,0,2,3,0,VIRGINIA,VIRGINIA,12,,,,,,,
175434,Jason Hammond,DI,0,0,,2028,335,59.5,60.7,65.2,D91,0,0,1,0,2,0,0,0,2,0,VIRGINIA,VIRGINIA,4,,,,,,,
175435,Caleb Hardy,LB,0,0,,2028,335,59.8,52.7,68,D26,0,0,1,0,2,5,5,2,4,0,VIRGINIA,VIRGINIA,18,,,,,,,
175436,Suderian Harrison,WR,0,0,,2028,335,,59.9,65.7,01,0,0,1,0,0,0,5,0,0,0,VIRGINIA,VIRGINIA,5,,,,,,,
175506,Deondre Johnson,WR,0,0,,2028,196,,60,63.6,11,0,0,1,0,0,0,4,0,0,0,JVILLE ST,JVILLE ST,4,,,,,,,
175587,Nate Smith,T,0,0,,2028,196,,60.1,66.1,72,0,0,1,2,0,0,0,0,0,0,JVILLE ST,JVILLE ST,2,60,,,,,,
175863,Bray Hubbard,S,0,0,,2028,103,59.9,72.5,67,D18,0,0,1,0,4,0,0,7,3,1,ALABAMA,ALABAMA,14,,,,,,,
175865,Keon Keeley,ED,0,0,,2028,103,60,60,62.9,D31,0,0,1,0,1,0,0,0,0,0,ALABAMA,ALABAMA,1,,,,,,,
175867,Kolby Peavy,CB,0,0,,2028,103,,59.6,65,D29,0,0,1,0,0,0,5,0,0,0,ALABAMA,ALABAMA,5,,,,,,,
175869,Yhonzae Pierre,ED,0,0,,2028,103,59.6,60.3,64.9,D42,0,0,1,0,4,0,0,0,2,0,ALABAMA,ALABAMA,6,,,,,,,
175874,Conor Talty,K,0,0,,2028,103,,60,65.7,S31,0,0,1,1,0,2,0,0,0,0,ALABAMA,ALABAMA,3,,,,,60,,65.8
175981,Nico Radicic,K,0,0,,2028,190,,60,63.3,S15,0,0,1,4,0,0,0,0,0,0,INDIANA,INDIANA,4,,,,,59,,
175988,Clay Conner,S,0,0,,2028,190,,50.7,69,D36,0,0,1,0,0,4,3,0,2,0,INDIANA,INDIANA,9,,,,,,,
175989,Anthony Chung,S,0,0,,2028,190,,61.6,66,D31,0,0,1,0,0,4,3,0,2,0,INDIANA,INDIANA,9,,,,,,,
176012,Blake Fann,LB,0,0,,2028,251,,62.6,66,D53,0,0,1,0,0,4,0,0,3,0,N TEXAS,N TEXAS,7,,,,,,,
176126,Joey Pope,S,0,0,,2028,347,,62.2,66.2,D06,0,0,1,0,0,4,0,0,3,0,W MICHIGAN,W MICHIGAN,7,,,,,,,
176171,Tausili Akana,ED,0,0,,2028,128,,60,64.8,D13,0,0,1,0,0,0,0,0,2,0,BYU,BYU,2,,,,,,,
176221,Ty Benefield,S,0,0,,2028,120,60.1,61.2,70.3,D00,0,0,1,0,4,7,0,4,2,0,BOISE ST,BOISE ST,17,,,,,,,
176238,Joe McGuire,P,0,0,,2028,260,,60.5,65.3,S42,0,0,1,3,0,0,0,3,0,0,OHIO STATE,OHIO STATE,6,60,,,61.7,,,
176251,Cole Miller,S,0,0,,2028,120,,60.8,68.3,D31,0,0,1,0,0,0,3,0,2,0,BOISE ST,BOISE ST,5,,,,,,,
176258,Micah Davis,S,0,0,,2028,347,60,60.4,62.8,D18,0,0,1,0,3,2,0,0,0,0,W MICHIGAN,W MICHIGAN,5,,,,,,,
176265,Boen Phelps,LB,0,0,,2028,120,59.9,61.6,68,D41,0,0,1,0,4,7,4,4,1,0,BOISE ST,BOISE ST,20,,,,,,,
176280,Carson Rasmussen,G,0,0,,2028,120,,61.2,63.1,64,0,0,1,6,0,0,0,0,0,0,BOISE ST,BOISE ST,6,60,,,,,,
176320,Matt Wagner,TE,0,0,,2028,120,,60.9,68.7,88,0,0,1,6,0,0,0,4,0,0,BOISE ST,BOISE ST,10,60,,,,,,
176325,Michael Madrie,DI,0,0,,2028,120,59.7,61,66.2,D99,0,0,1,0,1,0,0,0,2,0,BOISE ST,BOISE ST,3,,,,,,,
176430,Justyn Reid,TE,0,0,,2028,319,,61.5,63.3,88,0,0,1,7,0,0,0,0,0,0,TULANE,TULANE,7,60,,,,,,
176533,Cole Marszalek,LS,0,0,,2029,196,,64.3,63,S50,0,0,1,2,0,0,0,3,0,0,JVILLE ST,JVILLE ST,5,60,79.4,,,,,
176549,David Bird,LS,0,0,,2028,103,,58.6,63.9,S45,0,0,1,0,0,0,0,7,0,0,ALABAMA,ALABAMA,7,,70.4,,,,,
176722,Jonathan Mathis,HB,0,0,,2028,200,,59.8,65.4,23,0,0,1,0,0,0,4,4,0,0,KENNESAW,KENNESAW,8,,,,,,,
176775,Andrew Powdrell,CB,0,0,,2028,325,60,60.4,65.6,D04,0,0,1,0,4,0,0,0,0,0,UNLV,UNLV,4,,,,,,,
176876,Joshua Pierce,ED,0,0,,2028,251,,61.4,65.3,D97,0,0,1,1,0,0,0,0,3,0,N TEXAS,N TEXAS,4,60,,,,,,
177049,Ja'Son Prevard,CB,0,0,,2028,335,60,60,61.2,D10,0,0,1,0,1,0,0,0,0,0,VIRGINIA,VIRGINIA,1,,,,,,,
177398,Drew Spinogatti,LB,0,0,,2028,197,60,59.2,65.8,D56,0,0,1,0,3,0,0,6,0,0,JAMES MAD,JAMES MAD,9,,,,,,,
178812,Sefa Saipaia Jr.,LB,0,0,,2026,347,60.1,62.7,65.1,D10,0,0,1,0,3,6,1,0,3,0,W MICHIGAN,W MICHIGAN,13,,,,,,,
180417,DJ Jackson Jr.,ED,0,0,,2028,318,59.5,59.7,62.4,D19,0,0,1,0,2,0,0,0,0,0,TROY,TROY,2,,,,,,,
180915,Reggie Jackson,T,0,0,,2028,196,,60,62.1,77,0,0,1,2,0,0,0,0,0,0,JVILLE ST,JVILLE ST,2,60,,,,,,
182293,Peyton Woodring,K,0,0,,2028,173,,60,67.5,S91,0,0,1,4,0,5,0,0,0,0,GEORGIA,GEORGIA,9,,,,,63.2,,69.9
183051,Alec Clark,P,0,0,,2028,319,,60.9,64.6,S38,0,0,1,7,0,0,0,3,0,0,TULANE,TULANE,10,60,,,63,,,
183055,Jamal Meriweather,G,0,0,,2028,173,,61.2,67.2,72,0,0,1,4,0,0,0,0,0,0,GEORGIA,GEORGIA,4,60,,,,,,
183283,Myles Brown,LB,0,0,,2029,335,,60.9,69,D13,0,0,1,0,0,5,5,2,0,0,VIRGINIA,VIRGINIA,12,,,,,,,
