playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesHandsFumble,gradesOffense,gradesOffensePenalty,gradesPass,gradesRun,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesPassBlock,gradesPassRoute
172895,Ahmad Miller,HB,0,,2028,194,74.8,66.2,73.4,,66.4,,27,0,1,0,1,11,14,0,26,12,14,JACKSON ST,JACKSON ST,72.7,55.2
172906,Almetris Smith Jr.,C,0,,2026,194,,58.6,78,,,55.5,62,0,1,0,20,0,0,24,44,20,24,JACKSON ST,JACKSON ST,76.6,
172909,D'Andre Townes-Blue,G,0,,2026,194,,47.5,0,,,51.9,74,1,1,0,20,0,0,24,44,20,24,JACKSON ST,JACKSON ST,46.1,
172913,Dequarious White,G,0,,2028,194,,59.9,65,,,58.9,69,0,1,0,0,0,0,2,2,0,2,JACKSON ST,JACKSON ST,,
173037,Ja'koby Banks,WR,0,,2028,270,62.9,61.5,68.2,,,60,01,0,1,0,0,3,0,1,4,3,1,PRVIEW A&M,PRVIEW A&M,,61.1
174219,CK Carter,T,0,,2027,270,,64.5,74.6,,,58.1,71,0,1,0,19,0,0,20,39,19,20,PRVIEW A&M,PRVIEW A&M,82.8,
178310,Darren Bennett,TE,0,,2026,194,,60,63.5,,,60,85,0,1,0,0,0,0,1,1,0,1,JACKSON ST,JACKSON ST,,
178633,Caden Bowers,G,0,,2028,270,,48,79.6,,,41.7,72,0,1,0,34,0,0,47,81,34,47,PRVIEW A&M,PRVIEW A&M,81.4,
178637,Pedro Chagas da Silva,C,0,,2028,270,,56.4,80.2,,,57,73,0,1,0,34,0,0,47,81,34,47,PRVIEW A&M,PRVIEW A&M,50.9,
178659,Shemar Savage,WR,0,,2026,194,61,66.6,0,,,59.6,01,1,1,0,0,8,0,7,15,8,7,JACKSON ST,JACKSON ST,,71
188614,Mason Barton,T,0,,2029,194,,49.6,0,,,52.6,65,2,1,0,20,0,0,24,44,20,24,JACKSON ST,JACKSON ST,87.8,
188616,Cyson Burk,T,0,,2029,194,,59.6,65.3,,,58.6,61,0,1,0,0,0,0,2,2,0,2,JACKSON ST,JACKSON ST,,
188620,Ja'Naylon Dupree,WR,0,,2026,194,62.9,67.9,73.8,,,41.7,02,0,1,0,0,11,0,8,19,11,8,JACKSON ST,JACKSON ST,,71.3
188626,Travis Terrell Jr.,HB,0,,2029,194,74.8,64.5,72.4,,69.4,,00,0,1,0,2,5,10,0,17,7,10,JACKSON ST,JACKSON ST,74.7,28.8
188628,Brian Williams Jr.,G,0,,2029,194,,50.3,77.5,,,46.5,56,0,1,0,20,0,0,24,44,20,24,JACKSON ST,JACKSON ST,66.2,
189280,Chase Bingmon,HB,0,,2029,270,73.6,61.9,74.2,,62.1,56.1,20,0,1,0,1,18,11,8,38,19,19,PRVIEW A&M,PRVIEW A&M,70,62
189284,Ethan John,TE,0,,2028,270,61,75.5,77,,,59,05,0,1,0,1,11,0,27,39,12,27,PRVIEW A&M,PRVIEW A&M,23.8,81.6
189289,Rodny Ojo,WR,0,,2029,270,62.9,49.8,75.2,,,60.1,09,0,1,0,0,19,0,20,39,19,20,PRVIEW A&M,PRVIEW A&M,,49.6
196456,Nate Rembert,WR,0,,2027,194,65,75.2,75,,,48.2,03,0,1,0,0,17,0,17,34,17,17,JACKSON ST,JACKSON ST,,76.4
201208,Jabari Jones,WR,0,,2030,194,61.9,59.1,64.3,,,,13,0,1,0,0,1,0,0,1,1,0,JACKSON ST,JACKSON ST,,60
201210,Jared Lockhart,QB,0,,2029,194,65.6,87,73.1,90,57.8,60,11,0,1,11,0,0,0,13,24,11,13,JACKSON ST,JACKSON ST,,
202969,Ty Brown,G,0,,2029,270,,49,12.6,,,50,74,1,1,0,34,0,0,47,81,34,47,PRVIEW A&M,PRVIEW A&M,58.3,
