playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesFgepDefense,gradesFgepOffense,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesKickReturn,gradesPuntReturn,gradesPunter,gradesFgepKicker,gradesKickoffKicker,gradesLongSnap
102837,Cody Winokur,DI,0,0,,2025,114,59.3,60,60.1,61.9,D93,0,0,1,3,1,0,0,0,0,0,ARMY,ARMY,4,,,,,,
121551,Hamilton Baker,S,0,0,,2025,114,,,61.1,66.6,D39,0,0,1,0,0,4,0,2,0,0,ARMY,ARMY,6,,,,,,
121607,Tyrell Robinson,WR,0,0,,2025,114,,,56.6,63,21,0,0,1,0,0,0,6,0,2,0,ARMY,ARMY,8,63,61,,,,
124649,Braden Bartosh,G,0,0,,2026,114,,60,61,61.8,50,0,0,1,3,0,0,0,0,0,0,ARMY,ARMY,3,,,,,,
126597,Justin Weaver,CB,0,0,,2026,114,59.9,,61.2,66,D05,0,0,1,0,2,0,0,0,2,0,ARMY,ARMY,4,,,,,,
131100,Jaxson Campbell,S,0,0,,2026,237,,,73.5,68.6,D14,0,0,1,0,0,6,0,3,2,2,NAVY,NAVY,11,,,,,,
133749,William Ingle,FB,0,0,,2027,237,,,56.8,65.3,42,0,0,1,0,0,0,4,0,0,0,NAVY,NAVY,4,,,,,,
133971,Jaydan Mayes,CB,0,1,,2028,114,59.8,,30,25.4,D07,0,1,1,0,4,0,0,0,1,0,ARMY,ARMY,5,,,,,,
144293,Marcus Bleazard,LB,0,0,,2028,237,,,64,67.4,D53,0,0,1,0,0,6,0,3,0,0,NAVY,NAVY,9,,,,,,
144294,Javan Bouton,T,0,0,,2025,237,,60.8,61.6,62.1,62,0,0,1,5,0,0,0,0,0,0,NAVY,NAVY,5,,,,,,
144318,Kyle Jacob,LB,0,0,,2025,237,60,,60.1,61.9,D43,0,0,1,0,3,0,0,0,0,0,NAVY,NAVY,3,,,,,,
144326,Rayuan Lane III,S,0,0,2025,2025,237,59.9,,60.7,67.4,D18,0,0,1,0,3,6,0,3,2,0,NAVY,NAVY,14,,61.9,,,,
144330,Connor McMahon,T,0,0,,2025,237,,60,61.2,67.2,68,0,0,1,4,0,0,0,0,0,0,NAVY,NAVY,4,,,,,,
144335,Dashaun Peele,CB,0,0,,2025,237,60,,60.2,65.1,D01,0,0,1,0,3,0,0,0,0,0,NAVY,NAVY,3,,,,,,
144338,Colin Ramos,LB,0,0,,2025,237,59.9,,59.6,65.2,D44,0,0,1,0,3,0,0,3,0,0,NAVY,NAVY,6,,,,,,
144339,Justin Reed,ED,0,0,,2025,237,59.6,,60,64.5,D94,0,0,1,0,3,0,0,3,0,0,NAVY,NAVY,6,,,,,,
144340,Riley Riethman,P,0,0,,2025,237,,60,60.7,64.9,S90,0,0,1,5,0,0,0,3,0,0,NAVY,NAVY,8,,,61,,,
144342,Jordan Sanders,ED,0,0,,2025,237,,60,71.3,69.5,D33,0,0,1,5,0,6,4,3,2,0,NAVY,NAVY,20,,,,,,
144348,Turner Stepp,WR,0,0,,2025,237,,,61.6,64.1,32,0,0,1,0,0,6,0,0,0,0,NAVY,NAVY,6,,,,,,
144351,Michael Whitehouse,T,0,0,,2025,237,,60,60.9,61.9,73,0,0,1,5,0,0,0,0,0,0,NAVY,NAVY,5,,,,,,
144352,Mbiti Williams Jr.,S,0,0,,2025,237,60,,61.4,65.8,D07,0,0,1,0,3,6,0,0,0,0,NAVY,NAVY,9,,,,,,
147306,Miles Stewart,TE,0,0,,2025,114,,,60.1,66.1,22,0,0,1,0,0,0,6,0,0,0,ARMY,ARMY,6,54.5,,,,,
147322,Will Jeffcoat,G,0,0,,2026,114,,60,61,65.9,59,0,0,1,3,0,0,0,0,0,0,ARMY,ARMY,3,,,,,,
147325,David Hoyt,T,0,0,,2025,114,,60,60.7,63.4,70,0,0,1,3,0,0,0,0,0,0,ARMY,ARMY,3,,,,,,
147328,Will Montesi,WR,0,0,,2025,114,,60,60.6,64.6,86,0,0,1,3,0,0,6,0,0,0,ARMY,ARMY,9,,,,,,
147329,Tommy Zitiello,LB,0,0,,2025,114,,,40.6,66.9,D11,0,0,1,0,0,4,6,0,2,0,ARMY,ARMY,12,,,,,,
147333,Chance Keith,LB,0,0,,2025,114,,,60,61.6,D02,0,0,1,0,0,0,0,0,1,0,ARMY,ARMY,1,,,,,,
147337,Josiah Banks,S,2,0,,2025,114,59.8,,64.5,67.7,D25,0,0,1,0,5,4,6,2,2,0,ARMY,ARMY,19,,,,,,
147338,Max DiDomenico,S,0,0,,2025,114,59.9,,60.4,62,D06,0,0,1,0,5,0,0,0,1,0,ARMY,ARMY,6,,,,,,
147346,Brett Gerena,LB,1,0,,2025,114,,,70.9,67,D36,0,0,1,0,0,4,0,2,2,0,ARMY,ARMY,8,,,,,,
147349,Damon Washington,CB,0,0,,2025,114,,,60.4,65.4,D16,0,0,1,0,0,0,0,0,2,0,ARMY,ARMY,2,,,,,,
147362,Trey Sofia,ED,0,0,,2025,114,59.3,,59.9,65,D91,0,0,1,0,5,0,0,2,1,0,ARMY,ARMY,8,,,,,,
147367,Trey Gronotte,K,0,0,,2025,114,,,60,67,S96,0,0,1,3,0,4,0,0,0,0,ARMY,ARMY,7,,,,64.5,49.2,
147369,Matthew Rhodes,P,0,0,,2025,114,,60,60.2,60.4,S99,0,0,1,3,0,0,0,0,0,0,ARMY,ARMY,3,,,,,,
162543,Greyson Crawford,G,0,0,,2026,237,,60,60.8,62.7,72,0,0,1,4,0,0,0,0,0,0,NAVY,NAVY,4,,,,,,
162545,Andrew Duhart,CB,0,0,,2026,237,60,,60.3,65.2,D13,0,0,1,0,3,0,0,0,0,0,NAVY,NAVY,3,,,,,,
162554,Eli Heidenreich,FB,0,0,2026,2026,237,,,59.5,65.9,22,0,0,1,0,0,0,0,3,0,0,NAVY,NAVY,3,,,,,,
162561,Chreign LaFond,ED,0,0,,2026,237,,60,61.1,60.5,D91,0,0,1,5,0,0,0,0,0,0,NAVY,NAVY,5,,,,,,
162567,Kenneth McShan,LB,0,0,,2026,237,60.1,,60.3,64.4,D00,0,0,1,0,3,0,0,0,0,0,NAVY,NAVY,3,,,,,,
162574,Luke Pirris,ED,1,0,,2026,237,59.4,,67.6,66.1,D35,0,0,1,0,3,6,0,3,0,0,NAVY,NAVY,12,,,,,,
162577,Ben Purvis,G,0,0,,2026,237,,60.3,61.7,66.8,64,0,0,1,5,0,0,0,0,0,0,NAVY,NAVY,5,,,,,,
162580,Landon Robinson,DI,0,0,2026,2026,237,59,,59.2,63.6,D96,0,0,1,0,3,0,0,3,0,0,NAVY,NAVY,6,,,,,,
163188,Eric Ford,ED,0,0,,2026,114,,,60,63.5,D40,0,0,1,0,0,0,0,0,1,0,ARMY,ARMY,1,,,,,,
163190,Kalib Fortner,LB,0,0,,2026,114,60,,60.6,63.5,D53,0,0,1,0,5,0,0,0,1,0,ARMY,ARMY,6,,,,,,
163198,Casey Larkin,S,0,0,,2026,114,60,,61.8,66.9,D20,0,0,1,0,5,0,0,0,3,0,ARMY,ARMY,8,,,,,,
163199,Jack Latore,DI,0,0,,2026,114,58.9,,59.3,64.9,D92,0,0,1,0,5,0,0,0,1,0,ARMY,ARMY,6,,,,,,
163203,Collin Matteson,S,0,0,,2026,114,,,67.4,66.7,D30,0,0,1,0,0,4,0,2,0,1,ARMY,ARMY,6,,,,,,
163211,Donavon Platt,CB,0,0,,2027,114,59.9,,60.8,65.5,D28,0,0,1,0,4,0,0,0,1,0,ARMY,ARMY,5,,,,,,
163213,Hayden Reed,HB,0,0,,2026,114,,60,60.5,60.4,08,0,0,1,3,0,0,0,0,0,0,ARMY,ARMY,3,,,,,,
163218,Sabastian Shannon,HB,0,0,,2026,114,,,60.8,68.6,19,0,0,1,0,0,0,6,0,0,0,ARMY,ARMY,6,,,,,,
163219,Gavin Shields,S,0,0,,2026,114,,,65.9,71.5,D14,0,0,1,0,0,4,0,0,2,0,ARMY,ARMY,6,,,,,,
163220,Noah Short,WR,0,0,2026,2026,114,,,60,69.4,15,0,0,1,0,0,0,0,0,2,0,ARMY,ARMY,2,,,,,,
163225,Andon Thomas,LB,0,0,,2026,114,60,,60.7,63.9,D51,0,0,1,0,5,0,0,2,1,0,ARMY,ARMY,8,,,,,,
163230,Jabril Williams,CB,0,0,,2026,114,,,74.3,68,D13,0,0,1,0,0,4,6,2,2,2,ARMY,ARMY,14,,,,,,
169959,Nathan Kirkwood,K,0,0,,2026,237,,,60,63.5,S17,0,0,1,5,0,0,0,0,0,0,NAVY,NAVY,5,,,,65.5,,
170956,Henry Appleton,T,0,0,,2028,114,,60,60.7,64.8,58,0,0,1,3,0,0,0,0,0,0,ARMY,ARMY,3,,,,,,
170964,Caden Brungard,LB,0,0,,2028,114,,,60.8,66.5,D31,0,0,1,0,0,3,0,2,0,0,ARMY,ARMY,5,,,,,,
170978,Jaxon Hammond,CB,0,0,,2028,114,,,60.6,63.6,D17,0,0,1,0,0,4,0,0,0,0,ARMY,ARMY,4,,,,,,
170980,Kody Harris-Miller,DI,0,0,,2028,114,58.9,,59.4,65,D52,0,0,1,0,4,0,0,0,1,0,ARMY,ARMY,5,,,,,,
170992,Elo Modozie,ED,0,0,,2028,114,59.5,,59.7,64.1,D18,0,0,1,0,5,0,0,0,0,0,ARMY,ARMY,5,,,,,,
170997,Noah Nixon,LB,0,0,,2028,114,,,73.7,68.4,D47,0,0,1,0,0,4,6,0,0,1,ARMY,ARMY,10,,,,,,
170999,Tobi Olawole,TE,0,0,,2028,114,,,60,64.5,81,0,0,1,0,0,0,0,1,0,0,ARMY,ARMY,1,,,,,,
171003,Kavon Pointer,TE,0,0,,2028,114,,,58.6,69.7,89,0,0,1,0,0,0,6,0,2,0,ARMY,ARMY,8,,,,,,
171009,Jake Rendina,HB,0,0,,2028,114,,,59.4,65.7,33,0,0,1,0,0,0,6,0,0,0,ARMY,ARMY,6,,,,,,
171026,James Wagenseller,P,0,0,,2028,114,,,60,65.4,S46,0,0,1,0,0,0,0,2,0,0,ARMY,ARMY,2,,,60,,,
171027,Owen Walter,LS,0,0,,2028,114,,60,78.8,62.6,S55,0,0,1,3,0,0,0,2,0,1,ARMY,ARMY,5,,,,,,77.3
171028,Christopher Williams,S,0,0,,2028,114,,,54.5,65.3,D32,0,0,1,0,0,1,0,1,0,0,ARMY,ARMY,2,,,,,,
171030,Teddy Williams,T,0,0,,2028,114,,60,60.6,65.6,83,0,0,1,3,0,0,0,0,0,0,ARMY,ARMY,3,,,,,,
171032,Christian Yousefzadeh,ED,0,0,,2028,114,,,60.2,66.7,D49,0,0,1,0,0,0,6,0,0,0,ARMY,ARMY,6,,,,,,
175216,Bryce Allen,CB,0,0,,2028,237,,,66.8,66.4,D28,0,0,1,0,0,0,4,0,2,0,NAVY,NAVY,6,,,,,,
175220,Isaiah Bryant,FB,0,0,,2028,237,,,60.6,64.2,25,0,0,1,0,0,0,4,0,2,0,NAVY,NAVY,6,62.7,,,,,
175224,Coleman Cauley,LB,0,0,,2028,237,,,61.5,68,D58,0,0,1,0,0,6,4,0,2,0,NAVY,NAVY,12,,,,,,
175234,Rayne Fry,LS,0,0,,2028,237,,61.6,64.8,63,S92,0,0,1,5,0,0,0,3,0,0,NAVY,NAVY,8,,,,,,78.7
175236,Lance Gossett,K,0,0,,2028,237,,,60,68.9,S99,0,0,1,0,0,6,0,0,0,0,NAVY,NAVY,6,,,,,46,
175237,Job Grant,LB,0,0,,2028,237,,,60,65.7,D39,0,0,1,0,0,0,0,0,2,0,NAVY,NAVY,2,,,,,,
175243,Greg Johnson,CB,0,0,,2028,237,,,56.8,64.9,D08,0,0,1,0,0,0,4,0,0,0,NAVY,NAVY,4,,,,,,
175253,Cam Nichols,G,0,0,,2028,237,,60,60,63.7,69,0,0,1,1,0,0,0,0,0,0,NAVY,NAVY,1,,,,,,
175254,Gavin Noe,FB,0,0,,2028,237,,,61,66.3,43,1,0,1,0,0,6,4,0,0,1,NAVY,NAVY,10,,,,,,
175261,Matt Reyes,DI,0,0,,2028,237,,60,61.5,68.4,D97,0,0,1,5,0,0,0,0,0,0,NAVY,NAVY,5,,,,,,
175263,Matthew Seliga,S,0,0,,2028,237,,,49.2,66.5,D05,0,0,1,0,0,0,4,0,2,0,NAVY,NAVY,6,,,,,,
175264,Giuseppe Sessi,S,1,0,,2028,237,,,71,66.5,D16,0,0,1,0,0,6,0,0,0,0,NAVY,NAVY,6,,,,,,
175268,Hoke Smith II,G,0,0,,2028,237,,60,60,61.6,79,0,0,1,1,0,0,0,0,0,0,NAVY,NAVY,1,,,,,,
175274,Griffen Willis,DI,0,0,,2028,237,59.1,,59.3,63.5,D95,0,0,1,0,3,0,0,0,0,0,NAVY,NAVY,3,,,,,,
189486,Benjamin Franklin,ED,0,0,,2029,237,,,56.9,63.6,D34,0,0,1,0,0,0,4,0,0,0,NAVY,NAVY,4,,,,,,
189490,Phillip Hamilton,CB,0,0,,2029,237,,,58.6,69,D36,0,0,1,0,0,0,4,0,2,0,NAVY,NAVY,6,,,,,,
189509,MarcAnthony Parker,LB,0,0,,2029,237,,,55.3,67.7,D56,0,0,1,0,0,0,4,0,2,0,NAVY,NAVY,6,,,,,,
189517,Justin Ross,CB,0,0,,2029,237,,,60.5,66.5,D17,0,0,1,0,0,0,0,0,2,0,NAVY,NAVY,2,,,,,,
70424,Blake Antzoulatos,LB,0,0,,2025,322,,,62.1,68.3,D32,0,0,1,0,0,3,2,4,5,0,UC DAVIS,UC DAVIS,14,,,,,,
70521,Mister Williams,LB,0,0,,2026,189,59.7,,60.1,61.1,D12,0,0,1,0,2,0,0,0,1,0,INCAR WORD,INCAR WORD,3,,,,,,
71301,Jackson Cloyd,ED,0,0,,2025,322,60,,60.4,62.9,D20,0,0,1,0,1,0,0,4,0,0,UC DAVIS,UC DAVIS,5,,,,,,
71402,Thomas Mirabella,G,0,0,,2025,322,,60.2,61.7,68.3,62,0,0,1,6,0,0,0,0,0,0,UC DAVIS,UC DAVIS,6,,,,,,
71429,Syrr Barnes,LB,0,0,,2025,185,60,,59.7,66.5,D10,0,0,1,0,1,0,3,3,0,0,IDAHO,IDAHO,7,,,,,,
71780,Ty McCullouch,WR,0,0,,2025,233,,,60,62.2,06,0,0,1,0,0,0,1,0,0,0,MONTANA ST,MONTANA ST,1,,,,,,
72980,David Meyer,LB,0,0,,2025,322,59.8,,59.5,65.9,D09,0,0,1,0,3,0,0,4,0,0,UC DAVIS,UC DAVIS,7,,,,,,
73456,Zeke Mata,K,0,0,,2026,291,,,60,69.1,S39,0,0,1,1,0,7,0,0,0,0,S DAKOTA,S DAKOTA,8,,,,60,67.2,
73471,Ty Morrison,K,0,0,,2026,232,,,60.1,67.1,S36,0,0,1,2,0,0,0,5,0,0,MONTANA,MONTANA,7,,,60.7,60,,
86420,Xavier Harris,WR,0,0,,2025,232,,,60,63.5,13,0,0,1,0,0,0,6,0,0,0,MONTANA,MONTANA,6,58.8,,,,,
87849,Semaj Verner,CB,0,0,,2025,322,60,,66.6,68.8,D22,0,0,1,0,3,7,3,0,0,1,UC DAVIS,UC DAVIS,13,,,,,,
97906,Jaylon Sharpe,LB,0,0,,2025,310,60,,60.1,61.8,D09,0,0,1,0,7,0,0,0,0,0,TENN MARTN,TENN MARTN,7,,,,,,
98069,Elijah Wroten,DI,0,0,,2025,188,,60,61.1,65.7,59,0,0,1,3,0,0,0,0,0,0,ILL STATE,ILL STATE,3,,,,,,
98354,Donato Crisanti,LS,0,0,,2025,274,,60,66.9,64,S95,0,0,1,2,0,0,0,8,0,0,RHODE ISLD,RHODE ISLD,10,,,,,,83.9
98698,Kariem Al Soufi,G,0,0,,2025,401,,60.8,61.6,62.1,74,0,0,1,5,0,0,0,0,0,0,TARLETON,TARLETON,5,,,,,,
99114,Jake Pope,T,0,0,,2026,188,,60,60.8,66.5,67,0,0,1,3,0,0,0,0,0,0,ILL STATE,ILL STATE,3,,,,,,
99132,Kinkead Dent,QB,0,0,,2025,310,,60,60.2,60.4,08,0,0,1,3,0,0,0,0,0,0,TENN MARTN,TENN MARTN,3,,,,,,
99180,Jackson Lowe,TE,0,0,,2026,189,,60,60.4,60.9,18,0,0,1,3,0,0,0,0,0,0,INCAR WORD,INCAR WORD,3,,,,,,
99331,Marcus Hicks,T,0,0,,2025,292,,60,61.2,63.1,78,0,0,1,6,0,0,0,0,0,0,S DAK ST,S DAK ST,6,,,,,,
99746,Dune Smith,LB,0,0,,2026,189,60,,59.6,66.3,D13,0,0,1,0,2,0,0,7,1,0,INCAR WORD,INCAR WORD,10,,,,,,
100283,Corry Thomas Jr.,CB,0,0,,2025,185,60.1,,60.1,66.9,D00,0,0,1,0,2,0,0,3,2,0,IDAHO,IDAHO,7,,,,,,
100380,K.J. Trujillo,CB,0,0,,2025,185,60,,60.4,65.1,D03,0,0,1,0,1,0,0,0,2,0,IDAHO,IDAHO,3,,,,,,
100426,Jake Siegal,DI,0,0,,2025,188,58.9,,58.9,63.5,D98,0,0,1,0,5,0,0,0,0,0,ILL STATE,ILL STATE,5,,,,,,
100502,Hayden Harris,ED,0,0,2025,2025,232,59.4,,59.7,64.1,D48,0,0,1,0,5,0,0,0,0,0,MONTANA,MONTANA,5,,,,,,
100628,Mike Martinez,TE,0,0,,2025,185,,60,60.8,62.9,80,0,0,1,4,0,0,2,0,0,0,IDAHO,IDAHO,6,,,,,,
100831,Glover Cook III,HB,0,0,,2025,310,,,60,64.6,15,0,0,1,0,0,1,0,0,0,0,TENN MARTN,TENN MARTN,1,,,,,,
101444,Mosai Newsom,DI,0,0,,2026,291,59.6,,59.8,62.4,D52,0,0,1,0,1,0,0,0,0,0,S DAKOTA,S DAKOTA,1,,,,,,
101563,JJ Guedet,T,0,0,,2025,188,,60,60.4,62.2,70,0,0,1,3,0,0,0,0,0,0,ILL STATE,ILL STATE,3,,,,,,
101877,Rylan Ortt,S,0,0,,2025,233,59.9,,63.2,69.6,D26,0,0,1,0,2,0,1,0,8,0,MONTANA ST,MONTANA ST,11,,,,,,
101999,Pat Hayden,DI,0,0,,2025,232,59.2,,59.4,64,D99,0,0,1,0,4,0,0,0,0,0,MONTANA,MONTANA,4,,,,,,
102004,Marcus Wehr,G,0,0,,2025,233,,62.5,62.2,67.9,76,0,0,1,7,0,0,0,0,0,0,MONTANA ST,MONTANA ST,7,,,,,,
102425,Nigel White,CB,0,0,,2025,188,,,60.7,67.3,D06,0,0,1,0,0,3,0,5,2,0,ILL STATE,ILL STATE,10,,,,,,
102432,Chance Trentman-Rosas,TE,0,0,,2025,189,,60,63,67.7,35,0,0,1,3,0,3,3,7,7,0,INCAR WORD,INCAR WORD,23,,,,,,
102463,Braden Price,CB,0,0,,2025,274,60,,60,66.1,D09,0,0,1,0,2,0,0,2,0,0,RHODE ISLD,RHODE ISLD,4,,,,,,
102509,Ryan Lonergan,TE,0,0,,2025,233,,60,61.3,63.5,87,0,0,1,7,0,0,1,5,0,0,MONTANA ST,MONTANA ST,13,,,,,,
102604,Kyrin Beachem,S,0,0,,2025,185,60,,61.1,68.8,D14,0,0,1,0,1,2,0,3,2,0,IDAHO,IDAHO,8,,,,,,
102610,Alex Moore,TE,0,0,,2025,185,,60,60.9,64.2,84,0,0,1,4,0,0,2,0,0,0,IDAHO,IDAHO,6,,,,,,
102613,Jalen Carr,WR,0,0,,2026,188,,,61.3,64.2,00,0,0,1,0,0,3,7,0,0,0,ILL STATE,ILL STATE,10,61.2,,,,,
103595,Emmanuel Gomes,S,0,0,,2025,274,60,,60,61.3,D27,0,0,1,0,3,0,0,0,0,0,RHODE ISLD,RHODE ISLD,3,,,,,,
103602,Seun Filaoye,S,0,0,,2025,274,60,,59.5,70.9,D43,0,0,1,0,2,0,0,8,0,0,RHODE ISLD,RHODE ISLD,10,,,,,,
103619,Emmonte Davis,CB,0,0,,2025,189,,,60.6,70,D14,0,0,1,0,0,4,3,7,7,0,INCAR WORD,INCAR WORD,21,59.9,,,,,
103653,Kevin Brenner,TE,0,0,,2025,292,,60,61.2,63.5,44,0,0,1,6,0,0,2,3,0,0,S DAK ST,S DAK ST,11,,,,,,
103718,Jarod DePriest,DI,0,0,,2025,292,59.6,,59.8,62.7,D52,0,0,1,0,2,0,0,0,0,0,S DAK ST,S DAK ST,2,,,,,,
103781,Cole Brockwell,LB,0,0,,2025,274,59.7,,59.9,63.2,D39,0,0,1,0,3,0,0,0,0,0,RHODE ISLD,RHODE ISLD,3,,,,,,
103784,Adam Bock,LB,0,0,,2025,292,60,,60.4,66,D32,0,0,1,0,2,0,2,0,0,0,S DAK ST,S DAK ST,4,,,,,,
103786,Graham Spalding,LB,0,0,,2025,292,59.9,,60.3,66.5,D29,0,0,1,0,1,0,2,0,0,0,S DAK ST,S DAK ST,3,,,,,,
103861,Jordan Riendeau,TE,0,0,,2025,274,,60,60.4,63.4,87,0,0,1,2,0,0,4,0,0,0,RHODE ISLD,RHODE ISLD,6,,,,,,
103865,Evan Beerntsen,G,0,0,2026,2026,292,,62,61.9,62.2,61,0,0,1,6,0,0,0,0,0,0,S DAK ST,S DAK ST,6,,,,,,
103867,Ethan Vibert,G,0,0,,2025,292,,61.5,62,67.2,64,0,0,1,6,0,0,0,0,0,0,S DAK ST,S DAK ST,6,,,,,,
103936,Tommy Smith,TE,0,0,,2025,274,,,71.7,70,81,0,0,1,0,0,2,4,9,9,1,RHODE ISLD,RHODE ISLD,24,59.9,,,,,
103944,Trent Tompkins,WR,0,0,,2025,322,,,60,62.2,18,0,0,1,0,0,0,1,0,0,0,UC DAVIS,UC DAVIS,1,,,,,,
103980,Gabe Sloat,HB,0,0,,2025,274,,,63.6,69.2,05,0,0,1,0,0,2,0,1,9,0,RHODE ISLD,RHODE ISLD,12,,,,,,
104039,Evan Bearden,DI,0,0,,2025,322,59.6,,59.8,62.4,D86,0,0,1,0,1,0,0,0,0,0,UC DAVIS,UC DAVIS,1,,,,,,
104051,Brady Roark,TE,0,0,,2025,274,,60,60.8,63.5,89,0,0,1,1,0,0,0,8,0,0,RHODE ISLD,RHODE ISLD,9,,,,,,
104092,Chaz Davis,WR,0,0,,2025,322,,,60.4,67.1,04,0,0,1,0,0,0,3,0,0,0,UC DAVIS,UC DAVIS,3,,,,,,
104432,Nick Gaes,ED,0,0,,2025,291,59.9,,60.1,63.1,D54,0,0,1,0,4,0,0,0,0,0,S DAKOTA,S DAKOTA,4,,,,,,
104434,Blake Holden,DI,0,0,,2025,291,59.3,,59.6,61.6,D61,0,0,1,0,1,0,0,0,0,0,S DAKOTA,S DAKOTA,1,,,,,,
104582,Tevin Shipp,LB,0,0,,2025,310,59.9,,60.3,68.3,D11,0,0,1,0,5,1,0,5,4,0,TENN MARTN,TENN MARTN,15,,,,,,
104585,Chris Hunter Jr.,LB,0,0,,2025,310,59.9,,61.2,70.2,D07,0,0,1,0,2,2,0,4,5,0,TENN MARTN,TENN MARTN,13,,,,,,
104700,Joey Lombard,C,0,0,2025,2025,291,,62.5,62.2,67.6,76,0,0,1,7,0,0,0,0,0,0,S DAKOTA,S DAKOTA,7,,,,,,
104954,Mason Pierce,WR,0,0,,2025,189,,,60.2,64.3,01,0,0,1,0,0,0,3,0,8,0,INCAR WORD,INCAR WORD,11,59.4,63.9,,,,
105004,Shawn Harris Jr.,WR,0,0,,2025,274,,,60.1,64.4,06,0,0,1,0,0,0,4,0,9,0,RHODE ISLD,RHODE ISLD,13,59.6,65.1,,,,
105052,Trevin Gradney,CB,0,0,,2025,232,59.7,,60.1,65.4,D37,0,0,1,0,5,0,0,0,0,0,MONTANA,MONTANA,5,,,,,,
105248,Chris Hill,DI,0,0,,2025,219,,,60.4,63.1,D98,0,0,1,0,0,0,0,9,0,0,MERCER,MERCER,9,,,,,,
105310,Cole Grossman,TE,0,0,,2025,232,,,59.8,65.1,11,0,0,1,0,0,0,0,2,0,0,MONTANA,MONTANA,2,,,,,,
105336,Ken Standley,LB,0,0,,2025,219,60,,61.5,67.7,D15,0,0,1,0,1,1,0,9,3,1,MERCER,MERCER,14,,,,,,
105353,Ryan Tirrell,LB,0,0,,2025,232,60.1,,60.5,65,D44,0,0,1,0,6,0,0,0,0,0,MONTANA,MONTANA,6,,,,,,
105438,Dillon Botner,T,0,0,,2026,232,,60,60,60.9,60,0,0,1,2,0,0,0,0,0,0,MONTANA,MONTANA,2,,,,,,
105469,Jordan Cooper,T,0,0,,2026,274,,60,60,61.8,67,0,0,1,2,0,0,0,0,0,0,RHODE ISLD,RHODE ISLD,2,,,,,,
105484,Brock Bethea,T,0,0,,2026,274,,,60,63.3,79,0,0,1,0,0,0,0,1,0,0,RHODE ISLD,RHODE ISLD,1,,,,,,
105638,Ryder Meyer,S,0,0,,2025,232,59.9,,60.1,63.1,D13,0,0,1,0,6,0,0,0,0,0,MONTANA,MONTANA,6,,,,,,
106659,Eli Mostaert,DI,0,0,2025,2025,250,59.5,,59.6,63.2,D53,0,0,1,0,3,0,0,0,0,0,N DAK ST,N DAK ST,3,,,,,,
106770,Griffin Crosa,K,0,0,,2025,250,,,60,64.2,S39,0,0,1,9,0,0,0,0,0,0,N DAK ST,N DAK ST,9,,,,70.6,,
106811,Nick Kubitz,LB,0,0,2025,2025,250,59.9,,60.9,69.7,D36,0,0,1,0,5,0,0,3,3,0,N DAK ST,N DAK ST,11,,,,,,
108068,Andres Lehrmann,ED,0,0,,2025,232,59.2,,59.4,63.5,D55,0,0,1,0,2,0,0,0,0,0,MONTANA,MONTANA,2,,,,,,
108725,Jalen Goodman,S,0,0,,2025,334,60,,61.1,63.7,D04,0,0,1,0,3,3,0,0,0,0,VILLANOVA,VILLANOVA,6,,,,,,
108889,Jake Rock,G,0,0,,2025,250,,60,61.4,63.3,78,0,0,1,7,0,0,0,0,0,0,N DAK ST,N DAK ST,7,,,,,,
108890,Hunter Poncius,T,0,0,,2025,250,,64.8,62.4,62.5,76,0,0,1,9,0,0,0,0,0,0,N DAK ST,N DAK ST,9,,,,,,
121468,Michael Pleas Jr.,ED,0,0,,2026,310,60.2,,62.7,67.3,D02,0,0,1,0,5,0,0,0,5,0,TENN MARTN,TENN MARTN,10,,,,,,
121606,Kaghen Roach,ED,0,0,,2026,100,58.3,,58.8,66.9,D90,0,0,1,0,9,0,0,0,2,0,ABILENE CH,ABILENE CH,11,,,,,,
121766,Josh Hastings,S,0,0,,2026,310,59.8,,60.5,64.9,D05,0,0,1,0,7,2,0,0,0,0,TENN MARTN,TENN MARTN,9,,,,,,
121794,Bryce Bailey,WR,0,0,,2026,310,,,54.2,68.8,14,0,0,1,0,0,0,0,8,0,0,TENN MARTN,TENN MARTN,8,,,,,,
121966,Josh Emmanuel,LB,0,0,,2025,189,,,68.3,67.9,D32,0,0,1,0,0,4,3,7,7,1,INCAR WORD,INCAR WORD,21,,,,,,
122149,Hunter Helms,QB,0,0,,2026,274,,,60,63.3,18,0,0,1,0,0,0,0,1,0,0,RHODE ISLD,RHODE ISLD,1,,,60,,,
122454,Sean Pelkisson,ED,0,0,,2025,274,,,67.9,69.1,D22,0,0,1,0,0,2,4,0,0,1,RHODE ISLD,RHODE ISLD,6,,,,,,
122484,Ryan King,WR,0,0,,2026,233,,,60.5,64.6,09,0,0,1,0,0,2,0,0,0,0,MONTANA ST,MONTANA ST,2,,,,,,
122509,Mason Chambers,S,0,0,,2025,189,59.9,,59.8,65.1,D03,0,0,1,0,2,0,0,4,1,0,INCAR WORD,INCAR WORD,7,,,,,,
