playerId,player,position,assists,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesMiscSt,gradesSpecialTeamsPenalty,jerseyNumber,missedTackles,penalties,playerGameCount,snapCountsFieldGoal,snapCountsFieldGoalBlocking,snapCountsKickoff,snapCountsKickoffReturn,snapCountsPuntCoverage,snapCountsPuntReturn,tackles,team,teamName,totalSnaps,gradesFgepDefense,gradesFgepOffense,gradesKickReturn,gradesFgepKicker,gradesKickoffKicker,gradesLongSnap,gradesPunter,gradesPuntReturn
175937,Rylan Kennedy,ED,0,0,,2028,312,60.4,67.5,D15,0,0,1,0,0,3,0,5,0,0,TEXAS A&M,TEXAS A&M,8,,,,,,,,
175941,Bravion Rogers,CB,1,0,,2028,312,66.1,68.9,D19,1,0,1,0,0,0,0,5,5,0,TEXAS A&M,TEXAS A&M,10,,,,,,,,
175991,Jordan Shaw,CB,0,0,,2028,312,60.3,64.2,D08,0,0,1,0,0,0,0,0,2,0,TEXAS A&M,TEXAS A&M,2,,,,,,,,
176077,Deuce Alexander,WR,0,0,,2028,226,60.3,65.9,11,0,0,1,0,0,0,1,2,1,0,OLE MISS,OLE MISS,4,,,60,,,,,
176206,Traylon Ray,CB,0,0,,2028,226,60,63.6,D00,0,0,1,0,1,0,0,0,0,0,OLE MISS,OLE MISS,1,60,,,,,,,
176430,Justyn Reid,TE,0,0,,2028,319,60.1,64,88,0,0,1,2,0,0,0,0,0,0,TULANE,TULANE,2,,60,,,,,,
176549,David Bird,LS,0,0,,2028,103,62.9,63.9,S45,0,0,1,0,0,0,0,7,0,0,ALABAMA,ALABAMA,7,,,,,,70.4,,
176581,Isreal Solomon,CB,0,0,,2028,226,67.5,68.7,D43,0,0,1,0,0,8,0,1,0,1,OLE MISS,OLE MISS,9,,,,,,,,
176586,Daylen Austin,S,0,0,,2028,264,63.1,68.4,D00,0,0,1,0,0,8,0,2,6,0,OREGON,OREGON,16,,,,,,,,
176593,Terrance Green,DI,0,0,,2028,264,59.6,63.7,D99,0,0,1,0,5,0,0,0,0,0,OREGON,OREGON,5,59.4,,,,,,,
176598,Blake Purchase,ED,0,0,,2028,264,88.4,66.8,D09,0,0,1,0,0,0,0,2,6,0,OREGON,OREGON,8,,,,,,,,
176603,A'Mauri Washington,DI,0,0,,2028,264,58.8,63.7,D52,0,0,1,0,5,0,0,0,0,0,OREGON,OREGON,5,58.9,,,,,,,
176606,Luke Baklenko,T,0,0,,2028,261,61.6,66.8,78,0,0,1,6,0,0,0,0,0,0,OKLAHOMA,OKLAHOMA,6,,60,,,,,,
176686,Ethan O'Connor,CB,0,0,,2028,220,61.3,68.6,D24,0,0,1,0,1,0,0,0,4,0,MIAMI FL,MIAMI FL,5,60,,,,,,,
177398,Drew Spinogatti,LB,0,0,,2028,197,49,66.8,D56,1,0,1,0,7,0,0,6,0,0,JAMES MAD,JAMES MAD,13,60.2,,,,,,,
183051,Alec Clark,P,0,0,,2028,319,60.3,65.6,S38,0,0,1,2,0,0,0,3,0,0,TULANE,TULANE,5,,60,,,,,63.7,
183197,Tavoy Feagin,CB,0,0,,2029,226,61.2,65.5,D21,0,0,1,0,0,7,0,0,0,0,OLE MISS,OLE MISS,7,,,,,,,,
183226,Markel Bell,T,0,0,2026,2026,220,61,62.9,70,0,0,1,5,0,0,0,0,0,0,MIAMI FL,MIAMI FL,5,,60,,,,,,
183229,Dylan Day,S,0,0,,2028,220,60.8,68.4,D23,0,0,1,0,0,3,0,5,1,0,MIAMI FL,MIAMI FL,9,,,,,,,,
183233,Marquise Lightfoot,ED,0,0,,2029,220,62.1,65.5,D12,0,0,1,0,0,2,0,0,3,0,MIAMI FL,MIAMI FL,5,,,,,,,,
183234,Elija Lofton,TE,0,0,,2029,220,60.4,62.2,09,0,0,1,0,0,0,0,5,0,0,MIAMI FL,MIAMI FL,5,,,,,,,,
183239,Cam Pruitt,LB,0,0,,2029,220,72,70,D22,0,0,1,0,0,3,3,5,1,1,MIAMI FL,MIAMI FL,12,,,,,,,,
183241,Owen Ruskavich,TE,0,0,,2028,220,60,63.3,44,0,0,1,0,0,0,3,0,0,0,MIAMI FL,MIAMI FL,3,,,,,,,,
183246,Chris Wheatley-Humphrey,HB,0,0,,2029,220,59.8,63.8,25,0,0,1,0,0,0,3,0,0,0,MIAMI FL,MIAMI FL,3,,,,,,,,
183432,Shaun Nicholas,WR,0,0,,2029,319,60.7,67.4,19,0,0,1,0,0,3,0,3,0,0,TULANE,TULANE,6,,,,,,,,
183666,Xavier Lucas,CB,0,0,,2029,220,67.4,67.4,D06,0,0,1,0,1,0,0,0,4,0,MIAMI FL,MIAMI FL,5,60,,,,,,,
184079,Jayden Studio,LB,0,0,,2029,197,68.3,64.9,D26,0,0,1,0,0,5,0,0,0,1,JAMES MAD,JAMES MAD,5,,,,,,,,
184301,JaKobe Campbell,G,0,0,,2029,197,61.7,66.8,56,0,0,1,5,0,0,0,0,0,0,JAMES MAD,JAMES MAD,5,,60.3,,,,,,
184303,KJ Flowe,CB,0,0,,2029,197,59,69.7,D14,0,0,1,0,0,0,9,0,1,0,JAMES MAD,JAMES MAD,10,,,,,,,,
184306,Logan Ketcham,LS,0,0,,2026,197,65.8,63.7,S33,0,0,1,0,0,0,0,6,0,0,JAMES MAD,JAMES MAD,6,,,,,,83.1,,
184308,Chase Regan,S,0,0,,2028,197,60.7,68.4,D22,0,0,1,0,1,5,9,0,1,0,JAMES MAD,JAMES MAD,16,60,,,,,,,
184529,Zabien Brown,CB,0,0,,2029,103,60.4,69.2,D02,0,0,1,0,5,0,0,6,5,0,ALABAMA,ALABAMA,16,60,,,,,,,
184533,Isaia Faga,DI,0,0,,2029,103,60,61.7,D88,0,0,1,0,1,0,0,0,0,0,ALABAMA,ALABAMA,1,60,,,,,,,
184537,Joseph Ionata,C,0,0,,2029,103,61.7,68.4,69,0,0,1,6,0,0,0,0,0,0,ALABAMA,ALABAMA,6,,60,,,,,,
184538,Cayden Jones,LB,0,0,,2029,103,62.1,64.7,D30,0,0,1,0,0,7,0,0,0,0,ALABAMA,ALABAMA,7,,,,,,,,
184541,Zavier Mincey,S,0,0,,2029,103,65,70.5,D12,0,0,1,0,0,7,5,7,6,0,ALABAMA,ALABAMA,25,,,,,,,,
184542,Red Morgan,CB,0,0,,2029,103,62.1,65.5,D16,0,0,1,0,4,0,0,1,5,0,ALABAMA,ALABAMA,10,59.9,,,,,,,
184543,Caleb Odom,TE,0,0,,2029,226,59.7,65.2,04,0,0,1,0,0,0,2,0,1,0,OLE MISS,OLE MISS,3,,,,,,,,
184547,William Sanders,G,0,0,,2029,103,61.9,62.2,70,0,0,1,6,0,0,0,0,0,0,ALABAMA,ALABAMA,6,,62,,,,,,
184586,Daniel Akinkunmi,G,0,0,,2029,261,61.7,68.4,75,0,0,1,6,0,0,0,0,0,0,OKLAHOMA,OKLAHOMA,6,,60,,,,,,
184588,Michael Boganowski,S,0,0,,2029,261,70.3,70.8,D25,0,0,1,0,1,5,0,6,7,0,OKLAHOMA,OKLAHOMA,19,59.9,,,,,,,
184589,Eli Bowen,CB,0,0,,2029,261,60.4,64.9,D23,0,0,1,0,4,0,0,0,0,0,OKLAHOMA,OKLAHOMA,4,60.1,,,,,,,
184591,Ivan Carreon,WR,0,0,,2029,261,63.7,71.6,82,0,0,1,0,0,1,7,0,7,0,OKLAHOMA,OKLAHOMA,15,,,,,,,,
184594,Jaydan Hardy,S,0,0,,2029,261,63.1,70.4,D01,0,0,1,0,0,5,0,6,7,0,OKLAHOMA,OKLAHOMA,18,,,,,,,,
184596,Jayden Jackson,DI,0,1,,2029,261,29.9,24.1,D65,0,1,1,0,3,0,0,0,0,0,OKLAHOMA,OKLAHOMA,3,59,,,,,,,
184597,Jacob Jordan,WR,0,0,,2029,261,59.9,66.3,88,0,0,1,0,0,0,7,0,0,0,OKLAHOMA,OKLAHOMA,7,,,59.9,,,,,
184600,James Nesta,LB,0,0,,2029,261,62.1,71,D47,0,0,1,0,0,1,7,1,7,0,OKLAHOMA,OKLAHOMA,16,,,,,,,,
184601,Danny Okoye,ED,0,0,,2029,261,63.7,68.2,D16,0,0,1,0,0,5,0,0,7,0,OKLAHOMA,OKLAHOMA,12,,,,,,,,
184602,Reggie Powers III,S,0,0,,2029,261,60,66.5,D13,0,0,1,0,0,0,0,1,0,0,OKLAHOMA,OKLAHOMA,1,,,,,,,,
184605,David Stone,DI,0,0,,2029,261,61,66,D00,0,0,1,6,4,0,0,6,0,0,OKLAHOMA,OKLAHOMA,16,59.1,61.5,,,,,,
184741,Kam Franklin,ED,0,0,,2029,226,60,65.9,D05,0,0,1,0,0,0,0,0,2,0,OLE MISS,OLE MISS,2,,,,,,,,
184743,Andy Jaffe,S,0,0,,2029,226,61.9,68.2,D24,0,0,1,0,0,8,2,3,1,0,OLE MISS,OLE MISS,14,,,,,,,,
184746,Anthony Robinson III,S,0,0,,2029,226,62,69.3,D20,0,0,1,0,0,8,2,1,1,0,OLE MISS,OLE MISS,12,,,,,,,,
184747,Jeffery Rush Jr.,ED,0,0,,2029,226,59.8,62,D90,0,0,1,0,1,0,0,0,0,0,OLE MISS,OLE MISS,1,59.6,,,,,,,
184800,Myles Davis,S,0,0,,2029,312,47.8,27.6,D29,0,1,1,0,0,3,3,0,5,0,TEXAS A&M,TEXAS A&M,11,,,,,,,,
184802,Ashton Funk,T,0,0,,2029,312,60.1,63.3,73,0,0,1,2,0,0,0,0,0,0,TEXAS A&M,TEXAS A&M,2,,60,,,,,,
184814,Solomon Williams,ED,0,0,,2029,312,60.9,65.1,D30,0,0,1,0,0,3,0,0,0,0,TEXAS A&M,TEXAS A&M,3,,,,,,,,
184843,Trent Ferguson,T,0,0,,2029,264,61.4,63.3,56,0,0,1,7,0,0,0,0,0,0,OREGON,OREGON,7,,60,,,,,,
184845,Aaron Flowers,S,0,0,,2029,264,60.7,63.6,D21,0,0,1,0,5,2,0,0,0,0,OREGON,OREGON,7,60,,,,,,,
184846,Tionne Gray,DI,0,0,,2029,264,92.8,63.9,D50,0,0,1,0,5,0,0,0,0,0,OREGON,OREGON,5,90.9,,,,,,,
184850,Gage Hurych,K,0,0,,2029,264,60,64.4,S97,0,0,1,3,0,1,0,0,0,0,OREGON,OREGON,4,,,,61.8,60.1,,,
184854,Kingston Lopa,S,0,0,,2029,264,61.4,65.3,D02,0,0,1,0,0,8,0,0,0,0,OREGON,OREGON,8,,,,,,,,
184855,Jeremiah McClellan,WR,0,0,,2029,264,59.9,63.8,11,0,0,1,0,0,0,2,0,0,0,OREGON,OREGON,2,,,,,,,,
184860,Brayden Platt,LB,0,0,,2029,264,63.6,68.6,D23,0,0,1,0,1,9,0,0,6,0,OREGON,OREGON,16,60,,,,,,,
184864,Roger Saleapaga II,TE,0,0,,2029,264,58.8,65.2,83,0,0,1,7,0,0,7,2,0,0,OREGON,OREGON,16,,60,59.6,,,,,
185758,Mekhi Rodgers,CB,0,0,2026,2026,197,61.3,67.6,D01,0,0,1,0,7,0,0,0,1,0,JAMES MAD,JAMES MAD,8,60.1,,,,,,,
188773,Devon Jordan,CB,0,0,,2029,261,62.2,71.5,D12,1,0,1,0,0,0,0,6,7,1,OKLAHOMA,OKLAHOMA,13,,,,,,,,
188779,Eddy Pierre-Louis,G,0,0,,2029,261,61.9,62.2,55,0,0,1,6,0,0,0,0,0,0,OKLAHOMA,OKLAHOMA,6,,62,,,,,,
189431,Armondo Blount,DI,0,0,,2029,220,60,65.9,D18,0,0,1,0,0,0,0,0,2,0,MIAMI FL,MIAMI FL,2,,,,,,,,
189439,Romanas Frederique Jr.,CB,0,0,,2029,220,60.5,66.4,D29,0,0,1,0,2,0,0,0,1,0,MIAMI FL,MIAMI FL,3,60,,,,,,,
189445,Booker Pickett Jr.,ED,0,0,,2029,220,59.7,64.4,D33,0,0,1,0,0,0,3,0,0,0,MIAMI FL,MIAMI FL,3,,,,,,,,
189451,Justin Scott,DI,0,0,,2029,220,62,66.3,D05,0,0,1,0,1,0,0,0,4,0,MIAMI FL,MIAMI FL,5,59.7,,,,,,,
189564,Reese Baker,T,0,0,,2029,319,60,61.8,78,0,0,1,2,0,0,0,0,0,0,TULANE,TULANE,2,,60,,,,,,
189566,Armani Cargo,CB,0,0,,2029,319,60.6,65.3,D14,0,0,1,0,1,0,0,0,3,0,TULANE,TULANE,4,59.9,,,,,,,
189567,DJ Cicero,TE,0,0,,2029,319,60,64.3,89,0,0,1,0,0,0,8,0,0,0,TULANE,TULANE,8,,,,,,,,
189571,Patrick Durkin,K,0,0,,2029,319,60,66.5,S91,0,0,1,2,0,3,0,0,0,0,TULANE,TULANE,5,,,,60,69.1,,,
189574,Chase Green,S,0,0,,2029,319,60.3,65.3,D27,0,0,1,0,0,0,8,0,0,0,TULANE,TULANE,8,,,,,,,,
189583,Colin O'Carroll,T,0,0,,2029,319,60.2,63.1,75,0,0,1,0,0,0,0,3,0,0,TULANE,TULANE,3,,,,,,,,
189584,E'zaiah Shine,CB,0,0,,2029,319,60.2,62.5,D11,0,0,1,0,6,1,0,0,0,0,TULANE,TULANE,7,59.9,,,,,,,
189587,Kellen Tasby,WR,0,0,,2029,319,59.8,61,81,0,0,1,0,2,0,0,0,0,0,TULANE,TULANE,2,59.6,,,,,,,
189589,Javion White,S,0,0,,2029,319,60.9,65.6,D03,0,0,1,0,5,0,0,0,3,0,TULANE,TULANE,8,60,,,,,,,
189982,Tyler Brown,S,0,0,,2029,197,61,63.7,D13,0,0,1,0,5,2,0,0,1,0,JAMES MAD,JAMES MAD,8,60,,,,,,,
189983,Evan Bushong,C,0,0,,2029,197,61.6,62.1,73,0,0,1,5,0,0,0,0,0,0,JAMES MAD,JAMES MAD,5,,60.8,,,,,,
189984,Trashon Dye,LB,0,0,,2029,197,62.4,66.3,D11,0,0,1,0,0,7,0,0,1,0,JAMES MAD,JAMES MAD,8,,,,,,,,
189997,Deacon Rawls,T,0,0,,2029,197,61.3,66.3,71,0,0,1,5,0,0,0,0,0,0,JAMES MAD,JAMES MAD,5,,60,,,,,,
190001,Sahir West,ED,0,0,,2030,197,60,64.7,D15,0,0,1,0,0,0,0,0,1,0,JAMES MAD,JAMES MAD,1,,,,,,,,
191133,Jay Lindsey,TE,0,0,,2029,103,71.2,66.1,88,0,0,1,6,0,0,5,7,0,1,ALABAMA,ALABAMA,18,,60,,,,,,
191138,QB Reese,LB,0,0,,2029,103,72.1,70.5,D36,0,0,1,0,0,7,5,1,5,0,ALABAMA,ALABAMA,18,,,,,,,,
191140,Rico Scott,WR,0,0,,2029,103,60,63.4,11,0,0,1,0,0,1,0,0,0,0,ALABAMA,ALABAMA,1,,,,,,,,
191181,Kamron Beavers,DI,0,0,,2029,226,60,62.7,D97,0,0,1,0,1,0,0,0,0,0,OLE MISS,OLE MISS,1,59.8,,,,,,,
191186,Will Echoles,DI,0,0,,2029,226,60.5,65,D52,0,0,1,0,1,0,0,0,2,0,OLE MISS,OLE MISS,3,59.3,,,,,,,
191248,Robert Bourdon,T,0,0,,2029,312,60.1,64,70,0,0,1,2,0,0,0,0,0,0,TEXAS A&M,TEXAS A&M,2,,60,,,,,,
191251,Terry Bussey,WR,0,0,,2029,312,61.5,64.9,02,0,0,1,0,0,0,3,0,5,0,TEXAS A&M,TEXAS A&M,8,,,58.7,,,,,61.9
191253,Dealyn Evans,DI,0,0,,2029,312,60,67.2,D55,0,0,1,0,0,0,0,0,0,0,TEXAS A&M,TEXAS A&M,0,,,,,,,,
191319,Brady Bidwell,WR,0,0,,2029,264,61.1,67.7,89,0,0,1,0,0,4,0,0,0,0,OREGON,OREGON,4,,,,,,,,
191322,Fox Crader,T,0,0,,2029,264,61.5,63,59,0,0,1,7,0,0,0,0,0,0,OREGON,OREGON,7,,60,,,,,,
191324,Ify Obidegwu,CB,0,0,,2029,264,61.3,68,D07,0,0,1,0,4,0,0,0,6,0,OREGON,OREGON,10,60,,,,,,,
191329,Peyton Woodyard,S,0,0,,2029,264,62.1,67.6,D12,0,0,1,0,0,7,5,0,6,0,OREGON,OREGON,18,,,,,,,,
193233,T.J. Banks,S,0,0,,2029,226,60,63.2,D07,0,0,1,0,1,0,0,0,1,0,OLE MISS,OLE MISS,2,60,,,,,,,
198072,Blake Doud,P,0,0,,2026,103,61.1,67,S38,0,0,1,6,0,0,0,7,0,0,ALABAMA,ALABAMA,13,,60,,,,,59.4,
198079,Derek Meadows,WR,0,0,,2030,103,60.7,68.3,30,0,0,1,0,0,0,5,0,0,0,ALABAMA,ALABAMA,5,,,,,,,,
198081,Justin Hill,ED,0,0,,2030,103,63.7,67.6,D08,0,0,1,0,1,7,0,0,5,0,ALABAMA,ALABAMA,13,59.8,,,,,,,
198085,Marshall Pritchett,TE,0,0,,2030,103,61.3,60.8,14,0,0,1,6,0,0,0,0,0,0,ALABAMA,ALABAMA,6,,60,,,,,,
198086,Abduall Sanders Jr.,LB,0,0,,2030,103,72.4,67.6,D35,0,0,1,0,0,7,5,0,0,0,ALABAMA,ALABAMA,12,,,,,,,,
198087,Dijon Lee Jr.,CB,0,0,,2030,103,61.4,70.2,D05,0,0,1,0,5,0,0,0,5,0,ALABAMA,ALABAMA,10,59.7,,,,,,,60.3
198088,Ivan Taylor,S,0,0,,2030,103,32.6,26.5,D13,0,1,1,0,0,0,5,0,5,0,ALABAMA,ALABAMA,10,,,,,,,,
198089,Luke Metz,LB,0,0,,2030,103,59,71.8,D26,0,0,1,0,0,7,5,3,5,0,ALABAMA,ALABAMA,20,,,,,,,,
198090,Lotzeir Brooks,WR,0,0,,2030,103,61.1,68.2,17,0,0,1,0,0,6,5,6,0,0,ALABAMA,ALABAMA,17,,,59.1,,,,,
198091,Duke Johnson II,LB,0,0,,2030,103,62,67.1,D15,0,0,1,0,0,7,5,0,0,0,ALABAMA,ALABAMA,12,,,,,,,,
198094,Michael Carroll,T,0,0,,2030,103,61.2,63,64,0,0,1,6,0,0,0,0,0,0,ALABAMA,ALABAMA,6,,60,,,,,,
198578,Trent Wilson,G,0,0,,2030,197,61.5,67.8,68,0,0,1,5,0,0,0,0,0,0,JAMES MAD,JAMES MAD,5,,60,,,,,,
198579,Michael Scott,WR,0,0,,2030,197,60.5,63.1,17,0,0,1,0,0,2,0,0,0,0,JAMES MAD,JAMES MAD,2,,,,,,,,
198584,Brian Hnat,TE,0,0,,2030,197,61.2,65.8,84,0,0,1,0,0,0,9,0,0,0,JAMES MAD,JAMES MAD,9,,,,,,,,
199030,Grayson Miller,K,0,0,,2027,261,60.2,68,S43,0,1,1,0,0,0,0,6,0,0,OKLAHOMA,OKLAHOMA,6,,,,,,,58.2,
199032,Courtland Guillory,CB,0,0,,2030,261,60.4,65.4,D04,0,0,1,0,6,0,0,0,0,0,OKLAHOMA,OKLAHOMA,6,60,,,,,,,
199036,Ryan Fodje,G,0,0,,2030,261,61.2,63.1,70,0,0,1,6,0,0,0,0,0,0,OKLAHOMA,OKLAHOMA,6,,60,,,,,,
199038,Omarion Robinson,S,0,0,,2030,261,60.5,66.1,D02,0,0,1,0,0,5,7,0,0,0,OKLAHOMA,OKLAHOMA,12,,,,,,,,
199044,Elijah Thomas,WR,0,0,,2030,261,72.9,69.9,14,0,0,1,0,0,5,7,6,7,1,OKLAHOMA,OKLAHOMA,25,,,,,,,,
199046,Michael Fasusi,T,0,0,,2030,261,61.4,64.8,56,0,0,1,6,0,0,0,0,0,0,OKLAHOMA,OKLAHOMA,6,,60,,,,,,
199350,TJ Smith,CB,0,0,,2028,319,61.4,69,D13,0,0,1,0,7,3,8,3,3,0,TULANE,TULANE,24,59.7,,57.1,,,,,
199354,PaLanding Drammeh,DI,0,0,,2030,319,58.2,64.9,D98,0,0,1,0,7,0,0,0,0,0,TULANE,TULANE,7,58.4,,,,,,,
199355,Jason Arredondo,LS,0,0,,2030,319,64.3,63,S57,0,0,1,2,0,0,0,3,0,0,TULANE,TULANE,5,,60,,,,79.4,,
199359,Oliver Mitchell Jr.,WR,0,0,,2029,319,60.9,65.9,80,0,0,1,0,0,3,0,0,0,0,TULANE,TULANE,3,,,,,,,,
199360,Warren Roberts Jr.,ED,0,0,,2030,319,61.1,65.3,D40,0,0,1,0,0,3,0,0,0,0,TULANE,TULANE,3,,,,,,,,
199365,Grayson McPherson,LB,0,0,,2030,319,59.4,65.8,D43,0,0,1,0,0,0,8,0,0,0,TULANE,TULANE,8,,,,,,,,
199374,Gabe Lovorn,TE,0,0,,2030,319,61.1,68.3,86,0,0,1,0,0,1,7,0,3,0,TULANE,TULANE,11,,,,,,,,
199869,Gavin Nix,LB,0,0,,2030,264,67.6,66.1,D13,0,0,1,0,1,7,5,0,0,1,OREGON,OREGON,13,60,,,,,,,
199871,Brandon Finney Jr.,CB,0,0,,2030,264,71.3,67.6,D04,0,0,1,0,4,5,5,0,0,0,OREGON,OREGON,14,59.8,,,,,,,
199872,Jordon Davison,HB,0,0,,2030,264,59.8,65.8,00,0,0,1,0,0,0,6,0,0,0,OREGON,OREGON,6,,,,,,,,
199873,Nasir Wyatt,ED,1,0,,2030,264,68.3,68.6,D32,0,0,1,0,0,9,0,0,6,0,OREGON,OREGON,15,,,,,,,,
199876,Cooper Perry,WR,0,0,,2030,264,60.1,65.6,17,0,0,1,0,0,0,2,0,0,0,OREGON,OREGON,2,,,,,,,,
199879,Na'eem Offord,CB,0,0,,2030,264,62.3,71.4,D14,0,0,1,0,1,7,5,0,6,0,OREGON,OREGON,19,60,,,,,,,
199883,Dorian Brew,CB,0,0,,2030,264,60.2,62.9,D18,0,0,1,0,0,2,0,0,0,0,OREGON,OREGON,2,,,,,,,,
199989,Noah Mikhail,LB,0,0,,2030,312,58,70.2,D16,0,0,1,0,0,3,3,5,5,0,TEXAS A&M,TEXAS A&M,16,,,,,,,,
199990,Marco Jones,ED,0,0,,2030,312,62.9,67.2,D10,0,0,1,0,0,3,0,0,5,0,TEXAS A&M,TEXAS A&M,8,,,,,,,,
199997,Jamarion Morrow,HB,0,0,,2030,312,62.4,66.9,23,0,0,1,0,0,0,0,0,5,0,TEXAS A&M,TEXAS A&M,5,,,,,,,,
200151,Seuseu Alofaituli,G,0,0,,2030,220,60.3,64,65,0,0,1,0,0,0,0,5,0,0,MIAMI FL,MIAMI FL,5,,,,,,,,
200152,Ezekiel Marcelin Jr.,LB,0,0,,2030,220,61.8,67.5,D54,0,0,1,0,0,3,3,0,1,0,MIAMI FL,MIAMI FL,7,,,,,,,,
200153,Joshua Moore,WR,0,0,,2030,220,60.1,64,03,0,0,1,0,0,0,3,0,0,0,MIAMI FL,MIAMI FL,3,,,,,,,,
200155,Malachi Toney,WR,0,0,,2030,220,60,63.9,10,0,0,1,0,0,0,0,0,5,0,MIAMI FL,MIAMI FL,5,,,,,,,,73.8
200159,Herbert Scroggins III,ED,0,0,,2030,220,61.3,65.5,D35,0,0,1,0,0,1,0,0,3,0,MIAMI FL,MIAMI FL,4,,,,,,,,
200172,Ja'boree Antoine,CB,0,0,,2030,220,60.8,62.5,D16,0,0,1,0,0,3,0,0,1,0,MIAMI FL,MIAMI FL,4,,,,,,,,
200290,DJ Sanders,DI,0,0,,2030,312,59.5,62.9,D88,0,0,1,0,4,0,0,0,0,0,TEXAS A&M,TEXAS A&M,4,59.4,,,,,,,
204339,Landon Rink,DI,0,0,,2030,312,60,61.8,D99,0,0,1,0,1,0,0,0,0,0,TEXAS A&M,TEXAS A&M,1,59.7,,,,,,,
204345,Tiger Riden Jr.,HB,0,0,,2030,312,63.1,68.8,26,0,0,1,0,0,3,3,0,5,0,TEXAS A&M,TEXAS A&M,11,,,,,,,,
204504,Bryce Fitzgerald,S,0,0,,2030,220,61.1,68.9,D13,0,0,1,0,1,3,0,5,5,0,MIAMI FL,MIAMI FL,14,60,,,,,,,
204602,Kaleb Edwards,TE,0,0,,2030,103,61.2,65.5,81,0,0,1,6,0,0,5,7,0,0,ALABAMA,ALABAMA,18,,60,,,,,,
204605,London Simmons,DI,0,0,,2030,103,58.9,63.4,D90,0,0,1,0,3,0,0,0,0,0,ALABAMA,ALABAMA,3,58.9,,,,,,,
204957,Tre Leonard,HB,0,0,,2030,197,60.5,69.3,29,0,0,1,0,0,5,9,6,0,0,JAMES MAD,JAMES MAD,20,,,,,,,,
205068,Connor Howes,G,0,0,,2030,226,61.5,63.9,65,0,0,1,7,0,0,0,3,0,0,OLE MISS,OLE MISS,10,,60,,,,,,
205069,Oscar Bird,P,0,0,,2029,226,60.9,64.6,S33,0,0,1,7,0,0,0,3,0,0,OLE MISS,OLE MISS,10,,60,,,,,63,
205074,Maison Dunn,CB,0,0,,2030,226,60,64.5,D25,0,0,1,0,0,0,0,1,0,0,OLE MISS,OLE MISS,1,,,,,,,,
205082,Keon Young,S,0,0,,2030,226,60,63.4,D36,0,0,1,0,0,1,0,0,0,0,OLE MISS,OLE MISS,1,,,,,,,,
205083,Andrew Maddox,DI,0,0,,2030,226,59.8,62.4,D95,0,0,1,0,1,0,0,0,0,0,OLE MISS,OLE MISS,1,59.6,,,,,,,
205085,Talib Graham,ED,0,0,,2030,226,60,61.8,D45,0,0,1,0,1,0,0,0,0,0,OLE MISS,OLE MISS,1,59.7,,,,,,,
205086,Ladarian Clardy,S,0,0,,2030,226,62.2,65.2,D31,0,0,1,0,0,8,0,0,0,0,OLE MISS,OLE MISS,8,,,,,,,,
205442,Josh Sims,S,0,0,,2030,319,60.9,67.7,D23,0,0,1,0,0,0,0,0,3,0,TULANE,TULANE,3,,,,,,,,
73456,Zeke Mata,K,0,0,,2026,291,60,67.8,S39,0,0,1,0,0,4,0,0,0,0,S DAKOTA,S DAKOTA,4,,,,,60.3,,,
73471,Ty Morrison,K,0,0,,2026,232,60,68.9,S36,0,0,1,0,0,5,0,2,0,0,MONTANA,MONTANA,7,,,,,73.4,,60,
82562,Solomon Tuliaupupu,ED,0,0,,2027,232,60,61.8,D58,0,0,1,0,1,0,0,0,0,0,MONTANA,MONTANA,1,59.7,,,,,,,
85902,Khalani Riddick,S,0,0,,2026,322,65.6,64.8,D01,0,0,1,0,7,6,0,1,1,1,UC DAVIS,UC DAVIS,15,59.7,,,,,,,60.3
99114,Jake Pope,T,0,0,,2026,188,61.4,63.3,67,0,0,1,7,0,0,0,0,0,0,ILL STATE,ILL STATE,7,,60,,,,,,
101444,Mosai Newsom,DI,0,0,,2026,291,58.7,64.2,D52,0,0,1,0,8,0,0,0,0,0,S DAKOTA,S DAKOTA,8,58.7,,,,,,,
105438,Dillon Botner,C,0,0,,2026,232,62.2,68.9,60,0,0,1,8,0,0,0,0,0,0,MONTANA,MONTANA,8,,60,,,,,,
121681,Devion Hargrove,CB,0,0,,2026,301,61.4,70,D25,0,0,1,0,6,5,0,3,1,0,STF AUSTIN,STF AUSTIN,15,60,,,,,,,
122060,Micah Harper,CB,0,0,,2027,232,60,61.1,D02,0,0,1,0,1,0,0,0,0,0,MONTANA,MONTANA,1,59.9,,,,,,,
122107,Lavar Lindo,TE,0,0,,2026,301,60,60.9,88,0,0,1,2,0,0,0,0,0,0,STF AUSTIN,STF AUSTIN,2,,60,,,,,,
122120,Ky Thomas,ED,0,0,,2026,301,59.9,64,D00,0,0,1,2,6,0,0,3,0,0,STF AUSTIN,STF AUSTIN,11,59.2,60,,,,,,
122400,Josh Griffis,ED,0,0,,2026,401,59.6,65.4,D10,0,0,1,0,4,0,0,0,3,0,TARLETON,TARLETON,7,59,,,,,,,
122401,Reginald Harden,WR,1,0,,2026,401,71.1,65.9,81,0,0,1,0,0,4,0,1,2,1,TARLETON,TARLETON,7,,,,,,,,
122508,Aidan Bouman,QB,0,0,,2026,291,60,63.3,02,0,0,1,0,0,0,0,0,0,0,S DAKOTA,S DAKOTA,0,,,,,,,,
